


 STREAM LISTING     PERIOD      1   STEP        1

 LAYER ROW COL. STREAM  RCH.   FLOW INTO    STREAM     FLOW OUT OF   OVRLND.    DIRECT     STREAM      STREAM      STREAM     STREAM  STREAMBED   FLOW TO   CHNG. UNSAT.   GW 
                SEG.NO.  NO.   STRM. RCH.    LOSS       STRM. RCH.   RUNOFF     PRECIP       ET         HEAD        DEPTH      WIDTH  CONDCTNC.   WAT. TAB.   STORAGE     HEAD
   2   82   82    78     3    1.7892E+03 -3.0907E+02   2.7607E+03  6.624E+02  0.000E+00  0.000E+00  5.71323E+02  1.315E-02  5.343E+00  3.206E+02  0.000E+00  0.000E+00  5.723E+02
   2   82   81    78     4    2.7607E+03 -4.3266E+02   3.8557E+03  6.624E+02  0.000E+00  0.000E+00  5.58956E+02  1.646E-02  5.343E+00  3.206E+02  0.000E+00  0.000E+00  5.603E+02
   2   82   80    78     5    3.8557E+03 -3.7339E+02   4.8915E+03  6.624E+02  0.000E+00  0.000E+00  5.49109E+02  1.946E-02  5.343E+00  3.206E+02  0.000E+00  0.000E+00  5.503E+02
   2   82   79    78     6    4.8915E+03  8.8316E+00   5.5450E+03  6.624E+02  0.000E+00  0.000E+00  5.41002E+02  2.164E-02  5.343E+00  3.206E+02  0.000E+00  0.000E+00  5.410E+02
   2   82   78    78     7    5.5450E+03 -2.3933E+02   6.5836E+03  7.993E+02  0.000E+00  0.000E+00  5.21384E+02  2.368E-02  5.343E+00  3.868E+02  0.000E+00  0.000E+00  5.220E+02
   2   83   77    78     8    6.5836E+03 -1.8075E+02   7.7005E+03  9.361E+02  0.000E+00  0.000E+00  4.82826E+02  2.612E-02  5.343E+00  4.531E+02  0.000E+00  0.000E+00  4.832E+02
   2   84   76    78     9    7.7005E+03 -3.8879E+02   9.0254E+03  9.361E+02  0.000E+00  0.000E+00  4.25989E+02  2.872E-02  5.343E+00  4.531E+02  0.000E+00  0.000E+00  4.268E+02
   2   85   75    78    10    9.0254E+03 -2.5786E+01   9.8505E+03  7.993E+02  0.000E+00  0.000E+00  3.53001E+02  3.088E-02  5.343E+00  3.868E+02  0.000E+00  0.000E+00  3.531E+02
   2   85   74    78    11    9.8505E+03 -7.6756E+02   1.1417E+04  7.993E+02  0.000E+00  0.000E+00  3.25963E+02  3.317E-02  5.343E+00  3.868E+02  0.000E+00  0.000E+00  3.279E+02
   2   84   22    79     1    3.5268E+04 -8.2241E+02   3.6477E+04  3.867E+02  0.000E+00  0.000E+00  3.43682E+02  1.221E-01  6.101E+00  6.247E+02  0.000E+00  0.000E+00  3.450E+02
   2   83   23    79     2    3.6477E+04 -3.4665E+02   3.7097E+04  2.734E+02  0.000E+00  0.000E+00  3.37624E+02  1.240E-01  6.101E+00  4.417E+02  0.000E+00  0.000E+00  3.384E+02
   2   83   24    79     3    3.7097E+04 -3.6369E+02   3.7734E+04  2.734E+02  0.000E+00  0.000E+00  3.33555E+02  1.253E-01  6.101E+00  4.417E+02  0.000E+00  0.000E+00  3.344E+02
   2   83   28    80     1    5.4762E+04 -6.9116E+02   5.6149E+04  6.959E+02  0.000E+00  0.000E+00  3.16518E+02  1.283E-01  6.763E+00  6.926E+02  0.000E+00  0.000E+00  3.175E+02
   2   82   29    80     2    5.6149E+04 -2.4369E+02   5.6885E+04  4.920E+02  0.000E+00  0.000E+00  3.15910E+02  1.297E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  3.164E+02
   2   82   30    80     3    5.6885E+04 -2.9490E+02   5.7587E+04  4.078E+02  0.000E+00  0.000E+00  3.11681E+02  1.307E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  3.124E+02
   2   82   31    80     4    5.7587E+04 -4.0498E+02   5.8400E+04  4.078E+02  0.000E+00  0.000E+00  3.05282E+02  1.318E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  3.063E+02
   2   82   32    80     5    5.8400E+04 -2.9908E+02   5.9107E+04  4.078E+02  0.000E+00  0.000E+00  3.02283E+02  1.328E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  3.030E+02
   2   82   33    80     6    5.9107E+04 -2.8861E+02   5.9803E+04  4.078E+02  0.000E+00  0.000E+00  2.98944E+02  1.337E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.997E+02
   2   82   34    80     7    5.9803E+04 -2.4713E+02   6.0458E+04  4.078E+02  0.000E+00  0.000E+00  2.95395E+02  1.346E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.960E+02
   2   82   35    80     8    6.0458E+04 -3.5867E+01   6.0902E+04  4.078E+02  0.000E+00  0.000E+00  2.90295E+02  1.354E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.904E+02
   2   82   36    80     9    6.0902E+04 -3.4527E+02   6.1655E+04  4.078E+02  0.000E+00  0.000E+00  2.73476E+02  1.362E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.743E+02
   2   82   37    80    10    6.1655E+04 -2.6317E+02   6.2326E+04  4.078E+02  0.000E+00  0.000E+00  2.61007E+02  1.371E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.617E+02
   2   82   38    80    11    6.2326E+04 -4.1666E+02   6.3150E+04  4.078E+02  0.000E+00  0.000E+00  2.52898E+02  1.381E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.539E+02
   2   82   39    80    12    6.3150E+04 -1.5164E+02   6.3710E+04  4.078E+02  0.000E+00  0.000E+00  2.51049E+02  1.390E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.514E+02
   2   82   40    80    13    6.3710E+04 -4.2955E+02   6.4631E+04  4.920E+02  0.000E+00  0.000E+00  2.44770E+02  1.400E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  2.456E+02
   2   83   41    80    14    6.4631E+04 -4.3824E+02   6.5646E+04  5.763E+02  0.000E+00  0.000E+00  2.41511E+02  1.413E-01  6.763E+00  5.735E+02  0.000E+00  0.000E+00  2.423E+02
   2   84   42    80    15    6.5646E+04 -3.7145E+02   6.6509E+04  4.920E+02  0.000E+00  0.000E+00  2.34262E+02  1.425E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  2.350E+02
   2   84   43    80    16    6.6509E+04 -3.3725E+02   6.7339E+04  4.920E+02  0.000E+00  0.000E+00  2.29974E+02  1.436E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  2.307E+02
   2   85   44    80    17    6.7339E+04 -3.7345E+02   6.8288E+04  5.763E+02  0.000E+00  0.000E+00  2.27105E+02  1.447E-01  6.763E+00  5.735E+02  0.000E+00  0.000E+00  2.278E+02
   2   84   45    80    18    6.8288E+04 -2.6458E+02   6.9129E+04  5.763E+02  0.000E+00  0.000E+00  2.22796E+02  1.459E-01  6.763E+00  5.735E+02  0.000E+00  0.000E+00  2.233E+02
   2   83   46    80    19    6.9129E+04 -5.6997E+02   7.0191E+04  4.920E+02  0.000E+00  0.000E+00  2.08157E+02  1.471E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  2.093E+02
   2   83   47    80    20    7.0191E+04 -1.4977E+02   7.0749E+04  4.078E+02  0.000E+00  0.000E+00  2.04558E+02  1.481E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  2.049E+02
   1   83   48    80    21    7.0749E+04  2.0290E+02   7.0954E+04  4.078E+02  0.000E+00  0.000E+00  1.99449E+02  1.486E-01  6.763E+00  4.058E+02  2.029E+02  0.000E+00  1.982E+02
   1   83   49    80    22    7.0954E+04 -1.7133E+02   7.1533E+04  4.078E+02  0.000E+00  0.000E+00  1.95679E+02  1.491E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  1.961E+02
   1   83   50    80    23    7.1533E+04 -4.1504E+02   7.2355E+04  4.078E+02  0.000E+00  0.000E+00  1.93880E+02  1.499E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  1.949E+02
   1   83   51    80    24    7.2355E+04 -4.7729E+02   7.3241E+04  4.078E+02  0.000E+00  0.000E+00  1.92461E+02  1.510E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  1.936E+02
   1   83   52    80    25    7.3241E+04 -5.3488E+02   7.4267E+04  4.920E+02  0.000E+00  0.000E+00  1.91162E+02  1.522E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  1.923E+02
   1   84   53    80    26    7.4267E+04 -7.5802E+02   7.5517E+04  4.920E+02  0.000E+00  0.000E+00  1.88994E+02  1.536E-01  6.763E+00  4.897E+02  0.000E+00  0.000E+00  1.905E+02
   1   84   54    80    27    7.5517E+04 -5.2535E+02   7.6451E+04  4.078E+02  0.000E+00  0.000E+00  1.87925E+02  1.549E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  1.892E+02
   1   84   55    80    28    7.6451E+04 -6.7286E+02   7.7531E+04  4.078E+02  0.000E+00  0.000E+00  1.86056E+02  1.562E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  1.877E+02
   1   84   56    80    29    7.7531E+04 -6.2220E+02   7.8561E+04  4.078E+02  0.000E+00  0.000E+00  1.84947E+02  1.574E-01  6.763E+00  4.058E+02  0.000E+00  0.000E+00  1.865E+02
   1   83   57    81     1    1.2176E+06  2.9061E+02   1.2175E+06  2.236E+02  0.000E+00  0.000E+00  1.87625E+02  3.935E+00  1.175E+02  1.555E+04  0.000E+00  0.000E+00  1.876E+02
   2   86   27    82     1    0.0000E+00 -5.8568E+02   3.4801E+03  2.894E+03  0.000E+00  0.000E+00  3.41009E+02  1.884E-02  5.302E+00  4.496E+02  0.000E+00  0.000E+00  3.423E+02
   2   85   28    82     2    3.4801E+03 -2.4338E+02   6.1947E+03  2.471E+03  0.000E+00  0.000E+00  3.34585E+02  3.480E-02  5.302E+00  3.838E+02  0.000E+00  0.000E+00  3.352E+02
   2   84   28    82     3    6.1947E+03 -2.0235E+02   8.4451E+03  2.048E+03  0.000E+00  0.000E+00  3.26945E+02  4.461E-02  5.302E+00  3.181E+02  0.000E+00  0.000E+00  3.276E+02
   1   84   57    83     1    1.2961E+06 -1.3383E+03   1.2978E+06  4.052E+02  0.000E+00  0.000E+00  1.84924E+02  2.094E+00  5.682E+01  5.819E+03  0.000E+00  0.000E+00  1.852E+02
   1   85   58    83     2    1.2978E+06 -1.2211E+03   1.2993E+06  2.865E+02  0.000E+00  0.000E+00  1.84905E+02  2.095E+00  5.684E+01  4.115E+03  0.000E+00  0.000E+00  1.852E+02
   1   86   58    83     3    1.2993E+06 -7.4522E+02   1.3003E+06  2.374E+02  0.000E+00  0.000E+00  1.84896E+02  2.096E+00  5.685E+01  3.411E+03  0.000E+00  0.000E+00  1.851E+02
   1   87   58    83     4    1.3003E+06 -4.2280E+02   1.3010E+06  2.374E+02  0.000E+00  0.000E+00  1.84886E+02  2.096E+00  5.686E+01  3.412E+03  0.000E+00  0.000E+00  1.850E+02
   2   87   20    84     1    0.0000E+00 -2.6463E+02   1.8050E+03  1.540E+03  0.000E+00  0.000E+00  4.52359E+02  9.219E-03  5.160E+00  4.376E+02  0.000E+00  0.000E+00  4.530E+02
   2   86   21    84     2    1.8050E+03 -3.2644E+02   3.6718E+03  1.540E+03  0.000E+00  0.000E+00  4.24138E+02  1.794E-02  5.160E+00  4.376E+02  0.000E+00  0.000E+00  4.249E+02
   2   85   22    84     3    3.6718E+03  1.8679E+02   4.8002E+03  1.315E+03  0.000E+00  0.000E+00  4.04073E+02  2.331E-02  5.160E+00  3.736E+02  1.868E+02  0.000E+00  3.992E+02
   2   86   73    85     1    1.6289E+04 -4.2763E+02   1.7040E+04  3.232E+02  0.000E+00  0.000E+00  3.07029E+02  5.926E-02  5.589E+00  6.417E+02  0.000E+00  0.000E+00  3.077E+02
   2   87   72    85     2    1.7040E+04 -4.2748E+02   1.7707E+04  2.388E+02  0.000E+00  0.000E+00  2.81921E+02  6.076E-02  5.589E+00  4.740E+02  0.000E+00  0.000E+00  2.828E+02
   2   88   71    85     3    1.7707E+04 -2.9200E+02   1.8237E+04  2.388E+02  0.000E+00  0.000E+00  2.63002E+02  6.201E-02  5.589E+00  4.740E+02  0.000E+00  0.000E+00  2.636E+02
   2   89   70    85     4    1.8237E+04 -2.9023E+02   1.8731E+04  2.039E+02  0.000E+00  0.000E+00  2.50133E+02  6.306E-02  5.589E+00  4.047E+02  0.000E+00  0.000E+00  2.509E+02
   2   89   69    85     5    1.8731E+04 -3.0021E+02   1.9201E+04  1.689E+02  0.000E+00  0.000E+00  2.43554E+02  6.404E-02  5.589E+00  3.354E+02  0.000E+00  0.000E+00  2.444E+02
   1   89   68    85     6    1.9201E+04 -5.1844E+00   1.9410E+04  2.039E+02  0.000E+00  0.000E+00  2.36035E+02  6.473E-02  5.589E+00  4.047E+02  0.000E+00  0.000E+00  2.360E+02
   1   90   67    85     7    1.9410E+04 -2.1095E+02   1.9859E+04  2.388E+02  0.000E+00  0.000E+00  2.27445E+02  6.539E-02  5.589E+00  4.740E+02  0.000E+00  0.000E+00  2.279E+02
   1   91   66    85     8    1.9859E+04 -2.0517E+02   2.0268E+04  2.039E+02  0.000E+00  0.000E+00  2.21326E+02  6.624E-02  5.589E+00  4.047E+02  0.000E+00  0.000E+00  2.218E+02
   1   91   65    85     9    2.0268E+04 -2.2960E+02   2.0667E+04  1.689E+02  0.000E+00  0.000E+00  2.16777E+02  6.704E-02  5.589E+00  3.354E+02  0.000E+00  0.000E+00  2.175E+02
   1   91   64    85    10    2.0667E+04 -1.1631E+02   2.0952E+04  1.689E+02  0.000E+00  0.000E+00  2.11828E+02  6.771E-02  5.589E+00  3.354E+02  0.000E+00  0.000E+00  2.122E+02
   1   91   63    85    11    2.0952E+04  2.0233E+02   2.0954E+04  2.039E+02  0.000E+00  0.000E+00  2.06678E+02  6.799E-02  5.589E+00  4.047E+02  2.023E+02  0.000E+00  2.059E+02
   1   90   62    85    12    2.0954E+04 -1.4031E+01   2.1206E+04  2.388E+02  0.000E+00  0.000E+00  1.97078E+02  6.823E-02  5.589E+00  4.740E+02  0.000E+00  0.000E+00  1.971E+02
   1   91   61    85    13    2.1206E+04  2.0233E+02   2.1208E+04  2.039E+02  0.000E+00  0.000E+00  1.90088E+02  6.848E-02  5.589E+00  4.047E+02  2.023E+02  0.000E+00  1.891E+02
   2   86   77    86     1    0.0000E+00  1.5493E+02   7.8601E+02  9.409E+02  0.000E+00  0.000E+00  4.74894E+02  3.955E-03  5.164E+00  3.099E+02  1.549E+02  0.000E+00  4.722E+02
   2   86   76    86     2    7.8601E+02  1.5493E+02   1.5720E+03  9.409E+02  0.000E+00  0.000E+00  4.33458E+02  7.645E-03  5.164E+00  3.099E+02  1.549E+02  0.000E+00  4.297E+02
   2   86   75    86     3    1.5720E+03 -1.1313E+03   3.6443E+03  9.409E+02  0.000E+00  0.000E+00  3.34472E+02  1.231E-02  5.164E+00  3.099E+02  0.000E+00  0.000E+00  3.381E+02
   2   86   74    86     4    3.6443E+03 -2.8687E+02   4.8721E+03  9.409E+02  0.000E+00  0.000E+00  3.22547E+02  1.652E-02  5.164E+00  3.099E+02  0.000E+00  0.000E+00  3.235E+02
   1   87   63    87     1    0.0000E+00 -4.7182E+02   8.7282E+02  4.010E+02  0.000E+00  0.000E+00  2.06408E+02  8.157E-03  5.201E+00  4.410E+02  0.000E+00  0.000E+00  2.075E+02
   1   88   62    87     2    8.7282E+02  7.4564E+00   1.2077E+03  3.424E+02  0.000E+00  0.000E+00  2.00794E+02  1.374E-02  5.201E+00  3.766E+02  0.000E+00  0.000E+00  2.008E+02
   1   88   61    87     3    1.2077E+03  1.5603E+02   1.3354E+03  2.837E+02  0.000E+00  0.000E+00  1.96405E+02  1.549E-02  5.201E+00  3.121E+02  1.560E+02  0.000E+00  1.955E+02
   1   88   60    87     4    1.3354E+03 -1.4906E+02   1.7682E+03  2.837E+02  0.000E+00  0.000E+00  1.89417E+02  1.746E-02  5.201E+00  3.121E+02  0.000E+00  0.000E+00  1.899E+02
   1   88   59    87     5    1.7682E+03 -6.8497E+02   2.7369E+03  2.837E+02  0.000E+00  0.000E+00  1.83122E+02  2.183E-02  5.201E+00  3.121E+02  0.000E+00  0.000E+00  1.853E+02
   1   88   58    88     1    1.3037E+06 -1.1669E+03   1.3050E+06  1.267E+02  0.000E+00  0.000E+00  1.83255E+02  4.846E-01  3.338E+01  3.004E+03  0.000E+00  0.000E+00  1.836E+02
   1   89   58    88     2    1.3050E+06 -6.7541E+02   1.3058E+06  1.019E+02  0.000E+00  0.000E+00  1.83235E+02  4.848E-01  3.338E+01  2.417E+03  0.000E+00  0.000E+00  1.835E+02
   1   90   59    88     3    1.3058E+06 -7.8488E+02   1.3067E+06  1.194E+02  0.000E+00  0.000E+00  1.82625E+02  4.850E-01  3.339E+01  2.831E+03  0.000E+00  0.000E+00  1.829E+02
   1   91   60    88     4    1.3067E+06 -1.6320E+03   1.3084E+06  1.194E+02  0.000E+00  0.000E+00  1.81195E+02  4.853E-01  3.339E+01  2.831E+03  0.000E+00  0.000E+00  1.818E+02
   2   95   32    89     1    0.0000E+00 -2.7185E+02   1.1038E+03  8.319E+02  0.000E+00  0.000E+00  4.17967E+02  7.319E-03  5.685E+00  3.411E+02  0.000E+00  0.000E+00  4.188E+02
   2   94   32    89     2    1.1038E+03 -4.1136E+02   2.3471E+03  8.319E+02  0.000E+00  0.000E+00  4.06194E+02  1.450E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  4.074E+02
   2   93   32    89     3    2.3471E+03 -5.1588E+02   3.8668E+03  1.004E+03  0.000E+00  0.000E+00  3.95801E+02  2.064E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  3.971E+02
   2   92   33    89     4    3.8668E+03 -4.4400E+02   5.4866E+03  1.176E+03  0.000E+00  0.000E+00  3.86926E+02  2.638E-02  5.685E+00  4.821E+02  0.000E+00  0.000E+00  3.878E+02
   2   91   34    89     5    5.4866E+03 -3.1084E+02   6.9732E+03  1.176E+03  0.000E+00  0.000E+00  3.78951E+02  3.133E-02  5.685E+00  4.821E+02  0.000E+00  0.000E+00  3.796E+02
   2   90   35    89     6    6.9732E+03 -4.1453E+02   8.3916E+03  1.004E+03  0.000E+00  0.000E+00  3.64016E+02  3.553E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  3.650E+02
   2   90   36    89     7    8.3916E+03 -9.7637E+01   9.3211E+03  8.319E+02  0.000E+00  0.000E+00  3.59249E+02  3.869E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  3.595E+02
   2   90   37    89     8    9.3211E+03 -2.5548E+02   1.0580E+04  1.004E+03  0.000E+00  0.000E+00  3.47411E+02  4.150E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  3.480E+02
   2   89   38    89     9    1.0580E+04 -2.4620E+02   1.2002E+04  1.176E+03  0.000E+00  0.000E+00  3.21025E+02  4.477E-02  5.685E+00  4.821E+02  0.000E+00  0.000E+00  3.215E+02
   2   90   39    89    10    1.2002E+04 -2.5256E+02   1.3431E+04  1.176E+03  0.000E+00  0.000E+00  3.04408E+02  4.807E-02  5.685E+00  4.821E+02  0.000E+00  0.000E+00  3.049E+02
   2   89   40    89    11    1.3431E+04 -9.3673E+02   1.5371E+04  1.004E+03  0.000E+00  0.000E+00  2.69972E+02  5.180E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  2.722E+02
   2   89   41    89    12    1.5371E+04 -2.0270E+02   1.6406E+04  8.319E+02  0.000E+00  0.000E+00  2.64555E+02  5.495E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  2.651E+02
   2   89   42    89    13    1.6406E+04 -3.8327E+02   1.7621E+04  8.319E+02  0.000E+00  0.000E+00  2.53087E+02  5.725E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  2.542E+02
   2   89   43    89    14    1.7621E+04 -2.4144E+02   1.8695E+04  8.319E+02  0.000E+00  0.000E+00  2.47680E+02  5.953E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  2.484E+02
   2   89   44    89    15    1.8695E+04 -2.9872E+02   1.9825E+04  8.319E+02  0.000E+00  0.000E+00  2.38702E+02  6.167E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  2.396E+02
   2   89   45    89    16    1.9825E+04 -4.7345E+02   2.1303E+04  1.004E+03  0.000E+00  0.000E+00  2.29914E+02  6.414E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  2.311E+02
   2   90   46    89    17    2.1303E+04 -1.9911E+02   2.2505E+04  1.004E+03  0.000E+00  0.000E+00  2.22677E+02  6.662E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  2.232E+02
   2   90   47    89    18    2.2505E+04 -2.6567E+02   2.3603E+04  8.319E+02  0.000E+00  0.000E+00  2.14559E+02  6.870E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  2.153E+02
   2   90   48    89    19    2.3603E+04 -5.5996E+02   2.5167E+04  1.004E+03  0.000E+00  0.000E+00  2.06641E+02  7.105E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  2.080E+02
   1   91   49    89    20    2.5167E+04  2.1579E+02   2.5955E+04  1.004E+03  0.000E+00  0.000E+00  2.01713E+02  7.309E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  2.012E+02
   1   91   50    89    21    2.5955E+04 -2.1519E+02   2.7002E+04  8.319E+02  0.000E+00  0.000E+00  1.97425E+02  7.465E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  1.981E+02
   1   91   51    89    22    2.7002E+04 -1.6434E+02   2.8170E+04  1.004E+03  0.000E+00  0.000E+00  1.94587E+02  7.651E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  1.950E+02
   1   92   52    89    23    2.8170E+04 -1.6499E+02   2.9339E+04  1.004E+03  0.000E+00  0.000E+00  1.92248E+02  7.844E-02  5.685E+00  4.116E+02  0.000E+00  0.000E+00  1.926E+02
   1   92   53    89    24    2.9339E+04 -7.7051E+01   3.0248E+04  8.319E+02  0.000E+00  0.000E+00  1.90760E+02  8.013E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  1.910E+02
   1   92   54    89    25    3.0248E+04 -9.3660E+01   3.1174E+04  8.319E+02  0.000E+00  0.000E+00  1.89352E+02  8.160E-02  5.685E+00  3.411E+02  0.000E+00  0.000E+00  1.896E+02
   1   89   57    90     1    0.0000E+00 -6.2956E+02   9.6491E+02  3.353E+02  0.000E+00  0.000E+00  1.83188E+02  1.768E-02  5.155E+00  4.372E+02  0.000E+00  0.000E+00  1.846E+02
   1   90   58    90     2    9.6491E+02 -3.7338E+02   1.6736E+03  3.353E+02  0.000E+00  0.000E+00  1.82422E+02  3.232E-02  5.155E+00  4.372E+02  0.000E+00  0.000E+00  1.833E+02
   1   91   59    90     3    1.6736E+03 -2.7240E+02   2.2814E+03  3.353E+02  0.000E+00  0.000E+00  1.81551E+02  4.121E-02  5.155E+00  4.372E+02  0.000E+00  0.000E+00  1.822E+02
   2   90   89    91     1    0.0000E+00 -4.1440E+02   1.0570E+03  6.426E+02  0.000E+00  0.000E+00  7.25766E+02  5.560E-03  5.169E+00  4.383E+02  0.000E+00  0.000E+00  7.267E+02
   2   91   88    91     2    1.0570E+03 -2.9789E+02   1.9034E+03  5.486E+02  0.000E+00  0.000E+00  7.13860E+02  1.032E-02  5.169E+00  3.742E+02  0.000E+00  0.000E+00  7.147E+02
   2   91   87    91     3    1.9034E+03 -1.8989E+02   2.5480E+03  4.546E+02  0.000E+00  0.000E+00  7.05533E+02  1.318E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  7.061E+02
   2   91   86    91     4    2.5480E+03 -3.4345E+02   3.3460E+03  4.546E+02  0.000E+00  0.000E+00  6.93616E+02  1.559E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  6.947E+02
   2   91   85    91     5    3.3460E+03 -5.5271E+02   4.4473E+03  5.486E+02  0.000E+00  0.000E+00  6.82338E+02  1.844E-02  5.169E+00  3.742E+02  0.000E+00  0.000E+00  6.838E+02
   2   92   84    91     6    4.4473E+03 -5.6889E+01   5.0528E+03  5.486E+02  0.000E+00  0.000E+00  6.71241E+02  2.076E-02  5.169E+00  3.742E+02  0.000E+00  0.000E+00  6.714E+02
   2   92   83    91     7    5.0528E+03  8.0247E+01   5.4272E+03  4.546E+02  0.000E+00  0.000E+00  6.51132E+02  2.202E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  6.509E+02
   2   92   82    91     8    5.4272E+03 -3.3573E+02   6.2176E+03  4.546E+02  0.000E+00  0.000E+00  6.15493E+02  2.346E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  6.166E+02
   2   92   81    91     9    6.2176E+03  3.9856E+01   6.6324E+03  4.546E+02  0.000E+00  0.000E+00  5.91605E+02  2.489E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  5.915E+02
   2   92   80    91    10    6.6324E+03  4.6959E+01   7.1340E+03  5.486E+02  0.000E+00  0.000E+00  5.64146E+02  2.594E-02  5.169E+00  3.742E+02  0.000E+00  0.000E+00  5.640E+02
   2   93   79    91    11    7.1340E+03 -1.1803E+03   8.9569E+03  6.426E+02  0.000E+00  0.000E+00  5.08038E+02  2.848E-02  5.169E+00  4.383E+02  0.000E+00  0.000E+00  5.107E+02
   2   94   78    91    12    8.9569E+03 -1.1024E+02   9.7097E+03  6.426E+02  0.000E+00  0.000E+00  4.81961E+02  3.114E-02  5.169E+00  4.383E+02  0.000E+00  0.000E+00  4.822E+02
   2   95   77    91    13    9.7097E+03  2.1917E+02   1.0133E+04  6.426E+02  0.000E+00  0.000E+00  4.26232E+02  3.230E-02  5.169E+00  4.383E+02  2.192E+02  0.000E+00  4.243E+02
   2   96   76    91    14    1.0133E+04  1.8712E+02   1.0495E+04  5.486E+02  0.000E+00  0.000E+00  3.33803E+02  3.306E-02  5.169E+00  3.742E+02  1.871E+02  0.000E+00  3.320E+02
   2   96   75    91    15    1.0495E+04 -6.7801E+02   1.1721E+04  5.486E+02  0.000E+00  0.000E+00  2.91305E+02  3.457E-02  5.169E+00  3.742E+02  0.000E+00  0.000E+00  2.931E+02
   2   95   74    91    16    1.1721E+04 -9.7025E+02   1.3240E+04  5.486E+02  0.000E+00  0.000E+00  2.65677E+02  3.707E-02  5.169E+00  3.742E+02  0.000E+00  0.000E+00  2.683E+02
   2   95   73    91    17    1.3240E+04 -1.7023E+02   1.3865E+04  4.546E+02  0.000E+00  0.000E+00  2.54239E+02  3.895E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  2.548E+02
   2   95   72    91    18    1.3865E+04 -4.0232E+02   1.4722E+04  4.546E+02  0.000E+00  0.000E+00  2.36850E+02  4.021E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  2.381E+02
   2   95   71    91    19    1.4722E+04 -2.9116E+02   1.5468E+04  4.546E+02  0.000E+00  0.000E+00  2.25672E+02  4.155E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  2.266E+02
   2   95   70    91    20    1.5468E+04 -2.4719E+02   1.6169E+04  4.546E+02  0.000E+00  0.000E+00  2.15993E+02  4.273E-02  5.169E+00  3.101E+02  0.000E+00  0.000E+00  2.168E+02
   1   92   55    92     1    3.7213E+04 -3.3953E+02   3.7759E+04  2.061E+02  0.000E+00  0.000E+00  1.87420E+02  1.596E-01  6.476E+00  6.631E+02  0.000E+00  0.000E+00  1.879E+02
   1   92   56    92     2    3.7759E+04 -5.3782E+02   3.8417E+04  1.208E+02  0.000E+00  0.000E+00  1.84661E+02  1.611E-01  6.476E+00  3.885E+02  0.000E+00  0.000E+00  1.860E+02
