time,tasmin_day_HadGEM2-ES_historical
1965-02-05 00:00:00+00:00,273.03485
1965-02-06 00:00:00+00:00,273.3632
1965-02-07 00:00:00+00:00,274.17474
1965-02-08 00:00:00+00:00,276.06836
1965-02-09 00:00:00+00:00,272.3345
1965-02-10 00:00:00+00:00,275.6498
1965-02-11 00:00:00+00:00,272.81616
1965-02-12 00:00:00+00:00,269.26544
1965-02-13 00:00:00+00:00,272.88168
1965-02-14 00:00:00+00:00,273.0579
1965-02-15 00:00:00+00:00,275.22156
1965-02-16 00:00:00+00:00,273.5891
1965-02-17 00:00:00+00:00,276.1224
1965-02-18 00:00:00+00:00,276.42905
1965-02-19 00:00:00+00:00,270.90903
1965-02-20 00:00:00+00:00,272.2304
1965-02-21 00:00:00+00:00,275.44724
1965-02-22 00:00:00+00:00,277.9703
1965-02-23 00:00:00+00:00,275.69302
1965-02-24 00:00:00+00:00,276.1114
1965-02-25 00:00:00+00:00,277.6478
1965-02-26 00:00:00+00:00,280.92117
1965-02-27 00:00:00+00:00,280.27472
1965-02-28 00:00:00+00:00,275.75922
1965-03-01 00:00:00+00:00,277.73584
1965-03-02 00:00:00+00:00,276.13037
1965-03-03 00:00:00+00:00,277.38306
1965-03-04 00:00:00+00:00,276.96973
1965-03-05 00:00:00+00:00,279.4435
1965-03-06 00:00:00+00:00,279.26752
1965-03-07 00:00:00+00:00,283.67383
1965-03-08 00:00:00+00:00,282.74487
1965-03-09 00:00:00+00:00,283.2196
1965-03-10 00:00:00+00:00,276.77603
1965-03-11 00:00:00+00:00,278.35938
1965-03-12 00:00:00+00:00,277.94327
1965-03-13 00:00:00+00:00,282.9803
1965-03-14 00:00:00+00:00,281.8258
1965-03-15 00:00:00+00:00,278.96527
1965-03-16 00:00:00+00:00,277.03488
1965-03-17 00:00:00+00:00,278.4309
1965-03-18 00:00:00+00:00,279.24408
1965-03-19 00:00:00+00:00,276.84857
1965-03-20 00:00:00+00:00,274.36917
1965-03-21 00:00:00+00:00,275.67966
1965-03-22 00:00:00+00:00,274.30753
1965-03-23 00:00:00+00:00,277.21997
1965-03-24 00:00:00+00:00,277.49243
1965-03-25 00:00:00+00:00,277.7602
1965-03-26 00:00:00+00:00,279.99017
1965-03-27 00:00:00+00:00,278.38116
1965-03-28 00:00:00+00:00,278.43127
1965-03-29 00:00:00+00:00,280.10645
1965-03-30 00:00:00+00:00,275.6423
1965-03-31 00:00:00+00:00,281.43134
1965-04-01 00:00:00+00:00,280.18695
1965-04-02 00:00:00+00:00,278.76523
1965-04-03 00:00:00+00:00,282.0927
1965-04-04 00:00:00+00:00,284.3885
1965-04-05 00:00:00+00:00,283.41794
1965-04-06 00:00:00+00:00,276.43344
1965-04-07 00:00:00+00:00,274.8597
1965-04-08 00:00:00+00:00,275.96133
1965-04-09 00:00:00+00:00,278.2421
1965-04-10 00:00:00+00:00,276.37872
1965-04-11 00:00:00+00:00,281.62802
1965-04-12 00:00:00+00:00,277.26868
1965-04-13 00:00:00+00:00,277.3174
1965-04-14 00:00:00+00:00,277.9747
1965-04-15 00:00:00+00:00,280.94455
1965-04-16 00:00:00+00:00,276.40808
1965-04-17 00:00:00+00:00,274.32904
1965-04-18 00:00:00+00:00,275.48218
1965-04-19 00:00:00+00:00,278.7036
1965-04-20 00:00:00+00:00,279.08868
1965-04-21 00:00:00+00:00,279.73044
1965-04-22 00:00:00+00:00,277.13434
1965-04-23 00:00:00+00:00,274.77835
1965-04-24 00:00:00+00:00,276.16202
1965-04-25 00:00:00+00:00,279.69376
1965-04-26 00:00:00+00:00,282.09613
1965-04-27 00:00:00+00:00,280.52026
1965-04-28 00:00:00+00:00,280.55878
1965-04-29 00:00:00+00:00,277.7818
1965-04-30 00:00:00+00:00,278.48392
1965-05-01 00:00:00+00:00,278.18677
1965-05-02 00:00:00+00:00,283.26883
1965-05-03 00:00:00+00:00,284.7552
1965-05-04 00:00:00+00:00,283.94067
1965-05-05 00:00:00+00:00,283.286
1965-05-06 00:00:00+00:00,282.25204
1965-05-07 00:00:00+00:00,283.01315
1965-05-08 00:00:00+00:00,279.3357
1965-05-09 00:00:00+00:00,279.59988
1965-05-10 00:00:00+00:00,276.80615
1965-05-11 00:00:00+00:00,279.5604
1965-05-12 00:00:00+00:00,279.74435
1965-05-13 00:00:00+00:00,281.48264
1965-05-14 00:00:00+00:00,277.44424
1965-05-15 00:00:00+00:00,277.24002
1965-05-16 00:00:00+00:00,276.1522
1965-05-17 00:00:00+00:00,280.29178
1965-05-18 00:00:00+00:00,287.13043
1965-05-19 00:00:00+00:00,286.64014
1965-05-20 00:00:00+00:00,284.1935
1965-05-21 00:00:00+00:00,282.48343
1965-05-22 00:00:00+00:00,280.18665
1965-05-23 00:00:00+00:00,284.05057
1965-05-24 00:00:00+00:00,286.60077
1965-05-25 00:00:00+00:00,284.60092
1965-05-26 00:00:00+00:00,283.0796
1965-05-27 00:00:00+00:00,284.46088
1965-05-28 00:00:00+00:00,286.7935
1965-05-29 00:00:00+00:00,285.2856
1965-05-30 00:00:00+00:00,280.09805
1965-05-31 00:00:00+00:00,280.40488
1965-06-01 00:00:00+00:00,278.5804
1965-06-02 00:00:00+00:00,279.6951
1965-06-03 00:00:00+00:00,281.0125
1965-06-04 00:00:00+00:00,282.93054
1965-06-05 00:00:00+00:00,284.34048
1965-06-06 00:00:00+00:00,283.29443
1965-06-07 00:00:00+00:00,283.22842
1965-06-08 00:00:00+00:00,282.4924
1965-06-09 00:00:00+00:00,281.46582
1965-06-10 00:00:00+00:00,281.06226
1965-06-11 00:00:00+00:00,282.10193
1965-06-12 00:00:00+00:00,282.3581
1965-06-13 00:00:00+00:00,279.60144
1965-06-14 00:00:00+00:00,280.2605
1965-06-15 00:00:00+00:00,279.5968
1965-06-16 00:00:00+00:00,280.10242
1965-06-17 00:00:00+00:00,281.0063
1965-06-18 00:00:00+00:00,281.94107
1965-06-19 00:00:00+00:00,281.86636
1965-06-20 00:00:00+00:00,283.83667
1965-06-21 00:00:00+00:00,281.83704
1965-06-22 00:00:00+00:00,280.0658
1965-06-23 00:00:00+00:00,282.47302
1965-06-24 00:00:00+00:00,283.94595
1965-06-25 00:00:00+00:00,281.87524
1965-06-26 00:00:00+00:00,279.24893
1965-06-27 00:00:00+00:00,281.69556
1965-06-28 00:00:00+00:00,282.5769
1965-06-29 00:00:00+00:00,283.00348
1965-06-30 00:00:00+00:00,282.2393
1965-07-01 00:00:00+00:00,284.59558
1965-07-02 00:00:00+00:00,285.46533
1965-07-03 00:00:00+00:00,284.6694
1965-07-04 00:00:00+00:00,284.73935
1965-07-05 00:00:00+00:00,284.06662
1965-07-06 00:00:00+00:00,283.5374
1965-07-07 00:00:00+00:00,282.9311
1965-07-08 00:00:00+00:00,282.68726
1965-07-09 00:00:00+00:00,283.1449
1965-07-10 00:00:00+00:00,283.0446
1965-07-11 00:00:00+00:00,281.17206
1965-07-12 00:00:00+00:00,278.03296
1965-07-13 00:00:00+00:00,279.27646
1965-07-14 00:00:00+00:00,280.53873
1965-07-15 00:00:00+00:00,279.47205
1965-07-16 00:00:00+00:00,281.78137
1965-07-17 00:00:00+00:00,280.28537
1965-07-18 00:00:00+00:00,280.21725
1965-07-19 00:00:00+00:00,283.7882
1965-07-20 00:00:00+00:00,280.3485
1965-07-21 00:00:00+00:00,282.8133
1965-07-22 00:00:00+00:00,282.2616
1965-07-23 00:00:00+00:00,283.1705
1965-07-24 00:00:00+00:00,284.80896
1965-07-25 00:00:00+00:00,283.40756
1965-07-26 00:00:00+00:00,284.08685
1965-07-27 00:00:00+00:00,283.53888
1965-07-28 00:00:00+00:00,283.81165
1965-07-29 00:00:00+00:00,283.27576
1965-07-30 00:00:00+00:00,282.16318
1965-07-31 00:00:00+00:00,281.4045
1965-08-01 00:00:00+00:00,280.44498
1965-08-02 00:00:00+00:00,280.03156
1965-08-03 00:00:00+00:00,281.35492
1965-08-04 00:00:00+00:00,282.1766
1965-08-05 00:00:00+00:00,281.77594
1965-08-06 00:00:00+00:00,281.71048
1965-08-07 00:00:00+00:00,282.25803
1965-08-08 00:00:00+00:00,283.3226
1965-08-09 00:00:00+00:00,283.8148
1965-08-10 00:00:00+00:00,282.45428
1965-08-11 00:00:00+00:00,279.8949
1965-08-12 00:00:00+00:00,281.10507
1965-08-13 00:00:00+00:00,280.6548
1965-08-14 00:00:00+00:00,281.1178
1965-08-15 00:00:00+00:00,284.17203
1965-08-16 00:00:00+00:00,282.60742
1965-08-17 00:00:00+00:00,283.57315
1965-08-18 00:00:00+00:00,284.19092
1965-08-19 00:00:00+00:00,284.00363
1965-08-20 00:00:00+00:00,282.45248
1965-08-21 00:00:00+00:00,283.20004
1965-08-22 00:00:00+00:00,284.0189
1965-08-23 00:00:00+00:00,283.3699
1965-08-24 00:00:00+00:00,282.2929
1965-08-25 00:00:00+00:00,282.0897
1965-08-26 00:00:00+00:00,280.9921
1965-08-27 00:00:00+00:00,281.1246
1965-08-28 00:00:00+00:00,280.5469
1965-08-29 00:00:00+00:00,283.0994
1965-08-30 00:00:00+00:00,283.3226
1965-08-31 00:00:00+00:00,282.55176
1965-09-01 00:00:00+00:00,281.68997
1965-09-02 00:00:00+00:00,281.38263
1965-09-03 00:00:00+00:00,287.31885
1965-09-04 00:00:00+00:00,289.97424
1965-09-05 00:00:00+00:00,288.38507
1965-09-06 00:00:00+00:00,285.9555
1965-09-07 00:00:00+00:00,283.86987
1965-09-08 00:00:00+00:00,284.14056
1965-09-09 00:00:00+00:00,284.4637
1965-09-10 00:00:00+00:00,283.0058
1965-09-11 00:00:00+00:00,281.3483
1965-09-12 00:00:00+00:00,281.2801
1965-09-13 00:00:00+00:00,280.6366
1965-09-14 00:00:00+00:00,280.47693
1965-09-15 00:00:00+00:00,281.255
1965-09-16 00:00:00+00:00,280.34177
1965-09-17 00:00:00+00:00,280.1643
1965-09-18 00:00:00+00:00,282.23947
1965-09-19 00:00:00+00:00,286.63373
1965-09-20 00:00:00+00:00,283.08038
1965-09-21 00:00:00+00:00,282.1331
1965-09-22 00:00:00+00:00,283.73767
1965-09-23 00:00:00+00:00,283.45007
1965-09-24 00:00:00+00:00,280.33612
1965-09-25 00:00:00+00:00,279.7016
1965-09-26 00:00:00+00:00,285.7779
1965-09-27 00:00:00+00:00,287.48495
1965-09-28 00:00:00+00:00,284.53012
1965-09-29 00:00:00+00:00,283.48846
1965-09-30 00:00:00+00:00,283.42062
1965-10-01 00:00:00+00:00,283.06885
1965-10-02 00:00:00+00:00,283.6357
1965-10-03 00:00:00+00:00,284.9451
1965-10-04 00:00:00+00:00,282.19235
1965-10-05 00:00:00+00:00,282.62054
1965-10-06 00:00:00+00:00,282.94647
1965-10-07 00:00:00+00:00,283.80072
1965-10-08 00:00:00+00:00,285.64435
1965-10-09 00:00:00+00:00,286.07812
1965-10-10 00:00:00+00:00,283.30466
1965-10-11 00:00:00+00:00,280.1287
1965-10-12 00:00:00+00:00,280.69424
1965-10-13 00:00:00+00:00,279.93558
1965-10-14 00:00:00+00:00,281.01492
1965-10-15 00:00:00+00:00,282.67596
1965-10-16 00:00:00+00:00,284.1698
1965-10-17 00:00:00+00:00,281.30286
1965-10-18 00:00:00+00:00,278.77863
1965-10-19 00:00:00+00:00,281.92654
1965-10-20 00:00:00+00:00,280.34348
1965-10-21 00:00:00+00:00,282.13223
1965-10-22 00:00:00+00:00,281.44745
1965-10-23 00:00:00+00:00,284.37668
1965-10-24 00:00:00+00:00,286.72427
1965-10-25 00:00:00+00:00,283.0782
1965-10-26 00:00:00+00:00,281.29395
1965-10-27 00:00:00+00:00,283.2566
1965-10-28 00:00:00+00:00,280.2558
1965-10-29 00:00:00+00:00,280.83136
1965-10-30 00:00:00+00:00,282.39786
1965-10-31 00:00:00+00:00,282.06165
1965-11-01 00:00:00+00:00,281.78928
1965-11-02 00:00:00+00:00,280.92505
1965-11-03 00:00:00+00:00,279.4658
1965-11-04 00:00:00+00:00,279.34247
1965-11-05 00:00:00+00:00,277.66428
1965-11-06 00:00:00+00:00,279.2056
1965-11-07 00:00:00+00:00,282.1447
1965-11-08 00:00:00+00:00,280.88995
1965-11-09 00:00:00+00:00,278.80438
1965-11-10 00:00:00+00:00,276.48218
1965-11-11 00:00:00+00:00,277.4677
1965-11-12 00:00:00+00:00,279.4594
1965-11-13 00:00:00+00:00,282.3697
1965-11-14 00:00:00+00:00,280.0824
1965-11-15 00:00:00+00:00,279.87952
1965-11-16 00:00:00+00:00,282.83966
1965-11-17 00:00:00+00:00,276.78174
1965-11-18 00:00:00+00:00,274.95523
1965-11-19 00:00:00+00:00,277.23502
1965-11-20 00:00:00+00:00,281.4154
1965-11-21 00:00:00+00:00,278.51648
1965-11-22 00:00:00+00:00,276.22458
1965-11-23 00:00:00+00:00,278.144
1965-11-24 00:00:00+00:00,281.74246
1965-11-25 00:00:00+00:00,281.94327
1965-11-26 00:00:00+00:00,279.57593
1965-11-27 00:00:00+00:00,278.40997
1965-11-28 00:00:00+00:00,276.06735
1965-11-29 00:00:00+00:00,273.17874
1965-11-30 00:00:00+00:00,273.39053
1965-12-01 00:00:00+00:00,276.56934
1965-12-02 00:00:00+00:00,274.8511
1965-12-03 00:00:00+00:00,274.72116
1965-12-04 00:00:00+00:00,271.47687
1965-12-05 00:00:00+00:00,272.4973
1965-12-06 00:00:00+00:00,273.67838
1965-12-07 00:00:00+00:00,276.80975
1965-12-08 00:00:00+00:00,274.72556
1965-12-09 00:00:00+00:00,273.69226
1965-12-10 00:00:00+00:00,272.75928
1965-12-11 00:00:00+00:00,272.03268
1965-12-12 00:00:00+00:00,273.01746
1965-12-13 00:00:00+00:00,273.36154
1965-12-14 00:00:00+00:00,280.37787
1965-12-15 00:00:00+00:00,280.73834
1965-12-16 00:00:00+00:00,277.86053
1965-12-17 00:00:00+00:00,278.49826
1965-12-18 00:00:00+00:00,276.0468
1965-12-19 00:00:00+00:00,275.40347
1965-12-20 00:00:00+00:00,276.43942
1965-12-21 00:00:00+00:00,277.3397
1965-12-22 00:00:00+00:00,278.80173
1965-12-23 00:00:00+00:00,275.62183
1965-12-24 00:00:00+00:00,278.5969
1965-12-25 00:00:00+00:00,283.8198
1965-12-26 00:00:00+00:00,284.15344
1965-12-27 00:00:00+00:00,280.8347
1965-12-28 00:00:00+00:00,281.74463
1965-12-29 00:00:00+00:00,281.04803
1965-12-30 00:00:00+00:00,283.5662
1965-12-31 00:00:00+00:00,282.9339
1966-01-01 00:00:00+00:00,278.52264
1966-01-02 00:00:00+00:00,275.76096
1966-01-03 00:00:00+00:00,277.299
1966-01-04 00:00:00+00:00,271.20398
1966-01-05 00:00:00+00:00,273.30347
1966-01-06 00:00:00+00:00,273.9657
1966-01-07 00:00:00+00:00,275.08493
1966-01-08 00:00:00+00:00,275.39606
1966-01-09 00:00:00+00:00,274.69528
1966-01-10 00:00:00+00:00,278.21716
1966-01-11 00:00:00+00:00,276.88275
1966-01-12 00:00:00+00:00,276.77606
1966-01-13 00:00:00+00:00,278.06223
1966-01-14 00:00:00+00:00,274.71823
1966-01-15 00:00:00+00:00,277.37952
1966-01-16 00:00:00+00:00,275.69324
1966-01-17 00:00:00+00:00,278.032
1966-01-18 00:00:00+00:00,276.61246
1966-01-19 00:00:00+00:00,275.9645
1966-01-20 00:00:00+00:00,274.24564
1966-01-21 00:00:00+00:00,276.60068
1966-01-22 00:00:00+00:00,277.7704
1966-01-23 00:00:00+00:00,276.28366
1966-01-24 00:00:00+00:00,275.9915
1966-01-25 00:00:00+00:00,272.6374
1966-01-26 00:00:00+00:00,272.79544
1966-01-27 00:00:00+00:00,273.18454
1966-01-28 00:00:00+00:00,272.70456
1966-01-29 00:00:00+00:00,270.71802
1966-01-30 00:00:00+00:00,272.78006
1966-01-31 00:00:00+00:00,274.55322
1966-02-01 00:00:00+00:00,274.26816
1966-02-02 00:00:00+00:00,275.60468
1966-02-03 00:00:00+00:00,276.42136
1966-02-04 00:00:00+00:00,278.97784
1966-02-05 00:00:00+00:00,276.5239
1966-02-06 00:00:00+00:00,276.13156
1966-02-07 00:00:00+00:00,276.70844
1966-02-08 00:00:00+00:00,274.87045
1966-02-09 00:00:00+00:00,275.18777
1966-02-10 00:00:00+00:00,277.80923
1966-02-11 00:00:00+00:00,276.0949
1966-02-12 00:00:00+00:00,276.63416
1966-02-13 00:00:00+00:00,277.23807
1966-02-14 00:00:00+00:00,273.77106
1966-02-15 00:00:00+00:00,273.92883
1966-02-16 00:00:00+00:00,275.44028
1966-02-17 00:00:00+00:00,275.09198
1966-02-18 00:00:00+00:00,273.03748
1966-02-19 00:00:00+00:00,274.89786
1966-02-20 00:00:00+00:00,276.8387
1966-02-21 00:00:00+00:00,276.52765
1966-02-22 00:00:00+00:00,275.93835
1966-02-23 00:00:00+00:00,281.43314
1966-02-24 00:00:00+00:00,286.1247
1966-02-25 00:00:00+00:00,286.21536
1966-02-26 00:00:00+00:00,280.729
1966-02-27 00:00:00+00:00,280.98785
1966-02-28 00:00:00+00:00,283.0518
1966-03-01 00:00:00+00:00,283.37936
1966-03-02 00:00:00+00:00,276.93506
1966-03-03 00:00:00+00:00,273.14713
1966-03-04 00:00:00+00:00,276.66168
1966-03-05 00:00:00+00:00,275.27692
1966-03-06 00:00:00+00:00,270.1387
1966-03-07 00:00:00+00:00,273.60376
1966-03-08 00:00:00+00:00,275.05826
1966-03-09 00:00:00+00:00,279.3091
1966-03-10 00:00:00+00:00,274.93787
1966-03-11 00:00:00+00:00,274.16653
1966-03-12 00:00:00+00:00,276.6662
1966-03-13 00:00:00+00:00,277.3712
1966-03-14 00:00:00+00:00,275.7824
1966-03-15 00:00:00+00:00,280.25052
1966-03-16 00:00:00+00:00,281.01205
1966-03-17 00:00:00+00:00,277.9633
1966-03-18 00:00:00+00:00,279.96527
1966-03-19 00:00:00+00:00,277.40457
1966-03-20 00:00:00+00:00,276.91547
1966-03-21 00:00:00+00:00,276.34207
1966-03-22 00:00:00+00:00,278.29077
1966-03-23 00:00:00+00:00,281.31497
1966-03-24 00:00:00+00:00,280.62158
1966-03-25 00:00:00+00:00,281.06247
1966-03-26 00:00:00+00:00,281.1812
1966-03-27 00:00:00+00:00,278.26175
1966-03-28 00:00:00+00:00,277.34164
1966-03-29 00:00:00+00:00,274.56543
1966-03-30 00:00:00+00:00,275.22427
1966-03-31 00:00:00+00:00,279.71872
1966-04-01 00:00:00+00:00,279.1123
1966-04-02 00:00:00+00:00,274.12177
1966-04-03 00:00:00+00:00,275.43076
1966-04-04 00:00:00+00:00,276.70844
1966-04-05 00:00:00+00:00,278.81866
1966-04-06 00:00:00+00:00,277.8983
1966-04-07 00:00:00+00:00,278.95993
1966-04-08 00:00:00+00:00,279.9758
1966-04-09 00:00:00+00:00,278.5481
1966-04-10 00:00:00+00:00,277.52536
1966-04-11 00:00:00+00:00,279.47516
1966-04-12 00:00:00+00:00,280.74707
1966-04-13 00:00:00+00:00,289.27432
1966-04-14 00:00:00+00:00,285.03445
1966-04-15 00:00:00+00:00,281.13025
1966-04-16 00:00:00+00:00,280.69687
1966-04-17 00:00:00+00:00,280.61374
1966-04-18 00:00:00+00:00,285.1642
1966-04-19 00:00:00+00:00,281.4156
1966-04-20 00:00:00+00:00,279.7122
1966-04-21 00:00:00+00:00,281.55768
1966-04-22 00:00:00+00:00,283.34113
1966-04-23 00:00:00+00:00,287.67102
1966-04-24 00:00:00+00:00,282.51743
1966-04-25 00:00:00+00:00,281.4328
1966-04-26 00:00:00+00:00,282.62573
1966-04-27 00:00:00+00:00,281.11493
1966-04-28 00:00:00+00:00,284.57275
1966-04-29 00:00:00+00:00,279.0775
1966-04-30 00:00:00+00:00,277.58508
1966-05-01 00:00:00+00:00,277.07242
1966-05-02 00:00:00+00:00,277.9574
1966-05-03 00:00:00+00:00,278.3862
1966-05-04 00:00:00+00:00,278.95935
1966-05-05 00:00:00+00:00,280.74094
1966-05-06 00:00:00+00:00,281.54498
1966-05-07 00:00:00+00:00,279.1799
1966-05-08 00:00:00+00:00,279.6746
1966-05-09 00:00:00+00:00,281.50192
1966-05-10 00:00:00+00:00,282.2562
1966-05-11 00:00:00+00:00,286.19296
1966-05-12 00:00:00+00:00,280.45132
1966-05-13 00:00:00+00:00,279.42282
1966-05-14 00:00:00+00:00,278.4244
1966-05-15 00:00:00+00:00,277.73898
1966-05-16 00:00:00+00:00,277.38245
1966-05-17 00:00:00+00:00,280.45453
1966-05-18 00:00:00+00:00,280.49557
1966-05-19 00:00:00+00:00,278.42047
1966-05-20 00:00:00+00:00,277.46277
1966-05-21 00:00:00+00:00,274.7821
1966-05-22 00:00:00+00:00,278.60733
1966-05-23 00:00:00+00:00,289.30048
1966-05-24 00:00:00+00:00,282.9411
1966-05-25 00:00:00+00:00,287.08188
1966-05-26 00:00:00+00:00,283.33514
1966-05-27 00:00:00+00:00,279.89008
1966-05-28 00:00:00+00:00,279.35767
1966-05-29 00:00:00+00:00,278.44043
1966-05-30 00:00:00+00:00,278.31158
1966-05-31 00:00:00+00:00,279.44003
1966-06-01 00:00:00+00:00,279.5129
1966-06-02 00:00:00+00:00,277.8541
1966-06-03 00:00:00+00:00,280.49155
1966-06-04 00:00:00+00:00,280.9434
1966-06-05 00:00:00+00:00,281.62445
1966-06-06 00:00:00+00:00,284.99326
1966-06-07 00:00:00+00:00,283.32098
1966-06-08 00:00:00+00:00,279.52264
1966-06-09 00:00:00+00:00,280.14523
1966-06-10 00:00:00+00:00,282.02148
1966-06-11 00:00:00+00:00,280.48236
1966-06-12 00:00:00+00:00,282.54404
1966-06-13 00:00:00+00:00,281.0351
1966-06-14 00:00:00+00:00,281.91452
1966-06-15 00:00:00+00:00,282.28244
1966-06-16 00:00:00+00:00,281.27655
1966-06-17 00:00:00+00:00,281.00583
1966-06-18 00:00:00+00:00,283.08484
1966-06-19 00:00:00+00:00,281.89667
1966-06-20 00:00:00+00:00,281.16785
1966-06-21 00:00:00+00:00,280.7441
1966-06-22 00:00:00+00:00,279.43085
1966-06-23 00:00:00+00:00,279.19977
1966-06-24 00:00:00+00:00,278.2045
1966-06-25 00:00:00+00:00,280.8583
1966-06-26 00:00:00+00:00,279.77588
1966-06-27 00:00:00+00:00,279.31516
1966-06-28 00:00:00+00:00,278.10992
1966-06-29 00:00:00+00:00,280.4416
1966-06-30 00:00:00+00:00,282.34137
1966-07-01 00:00:00+00:00,281.38263
1966-07-02 00:00:00+00:00,280.9773
1966-07-03 00:00:00+00:00,282.73526
1966-07-04 00:00:00+00:00,282.05988
1966-07-05 00:00:00+00:00,283.47522
1966-07-06 00:00:00+00:00,282.6128
1966-07-07 00:00:00+00:00,282.14615
1966-07-08 00:00:00+00:00,282.225
1966-07-09 00:00:00+00:00,281.13168
1966-07-10 00:00:00+00:00,281.23892
1966-07-11 00:00:00+00:00,280.4951
1966-07-12 00:00:00+00:00,279.88452
1966-07-13 00:00:00+00:00,281.82782
1966-07-14 00:00:00+00:00,283.4033
1966-07-15 00:00:00+00:00,282.55005
1966-07-16 00:00:00+00:00,284.96536
1966-07-17 00:00:00+00:00,284.57135
1966-07-18 00:00:00+00:00,282.81766
1966-07-19 00:00:00+00:00,281.98584
1966-07-20 00:00:00+00:00,280.19382
1966-07-21 00:00:00+00:00,280.47415
1966-07-22 00:00:00+00:00,280.3871
1966-07-23 00:00:00+00:00,276.94772
1966-07-24 00:00:00+00:00,278.45413
1966-07-25 00:00:00+00:00,280.95627
1966-07-26 00:00:00+00:00,281.22742
1966-07-27 00:00:00+00:00,282.32178
1966-07-28 00:00:00+00:00,280.041
1966-07-29 00:00:00+00:00,281.5695
1966-07-30 00:00:00+00:00,280.44522
1966-07-31 00:00:00+00:00,283.48413
1966-08-01 00:00:00+00:00,283.9899
1966-08-02 00:00:00+00:00,285.32343
1966-08-03 00:00:00+00:00,280.8166
1966-08-04 00:00:00+00:00,283.9834
1966-08-05 00:00:00+00:00,284.05896
1966-08-06 00:00:00+00:00,284.50424
1966-08-07 00:00:00+00:00,283.3591
1966-08-08 00:00:00+00:00,283.79852
1966-08-09 00:00:00+00:00,283.63538
1966-08-10 00:00:00+00:00,280.87714
1966-08-11 00:00:00+00:00,284.84027
1966-08-12 00:00:00+00:00,283.73645
1966-08-13 00:00:00+00:00,283.64273
1966-08-14 00:00:00+00:00,282.88525
1966-08-15 00:00:00+00:00,283.8273
1966-08-16 00:00:00+00:00,284.11902
1966-08-17 00:00:00+00:00,284.88803
1966-08-18 00:00:00+00:00,282.9205
1966-08-19 00:00:00+00:00,280.65482
1966-08-20 00:00:00+00:00,279.74957
1966-08-21 00:00:00+00:00,280.75473
1966-08-22 00:00:00+00:00,280.94684
1966-08-23 00:00:00+00:00,283.21893
1966-08-24 00:00:00+00:00,284.62497
1966-08-25 00:00:00+00:00,284.51523
1966-08-26 00:00:00+00:00,283.45343
1966-08-27 00:00:00+00:00,282.05627
1966-08-28 00:00:00+00:00,282.33505
1966-08-29 00:00:00+00:00,282.8424
1966-08-30 00:00:00+00:00,281.8174
1966-08-31 00:00:00+00:00,281.7954
1966-09-01 00:00:00+00:00,284.43393
1966-09-02 00:00:00+00:00,284.02963
1966-09-03 00:00:00+00:00,284.2181
1966-09-04 00:00:00+00:00,283.29855
1966-09-05 00:00:00+00:00,282.51407
1966-09-06 00:00:00+00:00,282.84027
1966-09-07 00:00:00+00:00,282.12302
1966-09-08 00:00:00+00:00,280.28494
1966-09-09 00:00:00+00:00,281.1667
1966-09-10 00:00:00+00:00,280.74637
1966-09-11 00:00:00+00:00,281.78543
1966-09-12 00:00:00+00:00,279.92697
1966-09-13 00:00:00+00:00,277.88098
1966-09-14 00:00:00+00:00,280.37256
1966-09-15 00:00:00+00:00,280.16785
1966-09-16 00:00:00+00:00,279.30966
1966-09-17 00:00:00+00:00,278.52353
1966-09-18 00:00:00+00:00,280.81732
1966-09-19 00:00:00+00:00,281.7107
1966-09-20 00:00:00+00:00,281.69052
1966-09-21 00:00:00+00:00,280.13535
1966-09-22 00:00:00+00:00,281.8996
1966-09-23 00:00:00+00:00,283.218
1966-09-24 00:00:00+00:00,283.5866
1966-09-25 00:00:00+00:00,278.9162
1966-09-26 00:00:00+00:00,278.53592
1966-09-27 00:00:00+00:00,280.2405
1966-09-28 00:00:00+00:00,282.80643
1966-09-29 00:00:00+00:00,281.74686
1966-09-30 00:00:00+00:00,279.92783
1966-10-01 00:00:00+00:00,279.62384
1966-10-02 00:00:00+00:00,281.31085
1966-10-03 00:00:00+00:00,284.87723
1966-10-04 00:00:00+00:00,281.3975
1966-10-05 00:00:00+00:00,279.7883
1966-10-06 00:00:00+00:00,279.17584
1966-10-07 00:00:00+00:00,280.47192
1966-10-08 00:00:00+00:00,279.91428
1966-10-09 00:00:00+00:00,279.58618
1966-10-10 00:00:00+00:00,279.45236
1966-10-11 00:00:00+00:00,281.32178
1966-10-12 00:00:00+00:00,281.0004
1966-10-13 00:00:00+00:00,280.8922
1966-10-14 00:00:00+00:00,283.49808
1966-10-15 00:00:00+00:00,280.81754
1966-10-16 00:00:00+00:00,278.7861
1966-10-17 00:00:00+00:00,281.42734
1966-10-18 00:00:00+00:00,280.9875
1966-10-19 00:00:00+00:00,283.37018
1966-10-20 00:00:00+00:00,284.4538
1966-10-21 00:00:00+00:00,279.97842
1966-10-22 00:00:00+00:00,278.06302
1966-10-23 00:00:00+00:00,282.5014
1966-10-24 00:00:00+00:00,278.7012
1966-10-25 00:00:00+00:00,280.19455
1966-10-26 00:00:00+00:00,280.15747
1966-10-27 00:00:00+00:00,278.19452
1966-10-28 00:00:00+00:00,278.1254
1966-10-29 00:00:00+00:00,279.52496
1966-10-30 00:00:00+00:00,281.22903
1966-10-31 00:00:00+00:00,282.7243
1966-11-01 00:00:00+00:00,284.36017
