time,tasmax_day_MIROC5_historical
1964-12-12 00:00:00+00:00,287.08142
1964-12-13 00:00:00+00:00,287.17804
1964-12-14 00:00:00+00:00,287.8537
1964-12-15 00:00:00+00:00,288.00638
1964-12-16 00:00:00+00:00,286.77176
1964-12-17 00:00:00+00:00,287.89874
1964-12-18 00:00:00+00:00,287.83862
1964-12-19 00:00:00+00:00,286.15945
1964-12-20 00:00:00+00:00,287.38098
1964-12-21 00:00:00+00:00,285.8101
1964-12-22 00:00:00+00:00,287.1365
1964-12-23 00:00:00+00:00,287.24063
1964-12-24 00:00:00+00:00,287.93887
1964-12-25 00:00:00+00:00,290.17053
1964-12-26 00:00:00+00:00,290.53253
1964-12-27 00:00:00+00:00,289.18207
1964-12-28 00:00:00+00:00,289.11185
1964-12-29 00:00:00+00:00,287.8604
1964-12-30 00:00:00+00:00,286.16684
1964-12-31 00:00:00+00:00,288.61026
1965-01-01 00:00:00+00:00,286.6466
1965-01-02 00:00:00+00:00,285.17746
1965-01-03 00:00:00+00:00,285.68335
1965-01-04 00:00:00+00:00,286.19452
1965-01-05 00:00:00+00:00,287.40088
1965-01-06 00:00:00+00:00,287.9829
1965-01-07 00:00:00+00:00,286.38724
1965-01-08 00:00:00+00:00,286.20242
1965-01-09 00:00:00+00:00,285.48343
1965-01-10 00:00:00+00:00,286.9181
1965-01-11 00:00:00+00:00,286.0693
1965-01-12 00:00:00+00:00,288.03183
1965-01-13 00:00:00+00:00,287.16995
1965-01-14 00:00:00+00:00,286.23425
1965-01-15 00:00:00+00:00,285.93726
1965-01-16 00:00:00+00:00,285.50702
1965-01-17 00:00:00+00:00,284.82706
1965-01-18 00:00:00+00:00,284.70456
1965-01-19 00:00:00+00:00,285.2267
1965-01-20 00:00:00+00:00,286.81198
1965-01-21 00:00:00+00:00,287.28235
1965-01-22 00:00:00+00:00,287.32703
1965-01-23 00:00:00+00:00,288.7376
1965-01-24 00:00:00+00:00,288.10373
1965-01-25 00:00:00+00:00,289.4238
1965-01-26 00:00:00+00:00,288.0026
1965-01-27 00:00:00+00:00,286.37982
1965-01-28 00:00:00+00:00,288.2651
1965-01-29 00:00:00+00:00,289.71967
1965-01-30 00:00:00+00:00,290.38983
1965-01-31 00:00:00+00:00,288.9974
1965-02-01 00:00:00+00:00,288.7208
1965-02-02 00:00:00+00:00,290.09103
1965-02-03 00:00:00+00:00,289.7991
1965-02-04 00:00:00+00:00,287.6447
1965-02-05 00:00:00+00:00,286.4041
1965-02-06 00:00:00+00:00,286.7337
1965-02-07 00:00:00+00:00,286.75995
1965-02-08 00:00:00+00:00,286.41855
1965-02-09 00:00:00+00:00,287.58743
1965-02-10 00:00:00+00:00,289.0814
1965-02-11 00:00:00+00:00,289.99747
1965-02-12 00:00:00+00:00,287.98093
1965-02-13 00:00:00+00:00,287.9732
1965-02-14 00:00:00+00:00,288.72324
1965-02-15 00:00:00+00:00,292.4136
1965-02-16 00:00:00+00:00,288.7111
1965-02-17 00:00:00+00:00,287.70374
1965-02-18 00:00:00+00:00,288.93097
1965-02-19 00:00:00+00:00,289.25977
1965-02-20 00:00:00+00:00,290.6159
1965-02-21 00:00:00+00:00,290.44794
1965-02-22 00:00:00+00:00,289.56537
1965-02-23 00:00:00+00:00,288.46414
1965-02-24 00:00:00+00:00,287.37604
1965-02-25 00:00:00+00:00,289.88803
1965-02-26 00:00:00+00:00,292.64755
1965-02-27 00:00:00+00:00,291.19238
1965-02-28 00:00:00+00:00,290.53607
1965-03-01 00:00:00+00:00,289.31198
1965-03-02 00:00:00+00:00,288.23495
1965-03-03 00:00:00+00:00,291.7604
1965-03-04 00:00:00+00:00,295.1829
1965-03-05 00:00:00+00:00,296.16257
1965-03-06 00:00:00+00:00,294.22934
1965-03-07 00:00:00+00:00,289.01236
1965-03-08 00:00:00+00:00,289.7734
1965-03-09 00:00:00+00:00,289.87808
1965-03-10 00:00:00+00:00,288.22467
1965-03-11 00:00:00+00:00,290.25903
1965-03-12 00:00:00+00:00,289.7975
1965-03-13 00:00:00+00:00,290.72592
1965-03-14 00:00:00+00:00,288.77188
1965-03-15 00:00:00+00:00,288.8742
1965-03-16 00:00:00+00:00,289.53012
1965-03-17 00:00:00+00:00,291.57184
1965-03-18 00:00:00+00:00,289.31946
1965-03-19 00:00:00+00:00,287.5214
1965-03-20 00:00:00+00:00,291.78015
1965-03-21 00:00:00+00:00,293.42236
1965-03-22 00:00:00+00:00,296.39923
1965-03-23 00:00:00+00:00,295.48538
1965-03-24 00:00:00+00:00,296.88776
1965-03-25 00:00:00+00:00,296.3128
1965-03-26 00:00:00+00:00,296.74637
1965-03-27 00:00:00+00:00,293.56564
1965-03-28 00:00:00+00:00,291.04935
1965-03-29 00:00:00+00:00,293.628
1965-03-30 00:00:00+00:00,293.84354
1965-03-31 00:00:00+00:00,293.75696
1965-04-01 00:00:00+00:00,295.5785
1965-04-02 00:00:00+00:00,297.44858
1965-04-03 00:00:00+00:00,300.25775
1965-04-04 00:00:00+00:00,303.01517
1965-04-05 00:00:00+00:00,302.36026
1965-04-06 00:00:00+00:00,299.9056
1965-04-07 00:00:00+00:00,294.42853
1965-04-08 00:00:00+00:00,296.40265
1965-04-09 00:00:00+00:00,296.87186
1965-04-10 00:00:00+00:00,298.19998
1965-04-11 00:00:00+00:00,300.45737
1965-04-12 00:00:00+00:00,301.29294
1965-04-13 00:00:00+00:00,300.1866
1965-04-14 00:00:00+00:00,299.17096
1965-04-15 00:00:00+00:00,296.11133
1965-04-16 00:00:00+00:00,296.81622
1965-04-17 00:00:00+00:00,295.58472
1965-04-18 00:00:00+00:00,293.60944
1965-04-19 00:00:00+00:00,293.14035
1965-04-20 00:00:00+00:00,292.86105
1965-04-21 00:00:00+00:00,291.43475
1965-04-22 00:00:00+00:00,291.93814
1965-04-23 00:00:00+00:00,290.65158
1965-04-24 00:00:00+00:00,294.80023
1965-04-25 00:00:00+00:00,298.8198
1965-04-26 00:00:00+00:00,301.3624
1965-04-27 00:00:00+00:00,303.20477
1965-04-28 00:00:00+00:00,299.1246
1965-04-29 00:00:00+00:00,297.13663
1965-04-30 00:00:00+00:00,294.61996
1965-05-01 00:00:00+00:00,301.27188
1965-05-02 00:00:00+00:00,301.09888
1965-05-03 00:00:00+00:00,295.95578
1965-05-04 00:00:00+00:00,299.5258
1965-05-05 00:00:00+00:00,300.01852
1965-05-06 00:00:00+00:00,298.55478
1965-05-07 00:00:00+00:00,295.9979
1965-05-08 00:00:00+00:00,293.9465
1965-05-09 00:00:00+00:00,297.96497
1965-05-10 00:00:00+00:00,301.76657
1965-05-11 00:00:00+00:00,304.7401
1965-05-12 00:00:00+00:00,302.97913
1965-05-13 00:00:00+00:00,295.76752
1965-05-14 00:00:00+00:00,293.69492
1965-05-15 00:00:00+00:00,294.01727
1965-05-16 00:00:00+00:00,295.57245
1965-05-17 00:00:00+00:00,296.4177
1965-05-18 00:00:00+00:00,295.68222
1965-05-19 00:00:00+00:00,295.33844
1965-05-20 00:00:00+00:00,298.86514
1965-05-21 00:00:00+00:00,301.66425
1965-05-22 00:00:00+00:00,294.66708
1965-05-23 00:00:00+00:00,301.51483
1965-05-24 00:00:00+00:00,299.41373
1965-05-25 00:00:00+00:00,299.0144
1965-05-26 00:00:00+00:00,295.12323
1965-05-27 00:00:00+00:00,294.84372
1965-05-28 00:00:00+00:00,296.81708
1965-05-29 00:00:00+00:00,300.74857
1965-05-30 00:00:00+00:00,300.15775
1965-05-31 00:00:00+00:00,300.15247
1965-06-01 00:00:00+00:00,294.76443
1965-06-02 00:00:00+00:00,299.3109
1965-06-03 00:00:00+00:00,296.30072
1965-06-04 00:00:00+00:00,297.4959
1965-06-05 00:00:00+00:00,297.06876
1965-06-06 00:00:00+00:00,294.83795
1965-06-07 00:00:00+00:00,299.51294
1965-06-08 00:00:00+00:00,301.1349
1965-06-09 00:00:00+00:00,303.92004
1965-06-10 00:00:00+00:00,309.14062
1965-06-11 00:00:00+00:00,301.72287
1965-06-12 00:00:00+00:00,299.2768
1965-06-13 00:00:00+00:00,297.75806
1965-06-14 00:00:00+00:00,293.44675
1965-06-15 00:00:00+00:00,300.00275
1965-06-16 00:00:00+00:00,295.86807
1965-06-17 00:00:00+00:00,295.52588
1965-06-18 00:00:00+00:00,292.0885
1965-06-19 00:00:00+00:00,297.59894
1965-06-20 00:00:00+00:00,303.49408
1965-06-21 00:00:00+00:00,300.23297
1965-06-22 00:00:00+00:00,296.83032
1965-06-23 00:00:00+00:00,297.35086
1965-06-24 00:00:00+00:00,297.3329
1965-06-25 00:00:00+00:00,295.374
1965-06-26 00:00:00+00:00,296.54193
1965-06-27 00:00:00+00:00,298.02087
1965-06-28 00:00:00+00:00,297.6397
1965-06-29 00:00:00+00:00,300.1282
1965-06-30 00:00:00+00:00,300.74442
1965-07-01 00:00:00+00:00,300.50842
1965-07-02 00:00:00+00:00,300.4047
1965-07-03 00:00:00+00:00,299.20938
1965-07-04 00:00:00+00:00,301.56406
1965-07-05 00:00:00+00:00,299.76685
1965-07-06 00:00:00+00:00,302.87283
1965-07-07 00:00:00+00:00,297.74197
1965-07-08 00:00:00+00:00,296.4869
1965-07-09 00:00:00+00:00,291.6622
1965-07-10 00:00:00+00:00,293.41943
1965-07-11 00:00:00+00:00,300.73392
1965-07-12 00:00:00+00:00,299.35464
1965-07-13 00:00:00+00:00,300.526
1965-07-14 00:00:00+00:00,295.5699
1965-07-15 00:00:00+00:00,296.26776
1965-07-16 00:00:00+00:00,299.78436
1965-07-17 00:00:00+00:00,302.22046
1965-07-18 00:00:00+00:00,303.60706
1965-07-19 00:00:00+00:00,302.76617
1965-07-20 00:00:00+00:00,297.99283
1965-07-21 00:00:00+00:00,302.27545
1965-07-22 00:00:00+00:00,297.4111
1965-07-23 00:00:00+00:00,299.1798
1965-07-24 00:00:00+00:00,301.58844
1965-07-25 00:00:00+00:00,300.63116
1965-07-26 00:00:00+00:00,301.77264
1965-07-27 00:00:00+00:00,301.0165
1965-07-28 00:00:00+00:00,301.67822
1965-07-29 00:00:00+00:00,302.7993
1965-07-30 00:00:00+00:00,302.16687
1965-07-31 00:00:00+00:00,305.3138
1965-08-01 00:00:00+00:00,308.33542
1965-08-02 00:00:00+00:00,299.02808
1965-08-03 00:00:00+00:00,295.53336
1965-08-04 00:00:00+00:00,299.20117
1965-08-05 00:00:00+00:00,298.88834
1965-08-06 00:00:00+00:00,297.74734
1965-08-07 00:00:00+00:00,298.0337
1965-08-08 00:00:00+00:00,298.68216
1965-08-09 00:00:00+00:00,296.9087
1965-08-10 00:00:00+00:00,299.5302
1965-08-11 00:00:00+00:00,299.0673
1965-08-12 00:00:00+00:00,299.0446
1965-08-13 00:00:00+00:00,297.547
1965-08-14 00:00:00+00:00,300.30508
1965-08-15 00:00:00+00:00,299.91473
1965-08-16 00:00:00+00:00,304.14374
1965-08-17 00:00:00+00:00,300.89377
1965-08-18 00:00:00+00:00,299.51477
1965-08-19 00:00:00+00:00,300.4405
1965-08-20 00:00:00+00:00,296.9808
1965-08-21 00:00:00+00:00,296.48727
1965-08-22 00:00:00+00:00,298.0455
1965-08-23 00:00:00+00:00,294.26154
1965-08-24 00:00:00+00:00,297.32715
1965-08-25 00:00:00+00:00,298.0304
1965-08-26 00:00:00+00:00,297.88382
1965-08-27 00:00:00+00:00,297.18753
1965-08-28 00:00:00+00:00,293.98608
1965-08-29 00:00:00+00:00,296.27075
1965-08-30 00:00:00+00:00,299.69775
1965-08-31 00:00:00+00:00,301.59122
1965-09-01 00:00:00+00:00,301.4917
1965-09-02 00:00:00+00:00,297.66235
1965-09-03 00:00:00+00:00,301.72723
1965-09-04 00:00:00+00:00,306.94147
1965-09-05 00:00:00+00:00,308.4808
1965-09-06 00:00:00+00:00,305.7958
1965-09-07 00:00:00+00:00,304.86322
1965-09-08 00:00:00+00:00,300.89453
1965-09-09 00:00:00+00:00,296.29288
1965-09-10 00:00:00+00:00,293.8861
1965-09-11 00:00:00+00:00,296.60797
1965-09-12 00:00:00+00:00,297.52768
1965-09-13 00:00:00+00:00,296.0611
1965-09-14 00:00:00+00:00,299.2016
1965-09-15 00:00:00+00:00,297.33997
1965-09-16 00:00:00+00:00,295.5483
1965-09-17 00:00:00+00:00,299.52493
1965-09-18 00:00:00+00:00,299.4833
1965-09-19 00:00:00+00:00,301.8414
1965-09-20 00:00:00+00:00,297.6249
1965-09-21 00:00:00+00:00,296.1729
1965-09-22 00:00:00+00:00,298.9267
1965-09-23 00:00:00+00:00,304.53436
1965-09-24 00:00:00+00:00,305.85892
1965-09-25 00:00:00+00:00,304.72992
1965-09-26 00:00:00+00:00,303.9366
1965-09-27 00:00:00+00:00,308.96194
1965-09-28 00:00:00+00:00,307.15808
1965-09-29 00:00:00+00:00,306.95953
1965-09-30 00:00:00+00:00,307.051
1965-10-01 00:00:00+00:00,301.50375
1965-10-02 00:00:00+00:00,299.85013
1965-10-03 00:00:00+00:00,302.32513
1965-10-04 00:00:00+00:00,305.12967
1965-10-05 00:00:00+00:00,303.1459
1965-10-06 00:00:00+00:00,302.42932
1965-10-07 00:00:00+00:00,301.36578
1965-10-08 00:00:00+00:00,308.20068
1965-10-09 00:00:00+00:00,307.4997
1965-10-10 00:00:00+00:00,305.21024
1965-10-11 00:00:00+00:00,300.36838
1965-10-12 00:00:00+00:00,299.15268
1965-10-13 00:00:00+00:00,292.2967
1965-10-14 00:00:00+00:00,291.58813
1965-10-15 00:00:00+00:00,292.9971
1965-10-16 00:00:00+00:00,291.97952
1965-10-17 00:00:00+00:00,295.4916
1965-10-18 00:00:00+00:00,296.66867
1965-10-19 00:00:00+00:00,297.70218
1965-10-20 00:00:00+00:00,297.66995
1965-10-21 00:00:00+00:00,294.8192
1965-10-22 00:00:00+00:00,292.07724
1965-10-23 00:00:00+00:00,293.7065
1965-10-24 00:00:00+00:00,293.80447
1965-10-25 00:00:00+00:00,294.00455
1965-10-26 00:00:00+00:00,291.69928
1965-10-27 00:00:00+00:00,289.63184
1965-10-28 00:00:00+00:00,290.2082
1965-10-29 00:00:00+00:00,290.08127
1965-10-30 00:00:00+00:00,294.49112
1965-10-31 00:00:00+00:00,299.72656
1965-11-01 00:00:00+00:00,300.22208
1965-11-02 00:00:00+00:00,301.6011
1965-11-03 00:00:00+00:00,302.8706
1965-11-04 00:00:00+00:00,300.03177
1965-11-05 00:00:00+00:00,295.62192
1965-11-06 00:00:00+00:00,292.95895
1965-11-07 00:00:00+00:00,291.6622
1965-11-08 00:00:00+00:00,294.95486
1965-11-09 00:00:00+00:00,296.5973
1965-11-10 00:00:00+00:00,297.0601
1965-11-11 00:00:00+00:00,296.51935
1965-11-12 00:00:00+00:00,291.59692
1965-11-13 00:00:00+00:00,295.60983
1965-11-14 00:00:00+00:00,298.42987
1965-11-15 00:00:00+00:00,299.67114
1965-11-16 00:00:00+00:00,294.5195
1965-11-17 00:00:00+00:00,291.68848
1965-11-18 00:00:00+00:00,288.68265
1965-11-19 00:00:00+00:00,289.659
1965-11-20 00:00:00+00:00,294.5494
1965-11-21 00:00:00+00:00,294.61856
1965-11-22 00:00:00+00:00,293.67917
1965-11-23 00:00:00+00:00,292.40485
1965-11-24 00:00:00+00:00,290.14084
1965-11-25 00:00:00+00:00,289.77496
1965-11-26 00:00:00+00:00,290.974
1965-11-27 00:00:00+00:00,289.0828
1965-11-28 00:00:00+00:00,288.239
1965-11-29 00:00:00+00:00,287.2212
1965-11-30 00:00:00+00:00,286.63608
1965-12-01 00:00:00+00:00,285.99374
1965-12-02 00:00:00+00:00,286.19107
1965-12-03 00:00:00+00:00,286.34744
1965-12-04 00:00:00+00:00,285.47537
1965-12-05 00:00:00+00:00,286.47192
1965-12-06 00:00:00+00:00,285.3292
1965-12-07 00:00:00+00:00,287.00183
1965-12-08 00:00:00+00:00,286.76364
1965-12-09 00:00:00+00:00,287.8308
1965-12-10 00:00:00+00:00,288.8065
1965-12-11 00:00:00+00:00,286.17468
1965-12-12 00:00:00+00:00,286.10388
1965-12-13 00:00:00+00:00,283.15274
1965-12-14 00:00:00+00:00,283.6635
1965-12-15 00:00:00+00:00,284.43457
1965-12-16 00:00:00+00:00,284.04776
1965-12-17 00:00:00+00:00,283.3795
1965-12-18 00:00:00+00:00,282.51807
1965-12-19 00:00:00+00:00,281.72287
1965-12-20 00:00:00+00:00,282.98196
1965-12-21 00:00:00+00:00,283.77148
1965-12-22 00:00:00+00:00,284.57022
1965-12-23 00:00:00+00:00,285.2712
1965-12-24 00:00:00+00:00,287.5499
1965-12-25 00:00:00+00:00,287.48563
1965-12-26 00:00:00+00:00,286.94095
1965-12-27 00:00:00+00:00,287.4699
1965-12-28 00:00:00+00:00,285.58038
1965-12-29 00:00:00+00:00,284.21002
1965-12-30 00:00:00+00:00,284.53256
1965-12-31 00:00:00+00:00,283.65756
1966-01-01 00:00:00+00:00,284.2818
1966-01-02 00:00:00+00:00,286.51508
1966-01-03 00:00:00+00:00,286.31738
1966-01-04 00:00:00+00:00,286.42093
1966-01-05 00:00:00+00:00,285.69028
1966-01-06 00:00:00+00:00,287.4957
1966-01-07 00:00:00+00:00,286.005
1966-01-08 00:00:00+00:00,286.24036
1966-01-09 00:00:00+00:00,284.99402
1966-01-10 00:00:00+00:00,284.93423
1966-01-11 00:00:00+00:00,284.42883
1966-01-12 00:00:00+00:00,283.79303
1966-01-13 00:00:00+00:00,285.7597
1966-01-14 00:00:00+00:00,286.2278
1966-01-15 00:00:00+00:00,284.48566
1966-01-16 00:00:00+00:00,286.94373
1966-01-17 00:00:00+00:00,285.5793
1966-01-18 00:00:00+00:00,287.17938
1966-01-19 00:00:00+00:00,289.78226
1966-01-20 00:00:00+00:00,289.6851
1966-01-21 00:00:00+00:00,285.49057
1966-01-22 00:00:00+00:00,284.38412
1966-01-23 00:00:00+00:00,285.24902
1966-01-24 00:00:00+00:00,285.41574
1966-01-25 00:00:00+00:00,285.189
1966-01-26 00:00:00+00:00,286.85297
1966-01-27 00:00:00+00:00,287.82605
1966-01-28 00:00:00+00:00,289.5363
1966-01-29 00:00:00+00:00,288.75995
1966-01-30 00:00:00+00:00,286.91443
1966-01-31 00:00:00+00:00,286.87842
1966-02-01 00:00:00+00:00,286.92224
1966-02-02 00:00:00+00:00,287.25604
1966-02-03 00:00:00+00:00,286.8464
1966-02-04 00:00:00+00:00,285.9337
1966-02-05 00:00:00+00:00,286.7037
1966-02-06 00:00:00+00:00,286.44632
1966-02-07 00:00:00+00:00,283.392
1966-02-08 00:00:00+00:00,284.4387
1966-02-09 00:00:00+00:00,285.31146
1966-02-10 00:00:00+00:00,286.45187
1966-02-11 00:00:00+00:00,287.30515
1966-02-12 00:00:00+00:00,287.2919
1966-02-13 00:00:00+00:00,287.47882
1966-02-14 00:00:00+00:00,287.2708
1966-02-15 00:00:00+00:00,286.67545
1966-02-16 00:00:00+00:00,285.31177
1966-02-17 00:00:00+00:00,285.3825
1966-02-18 00:00:00+00:00,287.87756
1966-02-19 00:00:00+00:00,284.06287
1966-02-20 00:00:00+00:00,284.58044
1966-02-21 00:00:00+00:00,285.38483
1966-02-22 00:00:00+00:00,284.3861
1966-02-23 00:00:00+00:00,287.15604
1966-02-24 00:00:00+00:00,288.48425
1966-02-25 00:00:00+00:00,290.98654
1966-02-26 00:00:00+00:00,295.2143
1966-02-27 00:00:00+00:00,296.84818
1966-02-28 00:00:00+00:00,297.28488
1966-03-01 00:00:00+00:00,296.4855
1966-03-02 00:00:00+00:00,295.16843
1966-03-03 00:00:00+00:00,293.7196
1966-03-04 00:00:00+00:00,288.00504
1966-03-05 00:00:00+00:00,286.30142
1966-03-06 00:00:00+00:00,283.2894
1966-03-07 00:00:00+00:00,285.55655
1966-03-08 00:00:00+00:00,285.23813
1966-03-09 00:00:00+00:00,290.88995
1966-03-10 00:00:00+00:00,291.5748
1966-03-11 00:00:00+00:00,287.24054
1966-03-12 00:00:00+00:00,284.68622
1966-03-13 00:00:00+00:00,285.54138
1966-03-14 00:00:00+00:00,288.16162
1966-03-15 00:00:00+00:00,289.45688
1966-03-16 00:00:00+00:00,286.4882
1966-03-17 00:00:00+00:00,291.60083
1966-03-18 00:00:00+00:00,290.92844
1966-03-19 00:00:00+00:00,287.11475
1966-03-20 00:00:00+00:00,291.8391
1966-03-21 00:00:00+00:00,293.04883
1966-03-22 00:00:00+00:00,289.83075
1966-03-23 00:00:00+00:00,293.13464
1966-03-24 00:00:00+00:00,295.9383
1966-03-25 00:00:00+00:00,295.78787
1966-03-26 00:00:00+00:00,294.3113
1966-03-27 00:00:00+00:00,293.4062
1966-03-28 00:00:00+00:00,293.1319
1966-03-29 00:00:00+00:00,294.97858
1966-03-30 00:00:00+00:00,291.604
1966-03-31 00:00:00+00:00,288.97342
1966-04-01 00:00:00+00:00,292.53506
1966-04-02 00:00:00+00:00,288.84598
1966-04-03 00:00:00+00:00,290.23233
1966-04-04 00:00:00+00:00,294.86447
1966-04-05 00:00:00+00:00,293.97476
1966-04-06 00:00:00+00:00,289.99356
1966-04-07 00:00:00+00:00,293.76334
1966-04-08 00:00:00+00:00,296.9899
1966-04-09 00:00:00+00:00,293.5946
1966-04-10 00:00:00+00:00,290.2168
1966-04-11 00:00:00+00:00,285.9624
1966-04-12 00:00:00+00:00,287.32272
1966-04-13 00:00:00+00:00,289.24292
1966-04-14 00:00:00+00:00,288.80463
1966-04-15 00:00:00+00:00,286.9356
1966-04-16 00:00:00+00:00,288.91263
1966-04-17 00:00:00+00:00,292.93237
1966-04-18 00:00:00+00:00,289.71417
1966-04-19 00:00:00+00:00,290.72253
1966-04-20 00:00:00+00:00,289.21027
1966-04-21 00:00:00+00:00,292.06122
1966-04-22 00:00:00+00:00,297.98007
1966-04-23 00:00:00+00:00,296.87585
1966-04-24 00:00:00+00:00,294.40396
1966-04-25 00:00:00+00:00,295.2154
1966-04-26 00:00:00+00:00,297.16495
1966-04-27 00:00:00+00:00,302.31445
1966-04-28 00:00:00+00:00,307.7105
1966-04-29 00:00:00+00:00,306.43106
1966-04-30 00:00:00+00:00,305.29922
1966-05-01 00:00:00+00:00,304.30518
1966-05-02 00:00:00+00:00,302.3729
1966-05-03 00:00:00+00:00,298.14203
1966-05-04 00:00:00+00:00,295.83243
1966-05-05 00:00:00+00:00,297.01736
1966-05-06 00:00:00+00:00,302.36722
1966-05-07 00:00:00+00:00,302.05426
1966-05-08 00:00:00+00:00,302.81943
1966-05-09 00:00:00+00:00,294.52795
1966-05-10 00:00:00+00:00,294.7148
1966-05-11 00:00:00+00:00,299.14835
1966-05-12 00:00:00+00:00,296.9351
1966-05-13 00:00:00+00:00,296.39044
1966-05-14 00:00:00+00:00,296.8985
1966-05-15 00:00:00+00:00,305.2889
1966-05-16 00:00:00+00:00,306.62494
1966-05-17 00:00:00+00:00,303.09933
1966-05-18 00:00:00+00:00,300.26166
1966-05-19 00:00:00+00:00,297.22495
1966-05-20 00:00:00+00:00,298.99918
1966-05-21 00:00:00+00:00,301.0913
1966-05-22 00:00:00+00:00,303.28046
1966-05-23 00:00:00+00:00,301.1604
1966-05-24 00:00:00+00:00,298.83945
1966-05-25 00:00:00+00:00,298.2182
1966-05-26 00:00:00+00:00,298.3723
1966-05-27 00:00:00+00:00,298.69617
1966-05-28 00:00:00+00:00,298.4808
1966-05-29 00:00:00+00:00,297.199
1966-05-30 00:00:00+00:00,296.49966
1966-05-31 00:00:00+00:00,297.03598
1966-06-01 00:00:00+00:00,297.30478
1966-06-02 00:00:00+00:00,298.18036
1966-06-03 00:00:00+00:00,298.2124
1966-06-04 00:00:00+00:00,298.42648
1966-06-05 00:00:00+00:00,296.18964
1966-06-06 00:00:00+00:00,300.8174
1966-06-07 00:00:00+00:00,298.08746
1966-06-08 00:00:00+00:00,299.56125
1966-06-09 00:00:00+00:00,297.14603
1966-06-10 00:00:00+00:00,297.22678
1966-06-11 00:00:00+00:00,296.2159
1966-06-12 00:00:00+00:00,301.29144
1966-06-13 00:00:00+00:00,301.6357
1966-06-14 00:00:00+00:00,307.30743
1966-06-15 00:00:00+00:00,312.49527
1966-06-16 00:00:00+00:00,310.38596
1966-06-17 00:00:00+00:00,300.49045
1966-06-18 00:00:00+00:00,300.96588
1966-06-19 00:00:00+00:00,300.4572
1966-06-20 00:00:00+00:00,298.49213
1966-06-21 00:00:00+00:00,299.50928
1966-06-22 00:00:00+00:00,299.42618
1966-06-23 00:00:00+00:00,301.1192
1966-06-24 00:00:00+00:00,299.6536
1966-06-25 00:00:00+00:00,297.16037
1966-06-26 00:00:00+00:00,296.3102
1966-06-27 00:00:00+00:00,297.5809
1966-06-28 00:00:00+00:00,303.19382
1966-06-29 00:00:00+00:00,299.94226
1966-06-30 00:00:00+00:00,296.74637
1966-07-01 00:00:00+00:00,297.78793
1966-07-02 00:00:00+00:00,297.61447
1966-07-03 00:00:00+00:00,300.0635
1966-07-04 00:00:00+00:00,298.85828
1966-07-05 00:00:00+00:00,294.70697
1966-07-06 00:00:00+00:00,293.7641
1966-07-07 00:00:00+00:00,299.54453
1966-07-08 00:00:00+00:00,296.9515
1966-07-09 00:00:00+00:00,298.0739
1966-07-10 00:00:00+00:00,298.27246
1966-07-11 00:00:00+00:00,298.25238
1966-07-12 00:00:00+00:00,297.99185
1966-07-13 00:00:00+00:00,296.96616
1966-07-14 00:00:00+00:00,296.63544
1966-07-15 00:00:00+00:00,295.01437
1966-07-16 00:00:00+00:00,295.24344
1966-07-17 00:00:00+00:00,300.79834
1966-07-18 00:00:00+00:00,300.46307
1966-07-19 00:00:00+00:00,297.82745
1966-07-20 00:00:00+00:00,299.6682
1966-07-21 00:00:00+00:00,301.27914
1966-07-22 00:00:00+00:00,300.27026
1966-07-23 00:00:00+00:00,294.73413
1966-07-24 00:00:00+00:00,300.39594
1966-07-25 00:00:00+00:00,301.8888
1966-07-26 00:00:00+00:00,303.14703
1966-07-27 00:00:00+00:00,303.43695
1966-07-28 00:00:00+00:00,303.32773
1966-07-29 00:00:00+00:00,298.2096
1966-07-30 00:00:00+00:00,297.03564
1966-07-31 00:00:00+00:00,298.81784
1966-08-01 00:00:00+00:00,299.07108
1966-08-02 00:00:00+00:00,295.83545
1966-08-03 00:00:00+00:00,299.4046
1966-08-04 00:00:00+00:00,301.60004
1966-08-05 00:00:00+00:00,301.84317
1966-08-06 00:00:00+00:00,299.97464
1966-08-07 00:00:00+00:00,296.6665
1966-08-08 00:00:00+00:00,300.6241
1966-08-09 00:00:00+00:00,300.9359
1966-08-10 00:00:00+00:00,297.63885
1966-08-11 00:00:00+00:00,296.81042
1966-08-12 00:00:00+00:00,299.96585
1966-08-13 00:00:00+00:00,299.11234
1966-08-14 00:00:00+00:00,300.17087
1966-08-15 00:00:00+00:00,296.9053
1966-08-16 00:00:00+00:00,296.43643
1966-08-17 00:00:00+00:00,295.5359
1966-08-18 00:00:00+00:00,302.95572
1966-08-19 00:00:00+00:00,304.4008
1966-08-20 00:00:00+00:00,304.04233
1966-08-21 00:00:00+00:00,302.38663
1966-08-22 00:00:00+00:00,297.899
1966-08-23 00:00:00+00:00,297.52072
1966-08-24 00:00:00+00:00,299.68997
1966-08-25 00:00:00+00:00,296.75842
1966-08-26 00:00:00+00:00,299.24503
1966-08-27 00:00:00+00:00,300.61295
1966-08-28 00:00:00+00:00,297.9605
1966-08-29 00:00:00+00:00,302.90518
1966-08-30 00:00:00+00:00,301.0262
1966-08-31 00:00:00+00:00,297.71616
1966-09-01 00:00:00+00:00,299.0963
1966-09-02 00:00:00+00:00,303.9898
1966-09-03 00:00:00+00:00,303.44156
1966-09-04 00:00:00+00:00,298.45932
1966-09-05 00:00:00+00:00,296.70258
1966-09-06 00:00:00+00:00,296.35757
1966-09-07 00:00:00+00:00,297.70197
1966-09-08 00:00:00+00:00,300.19962
