time,tasmax_day_MIROC5_rcp85
2034-12-24 00:00:00+00:00,285.41608
2034-12-25 00:00:00+00:00,285.21274
2034-12-26 00:00:00+00:00,282.4551
2034-12-27 00:00:00+00:00,286.20978
2034-12-28 00:00:00+00:00,288.29108
2034-12-29 00:00:00+00:00,291.8718
2034-12-30 00:00:00+00:00,291.62396
2034-12-31 00:00:00+00:00,292.45566
2035-01-01 00:00:00+00:00,290.005
2035-01-02 00:00:00+00:00,288.513
2035-01-03 00:00:00+00:00,291.26425
2035-01-04 00:00:00+00:00,291.7553
2035-01-05 00:00:00+00:00,292.0118
2035-01-06 00:00:00+00:00,291.27368
2035-01-07 00:00:00+00:00,291.2028
2035-01-08 00:00:00+00:00,290.07425
2035-01-09 00:00:00+00:00,287.29865
2035-01-10 00:00:00+00:00,287.88943
2035-01-11 00:00:00+00:00,286.9906
2035-01-12 00:00:00+00:00,287.27213
2035-01-13 00:00:00+00:00,287.02686
2035-01-14 00:00:00+00:00,287.3498
2035-01-15 00:00:00+00:00,288.8321
2035-01-16 00:00:00+00:00,291.11304
2035-01-17 00:00:00+00:00,293.59326
2035-01-18 00:00:00+00:00,296.30237
2035-01-19 00:00:00+00:00,296.53326
2035-01-20 00:00:00+00:00,299.46228
2035-01-21 00:00:00+00:00,295.81305
2035-01-22 00:00:00+00:00,293.411
2035-01-23 00:00:00+00:00,289.88977
2035-01-24 00:00:00+00:00,288.56357
2035-01-25 00:00:00+00:00,288.45602
2035-01-26 00:00:00+00:00,290.54736
2035-01-27 00:00:00+00:00,292.192
2035-01-28 00:00:00+00:00,291.47363
2035-01-29 00:00:00+00:00,289.278
2035-01-30 00:00:00+00:00,289.13834
2035-01-31 00:00:00+00:00,288.75925
2035-02-01 00:00:00+00:00,288.97995
2035-02-02 00:00:00+00:00,289.06458
2035-02-03 00:00:00+00:00,288.9377
2035-02-04 00:00:00+00:00,289.02817
2035-02-05 00:00:00+00:00,291.47894
2035-02-06 00:00:00+00:00,291.73962
2035-02-07 00:00:00+00:00,291.23065
2035-02-08 00:00:00+00:00,290.47308
2035-02-09 00:00:00+00:00,290.54684
2035-02-10 00:00:00+00:00,290.30783
2035-02-11 00:00:00+00:00,291.08456
2035-02-12 00:00:00+00:00,289.94843
2035-02-13 00:00:00+00:00,291.80164
2035-02-14 00:00:00+00:00,289.9913
2035-02-15 00:00:00+00:00,289.82358
2035-02-16 00:00:00+00:00,287.95724
2035-02-17 00:00:00+00:00,289.3012
2035-02-18 00:00:00+00:00,288.98843
2035-02-19 00:00:00+00:00,289.276
2035-02-20 00:00:00+00:00,290.3805
2035-02-21 00:00:00+00:00,288.52338
2035-02-22 00:00:00+00:00,290.07803
2035-02-23 00:00:00+00:00,291.95892
2035-02-24 00:00:00+00:00,291.7764
2035-02-25 00:00:00+00:00,289.77133
2035-02-26 00:00:00+00:00,287.91495
2035-02-27 00:00:00+00:00,286.78818
2035-02-28 00:00:00+00:00,290.24503
2035-03-01 00:00:00+00:00,292.00455
2035-03-02 00:00:00+00:00,292.53094
2035-03-03 00:00:00+00:00,287.64658
2035-03-04 00:00:00+00:00,288.88522
2035-03-05 00:00:00+00:00,293.24002
2035-03-06 00:00:00+00:00,292.15604
2035-03-07 00:00:00+00:00,292.37143
2035-03-08 00:00:00+00:00,289.4683
2035-03-09 00:00:00+00:00,290.87857
2035-03-10 00:00:00+00:00,292.44382
2035-03-11 00:00:00+00:00,292.00763
2035-03-12 00:00:00+00:00,289.3181
2035-03-13 00:00:00+00:00,288.54987
2035-03-14 00:00:00+00:00,290.8429
2035-03-15 00:00:00+00:00,291.7251
2035-03-16 00:00:00+00:00,293.15475
2035-03-17 00:00:00+00:00,292.47836
2035-03-18 00:00:00+00:00,292.01923
2035-03-19 00:00:00+00:00,286.72653
2035-03-20 00:00:00+00:00,291.84763
2035-03-21 00:00:00+00:00,294.4079
2035-03-22 00:00:00+00:00,296.7832
2035-03-23 00:00:00+00:00,293.57886
2035-03-24 00:00:00+00:00,288.9775
2035-03-25 00:00:00+00:00,291.89825
2035-03-26 00:00:00+00:00,293.27362
2035-03-27 00:00:00+00:00,295.3532
2035-03-28 00:00:00+00:00,295.0555
2035-03-29 00:00:00+00:00,295.89334
2035-03-30 00:00:00+00:00,293.93024
2035-03-31 00:00:00+00:00,287.5218
2035-04-01 00:00:00+00:00,287.95337
2035-04-02 00:00:00+00:00,294.07776
2035-04-03 00:00:00+00:00,295.9824
2035-04-04 00:00:00+00:00,300.78708
2035-04-05 00:00:00+00:00,303.38297
2035-04-06 00:00:00+00:00,304.20883
2035-04-07 00:00:00+00:00,304.4442
2035-04-08 00:00:00+00:00,300.44653
2035-04-09 00:00:00+00:00,295.97653
2035-04-10 00:00:00+00:00,299.55585
2035-04-11 00:00:00+00:00,303.0419
2035-04-12 00:00:00+00:00,301.88193
2035-04-13 00:00:00+00:00,295.13174
2035-04-14 00:00:00+00:00,292.39273
2035-04-15 00:00:00+00:00,290.17657
2035-04-16 00:00:00+00:00,291.60962
2035-04-17 00:00:00+00:00,292.9894
2035-04-18 00:00:00+00:00,295.20258
2035-04-19 00:00:00+00:00,293.7629
2035-04-20 00:00:00+00:00,299.0351
2035-04-21 00:00:00+00:00,297.16257
2035-04-22 00:00:00+00:00,290.1509
2035-04-23 00:00:00+00:00,292.27872
2035-04-24 00:00:00+00:00,292.4807
2035-04-25 00:00:00+00:00,292.10413
2035-04-26 00:00:00+00:00,292.755
2035-04-27 00:00:00+00:00,289.18353
2035-04-28 00:00:00+00:00,289.73993
2035-04-29 00:00:00+00:00,293.76367
2035-04-30 00:00:00+00:00,295.72873
2035-05-01 00:00:00+00:00,294.39032
2035-05-02 00:00:00+00:00,291.03912
2035-05-03 00:00:00+00:00,295.90405
2035-05-04 00:00:00+00:00,299.61514
2035-05-05 00:00:00+00:00,300.12027
2035-05-06 00:00:00+00:00,296.89804
2035-05-07 00:00:00+00:00,300.8068
2035-05-08 00:00:00+00:00,300.67377
2035-05-09 00:00:00+00:00,301.63882
2035-05-10 00:00:00+00:00,299.49875
2035-05-11 00:00:00+00:00,296.89154
2035-05-12 00:00:00+00:00,293.78558
2035-05-13 00:00:00+00:00,293.92758
2035-05-14 00:00:00+00:00,294.11856
2035-05-15 00:00:00+00:00,299.92722
2035-05-16 00:00:00+00:00,304.19388
2035-05-17 00:00:00+00:00,307.64578
2035-05-18 00:00:00+00:00,309.2847
2035-05-19 00:00:00+00:00,306.3323
2035-05-20 00:00:00+00:00,302.5284
2035-05-21 00:00:00+00:00,295.8171
2035-05-22 00:00:00+00:00,297.72565
2035-05-23 00:00:00+00:00,301.3658
2035-05-24 00:00:00+00:00,302.80414
2035-05-25 00:00:00+00:00,301.19955
2035-05-26 00:00:00+00:00,299.25998
2035-05-27 00:00:00+00:00,295.56607
2035-05-28 00:00:00+00:00,302.54178
2035-05-29 00:00:00+00:00,303.66754
2035-05-30 00:00:00+00:00,303.38348
2035-05-31 00:00:00+00:00,301.40643
2035-06-01 00:00:00+00:00,300.80627
2035-06-02 00:00:00+00:00,303.31516
2035-06-03 00:00:00+00:00,304.4229
2035-06-04 00:00:00+00:00,304.1949
2035-06-05 00:00:00+00:00,313.4163
2035-06-06 00:00:00+00:00,313.9974
2035-06-07 00:00:00+00:00,308.34735
2035-06-08 00:00:00+00:00,306.1432
2035-06-09 00:00:00+00:00,305.93738
2035-06-10 00:00:00+00:00,308.30923
2035-06-11 00:00:00+00:00,307.61777
2035-06-12 00:00:00+00:00,299.64276
2035-06-13 00:00:00+00:00,298.80563
2035-06-14 00:00:00+00:00,297.0911
2035-06-15 00:00:00+00:00,299.9575
2035-06-16 00:00:00+00:00,306.10794
2035-06-17 00:00:00+00:00,309.70004
2035-06-18 00:00:00+00:00,312.3018
2035-06-19 00:00:00+00:00,311.0758
2035-06-20 00:00:00+00:00,312.03336
2035-06-21 00:00:00+00:00,307.29883
2035-06-22 00:00:00+00:00,308.0132
2035-06-23 00:00:00+00:00,305.3458
2035-06-24 00:00:00+00:00,301.489
2035-06-25 00:00:00+00:00,304.1324
2035-06-26 00:00:00+00:00,304.6063
2035-06-27 00:00:00+00:00,307.7224
2035-06-28 00:00:00+00:00,305.6329
2035-06-29 00:00:00+00:00,304.62457
2035-06-30 00:00:00+00:00,305.94357
2035-07-01 00:00:00+00:00,305.53488
2035-07-02 00:00:00+00:00,307.78967
2035-07-03 00:00:00+00:00,306.87555
2035-07-04 00:00:00+00:00,306.84836
2035-07-05 00:00:00+00:00,305.16748
2035-07-06 00:00:00+00:00,304.307
2035-07-07 00:00:00+00:00,304.7499
2035-07-08 00:00:00+00:00,305.49463
2035-07-09 00:00:00+00:00,303.31934
2035-07-10 00:00:00+00:00,304.41425
2035-07-11 00:00:00+00:00,304.58035
2035-07-12 00:00:00+00:00,304.10538
2035-07-13 00:00:00+00:00,305.521
2035-07-14 00:00:00+00:00,303.75293
2035-07-15 00:00:00+00:00,304.37744
2035-07-16 00:00:00+00:00,300.97842
2035-07-17 00:00:00+00:00,300.86984
2035-07-18 00:00:00+00:00,300.0921
2035-07-19 00:00:00+00:00,297.46262
2035-07-20 00:00:00+00:00,304.32422
2035-07-21 00:00:00+00:00,300.88284
2035-07-22 00:00:00+00:00,298.35
2035-07-23 00:00:00+00:00,296.98248
2035-07-24 00:00:00+00:00,301.64685
2035-07-25 00:00:00+00:00,302.24323
2035-07-26 00:00:00+00:00,301.94406
2035-07-27 00:00:00+00:00,301.34998
2035-07-28 00:00:00+00:00,303.0969
2035-07-29 00:00:00+00:00,302.16016
2035-07-30 00:00:00+00:00,303.21848
2035-07-31 00:00:00+00:00,303.50952
2035-08-01 00:00:00+00:00,301.51276
2035-08-02 00:00:00+00:00,301.70587
2035-08-03 00:00:00+00:00,301.74524
2035-08-04 00:00:00+00:00,298.4212
2035-08-05 00:00:00+00:00,300.47787
2035-08-06 00:00:00+00:00,300.75192
2035-08-07 00:00:00+00:00,295.4424
2035-08-08 00:00:00+00:00,297.29407
2035-08-09 00:00:00+00:00,302.07706
2035-08-10 00:00:00+00:00,304.06732
2035-08-11 00:00:00+00:00,302.74783
2035-08-12 00:00:00+00:00,302.9356
2035-08-13 00:00:00+00:00,305.33423
2035-08-14 00:00:00+00:00,303.12466
2035-08-15 00:00:00+00:00,302.38226
2035-08-16 00:00:00+00:00,302.5893
2035-08-17 00:00:00+00:00,302.68335
2035-08-18 00:00:00+00:00,302.25427
2035-08-19 00:00:00+00:00,299.80164
2035-08-20 00:00:00+00:00,302.4347
2035-08-21 00:00:00+00:00,305.557
2035-08-22 00:00:00+00:00,307.242
2035-08-23 00:00:00+00:00,308.50967
2035-08-24 00:00:00+00:00,309.67056
2035-08-25 00:00:00+00:00,309.18814
2035-08-26 00:00:00+00:00,311.97977
2035-08-27 00:00:00+00:00,313.26898
2035-08-28 00:00:00+00:00,316.6164
2035-08-29 00:00:00+00:00,312.88464
2035-08-30 00:00:00+00:00,312.79846
2035-08-31 00:00:00+00:00,312.74353
2035-09-01 00:00:00+00:00,312.62216
2035-09-02 00:00:00+00:00,313.10873
2035-09-03 00:00:00+00:00,311.63052
2035-09-04 00:00:00+00:00,309.6587
2035-09-05 00:00:00+00:00,310.38177
2035-09-06 00:00:00+00:00,305.91632
2035-09-07 00:00:00+00:00,308.89502
2035-09-08 00:00:00+00:00,306.81573
2035-09-09 00:00:00+00:00,306.63058
2035-09-10 00:00:00+00:00,304.78406
2035-09-11 00:00:00+00:00,307.48572
2035-09-12 00:00:00+00:00,303.32736
2035-09-13 00:00:00+00:00,305.68878
2035-09-14 00:00:00+00:00,299.3458
2035-09-15 00:00:00+00:00,305.2863
2035-09-16 00:00:00+00:00,301.94995
2035-09-17 00:00:00+00:00,301.5012
2035-09-18 00:00:00+00:00,298.05063
2035-09-19 00:00:00+00:00,299.64102
2035-09-20 00:00:00+00:00,300.5946
2035-09-21 00:00:00+00:00,301.85657
2035-09-22 00:00:00+00:00,298.28876
2035-09-23 00:00:00+00:00,301.539
2035-09-24 00:00:00+00:00,302.90045
2035-09-25 00:00:00+00:00,311.51346
2035-09-26 00:00:00+00:00,310.213
2035-09-27 00:00:00+00:00,309.1496
2035-09-28 00:00:00+00:00,308.04483
2035-09-29 00:00:00+00:00,307.0931
2035-09-30 00:00:00+00:00,303.6561
2035-10-01 00:00:00+00:00,302.0816
2035-10-02 00:00:00+00:00,301.23523
2035-10-03 00:00:00+00:00,300.0011
2035-10-04 00:00:00+00:00,299.57086
2035-10-05 00:00:00+00:00,298.1502
2035-10-06 00:00:00+00:00,297.66568
2035-10-07 00:00:00+00:00,301.54916
2035-10-08 00:00:00+00:00,305.75488
2035-10-09 00:00:00+00:00,305.61676
2035-10-10 00:00:00+00:00,305.24387
2035-10-11 00:00:00+00:00,304.3298
2035-10-12 00:00:00+00:00,291.35168
2035-10-13 00:00:00+00:00,296.4598
2035-10-14 00:00:00+00:00,303.3656
2035-10-15 00:00:00+00:00,306.66626
2035-10-16 00:00:00+00:00,307.08817
2035-10-17 00:00:00+00:00,306.1745
2035-10-18 00:00:00+00:00,307.02438
2035-10-19 00:00:00+00:00,296.65198
2035-10-20 00:00:00+00:00,290.91467
2035-10-21 00:00:00+00:00,293.2596
2035-10-22 00:00:00+00:00,294.8196
2035-10-23 00:00:00+00:00,291.94003
2035-10-24 00:00:00+00:00,290.9795
2035-10-25 00:00:00+00:00,296.62286
2035-10-26 00:00:00+00:00,299.1798
2035-10-27 00:00:00+00:00,304.40625
2035-10-28 00:00:00+00:00,302.27982
2035-10-29 00:00:00+00:00,302.13092
2035-10-30 00:00:00+00:00,299.98264
2035-10-31 00:00:00+00:00,297.77756
2035-11-01 00:00:00+00:00,295.07288
2035-11-02 00:00:00+00:00,294.26996
2035-11-03 00:00:00+00:00,290.54565
2035-11-04 00:00:00+00:00,294.68945
2035-11-05 00:00:00+00:00,297.92776
2035-11-06 00:00:00+00:00,296.9938
2035-11-07 00:00:00+00:00,297.4784
2035-11-08 00:00:00+00:00,298.06683
2035-11-09 00:00:00+00:00,296.80222
2035-11-10 00:00:00+00:00,295.45526
2035-11-11 00:00:00+00:00,293.38342
2035-11-12 00:00:00+00:00,291.39645
2035-11-13 00:00:00+00:00,294.53607
2035-11-14 00:00:00+00:00,297.52222
2035-11-15 00:00:00+00:00,296.6499
2035-11-16 00:00:00+00:00,295.03452
2035-11-17 00:00:00+00:00,290.67996
2035-11-18 00:00:00+00:00,294.4877
2035-11-19 00:00:00+00:00,292.05246
2035-11-20 00:00:00+00:00,297.34564
2035-11-21 00:00:00+00:00,298.48602
2035-11-22 00:00:00+00:00,297.38354
2035-11-23 00:00:00+00:00,295.68884
2035-11-24 00:00:00+00:00,297.22018
2035-11-25 00:00:00+00:00,298.88995
2035-11-26 00:00:00+00:00,299.04553
2035-11-27 00:00:00+00:00,295.99478
2035-11-28 00:00:00+00:00,293.79022
2035-11-29 00:00:00+00:00,292.97275
2035-11-30 00:00:00+00:00,293.81943
2035-12-01 00:00:00+00:00,292.79996
2035-12-02 00:00:00+00:00,292.41797
2035-12-03 00:00:00+00:00,292.00717
2035-12-04 00:00:00+00:00,293.38983
2035-12-05 00:00:00+00:00,293.05356
2035-12-06 00:00:00+00:00,292.46667
2035-12-07 00:00:00+00:00,289.50772
2035-12-08 00:00:00+00:00,287.48083
2035-12-09 00:00:00+00:00,286.66046
2035-12-10 00:00:00+00:00,286.84808
2035-12-11 00:00:00+00:00,286.3724
2035-12-12 00:00:00+00:00,289.09106
2035-12-13 00:00:00+00:00,290.74747
2035-12-14 00:00:00+00:00,290.3753
2035-12-15 00:00:00+00:00,285.1505
2035-12-16 00:00:00+00:00,275.66928
2035-12-17 00:00:00+00:00,276.97476
2035-12-18 00:00:00+00:00,281.6743
2035-12-19 00:00:00+00:00,281.9963
2035-12-20 00:00:00+00:00,283.36566
2035-12-21 00:00:00+00:00,287.12488
2035-12-22 00:00:00+00:00,287.02466
2035-12-23 00:00:00+00:00,286.48682
2035-12-24 00:00:00+00:00,287.91174
2035-12-25 00:00:00+00:00,287.8896
2035-12-26 00:00:00+00:00,287.51855
2035-12-27 00:00:00+00:00,286.3587
2035-12-28 00:00:00+00:00,288.36163
2035-12-29 00:00:00+00:00,288.88898
2035-12-30 00:00:00+00:00,288.76013
2035-12-31 00:00:00+00:00,289.62762
2036-01-01 00:00:00+00:00,291.17435
2036-01-02 00:00:00+00:00,289.02945
2036-01-03 00:00:00+00:00,288.61032
2036-01-04 00:00:00+00:00,285.10654
2036-01-05 00:00:00+00:00,283.9873
2036-01-06 00:00:00+00:00,284.3227
2036-01-07 00:00:00+00:00,283.7188
2036-01-08 00:00:00+00:00,283.25055
2036-01-09 00:00:00+00:00,281.17117
2036-01-10 00:00:00+00:00,283.5563
2036-01-11 00:00:00+00:00,285.02167
2036-01-12 00:00:00+00:00,285.54642
2036-01-13 00:00:00+00:00,289.0858
2036-01-14 00:00:00+00:00,291.35788
2036-01-15 00:00:00+00:00,291.38248
2036-01-16 00:00:00+00:00,291.45728
2036-01-17 00:00:00+00:00,287.57187
2036-01-18 00:00:00+00:00,288.0059
2036-01-19 00:00:00+00:00,286.13892
2036-01-20 00:00:00+00:00,286.91296
2036-01-21 00:00:00+00:00,287.50952
2036-01-22 00:00:00+00:00,288.34146
2036-01-23 00:00:00+00:00,288.8035
2036-01-24 00:00:00+00:00,288.0937
2036-01-25 00:00:00+00:00,286.43726
2036-01-26 00:00:00+00:00,286.35526
2036-01-27 00:00:00+00:00,285.27332
2036-01-28 00:00:00+00:00,287.68454
2036-01-29 00:00:00+00:00,287.20288
2036-01-30 00:00:00+00:00,288.6766
2036-01-31 00:00:00+00:00,287.69812
2036-02-01 00:00:00+00:00,287.68243
2036-02-02 00:00:00+00:00,288.33517
2036-02-03 00:00:00+00:00,288.48215
2036-02-04 00:00:00+00:00,289.7433
2036-02-05 00:00:00+00:00,291.00522
2036-02-06 00:00:00+00:00,291.57343
2036-02-07 00:00:00+00:00,289.12604
2036-02-08 00:00:00+00:00,288.54135
2036-02-09 00:00:00+00:00,289.41437
2036-02-10 00:00:00+00:00,287.45004
2036-02-11 00:00:00+00:00,286.8223
2036-02-12 00:00:00+00:00,287.92245
2036-02-13 00:00:00+00:00,288.47208
2036-02-14 00:00:00+00:00,288.11237
2036-02-15 00:00:00+00:00,289.9952
2036-02-16 00:00:00+00:00,288.4728
2036-02-17 00:00:00+00:00,285.3739
2036-02-18 00:00:00+00:00,287.74014
2036-02-19 00:00:00+00:00,290.2854
2036-02-20 00:00:00+00:00,289.95404
2036-02-21 00:00:00+00:00,291.51538
2036-02-22 00:00:00+00:00,293.90277
2036-02-23 00:00:00+00:00,291.83826
2036-02-24 00:00:00+00:00,290.44385
2036-02-25 00:00:00+00:00,287.04483
2036-02-26 00:00:00+00:00,287.3826
2036-02-27 00:00:00+00:00,288.552
2036-02-28 00:00:00+00:00,288.72144
2036-02-29 00:00:00+00:00,288.80396
2036-03-01 00:00:00+00:00,289.86972
2036-03-02 00:00:00+00:00,289.1237
2036-03-03 00:00:00+00:00,289.68362
2036-03-04 00:00:00+00:00,289.81396
2036-03-05 00:00:00+00:00,291.42844
2036-03-06 00:00:00+00:00,292.99127
2036-03-07 00:00:00+00:00,296.42572
2036-03-08 00:00:00+00:00,299.32642
2036-03-09 00:00:00+00:00,296.38007
2036-03-10 00:00:00+00:00,294.2132
2036-03-11 00:00:00+00:00,289.7604
2036-03-12 00:00:00+00:00,288.5455
2036-03-13 00:00:00+00:00,289.89294
2036-03-14 00:00:00+00:00,293.0577
2036-03-15 00:00:00+00:00,290.1688
2036-03-16 00:00:00+00:00,291.37018
2036-03-17 00:00:00+00:00,290.21402
2036-03-18 00:00:00+00:00,288.77997
2036-03-19 00:00:00+00:00,291.2357
2036-03-20 00:00:00+00:00,291.22873
2036-03-21 00:00:00+00:00,292.76404
2036-03-22 00:00:00+00:00,293.15002
2036-03-23 00:00:00+00:00,297.29126
2036-03-24 00:00:00+00:00,298.34998
2036-03-25 00:00:00+00:00,300.06802
2036-03-26 00:00:00+00:00,301.08905
2036-03-27 00:00:00+00:00,296.85138
2036-03-28 00:00:00+00:00,292.0887
2036-03-29 00:00:00+00:00,290.1058
2036-03-30 00:00:00+00:00,289.64963
2036-03-31 00:00:00+00:00,287.18503
2036-04-01 00:00:00+00:00,289.33893
2036-04-02 00:00:00+00:00,296.9347
2036-04-03 00:00:00+00:00,295.34598
2036-04-04 00:00:00+00:00,302.93237
2036-04-05 00:00:00+00:00,304.51575
2036-04-06 00:00:00+00:00,302.9196
2036-04-07 00:00:00+00:00,299.25748
2036-04-08 00:00:00+00:00,295.30286
2036-04-09 00:00:00+00:00,294.56653
2036-04-10 00:00:00+00:00,292.94373
2036-04-11 00:00:00+00:00,297.41895
2036-04-12 00:00:00+00:00,297.2363
2036-04-13 00:00:00+00:00,298.42773
2036-04-14 00:00:00+00:00,298.04437
2036-04-15 00:00:00+00:00,291.6547
2036-04-16 00:00:00+00:00,290.53888
2036-04-17 00:00:00+00:00,292.66415
2036-04-18 00:00:00+00:00,299.04037
2036-04-19 00:00:00+00:00,296.53946
2036-04-20 00:00:00+00:00,294.9861
2036-04-21 00:00:00+00:00,293.25967
2036-04-22 00:00:00+00:00,293.82983
2036-04-23 00:00:00+00:00,297.4741
2036-04-24 00:00:00+00:00,298.2877
2036-04-25 00:00:00+00:00,299.8808
2036-04-26 00:00:00+00:00,302.5117
2036-04-27 00:00:00+00:00,303.32675
2036-04-28 00:00:00+00:00,300.62817
2036-04-29 00:00:00+00:00,299.6845
2036-04-30 00:00:00+00:00,299.54462
2036-05-01 00:00:00+00:00,293.78357
2036-05-02 00:00:00+00:00,294.2092
2036-05-03 00:00:00+00:00,299.97888
2036-05-04 00:00:00+00:00,306.20435
2036-05-05 00:00:00+00:00,300.3555
2036-05-06 00:00:00+00:00,299.75766
2036-05-07 00:00:00+00:00,298.97372
2036-05-08 00:00:00+00:00,295.365
2036-05-09 00:00:00+00:00,296.2526
2036-05-10 00:00:00+00:00,295.83633
2036-05-11 00:00:00+00:00,294.84378
2036-05-12 00:00:00+00:00,297.77896
2036-05-13 00:00:00+00:00,297.48706
2036-05-14 00:00:00+00:00,293.3694
2036-05-15 00:00:00+00:00,297.28925
2036-05-16 00:00:00+00:00,298.68112
2036-05-17 00:00:00+00:00,299.1698
2036-05-18 00:00:00+00:00,301.90454
2036-05-19 00:00:00+00:00,305.98886
2036-05-20 00:00:00+00:00,308.69073
2036-05-21 00:00:00+00:00,306.62344
2036-05-22 00:00:00+00:00,305.13693
2036-05-23 00:00:00+00:00,306.56934
2036-05-24 00:00:00+00:00,304.00473
2036-05-25 00:00:00+00:00,302.3236
2036-05-26 00:00:00+00:00,301.311
2036-05-27 00:00:00+00:00,302.45572
2036-05-28 00:00:00+00:00,299.7527
2036-05-29 00:00:00+00:00,294.8906
2036-05-30 00:00:00+00:00,296.3632
2036-05-31 00:00:00+00:00,298.04422
2036-06-01 00:00:00+00:00,300.1424
2036-06-02 00:00:00+00:00,302.18777
2036-06-03 00:00:00+00:00,307.62268
2036-06-04 00:00:00+00:00,310.82248
2036-06-05 00:00:00+00:00,306.9293
2036-06-06 00:00:00+00:00,302.4987
2036-06-07 00:00:00+00:00,300.46207
2036-06-08 00:00:00+00:00,299.88654
2036-06-09 00:00:00+00:00,301.347
2036-06-10 00:00:00+00:00,305.29846
2036-06-11 00:00:00+00:00,311.36285
2036-06-12 00:00:00+00:00,309.25098
2036-06-13 00:00:00+00:00,298.8636
2036-06-14 00:00:00+00:00,301.95883
2036-06-15 00:00:00+00:00,306.80502
2036-06-16 00:00:00+00:00,304.9873
2036-06-17 00:00:00+00:00,310.69864
2036-06-18 00:00:00+00:00,313.95312
2036-06-19 00:00:00+00:00,317.66904
2036-06-20 00:00:00+00:00,317.4934
2036-06-21 00:00:00+00:00,316.54437
2036-06-22 00:00:00+00:00,311.12045
2036-06-23 00:00:00+00:00,313.36923
2036-06-24 00:00:00+00:00,314.2051
2036-06-25 00:00:00+00:00,313.92673
2036-06-26 00:00:00+00:00,311.31113
2036-06-27 00:00:00+00:00,307.8576
2036-06-28 00:00:00+00:00,307.7605
2036-06-29 00:00:00+00:00,309.6927
2036-06-30 00:00:00+00:00,306.4364
2036-07-01 00:00:00+00:00,304.1284
2036-07-02 00:00:00+00:00,303.22076
2036-07-03 00:00:00+00:00,305.07202
2036-07-04 00:00:00+00:00,310.0011
2036-07-05 00:00:00+00:00,307.6048
2036-07-06 00:00:00+00:00,307.94266
2036-07-07 00:00:00+00:00,303.24957
2036-07-08 00:00:00+00:00,304.75952
2036-07-09 00:00:00+00:00,306.882
2036-07-10 00:00:00+00:00,306.94376
2036-07-11 00:00:00+00:00,304.54587
2036-07-12 00:00:00+00:00,304.8966
2036-07-13 00:00:00+00:00,307.4032
2036-07-14 00:00:00+00:00,304.96127
2036-07-15 00:00:00+00:00,304.77527
2036-07-16 00:00:00+00:00,308.39166
2036-07-17 00:00:00+00:00,306.27084
2036-07-18 00:00:00+00:00,302.4548
2036-07-19 00:00:00+00:00,308.04245
2036-07-20 00:00:00+00:00,311.88303
2036-07-21 00:00:00+00:00,311.5725
2036-07-22 00:00:00+00:00,310.19635
2036-07-23 00:00:00+00:00,305.3386
2036-07-24 00:00:00+00:00,305.73444
2036-07-25 00:00:00+00:00,305.70926
2036-07-26 00:00:00+00:00,308.27774
2036-07-27 00:00:00+00:00,305.53586
2036-07-28 00:00:00+00:00,309.24768
2036-07-29 00:00:00+00:00,310.74487
2036-07-30 00:00:00+00:00,310.55252
2036-07-31 00:00:00+00:00,308.00482
2036-08-01 00:00:00+00:00,308.39426
2036-08-02 00:00:00+00:00,308.47195
2036-08-03 00:00:00+00:00,308.741
2036-08-04 00:00:00+00:00,307.6175
2036-08-05 00:00:00+00:00,305.028
2036-08-06 00:00:00+00:00,303.482
2036-08-07 00:00:00+00:00,302.15305
2036-08-08 00:00:00+00:00,305.29105
2036-08-09 00:00:00+00:00,307.25525
2036-08-10 00:00:00+00:00,310.834
2036-08-11 00:00:00+00:00,312.45026
2036-08-12 00:00:00+00:00,310.26346
2036-08-13 00:00:00+00:00,304.4709
2036-08-14 00:00:00+00:00,308.48688
2036-08-15 00:00:00+00:00,306.37198
2036-08-16 00:00:00+00:00,301.78326
2036-08-17 00:00:00+00:00,302.05832
2036-08-18 00:00:00+00:00,302.1969
2036-08-19 00:00:00+00:00,303.84805
2036-08-20 00:00:00+00:00,306.516
2036-08-21 00:00:00+00:00,301.34872
2036-08-22 00:00:00+00:00,306.9716
2036-08-23 00:00:00+00:00,307.3254
2036-08-24 00:00:00+00:00,311.77286
2036-08-25 00:00:00+00:00,308.05896
2036-08-26 00:00:00+00:00,311.78778
2036-08-27 00:00:00+00:00,311.3094
2036-08-28 00:00:00+00:00,310.40714
2036-08-29 00:00:00+00:00,311.63004
2036-08-30 00:00:00+00:00,313.5173
2036-08-31 00:00:00+00:00,312.5341
2036-09-01 00:00:00+00:00,311.33258
2036-09-02 00:00:00+00:00,308.92328
2036-09-03 00:00:00+00:00,301.90897
2036-09-04 00:00:00+00:00,299.70395
2036-09-05 00:00:00+00:00,299.9667
2036-09-06 00:00:00+00:00,298.53714
2036-09-07 00:00:00+00:00,302.95276
2036-09-08 00:00:00+00:00,302.62424
2036-09-09 00:00:00+00:00,300.58716
2036-09-10 00:00:00+00:00,301.22116
2036-09-11 00:00:00+00:00,303.06516
2036-09-12 00:00:00+00:00,308.5136
2036-09-13 00:00:00+00:00,312.8955
2036-09-14 00:00:00+00:00,313.81186
2036-09-15 00:00:00+00:00,309.9841
2036-09-16 00:00:00+00:00,308.75134
2036-09-17 00:00:00+00:00,306.13318
2036-09-18 00:00:00+00:00,300.9206
2036-09-19 00:00:00+00:00,297.9697
