time,tasmin_day_CanESM2_historical
1955-12-14 00:00:00+00:00,277.76538
1955-12-15 00:00:00+00:00,278.7841
1955-12-16 00:00:00+00:00,274.9836
1955-12-17 00:00:00+00:00,275.3211
1955-12-18 00:00:00+00:00,277.29547
1955-12-19 00:00:00+00:00,276.5431
1955-12-20 00:00:00+00:00,273.31403
1955-12-21 00:00:00+00:00,276.79956
1955-12-22 00:00:00+00:00,275.10077
1955-12-23 00:00:00+00:00,280.36862
1955-12-24 00:00:00+00:00,280.30783
1955-12-25 00:00:00+00:00,276.60327
1955-12-26 00:00:00+00:00,277.40356
1955-12-27 00:00:00+00:00,281.49814
1955-12-28 00:00:00+00:00,274.14374
1955-12-29 00:00:00+00:00,272.75613
1955-12-30 00:00:00+00:00,274.28574
1955-12-31 00:00:00+00:00,279.38083
1956-01-01 00:00:00+00:00,275.0645
1956-01-02 00:00:00+00:00,278.2503
1956-01-03 00:00:00+00:00,274.0501
1956-01-04 00:00:00+00:00,278.00427
1956-01-05 00:00:00+00:00,273.62088
1956-01-06 00:00:00+00:00,276.9621
1956-01-07 00:00:00+00:00,278.87845
1956-01-08 00:00:00+00:00,282.01318
1956-01-09 00:00:00+00:00,282.5086
1956-01-10 00:00:00+00:00,280.7263
1956-01-11 00:00:00+00:00,280.17804
1956-01-12 00:00:00+00:00,279.65155
1956-01-13 00:00:00+00:00,274.20078
1956-01-14 00:00:00+00:00,272.03214
1956-01-15 00:00:00+00:00,270.75653
1956-01-16 00:00:00+00:00,270.8331
1956-01-17 00:00:00+00:00,274.82138
1956-01-18 00:00:00+00:00,272.97913
1956-01-19 00:00:00+00:00,275.12784
1956-01-20 00:00:00+00:00,276.1793
1956-01-21 00:00:00+00:00,277.29712
1956-01-22 00:00:00+00:00,281.3522
1956-01-23 00:00:00+00:00,282.20416
1956-01-24 00:00:00+00:00,277.9971
1956-01-25 00:00:00+00:00,274.4597
1956-01-26 00:00:00+00:00,276.5248
1956-01-27 00:00:00+00:00,273.2651
1956-01-28 00:00:00+00:00,278.8567
1956-01-29 00:00:00+00:00,277.9808
1956-01-30 00:00:00+00:00,275.26685
1956-01-31 00:00:00+00:00,274.78003
1956-02-01 00:00:00+00:00,279.44632
1956-02-02 00:00:00+00:00,281.89667
1956-02-03 00:00:00+00:00,277.87668
1956-02-04 00:00:00+00:00,277.10815
1956-02-05 00:00:00+00:00,281.874
1956-02-06 00:00:00+00:00,276.9854
1956-02-07 00:00:00+00:00,276.08075
1956-02-08 00:00:00+00:00,277.04224
1956-02-09 00:00:00+00:00,280.54306
1956-02-10 00:00:00+00:00,282.70886
1956-02-11 00:00:00+00:00,274.2324
1956-02-12 00:00:00+00:00,278.58304
1956-02-13 00:00:00+00:00,277.48938
1956-02-14 00:00:00+00:00,276.6608
1956-02-15 00:00:00+00:00,274.7053
1956-02-16 00:00:00+00:00,276.66684
1956-02-17 00:00:00+00:00,280.31058
1956-02-18 00:00:00+00:00,283.52036
1956-02-19 00:00:00+00:00,283.86053
1956-02-20 00:00:00+00:00,278.0908
1956-02-21 00:00:00+00:00,277.19928
1956-02-22 00:00:00+00:00,276.97748
1956-02-23 00:00:00+00:00,275.63608
1956-02-24 00:00:00+00:00,275.78775
1956-02-25 00:00:00+00:00,277.60873
1956-02-26 00:00:00+00:00,279.51724
1956-02-27 00:00:00+00:00,279.32837
1956-02-28 00:00:00+00:00,278.3984
1956-02-29 00:00:00+00:00,278.50818
1956-03-01 00:00:00+00:00,275.03644
1956-03-02 00:00:00+00:00,274.58484
1956-03-03 00:00:00+00:00,278.4856
1956-03-04 00:00:00+00:00,278.5481
1956-03-05 00:00:00+00:00,276.22736
1956-03-06 00:00:00+00:00,275.30997
1956-03-07 00:00:00+00:00,275.08203
1956-03-08 00:00:00+00:00,279.55115
1956-03-09 00:00:00+00:00,281.69266
1956-03-10 00:00:00+00:00,282.0957
1956-03-11 00:00:00+00:00,284.04034
1956-03-12 00:00:00+00:00,285.44656
1956-03-13 00:00:00+00:00,279.36093
1956-03-14 00:00:00+00:00,281.71408
1956-03-15 00:00:00+00:00,288.01385
1956-03-16 00:00:00+00:00,283.1552
1956-03-17 00:00:00+00:00,280.29053
1956-03-18 00:00:00+00:00,282.58316
1956-03-19 00:00:00+00:00,280.18396
1956-03-20 00:00:00+00:00,279.944
1956-03-21 00:00:00+00:00,279.07785
1956-03-22 00:00:00+00:00,280.52948
1956-03-23 00:00:00+00:00,277.86716
1956-03-24 00:00:00+00:00,284.76428
1956-03-25 00:00:00+00:00,284.26974
1956-03-26 00:00:00+00:00,282.90176
1956-03-27 00:00:00+00:00,279.01315
1956-03-28 00:00:00+00:00,280.18472
1956-03-29 00:00:00+00:00,280.02588
1956-03-30 00:00:00+00:00,279.99792
1956-03-31 00:00:00+00:00,275.7474
1956-04-01 00:00:00+00:00,279.40698
1956-04-02 00:00:00+00:00,282.77655
1956-04-03 00:00:00+00:00,277.16528
1956-04-04 00:00:00+00:00,276.4682
1956-04-05 00:00:00+00:00,278.96436
1956-04-06 00:00:00+00:00,279.2881
1956-04-07 00:00:00+00:00,278.90747
1956-04-08 00:00:00+00:00,278.26282
1956-04-09 00:00:00+00:00,277.05118
1956-04-10 00:00:00+00:00,279.92712
1956-04-11 00:00:00+00:00,280.18317
1956-04-12 00:00:00+00:00,283.55084
1956-04-13 00:00:00+00:00,284.00644
1956-04-14 00:00:00+00:00,284.73422
1956-04-15 00:00:00+00:00,279.5522
1956-04-16 00:00:00+00:00,279.173
1956-04-17 00:00:00+00:00,285.6002
1956-04-18 00:00:00+00:00,285.23068
1956-04-19 00:00:00+00:00,284.68094
1956-04-20 00:00:00+00:00,279.43234
1956-04-21 00:00:00+00:00,278.05417
1956-04-22 00:00:00+00:00,280.0126
1956-04-23 00:00:00+00:00,275.0493
1956-04-24 00:00:00+00:00,278.54874
1956-04-25 00:00:00+00:00,281.41092
1956-04-26 00:00:00+00:00,278.95782
1956-04-27 00:00:00+00:00,277.59656
1956-04-28 00:00:00+00:00,278.77957
1956-04-29 00:00:00+00:00,279.86172
1956-04-30 00:00:00+00:00,281.4046
1956-05-01 00:00:00+00:00,280.36752
1956-05-02 00:00:00+00:00,280.2974
1956-05-03 00:00:00+00:00,283.6377
1956-05-04 00:00:00+00:00,278.90027
1956-05-05 00:00:00+00:00,279.58255
1956-05-06 00:00:00+00:00,280.36758
1956-05-07 00:00:00+00:00,282.18927
1956-05-08 00:00:00+00:00,281.82166
1956-05-09 00:00:00+00:00,280.53418
1956-05-10 00:00:00+00:00,279.40024
1956-05-11 00:00:00+00:00,281.42697
1956-05-12 00:00:00+00:00,280.3869
1956-05-13 00:00:00+00:00,282.3311
1956-05-14 00:00:00+00:00,279.8865
1956-05-15 00:00:00+00:00,279.43524
1956-05-16 00:00:00+00:00,278.96625
1956-05-17 00:00:00+00:00,278.63617
1956-05-18 00:00:00+00:00,278.5694
1956-05-19 00:00:00+00:00,278.96768
1956-05-20 00:00:00+00:00,279.03333
1956-05-21 00:00:00+00:00,279.38
1956-05-22 00:00:00+00:00,278.9761
1956-05-23 00:00:00+00:00,277.71957
1956-05-24 00:00:00+00:00,279.7624
1956-05-25 00:00:00+00:00,279.96753
1956-05-26 00:00:00+00:00,281.4959
1956-05-27 00:00:00+00:00,280.28305
1956-05-28 00:00:00+00:00,281.4381
1956-05-29 00:00:00+00:00,280.20166
1956-05-30 00:00:00+00:00,280.75504
1956-05-31 00:00:00+00:00,279.96753
1956-06-01 00:00:00+00:00,283.12375
1956-06-02 00:00:00+00:00,285.90936
1956-06-03 00:00:00+00:00,283.92325
1956-06-04 00:00:00+00:00,287.775
1956-06-05 00:00:00+00:00,287.0094
1956-06-06 00:00:00+00:00,284.68762
1956-06-07 00:00:00+00:00,282.49872
1956-06-08 00:00:00+00:00,285.2009
1956-06-09 00:00:00+00:00,285.08554
1956-06-10 00:00:00+00:00,283.37106
1956-06-11 00:00:00+00:00,284.94873
1956-06-12 00:00:00+00:00,283.90814
1956-06-13 00:00:00+00:00,286.738
1956-06-14 00:00:00+00:00,288.75412
1956-06-15 00:00:00+00:00,286.99506
1956-06-16 00:00:00+00:00,281.0026
1956-06-17 00:00:00+00:00,282.26562
1956-06-18 00:00:00+00:00,283.72092
1956-06-19 00:00:00+00:00,284.39502
1956-06-20 00:00:00+00:00,282.23663
1956-06-21 00:00:00+00:00,281.60898
1956-06-22 00:00:00+00:00,281.81165
1956-06-23 00:00:00+00:00,281.8445
1956-06-24 00:00:00+00:00,280.4422
1956-06-25 00:00:00+00:00,282.30356
1956-06-26 00:00:00+00:00,282.42435
1956-06-27 00:00:00+00:00,283.6289
1956-06-28 00:00:00+00:00,283.1398
1956-06-29 00:00:00+00:00,283.79123
1956-06-30 00:00:00+00:00,283.7015
1956-07-01 00:00:00+00:00,282.22665
1956-07-02 00:00:00+00:00,282.6382
1956-07-03 00:00:00+00:00,284.3206
1956-07-04 00:00:00+00:00,283.34518
1956-07-05 00:00:00+00:00,283.5048
1956-07-06 00:00:00+00:00,284.073
1956-07-07 00:00:00+00:00,283.57144
1956-07-08 00:00:00+00:00,283.11475
1956-07-09 00:00:00+00:00,282.53415
1956-07-10 00:00:00+00:00,282.57733
1956-07-11 00:00:00+00:00,281.52554
1956-07-12 00:00:00+00:00,284.3407
1956-07-13 00:00:00+00:00,286.7291
1956-07-14 00:00:00+00:00,285.8158
1956-07-15 00:00:00+00:00,286.0363
1956-07-16 00:00:00+00:00,282.1668
1956-07-17 00:00:00+00:00,282.04767
1956-07-18 00:00:00+00:00,283.68054
1956-07-19 00:00:00+00:00,282.6888
1956-07-20 00:00:00+00:00,282.34723
1956-07-21 00:00:00+00:00,283.5829
1956-07-22 00:00:00+00:00,282.79758
1956-07-23 00:00:00+00:00,282.53058
1956-07-24 00:00:00+00:00,281.6118
1956-07-25 00:00:00+00:00,283.97876
1956-07-26 00:00:00+00:00,284.20047
1956-07-27 00:00:00+00:00,284.2031
1956-07-28 00:00:00+00:00,283.46124
1956-07-29 00:00:00+00:00,281.19107
1956-07-30 00:00:00+00:00,284.18698
1956-07-31 00:00:00+00:00,284.09778
1956-08-01 00:00:00+00:00,280.87463
1956-08-02 00:00:00+00:00,280.06915
1956-08-03 00:00:00+00:00,281.89023
1956-08-04 00:00:00+00:00,281.94373
1956-08-05 00:00:00+00:00,283.17255
1956-08-06 00:00:00+00:00,282.22064
1956-08-07 00:00:00+00:00,283.32736
1956-08-08 00:00:00+00:00,285.5152
1956-08-09 00:00:00+00:00,286.04257
1956-08-10 00:00:00+00:00,285.12064
1956-08-11 00:00:00+00:00,285.7336
1956-08-12 00:00:00+00:00,282.1939
1956-08-13 00:00:00+00:00,283.78366
1956-08-14 00:00:00+00:00,284.76917
1956-08-15 00:00:00+00:00,285.35248
1956-08-16 00:00:00+00:00,283.8965
1956-08-17 00:00:00+00:00,282.7972
1956-08-18 00:00:00+00:00,280.97614
1956-08-19 00:00:00+00:00,281.47144
1956-08-20 00:00:00+00:00,284.16354
1956-08-21 00:00:00+00:00,285.00803
1956-08-22 00:00:00+00:00,284.64667
1956-08-23 00:00:00+00:00,286.26852
1956-08-24 00:00:00+00:00,285.7575
1956-08-25 00:00:00+00:00,285.70984
1956-08-26 00:00:00+00:00,282.19797
1956-08-27 00:00:00+00:00,283.23376
1956-08-28 00:00:00+00:00,285.2943
1956-08-29 00:00:00+00:00,284.11154
1956-08-30 00:00:00+00:00,282.17856
1956-08-31 00:00:00+00:00,282.17102
1956-09-01 00:00:00+00:00,281.8993
1956-09-02 00:00:00+00:00,280.6085
1956-09-03 00:00:00+00:00,281.7018
1956-09-04 00:00:00+00:00,282.8413
1956-09-05 00:00:00+00:00,283.5975
1956-09-06 00:00:00+00:00,283.9163
1956-09-07 00:00:00+00:00,284.02014
1956-09-08 00:00:00+00:00,283.9304
1956-09-09 00:00:00+00:00,282.47897
1956-09-10 00:00:00+00:00,283.64993
1956-09-11 00:00:00+00:00,284.9702
1956-09-12 00:00:00+00:00,286.8383
1956-09-13 00:00:00+00:00,284.007
1956-09-14 00:00:00+00:00,284.11404
1956-09-15 00:00:00+00:00,287.36377
1956-09-16 00:00:00+00:00,283.48898
1956-09-17 00:00:00+00:00,282.7489
1956-09-18 00:00:00+00:00,284.30783
1956-09-19 00:00:00+00:00,284.83517
1956-09-20 00:00:00+00:00,284.21002
1956-09-21 00:00:00+00:00,287.26184
1956-09-22 00:00:00+00:00,283.00897
1956-09-23 00:00:00+00:00,280.21762
1956-09-24 00:00:00+00:00,282.1272
1956-09-25 00:00:00+00:00,278.88724
1956-09-26 00:00:00+00:00,279.22986
1956-09-27 00:00:00+00:00,279.91077
1956-09-28 00:00:00+00:00,279.9517
1956-09-29 00:00:00+00:00,278.54895
1956-09-30 00:00:00+00:00,280.6907
1956-10-01 00:00:00+00:00,281.17917
1956-10-02 00:00:00+00:00,285.36368
1956-10-03 00:00:00+00:00,287.98203
1956-10-04 00:00:00+00:00,289.1532
1956-10-05 00:00:00+00:00,283.3189
1956-10-06 00:00:00+00:00,281.2508
1956-10-07 00:00:00+00:00,282.11
1956-10-08 00:00:00+00:00,283.3808
1956-10-09 00:00:00+00:00,282.61664
1956-10-10 00:00:00+00:00,281.57687
1956-10-11 00:00:00+00:00,285.8576
1956-10-12 00:00:00+00:00,283.69318
1956-10-13 00:00:00+00:00,282.82394
1956-10-14 00:00:00+00:00,281.6752
1956-10-15 00:00:00+00:00,281.56305
1956-10-16 00:00:00+00:00,283.5708
1956-10-17 00:00:00+00:00,280.4452
1956-10-18 00:00:00+00:00,281.3587
1956-10-19 00:00:00+00:00,283.7612
1956-10-20 00:00:00+00:00,283.2647
1956-10-21 00:00:00+00:00,283.4191
1956-10-22 00:00:00+00:00,287.0652
1956-10-23 00:00:00+00:00,284.92145
1956-10-24 00:00:00+00:00,284.12564
1956-10-25 00:00:00+00:00,281.91083
1956-10-26 00:00:00+00:00,277.90924
1956-10-27 00:00:00+00:00,279.75958
1956-10-28 00:00:00+00:00,285.39783
1956-10-29 00:00:00+00:00,284.23657
1956-10-30 00:00:00+00:00,281.25665
1956-10-31 00:00:00+00:00,280.41724
1956-11-01 00:00:00+00:00,283.16592
1956-11-02 00:00:00+00:00,279.81213
1956-11-03 00:00:00+00:00,279.94458
1956-11-04 00:00:00+00:00,279.71964
1956-11-05 00:00:00+00:00,283.40894
1956-11-06 00:00:00+00:00,278.8887
1956-11-07 00:00:00+00:00,280.09842
1956-11-08 00:00:00+00:00,284.25974
1956-11-09 00:00:00+00:00,281.1855
1956-11-10 00:00:00+00:00,279.15118
1956-11-11 00:00:00+00:00,282.11835
1956-11-12 00:00:00+00:00,283.0685
1956-11-13 00:00:00+00:00,276.70023
1956-11-14 00:00:00+00:00,272.3686
1956-11-15 00:00:00+00:00,273.71835
1956-11-16 00:00:00+00:00,277.71143
1956-11-17 00:00:00+00:00,273.47775
1956-11-18 00:00:00+00:00,273.50565
1956-11-19 00:00:00+00:00,276.44144
1956-11-20 00:00:00+00:00,281.40814
1956-11-21 00:00:00+00:00,281.30054
1956-11-22 00:00:00+00:00,283.3411
1956-11-23 00:00:00+00:00,282.0836
1956-11-24 00:00:00+00:00,280.71014
1956-11-25 00:00:00+00:00,279.90152
1956-11-26 00:00:00+00:00,278.1255
1956-11-27 00:00:00+00:00,280.2882
1956-11-28 00:00:00+00:00,280.24368
1956-11-29 00:00:00+00:00,281.14505
1956-11-30 00:00:00+00:00,283.2223
1956-12-01 00:00:00+00:00,284.41824
1956-12-02 00:00:00+00:00,283.093
1956-12-03 00:00:00+00:00,271.39203
1956-12-04 00:00:00+00:00,270.46176
1956-12-05 00:00:00+00:00,274.19458
1956-12-06 00:00:00+00:00,277.03012
1956-12-07 00:00:00+00:00,276.34964
1956-12-08 00:00:00+00:00,274.5151
1956-12-09 00:00:00+00:00,275.73288
1956-12-10 00:00:00+00:00,277.0119
1956-12-11 00:00:00+00:00,274.18457
1956-12-12 00:00:00+00:00,271.80777
1956-12-13 00:00:00+00:00,273.6647
1956-12-14 00:00:00+00:00,274.07416
1956-12-15 00:00:00+00:00,273.76392
1956-12-16 00:00:00+00:00,273.71017
1956-12-17 00:00:00+00:00,274.01227
1956-12-18 00:00:00+00:00,274.388
1956-12-19 00:00:00+00:00,276.22998
1956-12-20 00:00:00+00:00,279.04654
1956-12-21 00:00:00+00:00,274.4043
1956-12-22 00:00:00+00:00,274.1106
1956-12-23 00:00:00+00:00,269.9403
1956-12-24 00:00:00+00:00,270.54474
1956-12-25 00:00:00+00:00,272.19446
1956-12-26 00:00:00+00:00,276.27313
1956-12-27 00:00:00+00:00,274.2622
1956-12-28 00:00:00+00:00,273.68274
1956-12-29 00:00:00+00:00,272.52032
1956-12-30 00:00:00+00:00,275.0994
1956-12-31 00:00:00+00:00,276.6656
1957-01-01 00:00:00+00:00,279.3136
1957-01-02 00:00:00+00:00,279.6562
1957-01-03 00:00:00+00:00,278.0375
1957-01-04 00:00:00+00:00,271.59015
1957-01-05 00:00:00+00:00,272.1345
1957-01-06 00:00:00+00:00,271.40457
1957-01-07 00:00:00+00:00,273.22263
1957-01-08 00:00:00+00:00,271.17154
1957-01-09 00:00:00+00:00,273.789
1957-01-10 00:00:00+00:00,277.35825
1957-01-11 00:00:00+00:00,279.80664
1957-01-12 00:00:00+00:00,279.5988
1957-01-13 00:00:00+00:00,276.07468
1957-01-14 00:00:00+00:00,279.88586
1957-01-15 00:00:00+00:00,273.95694
1957-01-16 00:00:00+00:00,274.83273
1957-01-17 00:00:00+00:00,274.03976
1957-01-18 00:00:00+00:00,275.59982
1957-01-19 00:00:00+00:00,277.4393
1957-01-20 00:00:00+00:00,274.65292
1957-01-21 00:00:00+00:00,272.14886
1957-01-22 00:00:00+00:00,276.21472
1957-01-23 00:00:00+00:00,270.10684
1957-01-24 00:00:00+00:00,269.75623
1957-01-25 00:00:00+00:00,276.6579
1957-01-26 00:00:00+00:00,273.1843
1957-01-27 00:00:00+00:00,271.35208
1957-01-28 00:00:00+00:00,278.29633
1957-01-29 00:00:00+00:00,277.5499
1957-01-30 00:00:00+00:00,274.73987
1957-01-31 00:00:00+00:00,271.3979
1957-02-01 00:00:00+00:00,275.3179
1957-02-02 00:00:00+00:00,283.0985
1957-02-03 00:00:00+00:00,279.49097
1957-02-04 00:00:00+00:00,273.2952
1957-02-05 00:00:00+00:00,272.28918
1957-02-06 00:00:00+00:00,273.39835
1957-02-07 00:00:00+00:00,273.58896
1957-02-08 00:00:00+00:00,275.4531
1957-02-09 00:00:00+00:00,275.07635
1957-02-10 00:00:00+00:00,272.9786
1957-02-11 00:00:00+00:00,273.48114
1957-02-12 00:00:00+00:00,267.30215
1957-02-13 00:00:00+00:00,270.562
1957-02-14 00:00:00+00:00,272.97433
1957-02-15 00:00:00+00:00,273.91522
1957-02-16 00:00:00+00:00,276.0203
1957-02-17 00:00:00+00:00,277.79034
1957-02-18 00:00:00+00:00,277.07758
1957-02-19 00:00:00+00:00,274.70718
1957-02-20 00:00:00+00:00,273.25775
1957-02-21 00:00:00+00:00,278.8716
1957-02-22 00:00:00+00:00,276.11227
1957-02-23 00:00:00+00:00,273.66153
1957-02-24 00:00:00+00:00,271.98727
1957-02-25 00:00:00+00:00,274.33356
1957-02-26 00:00:00+00:00,274.06696
1957-02-27 00:00:00+00:00,275.86496
1957-02-28 00:00:00+00:00,280.171
1957-03-01 00:00:00+00:00,277.0299
1957-03-02 00:00:00+00:00,279.8683
1957-03-03 00:00:00+00:00,277.8405
1957-03-04 00:00:00+00:00,275.80585
1957-03-05 00:00:00+00:00,276.76807
1957-03-06 00:00:00+00:00,275.46655
1957-03-07 00:00:00+00:00,277.38757
1957-03-08 00:00:00+00:00,277.45676
1957-03-09 00:00:00+00:00,281.81888
1957-03-10 00:00:00+00:00,280.1628
1957-03-11 00:00:00+00:00,280.77612
1957-03-12 00:00:00+00:00,278.93564
1957-03-13 00:00:00+00:00,276.6228
1957-03-14 00:00:00+00:00,276.6698
1957-03-15 00:00:00+00:00,279.3719
1957-03-16 00:00:00+00:00,278.9959
1957-03-17 00:00:00+00:00,277.24796
1957-03-18 00:00:00+00:00,276.73694
1957-03-19 00:00:00+00:00,282.58783
1957-03-20 00:00:00+00:00,280.5476
1957-03-21 00:00:00+00:00,276.8788
1957-03-22 00:00:00+00:00,277.82492
1957-03-23 00:00:00+00:00,274.5274
1957-03-24 00:00:00+00:00,271.56824
1957-03-25 00:00:00+00:00,270.77545
1957-03-26 00:00:00+00:00,274.2861
1957-03-27 00:00:00+00:00,278.8565
1957-03-28 00:00:00+00:00,278.16913
1957-03-29 00:00:00+00:00,276.0749
1957-03-30 00:00:00+00:00,276.20935
1957-03-31 00:00:00+00:00,277.62366
1957-04-01 00:00:00+00:00,277.52686
1957-04-02 00:00:00+00:00,274.61023
1957-04-03 00:00:00+00:00,276.1116
1957-04-04 00:00:00+00:00,278.4271
1957-04-05 00:00:00+00:00,277.34805
1957-04-06 00:00:00+00:00,275.69968
1957-04-07 00:00:00+00:00,279.79138
1957-04-08 00:00:00+00:00,281.24316
1957-04-09 00:00:00+00:00,276.59973
1957-04-10 00:00:00+00:00,274.91434
1957-04-11 00:00:00+00:00,274.10855
1957-04-12 00:00:00+00:00,274.2288
1957-04-13 00:00:00+00:00,275.9716
1957-04-14 00:00:00+00:00,277.23886
1957-04-15 00:00:00+00:00,279.33572
1957-04-16 00:00:00+00:00,281.01483
1957-04-17 00:00:00+00:00,281.8068
1957-04-18 00:00:00+00:00,284.03186
1957-04-19 00:00:00+00:00,280.83414
1957-04-20 00:00:00+00:00,277.77576
1957-04-21 00:00:00+00:00,281.13885
1957-04-22 00:00:00+00:00,279.0803
1957-04-23 00:00:00+00:00,278.50565
1957-04-24 00:00:00+00:00,278.80026
1957-04-25 00:00:00+00:00,278.7293
1957-04-26 00:00:00+00:00,282.0656
1957-04-27 00:00:00+00:00,280.5815
1957-04-28 00:00:00+00:00,279.32297
1957-04-29 00:00:00+00:00,279.26834
1957-04-30 00:00:00+00:00,278.4876
1957-05-01 00:00:00+00:00,276.9589
1957-05-02 00:00:00+00:00,277.39236
1957-05-03 00:00:00+00:00,277.42126
1957-05-04 00:00:00+00:00,280.98944
1957-05-05 00:00:00+00:00,280.42917
1957-05-06 00:00:00+00:00,278.8218
1957-05-07 00:00:00+00:00,279.91907
1957-05-08 00:00:00+00:00,280.59683
1957-05-09 00:00:00+00:00,280.5928
1957-05-10 00:00:00+00:00,279.72192
1957-05-11 00:00:00+00:00,281.08575
1957-05-12 00:00:00+00:00,283.99744
1957-05-13 00:00:00+00:00,280.04218
1957-05-14 00:00:00+00:00,282.0981
1957-05-15 00:00:00+00:00,283.74286
1957-05-16 00:00:00+00:00,282.21677
1957-05-17 00:00:00+00:00,283.5461
1957-05-18 00:00:00+00:00,284.1695
1957-05-19 00:00:00+00:00,282.7103
1957-05-20 00:00:00+00:00,280.76324
1957-05-21 00:00:00+00:00,281.94867
1957-05-22 00:00:00+00:00,280.732
1957-05-23 00:00:00+00:00,279.23874
1957-05-24 00:00:00+00:00,281.38168
1957-05-25 00:00:00+00:00,284.60425
1957-05-26 00:00:00+00:00,289.16296
1957-05-27 00:00:00+00:00,287.81104
1957-05-28 00:00:00+00:00,283.13318
1957-05-29 00:00:00+00:00,280.1043
1957-05-30 00:00:00+00:00,282.31577
1957-05-31 00:00:00+00:00,283.50064
1957-06-01 00:00:00+00:00,282.5136
1957-06-02 00:00:00+00:00,281.36438
1957-06-03 00:00:00+00:00,281.54697
1957-06-04 00:00:00+00:00,279.77515
1957-06-05 00:00:00+00:00,279.73093
1957-06-06 00:00:00+00:00,281.84702
1957-06-07 00:00:00+00:00,284.06525
1957-06-08 00:00:00+00:00,286.82114
1957-06-09 00:00:00+00:00,285.01068
1957-06-10 00:00:00+00:00,282.6179
1957-06-11 00:00:00+00:00,282.47284
1957-06-12 00:00:00+00:00,285.92688
1957-06-13 00:00:00+00:00,287.62387
1957-06-14 00:00:00+00:00,289.50137
1957-06-15 00:00:00+00:00,284.8362
1957-06-16 00:00:00+00:00,285.24915
1957-06-17 00:00:00+00:00,283.76364
1957-06-18 00:00:00+00:00,283.82654
1957-06-19 00:00:00+00:00,284.39554
1957-06-20 00:00:00+00:00,284.29315
1957-06-21 00:00:00+00:00,282.94382
1957-06-22 00:00:00+00:00,283.3607
1957-06-23 00:00:00+00:00,285.17917
1957-06-24 00:00:00+00:00,285.15436
1957-06-25 00:00:00+00:00,281.93524
1957-06-26 00:00:00+00:00,282.63574
1957-06-27 00:00:00+00:00,282.82455
1957-06-28 00:00:00+00:00,280.31842
1957-06-29 00:00:00+00:00,281.0974
1957-06-30 00:00:00+00:00,283.68948
1957-07-01 00:00:00+00:00,281.86475
1957-07-02 00:00:00+00:00,283.5355
1957-07-03 00:00:00+00:00,283.9924
1957-07-04 00:00:00+00:00,282.77966
1957-07-05 00:00:00+00:00,281.7238
1957-07-06 00:00:00+00:00,285.59943
1957-07-07 00:00:00+00:00,283.35223
1957-07-08 00:00:00+00:00,283.54092
1957-07-09 00:00:00+00:00,283.85297
1957-07-10 00:00:00+00:00,283.6864
1957-07-11 00:00:00+00:00,284.58447
1957-07-12 00:00:00+00:00,284.21765
1957-07-13 00:00:00+00:00,283.18793
1957-07-14 00:00:00+00:00,284.19302
1957-07-15 00:00:00+00:00,284.42688
1957-07-16 00:00:00+00:00,283.0359
1957-07-17 00:00:00+00:00,283.97537
1957-07-18 00:00:00+00:00,280.89877
1957-07-19 00:00:00+00:00,281.9733
1957-07-20 00:00:00+00:00,280.116
1957-07-21 00:00:00+00:00,279.98752
1957-07-22 00:00:00+00:00,280.59824
1957-07-23 00:00:00+00:00,280.63608
1957-07-24 00:00:00+00:00,281.36743
1957-07-25 00:00:00+00:00,279.2284
1957-07-26 00:00:00+00:00,278.71008
1957-07-27 00:00:00+00:00,278.26962
1957-07-28 00:00:00+00:00,278.48203
1957-07-29 00:00:00+00:00,280.4792
1957-07-30 00:00:00+00:00,283.26978
1957-07-31 00:00:00+00:00,283.60403
1957-08-01 00:00:00+00:00,283.70572
1957-08-02 00:00:00+00:00,282.80704
1957-08-03 00:00:00+00:00,282.25146
1957-08-04 00:00:00+00:00,283.51224
1957-08-05 00:00:00+00:00,281.9504
1957-08-06 00:00:00+00:00,282.73218
1957-08-07 00:00:00+00:00,281.26065
1957-08-08 00:00:00+00:00,280.86987
1957-08-09 00:00:00+00:00,283.0282
1957-08-10 00:00:00+00:00,283.4335
1957-08-11 00:00:00+00:00,283.7256
1957-08-12 00:00:00+00:00,283.3057
1957-08-13 00:00:00+00:00,283.112
1957-08-14 00:00:00+00:00,283.09363
1957-08-15 00:00:00+00:00,283.051
1957-08-16 00:00:00+00:00,283.35916
1957-08-17 00:00:00+00:00,280.2282
1957-08-18 00:00:00+00:00,280.18616
1957-08-19 00:00:00+00:00,280.7077
1957-08-20 00:00:00+00:00,281.91327
1957-08-21 00:00:00+00:00,279.10776
1957-08-22 00:00:00+00:00,280.5225
1957-08-23 00:00:00+00:00,282.80154
1957-08-24 00:00:00+00:00,282.53452
1957-08-25 00:00:00+00:00,280.53278
1957-08-26 00:00:00+00:00,283.4908
1957-08-27 00:00:00+00:00,286.23206
1957-08-28 00:00:00+00:00,283.66495
1957-08-29 00:00:00+00:00,284.77667
1957-08-30 00:00:00+00:00,283.69153
1957-08-31 00:00:00+00:00,284.17407
1957-09-01 00:00:00+00:00,282.27713
1957-09-02 00:00:00+00:00,282.6397
1957-09-03 00:00:00+00:00,285.5101
1957-09-04 00:00:00+00:00,283.0478
1957-09-05 00:00:00+00:00,281.78394
1957-09-06 00:00:00+00:00,282.58307
1957-09-07 00:00:00+00:00,280.9481
1957-09-08 00:00:00+00:00,280.3187
1957-09-09 00:00:00+00:00,279.3137
