time,tasmax_day_CanESM2_rcp85
2006-05-21 00:00:00+00:00,296.3423
2006-05-22 00:00:00+00:00,296.87515
2006-05-23 00:00:00+00:00,297.57663
2006-05-24 00:00:00+00:00,298.7478
2006-05-25 00:00:00+00:00,295.24326
2006-05-26 00:00:00+00:00,294.46985
2006-05-27 00:00:00+00:00,294.75812
2006-05-28 00:00:00+00:00,294.5836
2006-05-29 00:00:00+00:00,293.21017
2006-05-30 00:00:00+00:00,296.9336
2006-05-31 00:00:00+00:00,296.39737
2006-06-01 00:00:00+00:00,300.65598
2006-06-02 00:00:00+00:00,304.70398
2006-06-03 00:00:00+00:00,304.25598
2006-06-04 00:00:00+00:00,305.00693
2006-06-05 00:00:00+00:00,305.5906
2006-06-06 00:00:00+00:00,304.78842
2006-06-07 00:00:00+00:00,303.40137
2006-06-08 00:00:00+00:00,305.6483
2006-06-09 00:00:00+00:00,308.41318
2006-06-10 00:00:00+00:00,307.5259
2006-06-11 00:00:00+00:00,301.1763
2006-06-12 00:00:00+00:00,303.55396
2006-06-13 00:00:00+00:00,306.29596
2006-06-14 00:00:00+00:00,298.6683
2006-06-15 00:00:00+00:00,297.05228
2006-06-16 00:00:00+00:00,298.51807
2006-06-17 00:00:00+00:00,295.86774
2006-06-18 00:00:00+00:00,299.24454
2006-06-19 00:00:00+00:00,297.8819
2006-06-20 00:00:00+00:00,299.70044
2006-06-21 00:00:00+00:00,298.89725
2006-06-22 00:00:00+00:00,296.56982
2006-06-23 00:00:00+00:00,298.1795
2006-06-24 00:00:00+00:00,298.92828
2006-06-25 00:00:00+00:00,298.6142
2006-06-26 00:00:00+00:00,301.5893
2006-06-27 00:00:00+00:00,307.2198
2006-06-28 00:00:00+00:00,304.8131
2006-06-29 00:00:00+00:00,302.7852
2006-06-30 00:00:00+00:00,303.33038
2006-07-01 00:00:00+00:00,305.08716
2006-07-02 00:00:00+00:00,306.75558
2006-07-03 00:00:00+00:00,305.03534
2006-07-04 00:00:00+00:00,301.91306
2006-07-05 00:00:00+00:00,304.4205
2006-07-06 00:00:00+00:00,310.32712
2006-07-07 00:00:00+00:00,314.17978
2006-07-08 00:00:00+00:00,310.48093
2006-07-09 00:00:00+00:00,312.2142
2006-07-10 00:00:00+00:00,312.14575
2006-07-11 00:00:00+00:00,312.16467
2006-07-12 00:00:00+00:00,311.0787
2006-07-13 00:00:00+00:00,308.2387
2006-07-14 00:00:00+00:00,305.0443
2006-07-15 00:00:00+00:00,302.4442
2006-07-16 00:00:00+00:00,299.755
2006-07-17 00:00:00+00:00,301.59177
2006-07-18 00:00:00+00:00,299.14676
2006-07-19 00:00:00+00:00,299.35428
2006-07-20 00:00:00+00:00,306.76505
2006-07-21 00:00:00+00:00,303.41388
2006-07-22 00:00:00+00:00,300.90265
2006-07-23 00:00:00+00:00,300.45303
2006-07-24 00:00:00+00:00,301.227
2006-07-25 00:00:00+00:00,301.71365
2006-07-26 00:00:00+00:00,301.24496
2006-07-27 00:00:00+00:00,300.54056
2006-07-28 00:00:00+00:00,300.70944
2006-07-29 00:00:00+00:00,300.23184
2006-07-30 00:00:00+00:00,300.9581
2006-07-31 00:00:00+00:00,299.585
2006-08-01 00:00:00+00:00,300.09253
2006-08-02 00:00:00+00:00,298.1768
2006-08-03 00:00:00+00:00,297.9699
2006-08-04 00:00:00+00:00,299.97394
2006-08-05 00:00:00+00:00,302.5941
2006-08-06 00:00:00+00:00,302.82538
2006-08-07 00:00:00+00:00,306.6292
2006-08-08 00:00:00+00:00,309.4526
2006-08-09 00:00:00+00:00,304.43008
2006-08-10 00:00:00+00:00,304.64966
2006-08-11 00:00:00+00:00,299.0818
2006-08-12 00:00:00+00:00,302.6152
2006-08-13 00:00:00+00:00,304.73947
2006-08-14 00:00:00+00:00,307.69272
2006-08-15 00:00:00+00:00,302.28427
2006-08-16 00:00:00+00:00,301.66843
2006-08-17 00:00:00+00:00,304.55545
2006-08-18 00:00:00+00:00,303.83255
2006-08-19 00:00:00+00:00,302.8243
2006-08-20 00:00:00+00:00,306.8833
2006-08-21 00:00:00+00:00,307.27213
2006-08-22 00:00:00+00:00,308.86932
2006-08-23 00:00:00+00:00,302.969
2006-08-24 00:00:00+00:00,300.37372
2006-08-25 00:00:00+00:00,304.41428
2006-08-26 00:00:00+00:00,306.349
2006-08-27 00:00:00+00:00,307.2921
2006-08-28 00:00:00+00:00,307.08713
2006-08-29 00:00:00+00:00,306.7698
2006-08-30 00:00:00+00:00,306.02493
2006-08-31 00:00:00+00:00,306.12924
2006-09-01 00:00:00+00:00,309.77164
2006-09-02 00:00:00+00:00,310.09766
2006-09-03 00:00:00+00:00,305.15237
2006-09-04 00:00:00+00:00,299.60333
2006-09-05 00:00:00+00:00,299.35754
2006-09-06 00:00:00+00:00,304.83328
2006-09-07 00:00:00+00:00,307.8338
2006-09-08 00:00:00+00:00,307.22256
2006-09-09 00:00:00+00:00,304.44238
2006-09-10 00:00:00+00:00,303.13727
2006-09-11 00:00:00+00:00,297.41873
2006-09-12 00:00:00+00:00,298.41794
2006-09-13 00:00:00+00:00,295.66943
2006-09-14 00:00:00+00:00,295.66425
2006-09-15 00:00:00+00:00,302.9935
2006-09-16 00:00:00+00:00,303.8308
2006-09-17 00:00:00+00:00,305.24014
2006-09-18 00:00:00+00:00,303.91357
2006-09-19 00:00:00+00:00,302.95557
2006-09-20 00:00:00+00:00,302.3295
2006-09-21 00:00:00+00:00,297.07712
2006-09-22 00:00:00+00:00,297.05658
2006-09-23 00:00:00+00:00,298.93704
2006-09-24 00:00:00+00:00,299.74503
2006-09-25 00:00:00+00:00,299.18628
2006-09-26 00:00:00+00:00,301.73407
2006-09-27 00:00:00+00:00,302.57794
2006-09-28 00:00:00+00:00,307.46304
2006-09-29 00:00:00+00:00,307.28174
2006-09-30 00:00:00+00:00,308.19437
2006-10-01 00:00:00+00:00,305.54645
2006-10-02 00:00:00+00:00,300.45547
2006-10-03 00:00:00+00:00,300.0795
2006-10-04 00:00:00+00:00,300.0168
2006-10-05 00:00:00+00:00,298.86227
2006-10-06 00:00:00+00:00,300.89987
2006-10-07 00:00:00+00:00,301.11136
2006-10-08 00:00:00+00:00,298.07632
2006-10-09 00:00:00+00:00,297.0227
2006-10-10 00:00:00+00:00,300.6244
2006-10-11 00:00:00+00:00,301.40997
2006-10-12 00:00:00+00:00,295.6824
2006-10-13 00:00:00+00:00,295.42072
2006-10-14 00:00:00+00:00,291.8766
2006-10-15 00:00:00+00:00,294.47134
2006-10-16 00:00:00+00:00,301.09564
2006-10-17 00:00:00+00:00,304.29462
2006-10-18 00:00:00+00:00,302.0394
2006-10-19 00:00:00+00:00,300.88528
2006-10-20 00:00:00+00:00,295.70462
2006-10-21 00:00:00+00:00,296.14465
2006-10-22 00:00:00+00:00,293.32285
2006-10-23 00:00:00+00:00,293.41605
2006-10-24 00:00:00+00:00,293.21463
2006-10-25 00:00:00+00:00,294.46512
2006-10-26 00:00:00+00:00,292.70108
2006-10-27 00:00:00+00:00,293.44156
2006-10-28 00:00:00+00:00,297.05975
2006-10-29 00:00:00+00:00,296.67502
2006-10-30 00:00:00+00:00,295.7689
2006-10-31 00:00:00+00:00,294.99573
2006-11-01 00:00:00+00:00,296.18576
2006-11-02 00:00:00+00:00,297.26648
2006-11-03 00:00:00+00:00,297.60638
2006-11-04 00:00:00+00:00,297.0115
2006-11-05 00:00:00+00:00,296.7637
2006-11-06 00:00:00+00:00,297.57465
2006-11-07 00:00:00+00:00,295.9968
2006-11-08 00:00:00+00:00,295.6595
2006-11-09 00:00:00+00:00,293.97928
2006-11-10 00:00:00+00:00,291.72845
2006-11-11 00:00:00+00:00,289.8108
2006-11-12 00:00:00+00:00,290.99963
2006-11-13 00:00:00+00:00,291.96216
2006-11-14 00:00:00+00:00,292.76855
2006-11-15 00:00:00+00:00,292.24124
2006-11-16 00:00:00+00:00,291.68716
2006-11-17 00:00:00+00:00,295.67468
2006-11-18 00:00:00+00:00,298.04758
2006-11-19 00:00:00+00:00,298.51437
2006-11-20 00:00:00+00:00,296.9126
2006-11-21 00:00:00+00:00,294.8994
2006-11-22 00:00:00+00:00,291.4048
2006-11-23 00:00:00+00:00,290.76688
2006-11-24 00:00:00+00:00,294.0121
2006-11-25 00:00:00+00:00,292.34424
2006-11-26 00:00:00+00:00,292.06726
2006-11-27 00:00:00+00:00,292.1474
2006-11-28 00:00:00+00:00,292.6676
2006-11-29 00:00:00+00:00,292.31293
2006-11-30 00:00:00+00:00,291.7571
2006-12-01 00:00:00+00:00,289.43436
2006-12-02 00:00:00+00:00,290.96255
2006-12-03 00:00:00+00:00,290.19775
2006-12-04 00:00:00+00:00,287.6453
2006-12-05 00:00:00+00:00,283.1622
2006-12-06 00:00:00+00:00,283.40137
2006-12-07 00:00:00+00:00,286.261
2006-12-08 00:00:00+00:00,286.9648
2006-12-09 00:00:00+00:00,290.013
2006-12-10 00:00:00+00:00,289.92712
2006-12-11 00:00:00+00:00,290.22736
2006-12-12 00:00:00+00:00,290.4638
2006-12-13 00:00:00+00:00,288.84442
2006-12-14 00:00:00+00:00,288.61502
2006-12-15 00:00:00+00:00,289.7642
2006-12-16 00:00:00+00:00,290.24158
2006-12-17 00:00:00+00:00,289.56714
2006-12-18 00:00:00+00:00,289.56897
2006-12-19 00:00:00+00:00,288.976
2006-12-20 00:00:00+00:00,288.21045
2006-12-21 00:00:00+00:00,288.07306
2006-12-22 00:00:00+00:00,285.23456
2006-12-23 00:00:00+00:00,284.53464
2006-12-24 00:00:00+00:00,285.83377
2006-12-25 00:00:00+00:00,288.32684
2006-12-26 00:00:00+00:00,293.10156
2006-12-27 00:00:00+00:00,291.38513
2006-12-28 00:00:00+00:00,289.9798
2006-12-29 00:00:00+00:00,291.07825
2006-12-30 00:00:00+00:00,292.3286
2006-12-31 00:00:00+00:00,293.7888
2007-01-01 00:00:00+00:00,291.6918
2007-01-02 00:00:00+00:00,290.84485
2007-01-03 00:00:00+00:00,285.32178
2007-01-04 00:00:00+00:00,283.71915
2007-01-05 00:00:00+00:00,287.30188
2007-01-06 00:00:00+00:00,290.0049
2007-01-07 00:00:00+00:00,288.76993
2007-01-08 00:00:00+00:00,286.6869
2007-01-09 00:00:00+00:00,286.00552
2007-01-10 00:00:00+00:00,288.111
2007-01-11 00:00:00+00:00,288.35156
2007-01-12 00:00:00+00:00,288.03992
2007-01-13 00:00:00+00:00,285.04984
2007-01-14 00:00:00+00:00,282.03894
2007-01-15 00:00:00+00:00,285.9159
2007-01-16 00:00:00+00:00,286.8724
2007-01-17 00:00:00+00:00,287.90573
2007-01-18 00:00:00+00:00,287.47864
2007-01-19 00:00:00+00:00,286.89603
2007-01-20 00:00:00+00:00,288.23962
2007-01-21 00:00:00+00:00,289.55283
2007-01-22 00:00:00+00:00,288.07416
2007-01-23 00:00:00+00:00,288.10254
2007-01-24 00:00:00+00:00,285.52795
2007-01-25 00:00:00+00:00,286.35526
2007-01-26 00:00:00+00:00,288.10565
2007-01-27 00:00:00+00:00,286.76382
2007-01-28 00:00:00+00:00,288.55118
2007-01-29 00:00:00+00:00,287.75696
2007-01-30 00:00:00+00:00,286.96786
2007-01-31 00:00:00+00:00,286.871
2007-02-01 00:00:00+00:00,287.399
2007-02-02 00:00:00+00:00,288.33945
2007-02-03 00:00:00+00:00,286.6562
2007-02-04 00:00:00+00:00,286.7421
2007-02-05 00:00:00+00:00,287.5225
2007-02-06 00:00:00+00:00,292.67432
2007-02-07 00:00:00+00:00,293.12418
2007-02-08 00:00:00+00:00,294.5469
2007-02-09 00:00:00+00:00,294.69894
2007-02-10 00:00:00+00:00,293.949
2007-02-11 00:00:00+00:00,291.74496
2007-02-12 00:00:00+00:00,291.1879
2007-02-13 00:00:00+00:00,288.77567
2007-02-14 00:00:00+00:00,287.48312
2007-02-15 00:00:00+00:00,287.62198
2007-02-16 00:00:00+00:00,289.548
2007-02-17 00:00:00+00:00,289.87704
2007-02-18 00:00:00+00:00,289.55347
2007-02-19 00:00:00+00:00,288.86533
2007-02-20 00:00:00+00:00,291.2653
2007-02-21 00:00:00+00:00,290.27505
2007-02-22 00:00:00+00:00,287.90924
2007-02-23 00:00:00+00:00,287.52948
2007-02-24 00:00:00+00:00,291.6838
2007-02-25 00:00:00+00:00,292.69232
2007-02-26 00:00:00+00:00,292.82776
2007-02-27 00:00:00+00:00,294.7991
2007-02-28 00:00:00+00:00,295.8568
2007-03-01 00:00:00+00:00,295.2562
2007-03-02 00:00:00+00:00,297.09024
2007-03-03 00:00:00+00:00,294.59402
2007-03-04 00:00:00+00:00,292.2837
2007-03-05 00:00:00+00:00,293.15073
2007-03-06 00:00:00+00:00,294.9566
2007-03-07 00:00:00+00:00,295.08994
2007-03-08 00:00:00+00:00,294.78534
2007-03-09 00:00:00+00:00,294.0972
2007-03-10 00:00:00+00:00,291.4172
2007-03-11 00:00:00+00:00,293.2585
2007-03-12 00:00:00+00:00,294.88275
2007-03-13 00:00:00+00:00,288.28616
2007-03-14 00:00:00+00:00,286.8489
2007-03-15 00:00:00+00:00,290.58954
2007-03-16 00:00:00+00:00,291.21024
2007-03-17 00:00:00+00:00,291.40445
2007-03-18 00:00:00+00:00,294.18164
2007-03-19 00:00:00+00:00,296.00183
2007-03-20 00:00:00+00:00,300.3442
2007-03-21 00:00:00+00:00,301.84647
2007-03-22 00:00:00+00:00,298.93484
2007-03-23 00:00:00+00:00,293.61813
2007-03-24 00:00:00+00:00,289.38727
2007-03-25 00:00:00+00:00,288.5158
2007-03-26 00:00:00+00:00,287.60733
2007-03-27 00:00:00+00:00,288.27805
2007-03-28 00:00:00+00:00,287.01532
2007-03-29 00:00:00+00:00,292.13138
2007-03-30 00:00:00+00:00,296.57825
2007-03-31 00:00:00+00:00,295.96222
2007-04-01 00:00:00+00:00,297.67487
2007-04-02 00:00:00+00:00,297.83487
2007-04-03 00:00:00+00:00,297.47452
2007-04-04 00:00:00+00:00,296.9786
2007-04-05 00:00:00+00:00,296.51175
2007-04-06 00:00:00+00:00,300.86954
2007-04-07 00:00:00+00:00,299.01556
2007-04-08 00:00:00+00:00,295.87796
2007-04-09 00:00:00+00:00,296.95657
2007-04-10 00:00:00+00:00,301.00174
2007-04-11 00:00:00+00:00,300.0764
2007-04-12 00:00:00+00:00,297.7447
2007-04-13 00:00:00+00:00,297.64984
2007-04-14 00:00:00+00:00,298.47665
2007-04-15 00:00:00+00:00,303.3101
2007-04-16 00:00:00+00:00,301.82877
2007-04-17 00:00:00+00:00,297.86752
2007-04-18 00:00:00+00:00,297.7328
2007-04-19 00:00:00+00:00,300.4526
2007-04-20 00:00:00+00:00,297.28482
2007-04-21 00:00:00+00:00,297.66995
2007-04-22 00:00:00+00:00,297.84543
2007-04-23 00:00:00+00:00,302.45035
2007-04-24 00:00:00+00:00,304.60434
2007-04-25 00:00:00+00:00,304.4244
2007-04-26 00:00:00+00:00,298.39117
2007-04-27 00:00:00+00:00,297.32596
2007-04-28 00:00:00+00:00,298.6775
2007-04-29 00:00:00+00:00,295.49588
2007-04-30 00:00:00+00:00,299.13577
2007-05-01 00:00:00+00:00,298.92368
2007-05-02 00:00:00+00:00,294.5908
2007-05-03 00:00:00+00:00,293.77692
2007-05-04 00:00:00+00:00,293.84558
2007-05-05 00:00:00+00:00,294.4214
2007-05-06 00:00:00+00:00,294.61417
2007-05-07 00:00:00+00:00,294.27667
2007-05-08 00:00:00+00:00,302.5913
2007-05-09 00:00:00+00:00,301.66513
2007-05-10 00:00:00+00:00,301.1707
2007-05-11 00:00:00+00:00,297.37253
2007-05-12 00:00:00+00:00,294.1979
2007-05-13 00:00:00+00:00,292.14496
2007-05-14 00:00:00+00:00,300.19812
2007-05-15 00:00:00+00:00,298.066
2007-05-16 00:00:00+00:00,300.6015
2007-05-17 00:00:00+00:00,295.54807
2007-05-18 00:00:00+00:00,303.93976
2007-05-19 00:00:00+00:00,300.90765
2007-05-20 00:00:00+00:00,300.389
2007-05-21 00:00:00+00:00,297.1992
2007-05-22 00:00:00+00:00,297.9862
2007-05-23 00:00:00+00:00,301.55316
2007-05-24 00:00:00+00:00,298.6774
2007-05-25 00:00:00+00:00,300.13788
2007-05-26 00:00:00+00:00,298.37537
2007-05-27 00:00:00+00:00,297.54254
2007-05-28 00:00:00+00:00,296.36646
2007-05-29 00:00:00+00:00,294.04803
2007-05-30 00:00:00+00:00,297.59863
2007-05-31 00:00:00+00:00,303.58005
2007-06-01 00:00:00+00:00,306.64203
2007-06-02 00:00:00+00:00,304.87122
2007-06-03 00:00:00+00:00,300.99252
2007-06-04 00:00:00+00:00,295.1147
2007-06-05 00:00:00+00:00,294.80566
2007-06-06 00:00:00+00:00,295.44983
2007-06-07 00:00:00+00:00,303.14636
2007-06-08 00:00:00+00:00,305.60025
2007-06-09 00:00:00+00:00,302.2996
2007-06-10 00:00:00+00:00,298.659
2007-06-11 00:00:00+00:00,301.93738
2007-06-12 00:00:00+00:00,301.36978
2007-06-13 00:00:00+00:00,297.6958
2007-06-14 00:00:00+00:00,299.5718
2007-06-15 00:00:00+00:00,297.58463
2007-06-16 00:00:00+00:00,296.74994
2007-06-17 00:00:00+00:00,299.9145
2007-06-18 00:00:00+00:00,301.2156
2007-06-19 00:00:00+00:00,301.57968
2007-06-20 00:00:00+00:00,301.1647
2007-06-21 00:00:00+00:00,302.62823
2007-06-22 00:00:00+00:00,302.56537
2007-06-23 00:00:00+00:00,302.06393
2007-06-24 00:00:00+00:00,301.82367
2007-06-25 00:00:00+00:00,303.75983
2007-06-26 00:00:00+00:00,304.98618
2007-06-27 00:00:00+00:00,304.55475
2007-06-28 00:00:00+00:00,305.41797
2007-06-29 00:00:00+00:00,302.90836
2007-06-30 00:00:00+00:00,304.83456
2007-07-01 00:00:00+00:00,304.15628
2007-07-02 00:00:00+00:00,304.2364
2007-07-03 00:00:00+00:00,305.9183
2007-07-04 00:00:00+00:00,306.1026
2007-07-05 00:00:00+00:00,305.56055
2007-07-06 00:00:00+00:00,303.76242
2007-07-07 00:00:00+00:00,304.09558
2007-07-08 00:00:00+00:00,302.92242
2007-07-09 00:00:00+00:00,304.59958
2007-07-10 00:00:00+00:00,304.93137
2007-07-11 00:00:00+00:00,303.3053
2007-07-12 00:00:00+00:00,302.55377
2007-07-13 00:00:00+00:00,303.6918
2007-07-14 00:00:00+00:00,301.03824
2007-07-15 00:00:00+00:00,301.86288
2007-07-16 00:00:00+00:00,305.95862
2007-07-17 00:00:00+00:00,304.27023
2007-07-18 00:00:00+00:00,303.1749
2007-07-19 00:00:00+00:00,302.606
2007-07-20 00:00:00+00:00,302.91098
2007-07-21 00:00:00+00:00,307.7431
2007-07-22 00:00:00+00:00,303.63647
2007-07-23 00:00:00+00:00,309.87183
2007-07-24 00:00:00+00:00,311.74054
2007-07-25 00:00:00+00:00,313.47656
2007-07-26 00:00:00+00:00,308.92282
2007-07-27 00:00:00+00:00,303.95605
2007-07-28 00:00:00+00:00,302.35526
2007-07-29 00:00:00+00:00,303.48868
2007-07-30 00:00:00+00:00,305.32968
2007-07-31 00:00:00+00:00,304.86252
2007-08-01 00:00:00+00:00,305.38165
2007-08-02 00:00:00+00:00,303.87546
2007-08-03 00:00:00+00:00,303.38763
2007-08-04 00:00:00+00:00,300.0947
2007-08-05 00:00:00+00:00,300.13632
2007-08-06 00:00:00+00:00,302.31226
2007-08-07 00:00:00+00:00,302.49118
2007-08-08 00:00:00+00:00,300.22144
2007-08-09 00:00:00+00:00,306.16064
2007-08-10 00:00:00+00:00,301.4566
2007-08-11 00:00:00+00:00,302.10632
2007-08-12 00:00:00+00:00,305.91064
2007-08-13 00:00:00+00:00,306.1631
2007-08-14 00:00:00+00:00,305.35486
2007-08-15 00:00:00+00:00,306.3209
2007-08-16 00:00:00+00:00,308.62518
2007-08-17 00:00:00+00:00,310.63846
2007-08-18 00:00:00+00:00,308.64212
2007-08-19 00:00:00+00:00,306.61047
2007-08-20 00:00:00+00:00,303.4473
2007-08-21 00:00:00+00:00,303.8497
2007-08-22 00:00:00+00:00,308.72186
2007-08-23 00:00:00+00:00,305.69418
2007-08-24 00:00:00+00:00,306.7118
2007-08-25 00:00:00+00:00,301.2381
2007-08-26 00:00:00+00:00,297.71368
2007-08-27 00:00:00+00:00,298.15796
2007-08-28 00:00:00+00:00,304.45908
2007-08-29 00:00:00+00:00,303.72476
2007-08-30 00:00:00+00:00,304.64874
2007-08-31 00:00:00+00:00,303.70023
2007-09-01 00:00:00+00:00,304.6924
2007-09-02 00:00:00+00:00,309.43753
2007-09-03 00:00:00+00:00,307.58725
2007-09-04 00:00:00+00:00,302.97263
2007-09-05 00:00:00+00:00,299.8291
2007-09-06 00:00:00+00:00,299.75403
2007-09-07 00:00:00+00:00,301.6038
2007-09-08 00:00:00+00:00,299.0973
2007-09-09 00:00:00+00:00,296.68417
2007-09-10 00:00:00+00:00,295.4413
2007-09-11 00:00:00+00:00,300.9099
2007-09-12 00:00:00+00:00,300.08957
2007-09-13 00:00:00+00:00,301.52164
2007-09-14 00:00:00+00:00,300.53897
2007-09-15 00:00:00+00:00,302.34702
2007-09-16 00:00:00+00:00,300.08505
2007-09-17 00:00:00+00:00,298.51218
2007-09-18 00:00:00+00:00,299.2201
2007-09-19 00:00:00+00:00,299.7565
2007-09-20 00:00:00+00:00,297.29733
2007-09-21 00:00:00+00:00,296.36462
2007-09-22 00:00:00+00:00,295.54123
2007-09-23 00:00:00+00:00,298.41934
2007-09-24 00:00:00+00:00,293.8716
2007-09-25 00:00:00+00:00,292.6681
2007-09-26 00:00:00+00:00,293.06134
2007-09-27 00:00:00+00:00,294.12668
