time,tasmax_day_CNRM-CM5_historical
1960-11-07 00:00:00+00:00,298.75504
1960-11-08 00:00:00+00:00,297.9537
1960-11-09 00:00:00+00:00,294.76675
1960-11-10 00:00:00+00:00,292.20135
1960-11-11 00:00:00+00:00,290.61484
1960-11-12 00:00:00+00:00,289.3145
1960-11-13 00:00:00+00:00,291.7472
1960-11-14 00:00:00+00:00,288.54807
1960-11-15 00:00:00+00:00,287.84467
1960-11-16 00:00:00+00:00,290.0953
1960-11-17 00:00:00+00:00,290.66782
1960-11-18 00:00:00+00:00,289.3319
1960-11-19 00:00:00+00:00,288.15576
1960-11-20 00:00:00+00:00,285.17035
1960-11-21 00:00:00+00:00,288.6491
1960-11-22 00:00:00+00:00,287.56885
1960-11-23 00:00:00+00:00,288.32346
1960-11-24 00:00:00+00:00,288.47778
1960-11-25 00:00:00+00:00,286.0646
1960-11-26 00:00:00+00:00,284.74002
1960-11-27 00:00:00+00:00,285.3633
1960-11-28 00:00:00+00:00,289.62805
1960-11-29 00:00:00+00:00,287.47366
1960-11-30 00:00:00+00:00,288.4785
1960-12-01 00:00:00+00:00,287.13596
1960-12-02 00:00:00+00:00,285.89212
1960-12-03 00:00:00+00:00,287.65677
1960-12-04 00:00:00+00:00,289.3866
1960-12-05 00:00:00+00:00,289.5321
1960-12-06 00:00:00+00:00,286.21713
1960-12-07 00:00:00+00:00,285.2841
1960-12-08 00:00:00+00:00,285.8303
1960-12-09 00:00:00+00:00,286.69217
1960-12-10 00:00:00+00:00,287.3499
1960-12-11 00:00:00+00:00,288.99542
1960-12-12 00:00:00+00:00,290.94385
1960-12-13 00:00:00+00:00,290.72812
1960-12-14 00:00:00+00:00,291.05045
1960-12-15 00:00:00+00:00,289.197
1960-12-16 00:00:00+00:00,287.26624
1960-12-17 00:00:00+00:00,286.52704
1960-12-18 00:00:00+00:00,286.1765
1960-12-19 00:00:00+00:00,287.67014
1960-12-20 00:00:00+00:00,288.2447
1960-12-21 00:00:00+00:00,286.98755
1960-12-22 00:00:00+00:00,283.87958
1960-12-23 00:00:00+00:00,284.59818
1960-12-24 00:00:00+00:00,285.50095
1960-12-25 00:00:00+00:00,286.57336
1960-12-26 00:00:00+00:00,290.91284
1960-12-27 00:00:00+00:00,290.74146
1960-12-28 00:00:00+00:00,291.1588
1960-12-29 00:00:00+00:00,288.7446
1960-12-30 00:00:00+00:00,288.52176
1960-12-31 00:00:00+00:00,294.2243
1961-01-01 00:00:00+00:00,290.8637
1961-01-02 00:00:00+00:00,289.82147
1961-01-03 00:00:00+00:00,290.45163
1961-01-04 00:00:00+00:00,289.64835
1961-01-05 00:00:00+00:00,290.38596
1961-01-06 00:00:00+00:00,290.12634
1961-01-07 00:00:00+00:00,289.6141
1961-01-08 00:00:00+00:00,288.70065
1961-01-09 00:00:00+00:00,287.7568
1961-01-10 00:00:00+00:00,289.222
1961-01-11 00:00:00+00:00,287.40463
1961-01-12 00:00:00+00:00,287.27017
1961-01-13 00:00:00+00:00,287.72192
1961-01-14 00:00:00+00:00,286.1687
1961-01-15 00:00:00+00:00,286.23386
1961-01-16 00:00:00+00:00,287.97522
1961-01-17 00:00:00+00:00,292.52515
1961-01-18 00:00:00+00:00,297.3567
1961-01-19 00:00:00+00:00,294.2258
1961-01-20 00:00:00+00:00,294.10983
1961-01-21 00:00:00+00:00,292.56293
1961-01-22 00:00:00+00:00,292.44342
1961-01-23 00:00:00+00:00,292.44272
1961-01-24 00:00:00+00:00,291.17252
1961-01-25 00:00:00+00:00,288.1822
1961-01-26 00:00:00+00:00,286.56195
1961-01-27 00:00:00+00:00,285.3953
1961-01-28 00:00:00+00:00,286.62766
1961-01-29 00:00:00+00:00,288.26254
1961-01-30 00:00:00+00:00,287.64175
1961-01-31 00:00:00+00:00,285.92307
1961-02-01 00:00:00+00:00,286.74902
1961-02-02 00:00:00+00:00,287.23856
1961-02-03 00:00:00+00:00,287.75504
1961-02-04 00:00:00+00:00,289.04333
1961-02-05 00:00:00+00:00,288.10452
1961-02-06 00:00:00+00:00,287.32437
1961-02-07 00:00:00+00:00,287.81412
1961-02-08 00:00:00+00:00,287.97607
1961-02-09 00:00:00+00:00,287.65723
1961-02-10 00:00:00+00:00,290.6355
1961-02-11 00:00:00+00:00,288.59924
1961-02-12 00:00:00+00:00,288.31082
1961-02-13 00:00:00+00:00,287.9081
1961-02-14 00:00:00+00:00,288.41806
1961-02-15 00:00:00+00:00,288.21063
1961-02-16 00:00:00+00:00,287.19458
1961-02-17 00:00:00+00:00,288.70004
1961-02-18 00:00:00+00:00,291.71112
1961-02-19 00:00:00+00:00,292.99362
1961-02-20 00:00:00+00:00,292.63803
1961-02-21 00:00:00+00:00,290.763
1961-02-22 00:00:00+00:00,289.50684
1961-02-23 00:00:00+00:00,289.06616
1961-02-24 00:00:00+00:00,289.22528
1961-02-25 00:00:00+00:00,288.16342
1961-02-26 00:00:00+00:00,290.05475
1961-02-27 00:00:00+00:00,289.8088
1961-02-28 00:00:00+00:00,289.2461
1961-03-01 00:00:00+00:00,287.79346
1961-03-02 00:00:00+00:00,284.7554
1961-03-03 00:00:00+00:00,284.57944
1961-03-04 00:00:00+00:00,283.43802
1961-03-05 00:00:00+00:00,283.52774
1961-03-06 00:00:00+00:00,281.8684
1961-03-07 00:00:00+00:00,283.75488
1961-03-08 00:00:00+00:00,286.99847
1961-03-09 00:00:00+00:00,289.9831
1961-03-10 00:00:00+00:00,291.85822
1961-03-11 00:00:00+00:00,293.86224
1961-03-12 00:00:00+00:00,294.492
1961-03-13 00:00:00+00:00,290.29306
1961-03-14 00:00:00+00:00,284.2776
1961-03-15 00:00:00+00:00,284.8762
1961-03-16 00:00:00+00:00,285.35608
1961-03-17 00:00:00+00:00,286.23267
1961-03-18 00:00:00+00:00,288.91254
1961-03-19 00:00:00+00:00,289.70523
1961-03-20 00:00:00+00:00,289.2119
1961-03-21 00:00:00+00:00,288.16434
1961-03-22 00:00:00+00:00,288.15262
1961-03-23 00:00:00+00:00,289.78482
1961-03-24 00:00:00+00:00,290.68927
1961-03-25 00:00:00+00:00,293.02142
1961-03-26 00:00:00+00:00,291.5274
1961-03-27 00:00:00+00:00,290.2999
1961-03-28 00:00:00+00:00,288.24426
1961-03-29 00:00:00+00:00,287.7968
1961-03-30 00:00:00+00:00,289.76736
1961-03-31 00:00:00+00:00,293.7519
1961-04-01 00:00:00+00:00,291.79993
1961-04-02 00:00:00+00:00,290.23456
1961-04-03 00:00:00+00:00,292.5792
1961-04-04 00:00:00+00:00,295.59042
1961-04-05 00:00:00+00:00,296.6175
1961-04-06 00:00:00+00:00,296.26437
1961-04-07 00:00:00+00:00,293.0444
1961-04-08 00:00:00+00:00,294.27304
1961-04-09 00:00:00+00:00,298.85147
1961-04-10 00:00:00+00:00,297.44513
1961-04-11 00:00:00+00:00,294.8352
1961-04-12 00:00:00+00:00,287.7485
1961-04-13 00:00:00+00:00,284.04172
1961-04-14 00:00:00+00:00,285.6745
1961-04-15 00:00:00+00:00,290.00967
1961-04-16 00:00:00+00:00,293.23337
1961-04-17 00:00:00+00:00,292.83984
1961-04-18 00:00:00+00:00,290.51953
1961-04-19 00:00:00+00:00,287.53302
1961-04-20 00:00:00+00:00,285.59766
1961-04-21 00:00:00+00:00,289.20035
1961-04-22 00:00:00+00:00,291.6204
1961-04-23 00:00:00+00:00,289.63184
1961-04-24 00:00:00+00:00,287.4175
1961-04-25 00:00:00+00:00,289.03583
1961-04-26 00:00:00+00:00,289.92538
1961-04-27 00:00:00+00:00,289.65393
1961-04-28 00:00:00+00:00,293.55258
1961-04-29 00:00:00+00:00,296.0496
1961-04-30 00:00:00+00:00,297.80484
1961-05-01 00:00:00+00:00,295.80804
1961-05-02 00:00:00+00:00,295.06534
1961-05-03 00:00:00+00:00,293.37115
1961-05-04 00:00:00+00:00,290.48785
1961-05-05 00:00:00+00:00,292.20032
1961-05-06 00:00:00+00:00,293.68906
1961-05-07 00:00:00+00:00,287.90475
1961-05-08 00:00:00+00:00,289.98526
1961-05-09 00:00:00+00:00,292.92236
1961-05-10 00:00:00+00:00,291.2478
1961-05-11 00:00:00+00:00,290.47818
1961-05-12 00:00:00+00:00,296.80496
1961-05-13 00:00:00+00:00,298.07468
1961-05-14 00:00:00+00:00,300.41443
1961-05-15 00:00:00+00:00,299.94067
1961-05-16 00:00:00+00:00,299.8501
1961-05-17 00:00:00+00:00,299.1555
1961-05-18 00:00:00+00:00,297.00485
1961-05-19 00:00:00+00:00,297.11978
1961-05-20 00:00:00+00:00,292.72665
1961-05-21 00:00:00+00:00,294.71252
1961-05-22 00:00:00+00:00,294.09583
1961-05-23 00:00:00+00:00,296.82257
1961-05-24 00:00:00+00:00,300.18646
1961-05-25 00:00:00+00:00,298.0026
1961-05-26 00:00:00+00:00,297.2788
1961-05-27 00:00:00+00:00,297.42206
1961-05-28 00:00:00+00:00,304.4791
1961-05-29 00:00:00+00:00,305.75998
1961-05-30 00:00:00+00:00,302.40332
1961-05-31 00:00:00+00:00,301.2479
1961-06-01 00:00:00+00:00,299.34274
1961-06-02 00:00:00+00:00,296.7251
1961-06-03 00:00:00+00:00,300.24115
1961-06-04 00:00:00+00:00,302.85455
1961-06-05 00:00:00+00:00,308.13788
1961-06-06 00:00:00+00:00,302.75284
1961-06-07 00:00:00+00:00,300.72934
1961-06-08 00:00:00+00:00,297.20486
1961-06-09 00:00:00+00:00,296.34363
1961-06-10 00:00:00+00:00,297.9563
1961-06-11 00:00:00+00:00,301.68622
1961-06-12 00:00:00+00:00,299.29337
1961-06-13 00:00:00+00:00,297.46698
1961-06-14 00:00:00+00:00,300.74265
1961-06-15 00:00:00+00:00,299.11252
1961-06-16 00:00:00+00:00,296.21127
1961-06-17 00:00:00+00:00,291.33917
1961-06-18 00:00:00+00:00,297.44183
1961-06-19 00:00:00+00:00,300.54907
1961-06-20 00:00:00+00:00,303.52545
1961-06-21 00:00:00+00:00,297.76697
1961-06-22 00:00:00+00:00,295.3246
1961-06-23 00:00:00+00:00,302.42288
1961-06-24 00:00:00+00:00,303.33453
1961-06-25 00:00:00+00:00,306.3216
1961-06-26 00:00:00+00:00,308.94104
1961-06-27 00:00:00+00:00,311.84024
1961-06-28 00:00:00+00:00,313.93695
1961-06-29 00:00:00+00:00,314.53998
1961-06-30 00:00:00+00:00,309.6248
1961-07-01 00:00:00+00:00,304.5298
1961-07-02 00:00:00+00:00,299.78815
1961-07-03 00:00:00+00:00,299.372
1961-07-04 00:00:00+00:00,301.0044
1961-07-05 00:00:00+00:00,299.8973
1961-07-06 00:00:00+00:00,299.69037
1961-07-07 00:00:00+00:00,298.8163
1961-07-08 00:00:00+00:00,299.95242
1961-07-09 00:00:00+00:00,304.86063
1961-07-10 00:00:00+00:00,305.43692
1961-07-11 00:00:00+00:00,304.7538
1961-07-12 00:00:00+00:00,303.81982
1961-07-13 00:00:00+00:00,303.61203
1961-07-14 00:00:00+00:00,303.2134
1961-07-15 00:00:00+00:00,301.39398
1961-07-16 00:00:00+00:00,302.07812
1961-07-17 00:00:00+00:00,303.95792
1961-07-18 00:00:00+00:00,301.90118
1961-07-19 00:00:00+00:00,301.0961
1961-07-20 00:00:00+00:00,298.6068
1961-07-21 00:00:00+00:00,298.7445
1961-07-22 00:00:00+00:00,300.7331
1961-07-23 00:00:00+00:00,300.76675
1961-07-24 00:00:00+00:00,301.2346
1961-07-25 00:00:00+00:00,304.41525
1961-07-26 00:00:00+00:00,306.97467
1961-07-27 00:00:00+00:00,304.00162
1961-07-28 00:00:00+00:00,303.78384
1961-07-29 00:00:00+00:00,308.84613
1961-07-30 00:00:00+00:00,309.06796
1961-07-31 00:00:00+00:00,302.74118
1961-08-01 00:00:00+00:00,298.647
1961-08-02 00:00:00+00:00,295.7016
1961-08-03 00:00:00+00:00,299.2273
1961-08-04 00:00:00+00:00,300.81638
1961-08-05 00:00:00+00:00,300.95468
1961-08-06 00:00:00+00:00,301.76593
1961-08-07 00:00:00+00:00,300.59555
1961-08-08 00:00:00+00:00,299.85947
1961-08-09 00:00:00+00:00,303.14163
1961-08-10 00:00:00+00:00,308.30063
1961-08-11 00:00:00+00:00,304.02316
1961-08-12 00:00:00+00:00,304.7994
1961-08-13 00:00:00+00:00,299.32712
1961-08-14 00:00:00+00:00,297.11884
1961-08-15 00:00:00+00:00,297.1542
1961-08-16 00:00:00+00:00,300.83545
1961-08-17 00:00:00+00:00,303.02612
1961-08-18 00:00:00+00:00,302.44708
1961-08-19 00:00:00+00:00,303.19635
1961-08-20 00:00:00+00:00,299.26993
1961-08-21 00:00:00+00:00,299.32672
1961-08-22 00:00:00+00:00,304.26205
1961-08-23 00:00:00+00:00,305.90305
1961-08-24 00:00:00+00:00,303.4406
1961-08-25 00:00:00+00:00,302.57507
1961-08-26 00:00:00+00:00,306.3767
1961-08-27 00:00:00+00:00,305.3334
1961-08-28 00:00:00+00:00,302.68796
1961-08-29 00:00:00+00:00,298.46997
1961-08-30 00:00:00+00:00,306.85464
1961-08-31 00:00:00+00:00,305.205
1961-09-01 00:00:00+00:00,302.0423
1961-09-02 00:00:00+00:00,298.47256
1961-09-03 00:00:00+00:00,298.27124
1961-09-04 00:00:00+00:00,301.2949
1961-09-05 00:00:00+00:00,307.62793
1961-09-06 00:00:00+00:00,308.1874
1961-09-07 00:00:00+00:00,306.5675
1961-09-08 00:00:00+00:00,302.93225
1961-09-09 00:00:00+00:00,300.54587
1961-09-10 00:00:00+00:00,298.8983
1961-09-11 00:00:00+00:00,302.9735
1961-09-12 00:00:00+00:00,299.35544
1961-09-13 00:00:00+00:00,297.36423
1961-09-14 00:00:00+00:00,299.45108
1961-09-15 00:00:00+00:00,299.57785
1961-09-16 00:00:00+00:00,301.51562
1961-09-17 00:00:00+00:00,300.6811
1961-09-18 00:00:00+00:00,295.20816
1961-09-19 00:00:00+00:00,293.7944
1961-09-20 00:00:00+00:00,295.64868
1961-09-21 00:00:00+00:00,299.04068
1961-09-22 00:00:00+00:00,300.5846
1961-09-23 00:00:00+00:00,300.41806
1961-09-24 00:00:00+00:00,301.1866
1961-09-25 00:00:00+00:00,297.02728
1961-09-26 00:00:00+00:00,295.87897
1961-09-27 00:00:00+00:00,297.98663
1961-09-28 00:00:00+00:00,302.30472
1961-09-29 00:00:00+00:00,304.00958
1961-09-30 00:00:00+00:00,304.37726
1961-10-01 00:00:00+00:00,308.6435
1961-10-02 00:00:00+00:00,306.32135
1961-10-03 00:00:00+00:00,306.5403
1961-10-04 00:00:00+00:00,304.06787
1961-10-05 00:00:00+00:00,300.03882
1961-10-06 00:00:00+00:00,298.11267
1961-10-07 00:00:00+00:00,296.0329
1961-10-08 00:00:00+00:00,298.48953
1961-10-09 00:00:00+00:00,300.43542
1961-10-10 00:00:00+00:00,301.2265
1961-10-11 00:00:00+00:00,302.14114
1961-10-12 00:00:00+00:00,298.99783
1961-10-13 00:00:00+00:00,296.0324
1961-10-14 00:00:00+00:00,289.3144
1961-10-15 00:00:00+00:00,290.88025
1961-10-16 00:00:00+00:00,292.83365
1961-10-17 00:00:00+00:00,293.4689
1961-10-18 00:00:00+00:00,292.67984
1961-10-19 00:00:00+00:00,292.20255
1961-10-20 00:00:00+00:00,290.4839
1961-10-21 00:00:00+00:00,288.06467
1961-10-22 00:00:00+00:00,290.44205
1961-10-23 00:00:00+00:00,296.01923
1961-10-24 00:00:00+00:00,296.14316
1961-10-25 00:00:00+00:00,298.08914
1961-10-26 00:00:00+00:00,299.00882
1961-10-27 00:00:00+00:00,298.8497
1961-10-28 00:00:00+00:00,296.00882
1961-10-29 00:00:00+00:00,293.2086
1961-10-30 00:00:00+00:00,294.10486
1961-10-31 00:00:00+00:00,293.86917
1961-11-01 00:00:00+00:00,293.4645
1961-11-02 00:00:00+00:00,294.32718
1961-11-03 00:00:00+00:00,295.13754
1961-11-04 00:00:00+00:00,293.81134
1961-11-05 00:00:00+00:00,295.6435
1961-11-06 00:00:00+00:00,299.21527
1961-11-07 00:00:00+00:00,298.2052
1961-11-08 00:00:00+00:00,296.41574
1961-11-09 00:00:00+00:00,297.36255
1961-11-10 00:00:00+00:00,296.42072
1961-11-11 00:00:00+00:00,295.73788
1961-11-12 00:00:00+00:00,296.97025
1961-11-13 00:00:00+00:00,297.16498
1961-11-14 00:00:00+00:00,296.47076
1961-11-15 00:00:00+00:00,295.51294
1961-11-16 00:00:00+00:00,287.4779
1961-11-17 00:00:00+00:00,285.25522
1961-11-18 00:00:00+00:00,286.55286
1961-11-19 00:00:00+00:00,284.29825
1961-11-20 00:00:00+00:00,285.94537
1961-11-21 00:00:00+00:00,285.1779
1961-11-22 00:00:00+00:00,287.72086
1961-11-23 00:00:00+00:00,288.54706
1961-11-24 00:00:00+00:00,287.59152
1961-11-25 00:00:00+00:00,283.42624
1961-11-26 00:00:00+00:00,286.9041
1961-11-27 00:00:00+00:00,288.7822
1961-11-28 00:00:00+00:00,287.63705
1961-11-29 00:00:00+00:00,286.7333
1961-11-30 00:00:00+00:00,286.48434
1961-12-01 00:00:00+00:00,287.31662
1961-12-02 00:00:00+00:00,284.86783
1961-12-03 00:00:00+00:00,284.66495
1961-12-04 00:00:00+00:00,286.21976
1961-12-05 00:00:00+00:00,286.5566
1961-12-06 00:00:00+00:00,284.52567
1961-12-07 00:00:00+00:00,284.35568
1961-12-08 00:00:00+00:00,287.04144
1961-12-09 00:00:00+00:00,288.33536
1961-12-10 00:00:00+00:00,287.10565
1961-12-11 00:00:00+00:00,285.34647
1961-12-12 00:00:00+00:00,286.03885
1961-12-13 00:00:00+00:00,287.2546
1961-12-14 00:00:00+00:00,287.58884
1961-12-15 00:00:00+00:00,284.07504
1961-12-16 00:00:00+00:00,284.92535
1961-12-17 00:00:00+00:00,283.86356
1961-12-18 00:00:00+00:00,284.78506
1961-12-19 00:00:00+00:00,287.29694
1961-12-20 00:00:00+00:00,289.5225
1961-12-21 00:00:00+00:00,287.01218
1961-12-22 00:00:00+00:00,286.923
1961-12-23 00:00:00+00:00,284.10483
1961-12-24 00:00:00+00:00,280.91754
1961-12-25 00:00:00+00:00,285.3037
1961-12-26 00:00:00+00:00,283.2023
1961-12-27 00:00:00+00:00,284.5771
1961-12-28 00:00:00+00:00,285.52222
1961-12-29 00:00:00+00:00,288.16974
1961-12-30 00:00:00+00:00,287.00424
1961-12-31 00:00:00+00:00,286.6215
1962-01-01 00:00:00+00:00,286.8038
1962-01-02 00:00:00+00:00,284.61563
1962-01-03 00:00:00+00:00,286.2155
1962-01-04 00:00:00+00:00,285.63876
1962-01-05 00:00:00+00:00,285.7226
1962-01-06 00:00:00+00:00,284.7623
1962-01-07 00:00:00+00:00,284.94382
1962-01-08 00:00:00+00:00,287.0029
1962-01-09 00:00:00+00:00,286.07474
1962-01-10 00:00:00+00:00,290.14557
1962-01-11 00:00:00+00:00,291.09662
1962-01-12 00:00:00+00:00,290.31372
1962-01-13 00:00:00+00:00,290.90503
1962-01-14 00:00:00+00:00,288.92288
1962-01-15 00:00:00+00:00,288.9094
1962-01-16 00:00:00+00:00,289.8266
1962-01-17 00:00:00+00:00,287.62225
1962-01-18 00:00:00+00:00,291.29514
1962-01-19 00:00:00+00:00,287.3071
1962-01-20 00:00:00+00:00,288.87634
1962-01-21 00:00:00+00:00,287.5972
1962-01-22 00:00:00+00:00,287.1859
1962-01-23 00:00:00+00:00,286.95087
1962-01-24 00:00:00+00:00,288.52206
1962-01-25 00:00:00+00:00,291.1524
1962-01-26 00:00:00+00:00,293.63947
1962-01-27 00:00:00+00:00,293.94418
1962-01-28 00:00:00+00:00,292.7266
1962-01-29 00:00:00+00:00,293.67188
1962-01-30 00:00:00+00:00,296.2664
1962-01-31 00:00:00+00:00,298.67294
1962-02-01 00:00:00+00:00,295.74173
1962-02-02 00:00:00+00:00,288.11752
1962-02-03 00:00:00+00:00,284.64166
1962-02-04 00:00:00+00:00,283.63828
1962-02-05 00:00:00+00:00,286.1792
1962-02-06 00:00:00+00:00,286.16916
1962-02-07 00:00:00+00:00,288.1831
1962-02-08 00:00:00+00:00,287.88275
1962-02-09 00:00:00+00:00,287.26715
1962-02-10 00:00:00+00:00,286.4997
1962-02-11 00:00:00+00:00,288.1153
1962-02-12 00:00:00+00:00,290.0099
1962-02-13 00:00:00+00:00,291.78915
1962-02-14 00:00:00+00:00,293.2185
1962-02-15 00:00:00+00:00,291.78622
1962-02-16 00:00:00+00:00,292.62073
1962-02-17 00:00:00+00:00,291.13715
1962-02-18 00:00:00+00:00,289.49683
1962-02-19 00:00:00+00:00,290.81155
1962-02-20 00:00:00+00:00,289.8803
1962-02-21 00:00:00+00:00,287.9456
1962-02-22 00:00:00+00:00,286.61212
1962-02-23 00:00:00+00:00,285.5509
1962-02-24 00:00:00+00:00,286.2925
1962-02-25 00:00:00+00:00,289.83945
1962-02-26 00:00:00+00:00,287.09763
1962-02-27 00:00:00+00:00,287.1804
1962-02-28 00:00:00+00:00,287.87378
1962-03-01 00:00:00+00:00,289.8324
1962-03-02 00:00:00+00:00,294.5187
1962-03-03 00:00:00+00:00,294.13232
1962-03-04 00:00:00+00:00,291.61548
1962-03-05 00:00:00+00:00,289.03214
1962-03-06 00:00:00+00:00,288.32767
1962-03-07 00:00:00+00:00,286.7304
1962-03-08 00:00:00+00:00,285.75748
1962-03-09 00:00:00+00:00,288.51044
1962-03-10 00:00:00+00:00,294.61325
1962-03-11 00:00:00+00:00,294.43713
1962-03-12 00:00:00+00:00,291.4293
1962-03-13 00:00:00+00:00,289.95078
1962-03-14 00:00:00+00:00,289.5663
1962-03-15 00:00:00+00:00,286.16443
1962-03-16 00:00:00+00:00,289.8233
1962-03-17 00:00:00+00:00,291.23907
1962-03-18 00:00:00+00:00,294.7218
1962-03-19 00:00:00+00:00,296.03186
1962-03-20 00:00:00+00:00,290.47638
1962-03-21 00:00:00+00:00,288.4651
1962-03-22 00:00:00+00:00,290.30078
1962-03-23 00:00:00+00:00,290.56625
1962-03-24 00:00:00+00:00,288.76038
1962-03-25 00:00:00+00:00,290.70883
1962-03-26 00:00:00+00:00,291.37344
1962-03-27 00:00:00+00:00,293.31485
1962-03-28 00:00:00+00:00,291.33838
1962-03-29 00:00:00+00:00,293.32935
1962-03-30 00:00:00+00:00,291.6251
1962-03-31 00:00:00+00:00,291.01505
1962-04-01 00:00:00+00:00,293.3807
1962-04-02 00:00:00+00:00,291.32822
1962-04-03 00:00:00+00:00,293.18192
1962-04-04 00:00:00+00:00,297.24905
1962-04-05 00:00:00+00:00,295.74182
1962-04-06 00:00:00+00:00,295.00275
1962-04-07 00:00:00+00:00,295.93417
1962-04-08 00:00:00+00:00,297.7804
1962-04-09 00:00:00+00:00,300.489
1962-04-10 00:00:00+00:00,297.58636
1962-04-11 00:00:00+00:00,293.82513
1962-04-12 00:00:00+00:00,293.25464
1962-04-13 00:00:00+00:00,295.7107
1962-04-14 00:00:00+00:00,294.28174
1962-04-15 00:00:00+00:00,290.64282
1962-04-16 00:00:00+00:00,291.2546
1962-04-17 00:00:00+00:00,293.06412
1962-04-18 00:00:00+00:00,289.0017
1962-04-19 00:00:00+00:00,287.3261
1962-04-20 00:00:00+00:00,285.51663
1962-04-21 00:00:00+00:00,289.71066
1962-04-22 00:00:00+00:00,293.03928
1962-04-23 00:00:00+00:00,294.11975
1962-04-24 00:00:00+00:00,291.22467
1962-04-25 00:00:00+00:00,288.33127
1962-04-26 00:00:00+00:00,294.3148
1962-04-27 00:00:00+00:00,297.04446
1962-04-28 00:00:00+00:00,297.9471
1962-04-29 00:00:00+00:00,300.5601
1962-04-30 00:00:00+00:00,300.54962
1962-05-01 00:00:00+00:00,303.10382
1962-05-02 00:00:00+00:00,302.69037
1962-05-03 00:00:00+00:00,298.32474
1962-05-04 00:00:00+00:00,300.56256
1962-05-05 00:00:00+00:00,299.89612
1962-05-06 00:00:00+00:00,297.96832
1962-05-07 00:00:00+00:00,298.8002
1962-05-08 00:00:00+00:00,296.1579
1962-05-09 00:00:00+00:00,294.4679
1962-05-10 00:00:00+00:00,296.99448
1962-05-11 00:00:00+00:00,296.89294
1962-05-12 00:00:00+00:00,296.16425
1962-05-13 00:00:00+00:00,291.94815
1962-05-14 00:00:00+00:00,291.81372
1962-05-15 00:00:00+00:00,297.51538
1962-05-16 00:00:00+00:00,300.22543
1962-05-17 00:00:00+00:00,302.793
1962-05-18 00:00:00+00:00,308.06454
1962-05-19 00:00:00+00:00,306.2979
1962-05-20 00:00:00+00:00,302.8242
1962-05-21 00:00:00+00:00,296.98895
1962-05-22 00:00:00+00:00,297.0989
1962-05-23 00:00:00+00:00,296.99796
1962-05-24 00:00:00+00:00,293.69406
1962-05-25 00:00:00+00:00,297.18707
1962-05-26 00:00:00+00:00,295.8923
1962-05-27 00:00:00+00:00,294.64432
1962-05-28 00:00:00+00:00,292.85495
1962-05-29 00:00:00+00:00,296.85477
1962-05-30 00:00:00+00:00,301.11353
1962-05-31 00:00:00+00:00,303.4736
1962-06-01 00:00:00+00:00,304.77048
1962-06-02 00:00:00+00:00,303.36487
1962-06-03 00:00:00+00:00,304.62247
1962-06-04 00:00:00+00:00,306.25308
1962-06-05 00:00:00+00:00,304.832
1962-06-06 00:00:00+00:00,301.1251
1962-06-07 00:00:00+00:00,294.82126
1962-06-08 00:00:00+00:00,294.10812
1962-06-09 00:00:00+00:00,298.29617
1962-06-10 00:00:00+00:00,305.16714
1962-06-11 00:00:00+00:00,304.41116
1962-06-12 00:00:00+00:00,303.43628
1962-06-13 00:00:00+00:00,301.72766
1962-06-14 00:00:00+00:00,302.17084
1962-06-15 00:00:00+00:00,300.9012
1962-06-16 00:00:00+00:00,303.8197
1962-06-17 00:00:00+00:00,303.18546
1962-06-18 00:00:00+00:00,299.65784
1962-06-19 00:00:00+00:00,305.5693
1962-06-20 00:00:00+00:00,311.3962
1962-06-21 00:00:00+00:00,311.29724
1962-06-22 00:00:00+00:00,307.18372
1962-06-23 00:00:00+00:00,302.5735
1962-06-24 00:00:00+00:00,303.8949
1962-06-25 00:00:00+00:00,304.0433
1962-06-26 00:00:00+00:00,303.46207
1962-06-27 00:00:00+00:00,305.61136
1962-06-28 00:00:00+00:00,303.6561
1962-06-29 00:00:00+00:00,300.3711
1962-06-30 00:00:00+00:00,299.83932
1962-07-01 00:00:00+00:00,296.7109
1962-07-02 00:00:00+00:00,297.61047
1962-07-03 00:00:00+00:00,301.12302
1962-07-04 00:00:00+00:00,301.44135
1962-07-05 00:00:00+00:00,301.89233
1962-07-06 00:00:00+00:00,303.9307
1962-07-07 00:00:00+00:00,306.36624
1962-07-08 00:00:00+00:00,307.2417
1962-07-09 00:00:00+00:00,309.29364
1962-07-10 00:00:00+00:00,306.36847
1962-07-11 00:00:00+00:00,305.4463
1962-07-12 00:00:00+00:00,306.92346
1962-07-13 00:00:00+00:00,304.49704
1962-07-14 00:00:00+00:00,302.14493
1962-07-15 00:00:00+00:00,301.99484
1962-07-16 00:00:00+00:00,302.93576
1962-07-17 00:00:00+00:00,304.18985
1962-07-18 00:00:00+00:00,301.814
1962-07-19 00:00:00+00:00,301.2682
1962-07-20 00:00:00+00:00,299.6505
1962-07-21 00:00:00+00:00,299.43652
1962-07-22 00:00:00+00:00,301.99005
1962-07-23 00:00:00+00:00,303.47443
1962-07-24 00:00:00+00:00,301.6618
1962-07-25 00:00:00+00:00,303.51117
1962-07-26 00:00:00+00:00,304.95337
1962-07-27 00:00:00+00:00,306.37347
1962-07-28 00:00:00+00:00,300.39642
1962-07-29 00:00:00+00:00,297.26
1962-07-30 00:00:00+00:00,301.15826
1962-07-31 00:00:00+00:00,303.63257
1962-08-01 00:00:00+00:00,301.88416
1962-08-02 00:00:00+00:00,301.42078
1962-08-03 00:00:00+00:00,302.1009
1962-08-04 00:00:00+00:00,303.1736
