time,tasmin_day_MIROC5_historical
1962-04-28 00:00:00+00:00,284.73657
1962-04-29 00:00:00+00:00,280.4726
1962-04-30 00:00:00+00:00,277.55765
1962-05-01 00:00:00+00:00,279.83496
1962-05-02 00:00:00+00:00,282.76624
1962-05-03 00:00:00+00:00,279.30103
1962-05-04 00:00:00+00:00,281.02548
1962-05-05 00:00:00+00:00,281.46466
1962-05-06 00:00:00+00:00,280.2882
1962-05-07 00:00:00+00:00,283.96814
1962-05-08 00:00:00+00:00,285.35974
1962-05-09 00:00:00+00:00,283.3407
1962-05-10 00:00:00+00:00,285.46307
1962-05-11 00:00:00+00:00,285.39606
1962-05-12 00:00:00+00:00,283.60715
1962-05-13 00:00:00+00:00,281.27097
1962-05-14 00:00:00+00:00,280.73657
1962-05-15 00:00:00+00:00,279.69083
1962-05-16 00:00:00+00:00,279.9984
1962-05-17 00:00:00+00:00,280.85516
1962-05-18 00:00:00+00:00,279.23254
1962-05-19 00:00:00+00:00,280.96393
1962-05-20 00:00:00+00:00,285.3795
1962-05-21 00:00:00+00:00,283.137
1962-05-22 00:00:00+00:00,283.06332
1962-05-23 00:00:00+00:00,284.4864
1962-05-24 00:00:00+00:00,282.3031
1962-05-25 00:00:00+00:00,282.6851
1962-05-26 00:00:00+00:00,282.89044
1962-05-27 00:00:00+00:00,282.69577
1962-05-28 00:00:00+00:00,281.81873
1962-05-29 00:00:00+00:00,280.21692
1962-05-30 00:00:00+00:00,282.06937
1962-05-31 00:00:00+00:00,283.99124
1962-06-01 00:00:00+00:00,282.84656
1962-06-02 00:00:00+00:00,279.97827
1962-06-03 00:00:00+00:00,284.5819
1962-06-04 00:00:00+00:00,285.36484
1962-06-05 00:00:00+00:00,283.56238
1962-06-06 00:00:00+00:00,283.33105
1962-06-07 00:00:00+00:00,283.09555
1962-06-08 00:00:00+00:00,283.76285
1962-06-09 00:00:00+00:00,284.41522
1962-06-10 00:00:00+00:00,283.05798
1962-06-11 00:00:00+00:00,284.19913
1962-06-12 00:00:00+00:00,285.37515
1962-06-13 00:00:00+00:00,285.96814
1962-06-14 00:00:00+00:00,285.26974
1962-06-15 00:00:00+00:00,282.106
1962-06-16 00:00:00+00:00,284.84528
1962-06-17 00:00:00+00:00,285.14984
1962-06-18 00:00:00+00:00,284.41794
1962-06-19 00:00:00+00:00,285.44205
1962-06-20 00:00:00+00:00,282.92166
1962-06-21 00:00:00+00:00,284.1817
1962-06-22 00:00:00+00:00,283.6538
1962-06-23 00:00:00+00:00,282.965
1962-06-24 00:00:00+00:00,282.2295
1962-06-25 00:00:00+00:00,284.9177
1962-06-26 00:00:00+00:00,283.07297
1962-06-27 00:00:00+00:00,285.69342
1962-06-28 00:00:00+00:00,284.8058
1962-06-29 00:00:00+00:00,283.7675
1962-06-30 00:00:00+00:00,283.999
1962-07-01 00:00:00+00:00,282.76627
1962-07-02 00:00:00+00:00,285.17017
1962-07-03 00:00:00+00:00,285.41742
1962-07-04 00:00:00+00:00,284.83737
1962-07-05 00:00:00+00:00,284.2428
1962-07-06 00:00:00+00:00,284.08224
1962-07-07 00:00:00+00:00,284.8475
1962-07-08 00:00:00+00:00,285.53552
1962-07-09 00:00:00+00:00,284.7509
1962-07-10 00:00:00+00:00,283.86227
1962-07-11 00:00:00+00:00,284.68222
1962-07-12 00:00:00+00:00,285.88934
1962-07-13 00:00:00+00:00,284.53104
1962-07-14 00:00:00+00:00,284.1678
1962-07-15 00:00:00+00:00,282.7413
1962-07-16 00:00:00+00:00,283.43866
1962-07-17 00:00:00+00:00,282.67615
1962-07-18 00:00:00+00:00,284.3445
1962-07-19 00:00:00+00:00,283.87482
1962-07-20 00:00:00+00:00,283.55225
1962-07-21 00:00:00+00:00,282.5872
1962-07-22 00:00:00+00:00,282.81577
1962-07-23 00:00:00+00:00,284.57593
1962-07-24 00:00:00+00:00,281.84985
1962-07-25 00:00:00+00:00,283.54034
1962-07-26 00:00:00+00:00,284.47314
1962-07-27 00:00:00+00:00,283.0135
1962-07-28 00:00:00+00:00,283.6778
1962-07-29 00:00:00+00:00,282.41983
1962-07-30 00:00:00+00:00,281.45502
1962-07-31 00:00:00+00:00,282.29266
1962-08-01 00:00:00+00:00,284.53375
1962-08-02 00:00:00+00:00,285.2265
1962-08-03 00:00:00+00:00,284.54303
1962-08-04 00:00:00+00:00,284.62482
1962-08-05 00:00:00+00:00,282.9456
1962-08-06 00:00:00+00:00,281.8974
1962-08-07 00:00:00+00:00,282.24716
1962-08-08 00:00:00+00:00,284.0001
1962-08-09 00:00:00+00:00,283.8222
1962-08-10 00:00:00+00:00,285.06802
1962-08-11 00:00:00+00:00,283.72635
1962-08-12 00:00:00+00:00,285.06686
1962-08-13 00:00:00+00:00,285.10007
1962-08-14 00:00:00+00:00,284.6988
1962-08-15 00:00:00+00:00,283.70984
1962-08-16 00:00:00+00:00,284.8799
1962-08-17 00:00:00+00:00,285.72562
1962-08-18 00:00:00+00:00,285.23322
1962-08-19 00:00:00+00:00,285.73404
1962-08-20 00:00:00+00:00,285.37158
1962-08-21 00:00:00+00:00,285.105
1962-08-22 00:00:00+00:00,283.29535
1962-08-23 00:00:00+00:00,286.0482
1962-08-24 00:00:00+00:00,286.3997
1962-08-25 00:00:00+00:00,284.45285
1962-08-26 00:00:00+00:00,282.15262
1962-08-27 00:00:00+00:00,282.73242
1962-08-28 00:00:00+00:00,284.24512
1962-08-29 00:00:00+00:00,284.12222
1962-08-30 00:00:00+00:00,284.23886
1962-08-31 00:00:00+00:00,284.44788
1962-09-01 00:00:00+00:00,286.51862
1962-09-02 00:00:00+00:00,286.67963
1962-09-03 00:00:00+00:00,284.44525
1962-09-04 00:00:00+00:00,284.89926
1962-09-05 00:00:00+00:00,283.6322
1962-09-06 00:00:00+00:00,281.61816
1962-09-07 00:00:00+00:00,284.4848
1962-09-08 00:00:00+00:00,283.37546
1962-09-09 00:00:00+00:00,282.62762
1962-09-10 00:00:00+00:00,282.37216
1962-09-11 00:00:00+00:00,284.4967
1962-09-12 00:00:00+00:00,283.82767
1962-09-13 00:00:00+00:00,281.12198
1962-09-14 00:00:00+00:00,279.7034
1962-09-15 00:00:00+00:00,280.10138
1962-09-16 00:00:00+00:00,279.78055
1962-09-17 00:00:00+00:00,280.38046
1962-09-18 00:00:00+00:00,281.2827
1962-09-19 00:00:00+00:00,278.9296
1962-09-20 00:00:00+00:00,278.89005
1962-09-21 00:00:00+00:00,278.2683
1962-09-22 00:00:00+00:00,278.55777
1962-09-23 00:00:00+00:00,279.86536
1962-09-24 00:00:00+00:00,284.0562
1962-09-25 00:00:00+00:00,284.97775
1962-09-26 00:00:00+00:00,286.84808
1962-09-27 00:00:00+00:00,288.3661
1962-09-28 00:00:00+00:00,284.68344
1962-09-29 00:00:00+00:00,286.33316
1962-09-30 00:00:00+00:00,282.9905
1962-10-01 00:00:00+00:00,282.54327
1962-10-02 00:00:00+00:00,282.94193
1962-10-03 00:00:00+00:00,282.73108
1962-10-04 00:00:00+00:00,283.9381
1962-10-05 00:00:00+00:00,282.3289
1962-10-06 00:00:00+00:00,282.2213
1962-10-07 00:00:00+00:00,280.15222
1962-10-08 00:00:00+00:00,281.02133
1962-10-09 00:00:00+00:00,282.68738
1962-10-10 00:00:00+00:00,280.59415
1962-10-11 00:00:00+00:00,280.18555
1962-10-12 00:00:00+00:00,281.3515
1962-10-13 00:00:00+00:00,285.57828
1962-10-14 00:00:00+00:00,283.84015
1962-10-15 00:00:00+00:00,277.7048
1962-10-16 00:00:00+00:00,275.00616
1962-10-17 00:00:00+00:00,275.7111
1962-10-18 00:00:00+00:00,281.43878
1962-10-19 00:00:00+00:00,280.60175
1962-10-20 00:00:00+00:00,281.0441
1962-10-21 00:00:00+00:00,280.0872
1962-10-22 00:00:00+00:00,281.05893
1962-10-23 00:00:00+00:00,284.96042
1962-10-24 00:00:00+00:00,285.55133
1962-10-25 00:00:00+00:00,283.29147
1962-10-26 00:00:00+00:00,277.01074
1962-10-27 00:00:00+00:00,286.45456
1962-10-28 00:00:00+00:00,283.91183
1962-10-29 00:00:00+00:00,280.08972
1962-10-30 00:00:00+00:00,282.1488
1962-10-31 00:00:00+00:00,282.68484
1962-11-01 00:00:00+00:00,282.418
1962-11-02 00:00:00+00:00,280.15878
1962-11-03 00:00:00+00:00,277.04657
1962-11-04 00:00:00+00:00,278.82446
1962-11-05 00:00:00+00:00,279.52927
1962-11-06 00:00:00+00:00,279.48624
1962-11-07 00:00:00+00:00,279.31097
1962-11-08 00:00:00+00:00,280.5646
1962-11-09 00:00:00+00:00,277.92197
1962-11-10 00:00:00+00:00,273.60843
1962-11-11 00:00:00+00:00,273.32767
1962-11-12 00:00:00+00:00,274.15353
1962-11-13 00:00:00+00:00,272.59155
1962-11-14 00:00:00+00:00,272.8094
1962-11-15 00:00:00+00:00,271.21707
1962-11-16 00:00:00+00:00,273.8195
1962-11-17 00:00:00+00:00,273.88287
1962-11-18 00:00:00+00:00,273.3698
1962-11-19 00:00:00+00:00,275.83218
1962-11-20 00:00:00+00:00,276.75705
1962-11-21 00:00:00+00:00,276.37787
1962-11-22 00:00:00+00:00,277.04623
1962-11-23 00:00:00+00:00,277.8628
1962-11-24 00:00:00+00:00,278.82852
1962-11-25 00:00:00+00:00,275.40564
1962-11-26 00:00:00+00:00,279.3788
1962-11-27 00:00:00+00:00,279.28824
1962-11-28 00:00:00+00:00,278.45218
1962-11-29 00:00:00+00:00,273.75348
1962-11-30 00:00:00+00:00,273.50952
1962-12-01 00:00:00+00:00,273.3348
1962-12-02 00:00:00+00:00,274.7956
1962-12-03 00:00:00+00:00,275.83258
1962-12-04 00:00:00+00:00,273.88577
1962-12-05 00:00:00+00:00,273.03506
1962-12-06 00:00:00+00:00,275.66925
1962-12-07 00:00:00+00:00,271.26083
1962-12-08 00:00:00+00:00,274.46188
1962-12-09 00:00:00+00:00,278.54193
1962-12-10 00:00:00+00:00,277.5247
1962-12-11 00:00:00+00:00,272.89316
1962-12-12 00:00:00+00:00,273.84213
1962-12-13 00:00:00+00:00,281.7348
1962-12-14 00:00:00+00:00,277.9654
1962-12-15 00:00:00+00:00,274.78912
1962-12-16 00:00:00+00:00,274.29282
1962-12-17 00:00:00+00:00,273.12152
1962-12-18 00:00:00+00:00,270.25714
1962-12-19 00:00:00+00:00,270.7531
1962-12-20 00:00:00+00:00,272.61368
1962-12-21 00:00:00+00:00,272.0759
1962-12-22 00:00:00+00:00,275.5679
1962-12-23 00:00:00+00:00,278.55173
1962-12-24 00:00:00+00:00,272.28073
1962-12-25 00:00:00+00:00,277.52383
1962-12-26 00:00:00+00:00,274.7016
1962-12-27 00:00:00+00:00,277.2875
1962-12-28 00:00:00+00:00,270.92795
1962-12-29 00:00:00+00:00,280.30695
1962-12-30 00:00:00+00:00,279.6787
1962-12-31 00:00:00+00:00,276.14505
1963-01-01 00:00:00+00:00,275.15707
1963-01-02 00:00:00+00:00,277.43094
1963-01-03 00:00:00+00:00,271.4868
1963-01-04 00:00:00+00:00,272.75333
1963-01-05 00:00:00+00:00,270.97705
1963-01-06 00:00:00+00:00,272.12155
1963-01-07 00:00:00+00:00,269.9263
1963-01-08 00:00:00+00:00,271.28595
1963-01-09 00:00:00+00:00,275.4331
1963-01-10 00:00:00+00:00,276.09293
1963-01-11 00:00:00+00:00,274.0929
1963-01-12 00:00:00+00:00,273.28976
1963-01-13 00:00:00+00:00,272.46982
1963-01-14 00:00:00+00:00,273.3972
1963-01-15 00:00:00+00:00,272.28284
1963-01-16 00:00:00+00:00,271.30725
1963-01-17 00:00:00+00:00,270.56552
1963-01-18 00:00:00+00:00,271.88663
1963-01-19 00:00:00+00:00,271.89716
1963-01-20 00:00:00+00:00,277.01926
1963-01-21 00:00:00+00:00,275.90884
1963-01-22 00:00:00+00:00,273.17603
1963-01-23 00:00:00+00:00,273.79904
1963-01-24 00:00:00+00:00,277.25226
1963-01-25 00:00:00+00:00,278.4421
1963-01-26 00:00:00+00:00,279.2198
1963-01-27 00:00:00+00:00,276.13342
1963-01-28 00:00:00+00:00,274.3587
1963-01-29 00:00:00+00:00,273.28955
1963-01-30 00:00:00+00:00,276.1692
1963-01-31 00:00:00+00:00,277.03558
1963-02-01 00:00:00+00:00,276.93378
1963-02-02 00:00:00+00:00,275.78372
1963-02-03 00:00:00+00:00,274.62274
1963-02-04 00:00:00+00:00,274.67188
1963-02-05 00:00:00+00:00,274.72903
1963-02-06 00:00:00+00:00,275.8421
1963-02-07 00:00:00+00:00,275.3983
1963-02-08 00:00:00+00:00,274.52185
1963-02-09 00:00:00+00:00,275.31207
1963-02-10 00:00:00+00:00,275.37668
1963-02-11 00:00:00+00:00,275.6453
1963-02-12 00:00:00+00:00,278.4162
1963-02-13 00:00:00+00:00,273.27847
1963-02-14 00:00:00+00:00,271.31128
1963-02-15 00:00:00+00:00,274.6798
1963-02-16 00:00:00+00:00,278.88278
1963-02-17 00:00:00+00:00,274.08615
1963-02-18 00:00:00+00:00,278.1027
1963-02-19 00:00:00+00:00,283.5734
1963-02-20 00:00:00+00:00,284.9617
1963-02-21 00:00:00+00:00,285.3024
1963-02-22 00:00:00+00:00,279.90637
1963-02-23 00:00:00+00:00,274.3845
1963-02-24 00:00:00+00:00,278.86832
1963-02-25 00:00:00+00:00,280.8031
1963-02-26 00:00:00+00:00,281.7671
1963-02-27 00:00:00+00:00,279.7836
1963-02-28 00:00:00+00:00,282.23718
1963-03-01 00:00:00+00:00,281.66516
1963-03-02 00:00:00+00:00,281.064
1963-03-03 00:00:00+00:00,279.3595
1963-03-04 00:00:00+00:00,280.57562
1963-03-05 00:00:00+00:00,280.676
1963-03-06 00:00:00+00:00,283.455
1963-03-07 00:00:00+00:00,284.36816
1963-03-08 00:00:00+00:00,280.38638
1963-03-09 00:00:00+00:00,278.89407
1963-03-10 00:00:00+00:00,277.204
1963-03-11 00:00:00+00:00,282.41275
1963-03-12 00:00:00+00:00,275.0799
1963-03-13 00:00:00+00:00,275.16058
1963-03-14 00:00:00+00:00,276.12564
1963-03-15 00:00:00+00:00,276.2908
1963-03-16 00:00:00+00:00,277.9
1963-03-17 00:00:00+00:00,277.3415
1963-03-18 00:00:00+00:00,281.7381
1963-03-19 00:00:00+00:00,284.73343
1963-03-20 00:00:00+00:00,283.67728
1963-03-21 00:00:00+00:00,276.10483
1963-03-22 00:00:00+00:00,275.15326
1963-03-23 00:00:00+00:00,275.4241
1963-03-24 00:00:00+00:00,275.943
1963-03-25 00:00:00+00:00,278.63736
1963-03-26 00:00:00+00:00,286.08093
1963-03-27 00:00:00+00:00,280.85825
1963-03-28 00:00:00+00:00,281.6619
1963-03-29 00:00:00+00:00,276.91644
1963-03-30 00:00:00+00:00,280.446
1963-03-31 00:00:00+00:00,276.42847
1963-04-01 00:00:00+00:00,277.56284
1963-04-02 00:00:00+00:00,277.19238
1963-04-03 00:00:00+00:00,277.17242
1963-04-04 00:00:00+00:00,281.56757
1963-04-05 00:00:00+00:00,283.50446
1963-04-06 00:00:00+00:00,276.39288
1963-04-07 00:00:00+00:00,272.98126
1963-04-08 00:00:00+00:00,276.03476
1963-04-09 00:00:00+00:00,276.53918
1963-04-10 00:00:00+00:00,276.82275
1963-04-11 00:00:00+00:00,275.98566
1963-04-12 00:00:00+00:00,275.31662
1963-04-13 00:00:00+00:00,277.8171
1963-04-14 00:00:00+00:00,275.86743
1963-04-15 00:00:00+00:00,278.9375
1963-04-16 00:00:00+00:00,278.0704
1963-04-17 00:00:00+00:00,278.12137
1963-04-18 00:00:00+00:00,277.30533
1963-04-19 00:00:00+00:00,277.67505
1963-04-20 00:00:00+00:00,275.6682
1963-04-21 00:00:00+00:00,277.5354
1963-04-22 00:00:00+00:00,280.9752
1963-04-23 00:00:00+00:00,278.84174
1963-04-24 00:00:00+00:00,280.22214
1963-04-25 00:00:00+00:00,279.5593
1963-04-26 00:00:00+00:00,279.14426
1963-04-27 00:00:00+00:00,278.91644
1963-04-28 00:00:00+00:00,280.59918
1963-04-29 00:00:00+00:00,278.73993
1963-04-30 00:00:00+00:00,278.9843
1963-05-01 00:00:00+00:00,279.46243
1963-05-02 00:00:00+00:00,277.7742
1963-05-03 00:00:00+00:00,280.35626
1963-05-04 00:00:00+00:00,283.49042
1963-05-05 00:00:00+00:00,280.9713
1963-05-06 00:00:00+00:00,279.652
1963-05-07 00:00:00+00:00,280.67096
1963-05-08 00:00:00+00:00,279.0716
1963-05-09 00:00:00+00:00,278.03122
1963-05-10 00:00:00+00:00,280.86475
1963-05-11 00:00:00+00:00,281.81866
1963-05-12 00:00:00+00:00,279.11127
1963-05-13 00:00:00+00:00,279.29678
1963-05-14 00:00:00+00:00,281.98083
1963-05-15 00:00:00+00:00,283.75916
1963-05-16 00:00:00+00:00,280.03784
1963-05-17 00:00:00+00:00,280.7531
1963-05-18 00:00:00+00:00,282.02606
1963-05-19 00:00:00+00:00,285.49237
1963-05-20 00:00:00+00:00,286.67065
1963-05-21 00:00:00+00:00,287.33325
1963-05-22 00:00:00+00:00,284.67728
1963-05-23 00:00:00+00:00,284.6408
1963-05-24 00:00:00+00:00,282.74783
1963-05-25 00:00:00+00:00,279.78644
1963-05-26 00:00:00+00:00,279.6528
1963-05-27 00:00:00+00:00,280.20703
1963-05-28 00:00:00+00:00,283.8979
1963-05-29 00:00:00+00:00,285.5463
1963-05-30 00:00:00+00:00,286.1896
1963-05-31 00:00:00+00:00,285.85815
1963-06-01 00:00:00+00:00,284.3771
1963-06-02 00:00:00+00:00,282.23938
1963-06-03 00:00:00+00:00,281.80673
1963-06-04 00:00:00+00:00,284.6781
1963-06-05 00:00:00+00:00,283.51437
1963-06-06 00:00:00+00:00,282.69147
1963-06-07 00:00:00+00:00,281.14142
1963-06-08 00:00:00+00:00,283.33167
1963-06-09 00:00:00+00:00,283.36465
1963-06-10 00:00:00+00:00,283.64578
1963-06-11 00:00:00+00:00,283.7672
1963-06-12 00:00:00+00:00,284.4626
1963-06-13 00:00:00+00:00,284.7452
1963-06-14 00:00:00+00:00,287.80475
1963-06-15 00:00:00+00:00,284.52798
1963-06-16 00:00:00+00:00,284.86084
1963-06-17 00:00:00+00:00,282.5138
1963-06-18 00:00:00+00:00,283.85477
1963-06-19 00:00:00+00:00,284.20752
1963-06-20 00:00:00+00:00,283.22327
1963-06-21 00:00:00+00:00,285.55325
1963-06-22 00:00:00+00:00,283.2908
1963-06-23 00:00:00+00:00,282.43552
1963-06-24 00:00:00+00:00,284.4181
1963-06-25 00:00:00+00:00,283.8574
1963-06-26 00:00:00+00:00,282.5619
1963-06-27 00:00:00+00:00,285.28787
1963-06-28 00:00:00+00:00,285.21634
1963-06-29 00:00:00+00:00,284.42303
1963-06-30 00:00:00+00:00,282.39102
1963-07-01 00:00:00+00:00,284.1597
1963-07-02 00:00:00+00:00,285.453
1963-07-03 00:00:00+00:00,283.6079
1963-07-04 00:00:00+00:00,284.10718
1963-07-05 00:00:00+00:00,284.32355
1963-07-06 00:00:00+00:00,282.06805
1963-07-07 00:00:00+00:00,283.12805
1963-07-08 00:00:00+00:00,282.48175
1963-07-09 00:00:00+00:00,283.40298
1963-07-10 00:00:00+00:00,285.05014
1963-07-11 00:00:00+00:00,284.36063
1963-07-12 00:00:00+00:00,283.96985
1963-07-13 00:00:00+00:00,282.1899
1963-07-14 00:00:00+00:00,282.14594
1963-07-15 00:00:00+00:00,281.4309
1963-07-16 00:00:00+00:00,281.5581
1963-07-17 00:00:00+00:00,282.72342
1963-07-18 00:00:00+00:00,284.3686
1963-07-19 00:00:00+00:00,286.33936
1963-07-20 00:00:00+00:00,284.1972
1963-07-21 00:00:00+00:00,285.59625
1963-07-22 00:00:00+00:00,285.04337
1963-07-23 00:00:00+00:00,283.70135
1963-07-24 00:00:00+00:00,283.0483
1963-07-25 00:00:00+00:00,284.89056
1963-07-26 00:00:00+00:00,283.5799
1963-07-27 00:00:00+00:00,284.33783
1963-07-28 00:00:00+00:00,284.95248
1963-07-29 00:00:00+00:00,283.67645
1963-07-30 00:00:00+00:00,282.57007
1963-07-31 00:00:00+00:00,282.54367
1963-08-01 00:00:00+00:00,281.90424
1963-08-02 00:00:00+00:00,281.16702
1963-08-03 00:00:00+00:00,281.75476
1963-08-04 00:00:00+00:00,283.67783
1963-08-05 00:00:00+00:00,285.2535
1963-08-06 00:00:00+00:00,285.05768
1963-08-07 00:00:00+00:00,287.18964
1963-08-08 00:00:00+00:00,284.7023
1963-08-09 00:00:00+00:00,282.95932
1963-08-10 00:00:00+00:00,283.0332
1963-08-11 00:00:00+00:00,283.35098
1963-08-12 00:00:00+00:00,283.33856
1963-08-13 00:00:00+00:00,283.64035
1963-08-14 00:00:00+00:00,284.26813
1963-08-15 00:00:00+00:00,282.66315
1963-08-16 00:00:00+00:00,283.87427
1963-08-17 00:00:00+00:00,282.27573
1963-08-18 00:00:00+00:00,280.69186
1963-08-19 00:00:00+00:00,281.7969
1963-08-20 00:00:00+00:00,280.72693
1963-08-21 00:00:00+00:00,283.43753
1963-08-22 00:00:00+00:00,282.88654
1963-08-23 00:00:00+00:00,283.31046
1963-08-24 00:00:00+00:00,282.7668
1963-08-25 00:00:00+00:00,284.53076
1963-08-26 00:00:00+00:00,286.00818
1963-08-27 00:00:00+00:00,284.17477
1963-08-28 00:00:00+00:00,284.93552
1963-08-29 00:00:00+00:00,282.85306
1963-08-30 00:00:00+00:00,281.76617
1963-08-31 00:00:00+00:00,282.68335
1963-09-01 00:00:00+00:00,285.9001
1963-09-02 00:00:00+00:00,283.37503
1963-09-03 00:00:00+00:00,283.02478
1963-09-04 00:00:00+00:00,284.6202
1963-09-05 00:00:00+00:00,281.99268
1963-09-06 00:00:00+00:00,283.46854
1963-09-07 00:00:00+00:00,281.40732
1963-09-08 00:00:00+00:00,283.08426
1963-09-09 00:00:00+00:00,278.84717
1963-09-10 00:00:00+00:00,280.5958
1963-09-11 00:00:00+00:00,280.46442
1963-09-12 00:00:00+00:00,281.34613
1963-09-13 00:00:00+00:00,280.07492
1963-09-14 00:00:00+00:00,280.10703
1963-09-15 00:00:00+00:00,281.18106
1963-09-16 00:00:00+00:00,281.34552
1963-09-17 00:00:00+00:00,280.15652
1963-09-18 00:00:00+00:00,280.85715
1963-09-19 00:00:00+00:00,282.31342
1963-09-20 00:00:00+00:00,280.6053
1963-09-21 00:00:00+00:00,281.57965
1963-09-22 00:00:00+00:00,280.60205
1963-09-23 00:00:00+00:00,282.3443
1963-09-24 00:00:00+00:00,283.7059
1963-09-25 00:00:00+00:00,283.17725
1963-09-26 00:00:00+00:00,282.0402
1963-09-27 00:00:00+00:00,282.39407
1963-09-28 00:00:00+00:00,282.753
1963-09-29 00:00:00+00:00,280.4122
1963-09-30 00:00:00+00:00,279.27725
1963-10-01 00:00:00+00:00,279.88596
1963-10-02 00:00:00+00:00,279.50015
1963-10-03 00:00:00+00:00,280.50873
1963-10-04 00:00:00+00:00,284.7687
1963-10-05 00:00:00+00:00,283.46368
1963-10-06 00:00:00+00:00,282.56302
1963-10-07 00:00:00+00:00,282.0505
1963-10-08 00:00:00+00:00,281.32776
1963-10-09 00:00:00+00:00,281.21307
1963-10-10 00:00:00+00:00,282.38904
1963-10-11 00:00:00+00:00,285.1254
1963-10-12 00:00:00+00:00,283.40796
1963-10-13 00:00:00+00:00,280.83545
1963-10-14 00:00:00+00:00,281.54602
1963-10-15 00:00:00+00:00,279.23535
1963-10-16 00:00:00+00:00,280.8788
1963-10-17 00:00:00+00:00,283.5415
1963-10-18 00:00:00+00:00,280.4963
1963-10-19 00:00:00+00:00,278.78214
1963-10-20 00:00:00+00:00,278.34717
1963-10-21 00:00:00+00:00,283.29413
1963-10-22 00:00:00+00:00,284.50403
1963-10-23 00:00:00+00:00,280.02084
1963-10-24 00:00:00+00:00,279.15573
1963-10-25 00:00:00+00:00,281.2389
1963-10-26 00:00:00+00:00,280.8883
1963-10-27 00:00:00+00:00,282.27017
1963-10-28 00:00:00+00:00,283.34265
1963-10-29 00:00:00+00:00,284.07507
1963-10-30 00:00:00+00:00,282.04727
1963-10-31 00:00:00+00:00,279.42142
1963-11-01 00:00:00+00:00,281.19308
1963-11-02 00:00:00+00:00,281.3392
1963-11-03 00:00:00+00:00,282.02298
1963-11-04 00:00:00+00:00,277.50546
1963-11-05 00:00:00+00:00,278.49057
1963-11-06 00:00:00+00:00,279.36383
1963-11-07 00:00:00+00:00,279.55356
1963-11-08 00:00:00+00:00,280.89407
1963-11-09 00:00:00+00:00,282.81635
1963-11-10 00:00:00+00:00,279.61694
1963-11-11 00:00:00+00:00,277.883
1963-11-12 00:00:00+00:00,281.83255
1963-11-13 00:00:00+00:00,275.03223
1963-11-14 00:00:00+00:00,277.7358
1963-11-15 00:00:00+00:00,277.1525
1963-11-16 00:00:00+00:00,276.72433
1963-11-17 00:00:00+00:00,278.8886
1963-11-18 00:00:00+00:00,277.8756
1963-11-19 00:00:00+00:00,279.7056
1963-11-20 00:00:00+00:00,276.00375
1963-11-21 00:00:00+00:00,277.817
1963-11-22 00:00:00+00:00,277.25507
1963-11-23 00:00:00+00:00,277.03592
1963-11-24 00:00:00+00:00,276.8545
1963-11-25 00:00:00+00:00,273.12448
1963-11-26 00:00:00+00:00,273.8166
1963-11-27 00:00:00+00:00,279.3678
1963-11-28 00:00:00+00:00,281.088
1963-11-29 00:00:00+00:00,272.71802
1963-11-30 00:00:00+00:00,271.95193
1963-12-01 00:00:00+00:00,274.7535
1963-12-02 00:00:00+00:00,275.9989
1963-12-03 00:00:00+00:00,276.18146
1963-12-04 00:00:00+00:00,275.89297
1963-12-05 00:00:00+00:00,276.92532
1963-12-06 00:00:00+00:00,278.14087
1963-12-07 00:00:00+00:00,278.90436
1963-12-08 00:00:00+00:00,276.73685
1963-12-09 00:00:00+00:00,275.642
1963-12-10 00:00:00+00:00,273.28458
1963-12-11 00:00:00+00:00,272.83713
1963-12-12 00:00:00+00:00,272.88434
1963-12-13 00:00:00+00:00,274.43347
1963-12-14 00:00:00+00:00,275.2538
1963-12-15 00:00:00+00:00,281.3242
1963-12-16 00:00:00+00:00,276.4605
1963-12-17 00:00:00+00:00,282.51614
1963-12-18 00:00:00+00:00,280.93988
1963-12-19 00:00:00+00:00,277.96118
1963-12-20 00:00:00+00:00,281.76443
1963-12-21 00:00:00+00:00,282.92224
1963-12-22 00:00:00+00:00,280.29028
1963-12-23 00:00:00+00:00,281.45062
1963-12-24 00:00:00+00:00,284.12247
1963-12-25 00:00:00+00:00,285.25638
1963-12-26 00:00:00+00:00,284.80307
1963-12-27 00:00:00+00:00,285.19443
1963-12-28 00:00:00+00:00,284.15967
1963-12-29 00:00:00+00:00,283.21222
1963-12-30 00:00:00+00:00,277.94974
1963-12-31 00:00:00+00:00,278.00403
1964-01-01 00:00:00+00:00,274.78256
1964-01-02 00:00:00+00:00,276.67435
1964-01-03 00:00:00+00:00,279.80457
1964-01-04 00:00:00+00:00,274.91116
1964-01-05 00:00:00+00:00,272.02338
1964-01-06 00:00:00+00:00,276.07355
1964-01-07 00:00:00+00:00,274.42963
1964-01-08 00:00:00+00:00,278.0021
1964-01-09 00:00:00+00:00,276.034
1964-01-10 00:00:00+00:00,272.22562
1964-01-11 00:00:00+00:00,274.52884
1964-01-12 00:00:00+00:00,275.84497
1964-01-13 00:00:00+00:00,273.85214
1964-01-14 00:00:00+00:00,272.80212
1964-01-15 00:00:00+00:00,271.20657
1964-01-16 00:00:00+00:00,271.31668
1964-01-17 00:00:00+00:00,272.50885
1964-01-18 00:00:00+00:00,273.30646
1964-01-19 00:00:00+00:00,272.41064
1964-01-20 00:00:00+00:00,272.90417
1964-01-21 00:00:00+00:00,275.36392
1964-01-22 00:00:00+00:00,273.82373
1964-01-23 00:00:00+00:00,274.46014
