time,tasmax_day_CNRM-CM5_rcp45
2035-11-22 00:00:00+00:00,285.76904
2035-11-23 00:00:00+00:00,286.83237
2035-11-24 00:00:00+00:00,287.17212
2035-11-25 00:00:00+00:00,287.08514
2035-11-26 00:00:00+00:00,282.7674
2035-11-27 00:00:00+00:00,285.93796
2035-11-28 00:00:00+00:00,285.9808
2035-11-29 00:00:00+00:00,288.29492
2035-11-30 00:00:00+00:00,285.3578
2035-12-01 00:00:00+00:00,286.74673
2035-12-02 00:00:00+00:00,288.13495
2035-12-03 00:00:00+00:00,288.6656
2035-12-04 00:00:00+00:00,287.93695
2035-12-05 00:00:00+00:00,287.34558
2035-12-06 00:00:00+00:00,287.15588
2035-12-07 00:00:00+00:00,291.36197
2035-12-08 00:00:00+00:00,289.14557
2035-12-09 00:00:00+00:00,289.05048
2035-12-10 00:00:00+00:00,286.89694
2035-12-11 00:00:00+00:00,284.96786
2035-12-12 00:00:00+00:00,283.85236
2035-12-13 00:00:00+00:00,284.44186
2035-12-14 00:00:00+00:00,283.9418
2035-12-15 00:00:00+00:00,282.89038
2035-12-16 00:00:00+00:00,285.62988
2035-12-17 00:00:00+00:00,286.912
2035-12-18 00:00:00+00:00,286.7487
2035-12-19 00:00:00+00:00,289.74536
2035-12-20 00:00:00+00:00,290.61127
2035-12-21 00:00:00+00:00,290.61325
2035-12-22 00:00:00+00:00,288.58463
2035-12-23 00:00:00+00:00,286.83163
2035-12-24 00:00:00+00:00,287.71994
2035-12-25 00:00:00+00:00,287.698
2035-12-26 00:00:00+00:00,287.5129
2035-12-27 00:00:00+00:00,287.52673
2035-12-28 00:00:00+00:00,291.0005
2035-12-29 00:00:00+00:00,289.38052
2035-12-30 00:00:00+00:00,289.8305
2035-12-31 00:00:00+00:00,289.72855
2036-01-01 00:00:00+00:00,286.39896
2036-01-02 00:00:00+00:00,287.04
2036-01-03 00:00:00+00:00,286.37363
2036-01-04 00:00:00+00:00,286.3205
2036-01-05 00:00:00+00:00,287.70328
2036-01-06 00:00:00+00:00,289.06015
2036-01-07 00:00:00+00:00,290.1005
2036-01-08 00:00:00+00:00,290.87076
2036-01-09 00:00:00+00:00,288.1641
2036-01-10 00:00:00+00:00,286.76343
2036-01-11 00:00:00+00:00,283.66534
2036-01-12 00:00:00+00:00,282.71912
2036-01-13 00:00:00+00:00,282.45813
2036-01-14 00:00:00+00:00,281.38712
2036-01-15 00:00:00+00:00,281.0176
2036-01-16 00:00:00+00:00,281.80612
2036-01-17 00:00:00+00:00,283.03183
2036-01-18 00:00:00+00:00,281.999
2036-01-19 00:00:00+00:00,284.44473
2036-01-20 00:00:00+00:00,285.4956
2036-01-21 00:00:00+00:00,282.46524
2036-01-22 00:00:00+00:00,282.11432
2036-01-23 00:00:00+00:00,286.802
2036-01-24 00:00:00+00:00,286.27667
2036-01-25 00:00:00+00:00,287.46365
2036-01-26 00:00:00+00:00,287.02933
2036-01-27 00:00:00+00:00,286.5646
2036-01-28 00:00:00+00:00,287.0177
2036-01-29 00:00:00+00:00,288.21713
2036-01-30 00:00:00+00:00,288.26962
2036-01-31 00:00:00+00:00,289.20526
2036-02-01 00:00:00+00:00,287.89087
2036-02-02 00:00:00+00:00,288.428
2036-02-03 00:00:00+00:00,287.44766
2036-02-04 00:00:00+00:00,288.92844
2036-02-05 00:00:00+00:00,287.6284
2036-02-06 00:00:00+00:00,289.54437
2036-02-07 00:00:00+00:00,288.81674
2036-02-08 00:00:00+00:00,290.03934
2036-02-09 00:00:00+00:00,289.23236
2036-02-10 00:00:00+00:00,289.49887
2036-02-11 00:00:00+00:00,289.21463
2036-02-12 00:00:00+00:00,290.167
2036-02-13 00:00:00+00:00,291.7526
2036-02-14 00:00:00+00:00,289.00592
2036-02-15 00:00:00+00:00,290.3905
2036-02-16 00:00:00+00:00,291.26178
2036-02-17 00:00:00+00:00,293.73087
2036-02-18 00:00:00+00:00,294.88254
2036-02-19 00:00:00+00:00,295.6331
2036-02-20 00:00:00+00:00,296.6609
2036-02-21 00:00:00+00:00,297.7381
2036-02-22 00:00:00+00:00,296.3018
2036-02-23 00:00:00+00:00,294.6349
2036-02-24 00:00:00+00:00,290.20645
2036-02-25 00:00:00+00:00,289.45248
2036-02-26 00:00:00+00:00,288.85187
2036-02-27 00:00:00+00:00,287.80716
2036-02-28 00:00:00+00:00,289.95547
2036-02-29 00:00:00+00:00,290.55307
2036-03-01 00:00:00+00:00,288.99454
2036-03-02 00:00:00+00:00,285.37152
2036-03-03 00:00:00+00:00,284.1117
2036-03-04 00:00:00+00:00,284.64917
2036-03-05 00:00:00+00:00,287.64926
2036-03-06 00:00:00+00:00,286.42133
2036-03-07 00:00:00+00:00,285.5542
2036-03-08 00:00:00+00:00,285.46768
2036-03-09 00:00:00+00:00,285.77954
2036-03-10 00:00:00+00:00,285.52866
2036-03-11 00:00:00+00:00,287.14432
2036-03-12 00:00:00+00:00,289.2988
2036-03-13 00:00:00+00:00,287.34656
2036-03-14 00:00:00+00:00,289.68948
2036-03-15 00:00:00+00:00,289.13812
2036-03-16 00:00:00+00:00,287.76492
2036-03-17 00:00:00+00:00,286.3497
2036-03-18 00:00:00+00:00,289.09637
2036-03-19 00:00:00+00:00,292.57022
2036-03-20 00:00:00+00:00,290.64548
2036-03-21 00:00:00+00:00,292.6607
2036-03-22 00:00:00+00:00,292.94498
2036-03-23 00:00:00+00:00,295.91208
2036-03-24 00:00:00+00:00,292.78317
2036-03-25 00:00:00+00:00,293.48273
2036-03-26 00:00:00+00:00,295.54416
2036-03-27 00:00:00+00:00,297.59583
2036-03-28 00:00:00+00:00,296.0761
2036-03-29 00:00:00+00:00,296.93378
2036-03-30 00:00:00+00:00,297.42093
2036-03-31 00:00:00+00:00,294.35025
2036-04-01 00:00:00+00:00,291.75797
2036-04-02 00:00:00+00:00,290.5136
2036-04-03 00:00:00+00:00,293.1827
2036-04-04 00:00:00+00:00,292.6448
2036-04-05 00:00:00+00:00,291.62143
2036-04-06 00:00:00+00:00,290.42178
2036-04-07 00:00:00+00:00,285.74612
2036-04-08 00:00:00+00:00,285.04498
2036-04-09 00:00:00+00:00,289.90158
2036-04-10 00:00:00+00:00,293.19855
2036-04-11 00:00:00+00:00,296.48282
2036-04-12 00:00:00+00:00,299.79218
2036-04-13 00:00:00+00:00,297.52502
2036-04-14 00:00:00+00:00,299.10403
2036-04-15 00:00:00+00:00,297.7093
2036-04-16 00:00:00+00:00,292.84467
2036-04-17 00:00:00+00:00,290.11542
2036-04-18 00:00:00+00:00,294.21527
2036-04-19 00:00:00+00:00,294.1643
2036-04-20 00:00:00+00:00,295.32874
2036-04-21 00:00:00+00:00,301.95758
2036-04-22 00:00:00+00:00,301.03186
2036-04-23 00:00:00+00:00,300.60608
2036-04-24 00:00:00+00:00,295.1483
2036-04-25 00:00:00+00:00,303.1762
2036-04-26 00:00:00+00:00,306.76678
2036-04-27 00:00:00+00:00,305.24216
2036-04-28 00:00:00+00:00,294.2218
2036-04-29 00:00:00+00:00,293.4171
2036-04-30 00:00:00+00:00,294.116
2036-05-01 00:00:00+00:00,294.025
2036-05-02 00:00:00+00:00,292.76544
2036-05-03 00:00:00+00:00,291.727
2036-05-04 00:00:00+00:00,291.3527
2036-05-05 00:00:00+00:00,296.30087
2036-05-06 00:00:00+00:00,300.49835
2036-05-07 00:00:00+00:00,303.83987
2036-05-08 00:00:00+00:00,300.42374
2036-05-09 00:00:00+00:00,300.0206
2036-05-10 00:00:00+00:00,296.4226
2036-05-11 00:00:00+00:00,293.2036
2036-05-12 00:00:00+00:00,296.20782
2036-05-13 00:00:00+00:00,299.47766
2036-05-14 00:00:00+00:00,306.93427
2036-05-15 00:00:00+00:00,311.3025
2036-05-16 00:00:00+00:00,309.5258
2036-05-17 00:00:00+00:00,310.9592
2036-05-18 00:00:00+00:00,311.62906
2036-05-19 00:00:00+00:00,311.2048
2036-05-20 00:00:00+00:00,302.34103
2036-05-21 00:00:00+00:00,300.64117
2036-05-22 00:00:00+00:00,306.918
2036-05-23 00:00:00+00:00,304.56863
2036-05-24 00:00:00+00:00,303.08826
2036-05-25 00:00:00+00:00,302.59644
2036-05-26 00:00:00+00:00,300.0556
2036-05-27 00:00:00+00:00,302.77896
2036-05-28 00:00:00+00:00,304.72144
2036-05-29 00:00:00+00:00,309.41864
2036-05-30 00:00:00+00:00,307.39835
2036-05-31 00:00:00+00:00,305.0279
2036-06-01 00:00:00+00:00,299.09796
2036-06-02 00:00:00+00:00,302.0419
2036-06-03 00:00:00+00:00,304.82144
2036-06-04 00:00:00+00:00,306.9953
2036-06-05 00:00:00+00:00,311.61832
2036-06-06 00:00:00+00:00,313.196
2036-06-07 00:00:00+00:00,311.33133
2036-06-08 00:00:00+00:00,305.98367
2036-06-09 00:00:00+00:00,302.16943
2036-06-10 00:00:00+00:00,305.77972
2036-06-11 00:00:00+00:00,299.5463
2036-06-12 00:00:00+00:00,301.27264
2036-06-13 00:00:00+00:00,300.98184
2036-06-14 00:00:00+00:00,299.55215
2036-06-15 00:00:00+00:00,296.78738
2036-06-16 00:00:00+00:00,299.73996
2036-06-17 00:00:00+00:00,297.75873
2036-06-18 00:00:00+00:00,299.96396
2036-06-19 00:00:00+00:00,297.397
2036-06-20 00:00:00+00:00,297.11566
2036-06-21 00:00:00+00:00,301.81644
2036-06-22 00:00:00+00:00,307.91418
2036-06-23 00:00:00+00:00,302.93906
2036-06-24 00:00:00+00:00,302.50385
2036-06-25 00:00:00+00:00,300.41348
2036-06-26 00:00:00+00:00,299.0757
2036-06-27 00:00:00+00:00,300.25555
2036-06-28 00:00:00+00:00,299.9337
2036-06-29 00:00:00+00:00,301.51526
2036-06-30 00:00:00+00:00,301.91928
2036-07-01 00:00:00+00:00,306.26022
2036-07-02 00:00:00+00:00,301.74637
2036-07-03 00:00:00+00:00,301.69376
2036-07-04 00:00:00+00:00,297.1037
2036-07-05 00:00:00+00:00,297.82306
2036-07-06 00:00:00+00:00,300.38007
2036-07-07 00:00:00+00:00,304.3902
2036-07-08 00:00:00+00:00,303.98306
2036-07-09 00:00:00+00:00,301.01028
2036-07-10 00:00:00+00:00,302.56805
2036-07-11 00:00:00+00:00,304.8197
2036-07-12 00:00:00+00:00,305.5345
2036-07-13 00:00:00+00:00,302.06604
2036-07-14 00:00:00+00:00,305.31152
2036-07-15 00:00:00+00:00,306.65518
2036-07-16 00:00:00+00:00,306.80997
2036-07-17 00:00:00+00:00,306.57825
2036-07-18 00:00:00+00:00,312.65503
2036-07-19 00:00:00+00:00,315.23608
2036-07-20 00:00:00+00:00,312.7058
2036-07-21 00:00:00+00:00,311.5595
2036-07-22 00:00:00+00:00,308.53235
2036-07-23 00:00:00+00:00,304.96634
2036-07-24 00:00:00+00:00,303.0686
2036-07-25 00:00:00+00:00,303.8254
2036-07-26 00:00:00+00:00,302.83755
2036-07-27 00:00:00+00:00,303.43237
2036-07-28 00:00:00+00:00,306.83893
2036-07-29 00:00:00+00:00,304.8145
2036-07-30 00:00:00+00:00,307.7753
2036-07-31 00:00:00+00:00,305.3759
2036-08-01 00:00:00+00:00,304.55054
2036-08-02 00:00:00+00:00,305.3357
2036-08-03 00:00:00+00:00,302.28207
2036-08-04 00:00:00+00:00,307.7665
2036-08-05 00:00:00+00:00,312.2371
2036-08-06 00:00:00+00:00,312.465
2036-08-07 00:00:00+00:00,310.83325
2036-08-08 00:00:00+00:00,310.8007
2036-08-09 00:00:00+00:00,306.20767
2036-08-10 00:00:00+00:00,302.8937
2036-08-11 00:00:00+00:00,303.61
2036-08-12 00:00:00+00:00,299.23196
2036-08-13 00:00:00+00:00,300.5892
2036-08-14 00:00:00+00:00,298.02902
2036-08-15 00:00:00+00:00,305.67242
2036-08-16 00:00:00+00:00,305.5012
2036-08-17 00:00:00+00:00,305.17352
2036-08-18 00:00:00+00:00,306.28876
2036-08-19 00:00:00+00:00,305.3292
2036-08-20 00:00:00+00:00,302.95898
2036-08-21 00:00:00+00:00,303.87375
2036-08-22 00:00:00+00:00,302.08322
2036-08-23 00:00:00+00:00,300.92233
2036-08-24 00:00:00+00:00,300.5609
2036-08-25 00:00:00+00:00,300.53662
2036-08-26 00:00:00+00:00,300.25974
2036-08-27 00:00:00+00:00,299.9594
2036-08-28 00:00:00+00:00,300.78497
2036-08-29 00:00:00+00:00,309.5336
2036-08-30 00:00:00+00:00,310.7362
2036-08-31 00:00:00+00:00,308.56815
2036-09-01 00:00:00+00:00,306.32083
2036-09-02 00:00:00+00:00,304.76984
2036-09-03 00:00:00+00:00,302.60596
2036-09-04 00:00:00+00:00,300.10916
2036-09-05 00:00:00+00:00,300.3718
2036-09-06 00:00:00+00:00,300.7654
2036-09-07 00:00:00+00:00,302.29807
2036-09-08 00:00:00+00:00,301.58615
2036-09-09 00:00:00+00:00,300.17087
2036-09-10 00:00:00+00:00,299.12418
2036-09-11 00:00:00+00:00,299.2996
2036-09-12 00:00:00+00:00,300.96115
2036-09-13 00:00:00+00:00,304.09958
2036-09-14 00:00:00+00:00,301.36246
2036-09-15 00:00:00+00:00,300.49017
2036-09-16 00:00:00+00:00,309.14453
2036-09-17 00:00:00+00:00,308.35025
2036-09-18 00:00:00+00:00,307.5306
2036-09-19 00:00:00+00:00,309.64612
2036-09-20 00:00:00+00:00,306.74048
2036-09-21 00:00:00+00:00,310.73938
2036-09-22 00:00:00+00:00,306.89886
2036-09-23 00:00:00+00:00,303.14923
2036-09-24 00:00:00+00:00,302.33307
2036-09-25 00:00:00+00:00,304.77524
2036-09-26 00:00:00+00:00,309.16452
2036-09-27 00:00:00+00:00,308.77164
2036-09-28 00:00:00+00:00,305.07166
2036-09-29 00:00:00+00:00,301.72836
2036-09-30 00:00:00+00:00,302.54404
2036-10-01 00:00:00+00:00,300.09894
2036-10-02 00:00:00+00:00,299.09637
2036-10-03 00:00:00+00:00,296.2194
2036-10-04 00:00:00+00:00,295.71893
2036-10-05 00:00:00+00:00,297.91696
2036-10-06 00:00:00+00:00,297.5801
2036-10-07 00:00:00+00:00,302.29584
2036-10-08 00:00:00+00:00,304.0078
2036-10-09 00:00:00+00:00,300.51035
2036-10-10 00:00:00+00:00,296.9663
2036-10-11 00:00:00+00:00,299.80032
2036-10-12 00:00:00+00:00,300.70477
2036-10-13 00:00:00+00:00,297.55737
2036-10-14 00:00:00+00:00,297.3794
2036-10-15 00:00:00+00:00,297.29837
2036-10-16 00:00:00+00:00,296.75418
2036-10-17 00:00:00+00:00,297.65067
2036-10-18 00:00:00+00:00,295.66293
2036-10-19 00:00:00+00:00,294.0743
2036-10-20 00:00:00+00:00,296.5929
2036-10-21 00:00:00+00:00,300.53995
2036-10-22 00:00:00+00:00,298.01834
2036-10-23 00:00:00+00:00,298.9034
2036-10-24 00:00:00+00:00,295.72134
2036-10-25 00:00:00+00:00,302.12564
2036-10-26 00:00:00+00:00,301.6049
2036-10-27 00:00:00+00:00,298.5885
2036-10-28 00:00:00+00:00,300.68637
2036-10-29 00:00:00+00:00,301.2448
2036-10-30 00:00:00+00:00,299.41782
2036-10-31 00:00:00+00:00,304.41168
2036-11-01 00:00:00+00:00,306.02197
2036-11-02 00:00:00+00:00,304.01395
2036-11-03 00:00:00+00:00,300.72162
2036-11-04 00:00:00+00:00,294.01663
2036-11-05 00:00:00+00:00,290.8268
2036-11-06 00:00:00+00:00,291.44345
2036-11-07 00:00:00+00:00,293.1752
2036-11-08 00:00:00+00:00,294.75055
2036-11-09 00:00:00+00:00,295.1266
2036-11-10 00:00:00+00:00,294.0734
2036-11-11 00:00:00+00:00,292.5111
2036-11-12 00:00:00+00:00,292.68674
2036-11-13 00:00:00+00:00,291.4402
2036-11-14 00:00:00+00:00,290.6973
2036-11-15 00:00:00+00:00,291.13504
2036-11-16 00:00:00+00:00,288.44086
2036-11-17 00:00:00+00:00,290.6704
2036-11-18 00:00:00+00:00,292.82944
2036-11-19 00:00:00+00:00,293.0937
2036-11-20 00:00:00+00:00,290.60223
2036-11-21 00:00:00+00:00,290.98117
2036-11-22 00:00:00+00:00,291.91367
2036-11-23 00:00:00+00:00,291.1895
2036-11-24 00:00:00+00:00,289.7819
2036-11-25 00:00:00+00:00,289.99512
2036-11-26 00:00:00+00:00,290.01804
2036-11-27 00:00:00+00:00,290.72916
2036-11-28 00:00:00+00:00,292.14987
2036-11-29 00:00:00+00:00,293.02917
2036-11-30 00:00:00+00:00,288.25732
2036-12-01 00:00:00+00:00,289.45667
2036-12-02 00:00:00+00:00,289.7757
2036-12-03 00:00:00+00:00,288.99228
2036-12-04 00:00:00+00:00,288.61255
2036-12-05 00:00:00+00:00,289.1964
2036-12-06 00:00:00+00:00,287.7584
2036-12-07 00:00:00+00:00,285.32092
2036-12-08 00:00:00+00:00,285.36563
2036-12-09 00:00:00+00:00,286.149
2036-12-10 00:00:00+00:00,284.85864
2036-12-11 00:00:00+00:00,286.3912
2036-12-12 00:00:00+00:00,285.3039
2036-12-13 00:00:00+00:00,286.9774
2036-12-14 00:00:00+00:00,287.33322
2036-12-15 00:00:00+00:00,286.66458
2036-12-16 00:00:00+00:00,284.25653
2036-12-17 00:00:00+00:00,281.38834
2036-12-18 00:00:00+00:00,281.13324
2036-12-19 00:00:00+00:00,288.5951
2036-12-20 00:00:00+00:00,292.82904
2036-12-21 00:00:00+00:00,287.9567
2036-12-22 00:00:00+00:00,286.8785
2036-12-23 00:00:00+00:00,285.05374
2036-12-24 00:00:00+00:00,283.9422
2036-12-25 00:00:00+00:00,284.23764
2036-12-26 00:00:00+00:00,286.56174
2036-12-27 00:00:00+00:00,286.36154
2036-12-28 00:00:00+00:00,285.7537
2036-12-29 00:00:00+00:00,287.0636
2036-12-30 00:00:00+00:00,286.5634
2036-12-31 00:00:00+00:00,286.55093
2037-01-01 00:00:00+00:00,287.32513
2037-01-02 00:00:00+00:00,288.04855
2037-01-03 00:00:00+00:00,288.0456
2037-01-04 00:00:00+00:00,286.76514
2037-01-05 00:00:00+00:00,285.4955
2037-01-06 00:00:00+00:00,285.2913
2037-01-07 00:00:00+00:00,280.79553
2037-01-08 00:00:00+00:00,281.6676
2037-01-09 00:00:00+00:00,283.62686
2037-01-10 00:00:00+00:00,287.37805
2037-01-11 00:00:00+00:00,286.4297
2037-01-12 00:00:00+00:00,286.61475
2037-01-13 00:00:00+00:00,287.38583
2037-01-14 00:00:00+00:00,288.30682
2037-01-15 00:00:00+00:00,287.5293
2037-01-16 00:00:00+00:00,288.45932
2037-01-17 00:00:00+00:00,288.3901
2037-01-18 00:00:00+00:00,288.62442
2037-01-19 00:00:00+00:00,288.26126
2037-01-20 00:00:00+00:00,289.51428
2037-01-21 00:00:00+00:00,289.7954
2037-01-22 00:00:00+00:00,290.60104
2037-01-23 00:00:00+00:00,295.27716
2037-01-24 00:00:00+00:00,296.10916
2037-01-25 00:00:00+00:00,297.26355
2037-01-26 00:00:00+00:00,293.4146
2037-01-27 00:00:00+00:00,290.88727
2037-01-28 00:00:00+00:00,290.15842
2037-01-29 00:00:00+00:00,292.3908
2037-01-30 00:00:00+00:00,294.43555
2037-01-31 00:00:00+00:00,296.45508
2037-02-01 00:00:00+00:00,291.3088
2037-02-02 00:00:00+00:00,289.62372
2037-02-03 00:00:00+00:00,287.21332
2037-02-04 00:00:00+00:00,287.95453
2037-02-05 00:00:00+00:00,288.5673
2037-02-06 00:00:00+00:00,288.12796
2037-02-07 00:00:00+00:00,287.77975
2037-02-08 00:00:00+00:00,290.62674
2037-02-09 00:00:00+00:00,289.4879
2037-02-10 00:00:00+00:00,288.1591
2037-02-11 00:00:00+00:00,286.05286
2037-02-12 00:00:00+00:00,288.62296
2037-02-13 00:00:00+00:00,288.70563
2037-02-14 00:00:00+00:00,288.83542
2037-02-15 00:00:00+00:00,291.28476
2037-02-16 00:00:00+00:00,290.92108
2037-02-17 00:00:00+00:00,287.60538
2037-02-18 00:00:00+00:00,286.73746
2037-02-19 00:00:00+00:00,286.89563
2037-02-20 00:00:00+00:00,292.36548
2037-02-21 00:00:00+00:00,293.5004
2037-02-22 00:00:00+00:00,291.71548
2037-02-23 00:00:00+00:00,291.75046
2037-02-24 00:00:00+00:00,290.8467
2037-02-25 00:00:00+00:00,294.36008
2037-02-26 00:00:00+00:00,289.83365
2037-02-27 00:00:00+00:00,287.99716
2037-02-28 00:00:00+00:00,288.30713
2037-03-01 00:00:00+00:00,290.01575
2037-03-02 00:00:00+00:00,287.8076
2037-03-03 00:00:00+00:00,288.8394
2037-03-04 00:00:00+00:00,293.17157
2037-03-05 00:00:00+00:00,293.06705
2037-03-06 00:00:00+00:00,289.1934
2037-03-07 00:00:00+00:00,289.33298
2037-03-08 00:00:00+00:00,294.69785
2037-03-09 00:00:00+00:00,290.86377
2037-03-10 00:00:00+00:00,288.9449
2037-03-11 00:00:00+00:00,285.47812
2037-03-12 00:00:00+00:00,289.2717
2037-03-13 00:00:00+00:00,292.0094
2037-03-14 00:00:00+00:00,292.94067
2037-03-15 00:00:00+00:00,292.68927
2037-03-16 00:00:00+00:00,290.26862
2037-03-17 00:00:00+00:00,288.75748
2037-03-18 00:00:00+00:00,288.23624
2037-03-19 00:00:00+00:00,290.37396
2037-03-20 00:00:00+00:00,289.33322
2037-03-21 00:00:00+00:00,287.75305
2037-03-22 00:00:00+00:00,287.48468
2037-03-23 00:00:00+00:00,287.18588
2037-03-24 00:00:00+00:00,287.26736
2037-03-25 00:00:00+00:00,286.76706
2037-03-26 00:00:00+00:00,289.4127
2037-03-27 00:00:00+00:00,293.74332
2037-03-28 00:00:00+00:00,297.09787
2037-03-29 00:00:00+00:00,300.76443
2037-03-30 00:00:00+00:00,300.34772
2037-03-31 00:00:00+00:00,299.848
2037-04-01 00:00:00+00:00,298.86444
2037-04-02 00:00:00+00:00,296.92392
2037-04-03 00:00:00+00:00,297.74786
2037-04-04 00:00:00+00:00,295.991
2037-04-05 00:00:00+00:00,291.77145
2037-04-06 00:00:00+00:00,290.14426
2037-04-07 00:00:00+00:00,291.3934
2037-04-08 00:00:00+00:00,293.10727
2037-04-09 00:00:00+00:00,287.2614
2037-04-10 00:00:00+00:00,290.76764
2037-04-11 00:00:00+00:00,294.51965
2037-04-12 00:00:00+00:00,301.09897
2037-04-13 00:00:00+00:00,306.3391
2037-04-14 00:00:00+00:00,305.5456
2037-04-15 00:00:00+00:00,303.54993
2037-04-16 00:00:00+00:00,296.92902
2037-04-17 00:00:00+00:00,296.00525
2037-04-18 00:00:00+00:00,294.2722
2037-04-19 00:00:00+00:00,298.40668
2037-04-20 00:00:00+00:00,300.64288
2037-04-21 00:00:00+00:00,300.15378
2037-04-22 00:00:00+00:00,301.19214
2037-04-23 00:00:00+00:00,300.71484
2037-04-24 00:00:00+00:00,300.30008
2037-04-25 00:00:00+00:00,299.8552
2037-04-26 00:00:00+00:00,297.70978
2037-04-27 00:00:00+00:00,298.2804
2037-04-28 00:00:00+00:00,295.4495
2037-04-29 00:00:00+00:00,292.96478
2037-04-30 00:00:00+00:00,289.24203
2037-05-01 00:00:00+00:00,294.29785
2037-05-02 00:00:00+00:00,296.36874
2037-05-03 00:00:00+00:00,295.7154
2037-05-04 00:00:00+00:00,298.19922
2037-05-05 00:00:00+00:00,296.0092
2037-05-06 00:00:00+00:00,293.88806
2037-05-07 00:00:00+00:00,294.84976
2037-05-08 00:00:00+00:00,297.0124
2037-05-09 00:00:00+00:00,296.88788
2037-05-10 00:00:00+00:00,300.33328
2037-05-11 00:00:00+00:00,301.9687
2037-05-12 00:00:00+00:00,302.46704
2037-05-13 00:00:00+00:00,303.00537
2037-05-14 00:00:00+00:00,298.70715
2037-05-15 00:00:00+00:00,294.67783
2037-05-16 00:00:00+00:00,295.92993
2037-05-17 00:00:00+00:00,298.36063
2037-05-18 00:00:00+00:00,302.2987
2037-05-19 00:00:00+00:00,300.59232
2037-05-20 00:00:00+00:00,301.0514
2037-05-21 00:00:00+00:00,301.04825
2037-05-22 00:00:00+00:00,300.20016
2037-05-23 00:00:00+00:00,305.30313
2037-05-24 00:00:00+00:00,309.34085
2037-05-25 00:00:00+00:00,310.45422
2037-05-26 00:00:00+00:00,309.29935
2037-05-27 00:00:00+00:00,308.3755
2037-05-28 00:00:00+00:00,305.53806
2037-05-29 00:00:00+00:00,301.07123
2037-05-30 00:00:00+00:00,298.0605
2037-05-31 00:00:00+00:00,296.5328
2037-06-01 00:00:00+00:00,296.9662
2037-06-02 00:00:00+00:00,295.74094
2037-06-03 00:00:00+00:00,295.11697
2037-06-04 00:00:00+00:00,301.59924
2037-06-05 00:00:00+00:00,300.62485
2037-06-06 00:00:00+00:00,300.5693
2037-06-07 00:00:00+00:00,300.76593
2037-06-08 00:00:00+00:00,305.1877
2037-06-09 00:00:00+00:00,298.33078
2037-06-10 00:00:00+00:00,302.22787
2037-06-11 00:00:00+00:00,304.6818
2037-06-12 00:00:00+00:00,301.0842
2037-06-13 00:00:00+00:00,300.74527
2037-06-14 00:00:00+00:00,313.27155
2037-06-15 00:00:00+00:00,314.53802
2037-06-16 00:00:00+00:00,309.84042
2037-06-17 00:00:00+00:00,315.1601
2037-06-18 00:00:00+00:00,314.03885
2037-06-19 00:00:00+00:00,309.92993
2037-06-20 00:00:00+00:00,306.9576
2037-06-21 00:00:00+00:00,306.74258
2037-06-22 00:00:00+00:00,303.90433
2037-06-23 00:00:00+00:00,301.3606
2037-06-24 00:00:00+00:00,304.74503
2037-06-25 00:00:00+00:00,302.59378
2037-06-26 00:00:00+00:00,305.5374
2037-06-27 00:00:00+00:00,304.22168
2037-06-28 00:00:00+00:00,301.45203
2037-06-29 00:00:00+00:00,300.45273
2037-06-30 00:00:00+00:00,306.62582
2037-07-01 00:00:00+00:00,307.04996
2037-07-02 00:00:00+00:00,304.0971
2037-07-03 00:00:00+00:00,303.2438
2037-07-04 00:00:00+00:00,302.46396
2037-07-05 00:00:00+00:00,301.9313
2037-07-06 00:00:00+00:00,301.86615
2037-07-07 00:00:00+00:00,304.2135
2037-07-08 00:00:00+00:00,304.00302
2037-07-09 00:00:00+00:00,305.50122
2037-07-10 00:00:00+00:00,310.28363
2037-07-11 00:00:00+00:00,308.44092
2037-07-12 00:00:00+00:00,310.8127
2037-07-13 00:00:00+00:00,307.95334
2037-07-14 00:00:00+00:00,303.53622
2037-07-15 00:00:00+00:00,304.58966
2037-07-16 00:00:00+00:00,301.42874
2037-07-17 00:00:00+00:00,305.1541
2037-07-18 00:00:00+00:00,300.82364
2037-07-19 00:00:00+00:00,303.71347
2037-07-20 00:00:00+00:00,304.8351
2037-07-21 00:00:00+00:00,307.42957
2037-07-22 00:00:00+00:00,311.00327
2037-07-23 00:00:00+00:00,309.72885
2037-07-24 00:00:00+00:00,305.84293
2037-07-25 00:00:00+00:00,300.64688
2037-07-26 00:00:00+00:00,300.3422
2037-07-27 00:00:00+00:00,300.91885
2037-07-28 00:00:00+00:00,302.767
2037-07-29 00:00:00+00:00,305.1857
2037-07-30 00:00:00+00:00,304.01184
2037-07-31 00:00:00+00:00,301.93585
2037-08-01 00:00:00+00:00,300.78552
2037-08-02 00:00:00+00:00,299.6537
2037-08-03 00:00:00+00:00,301.85223
2037-08-04 00:00:00+00:00,302.9976
2037-08-05 00:00:00+00:00,305.37527
2037-08-06 00:00:00+00:00,305.08865
2037-08-07 00:00:00+00:00,305.66425
2037-08-08 00:00:00+00:00,304.41556
2037-08-09 00:00:00+00:00,302.41037
2037-08-10 00:00:00+00:00,302.06247
2037-08-11 00:00:00+00:00,304.1681
2037-08-12 00:00:00+00:00,307.24106
2037-08-13 00:00:00+00:00,304.33197
2037-08-14 00:00:00+00:00,303.40427
2037-08-15 00:00:00+00:00,303.36765
2037-08-16 00:00:00+00:00,304.0545
2037-08-17 00:00:00+00:00,302.73187
2037-08-18 00:00:00+00:00,305.91284
