time,tasmax_day_HadGEM2-ES_rcp85
2007-06-26 00:00:00+00:00,309.33685
2007-06-27 00:00:00+00:00,301.9116
2007-06-28 00:00:00+00:00,306.21118
2007-06-29 00:00:00+00:00,304.82846
2007-06-30 00:00:00+00:00,301.81735
2007-07-01 00:00:00+00:00,303.31464
2007-07-02 00:00:00+00:00,305.73608
2007-07-03 00:00:00+00:00,304.4165
2007-07-04 00:00:00+00:00,309.39963
2007-07-05 00:00:00+00:00,313.10294
2007-07-06 00:00:00+00:00,308.03638
2007-07-07 00:00:00+00:00,303.8739
2007-07-08 00:00:00+00:00,302.3482
2007-07-09 00:00:00+00:00,303.13986
2007-07-10 00:00:00+00:00,300.21243
2007-07-11 00:00:00+00:00,308.29068
2007-07-12 00:00:00+00:00,307.203
2007-07-13 00:00:00+00:00,303.09863
2007-07-14 00:00:00+00:00,304.63535
2007-07-15 00:00:00+00:00,307.54416
2007-07-16 00:00:00+00:00,308.49475
2007-07-17 00:00:00+00:00,311.5231
2007-07-18 00:00:00+00:00,307.0944
2007-07-19 00:00:00+00:00,307.13858
2007-07-20 00:00:00+00:00,306.80908
2007-07-21 00:00:00+00:00,304.8139
2007-07-22 00:00:00+00:00,304.28644
2007-07-23 00:00:00+00:00,304.537
2007-07-24 00:00:00+00:00,309.9908
2007-07-25 00:00:00+00:00,308.75644
2007-07-26 00:00:00+00:00,311.26852
2007-07-27 00:00:00+00:00,311.0622
2007-07-28 00:00:00+00:00,311.76404
2007-07-29 00:00:00+00:00,311.5655
2007-07-30 00:00:00+00:00,313.24936
2007-07-31 00:00:00+00:00,312.18268
2007-08-01 00:00:00+00:00,311.10638
2007-08-02 00:00:00+00:00,307.6142
2007-08-03 00:00:00+00:00,310.82703
2007-08-04 00:00:00+00:00,305.54932
2007-08-05 00:00:00+00:00,305.7328
2007-08-06 00:00:00+00:00,305.91086
2007-08-07 00:00:00+00:00,306.14175
2007-08-08 00:00:00+00:00,301.97003
2007-08-09 00:00:00+00:00,301.76965
2007-08-10 00:00:00+00:00,312.27893
2007-08-11 00:00:00+00:00,313.7914
2007-08-12 00:00:00+00:00,312.55853
2007-08-13 00:00:00+00:00,308.44418
2007-08-14 00:00:00+00:00,305.04132
2007-08-15 00:00:00+00:00,305.0014
2007-08-16 00:00:00+00:00,304.02444
2007-08-17 00:00:00+00:00,304.4801
2007-08-18 00:00:00+00:00,304.54807
2007-08-19 00:00:00+00:00,303.93457
2007-08-20 00:00:00+00:00,300.98483
2007-08-21 00:00:00+00:00,307.5638
2007-08-22 00:00:00+00:00,306.02234
2007-08-23 00:00:00+00:00,308.13577
2007-08-24 00:00:00+00:00,307.91415
2007-08-25 00:00:00+00:00,304.42606
2007-08-26 00:00:00+00:00,304.77924
2007-08-27 00:00:00+00:00,302.1867
2007-08-28 00:00:00+00:00,306.69666
2007-08-29 00:00:00+00:00,305.62616
2007-08-30 00:00:00+00:00,304.74963
2007-08-31 00:00:00+00:00,303.46616
2007-09-01 00:00:00+00:00,303.96207
2007-09-02 00:00:00+00:00,306.1796
2007-09-03 00:00:00+00:00,304.76422
2007-09-04 00:00:00+00:00,304.68155
2007-09-05 00:00:00+00:00,301.876
2007-09-06 00:00:00+00:00,304.4958
2007-09-07 00:00:00+00:00,306.00443
2007-09-08 00:00:00+00:00,306.78082
2007-09-09 00:00:00+00:00,305.30258
2007-09-10 00:00:00+00:00,308.7845
2007-09-11 00:00:00+00:00,303.37375
2007-09-12 00:00:00+00:00,303.46753
2007-09-13 00:00:00+00:00,302.81924
2007-09-14 00:00:00+00:00,305.10562
2007-09-15 00:00:00+00:00,301.2976
2007-09-16 00:00:00+00:00,299.30453
2007-09-17 00:00:00+00:00,297.32962
2007-09-18 00:00:00+00:00,299.15747
2007-09-19 00:00:00+00:00,301.00882
2007-09-20 00:00:00+00:00,300.16113
2007-09-21 00:00:00+00:00,300.53897
2007-09-22 00:00:00+00:00,296.29868
2007-09-23 00:00:00+00:00,302.0593
2007-09-24 00:00:00+00:00,303.46445
2007-09-25 00:00:00+00:00,305.31458
2007-09-26 00:00:00+00:00,306.62897
2007-09-27 00:00:00+00:00,297.97467
