time,tasmin_day_MIROC5_rcp85
2031-01-02 00:00:00+00:00,280.75378
2031-01-03 00:00:00+00:00,280.93924
2031-01-04 00:00:00+00:00,280.1795
2031-01-05 00:00:00+00:00,279.86218
2031-01-06 00:00:00+00:00,281.15918
2031-01-07 00:00:00+00:00,278.74448
2031-01-08 00:00:00+00:00,276.58545
2031-01-09 00:00:00+00:00,278.213
2031-01-10 00:00:00+00:00,280.60272
2031-01-11 00:00:00+00:00,281.38583
2031-01-12 00:00:00+00:00,282.60355
2031-01-13 00:00:00+00:00,281.01312
2031-01-14 00:00:00+00:00,284.38925
2031-01-15 00:00:00+00:00,279.0316
2031-01-16 00:00:00+00:00,276.44894
2031-01-17 00:00:00+00:00,273.92105
2031-01-18 00:00:00+00:00,272.2643
2031-01-19 00:00:00+00:00,273.08652
2031-01-20 00:00:00+00:00,274.0526
2031-01-21 00:00:00+00:00,273.09964
2031-01-22 00:00:00+00:00,272.2047
2031-01-23 00:00:00+00:00,272.5322
2031-01-24 00:00:00+00:00,274.35696
2031-01-25 00:00:00+00:00,281.94168
2031-01-26 00:00:00+00:00,275.5135
2031-01-27 00:00:00+00:00,279.64713
2031-01-28 00:00:00+00:00,276.58087
2031-01-29 00:00:00+00:00,275.3862
2031-01-30 00:00:00+00:00,275.72104
2031-01-31 00:00:00+00:00,276.40955
2031-02-01 00:00:00+00:00,277.34824
2031-02-02 00:00:00+00:00,279.3167
2031-02-03 00:00:00+00:00,279.2268
2031-02-04 00:00:00+00:00,277.90982
2031-02-05 00:00:00+00:00,276.49863
2031-02-06 00:00:00+00:00,275.27338
2031-02-07 00:00:00+00:00,277.56235
2031-02-08 00:00:00+00:00,282.14096
2031-02-09 00:00:00+00:00,280.13776
2031-02-10 00:00:00+00:00,279.38678
2031-02-11 00:00:00+00:00,284.22385
2031-02-12 00:00:00+00:00,281.67783
2031-02-13 00:00:00+00:00,278.7649
2031-02-14 00:00:00+00:00,272.505
2031-02-15 00:00:00+00:00,276.46246
2031-02-16 00:00:00+00:00,281.92374
2031-02-17 00:00:00+00:00,284.2992
2031-02-18 00:00:00+00:00,278.46378
2031-02-19 00:00:00+00:00,279.36365
2031-02-20 00:00:00+00:00,279.14883
2031-02-21 00:00:00+00:00,278.8084
2031-02-22 00:00:00+00:00,277.82803
2031-02-23 00:00:00+00:00,283.71136
2031-02-24 00:00:00+00:00,282.9858
2031-02-25 00:00:00+00:00,281.89505
2031-02-26 00:00:00+00:00,281.10547
2031-02-27 00:00:00+00:00,281.7464
2031-02-28 00:00:00+00:00,281.83643
2031-03-01 00:00:00+00:00,282.77698
2031-03-02 00:00:00+00:00,282.22348
2031-03-03 00:00:00+00:00,277.16498
2031-03-04 00:00:00+00:00,274.82248
2031-03-05 00:00:00+00:00,279.05286
2031-03-06 00:00:00+00:00,278.6249
2031-03-07 00:00:00+00:00,275.14523
2031-03-08 00:00:00+00:00,277.36096
2031-03-09 00:00:00+00:00,281.25354
2031-03-10 00:00:00+00:00,281.84024
2031-03-11 00:00:00+00:00,280.95123
2031-03-12 00:00:00+00:00,283.49063
2031-03-13 00:00:00+00:00,280.1635
2031-03-14 00:00:00+00:00,279.73233
2031-03-15 00:00:00+00:00,279.89606
2031-03-16 00:00:00+00:00,278.18304
2031-03-17 00:00:00+00:00,280.7475
2031-03-18 00:00:00+00:00,278.7325
2031-03-19 00:00:00+00:00,279.29373
2031-03-20 00:00:00+00:00,275.01837
2031-03-21 00:00:00+00:00,274.2493
2031-03-22 00:00:00+00:00,278.0225
2031-03-23 00:00:00+00:00,279.02936
2031-03-24 00:00:00+00:00,279.07376
2031-03-25 00:00:00+00:00,275.65784
2031-03-26 00:00:00+00:00,276.53067
2031-03-27 00:00:00+00:00,275.88086
2031-03-28 00:00:00+00:00,275.74255
2031-03-29 00:00:00+00:00,278.18076
2031-03-30 00:00:00+00:00,278.51593
2031-03-31 00:00:00+00:00,276.01532
2031-04-01 00:00:00+00:00,278.15503
2031-04-02 00:00:00+00:00,279.6174
2031-04-03 00:00:00+00:00,278.65845
2031-04-04 00:00:00+00:00,277.76773
2031-04-05 00:00:00+00:00,273.65784
2031-04-06 00:00:00+00:00,273.79898
2031-04-07 00:00:00+00:00,275.69907
2031-04-08 00:00:00+00:00,278.06876
2031-04-09 00:00:00+00:00,279.83868
2031-04-10 00:00:00+00:00,280.58002
2031-04-11 00:00:00+00:00,278.5508
2031-04-12 00:00:00+00:00,277.57968
2031-04-13 00:00:00+00:00,279.22525
2031-04-14 00:00:00+00:00,278.05518
2031-04-15 00:00:00+00:00,278.70062
2031-04-16 00:00:00+00:00,278.5006
2031-04-17 00:00:00+00:00,277.25424
2031-04-18 00:00:00+00:00,280.8297
2031-04-19 00:00:00+00:00,279.9345
2031-04-20 00:00:00+00:00,277.59344
2031-04-21 00:00:00+00:00,278.3204
2031-04-22 00:00:00+00:00,279.26035
2031-04-23 00:00:00+00:00,277.64288
2031-04-24 00:00:00+00:00,280.05664
2031-04-25 00:00:00+00:00,279.21243
2031-04-26 00:00:00+00:00,280.00186
2031-04-27 00:00:00+00:00,278.7702
2031-04-28 00:00:00+00:00,280.80295
2031-04-29 00:00:00+00:00,281.27554
2031-04-30 00:00:00+00:00,281.55988
2031-05-01 00:00:00+00:00,279.0852
2031-05-02 00:00:00+00:00,277.3209
2031-05-03 00:00:00+00:00,278.9496
2031-05-04 00:00:00+00:00,279.26642
2031-05-05 00:00:00+00:00,282.42853
2031-05-06 00:00:00+00:00,282.8767
2031-05-07 00:00:00+00:00,282.0005
2031-05-08 00:00:00+00:00,280.81482
2031-05-09 00:00:00+00:00,281.65454
2031-05-10 00:00:00+00:00,280.65335
2031-05-11 00:00:00+00:00,281.64752
2031-05-12 00:00:00+00:00,281.38
2031-05-13 00:00:00+00:00,281.78934
2031-05-14 00:00:00+00:00,281.78827
2031-05-15 00:00:00+00:00,282.45166
2031-05-16 00:00:00+00:00,281.90875
2031-05-17 00:00:00+00:00,280.6404
2031-05-18 00:00:00+00:00,282.40472
2031-05-19 00:00:00+00:00,280.84543
2031-05-20 00:00:00+00:00,284.434
2031-05-21 00:00:00+00:00,283.154
2031-05-22 00:00:00+00:00,284.64905
2031-05-23 00:00:00+00:00,281.04272
2031-05-24 00:00:00+00:00,279.89505
2031-05-25 00:00:00+00:00,281.3142
2031-05-26 00:00:00+00:00,281.96848
2031-05-27 00:00:00+00:00,282.7685
2031-05-28 00:00:00+00:00,281.74557
2031-05-29 00:00:00+00:00,282.10895
2031-05-30 00:00:00+00:00,282.73132
2031-05-31 00:00:00+00:00,282.51498
2031-06-01 00:00:00+00:00,280.8659
2031-06-02 00:00:00+00:00,282.50043
2031-06-03 00:00:00+00:00,278.1712
2031-06-04 00:00:00+00:00,281.6667
2031-06-05 00:00:00+00:00,282.07727
2031-06-06 00:00:00+00:00,281.4851
2031-06-07 00:00:00+00:00,280.5457
2031-06-08 00:00:00+00:00,282.24612
2031-06-09 00:00:00+00:00,282.17615
2031-06-10 00:00:00+00:00,283.5988
2031-06-11 00:00:00+00:00,280.9741
2031-06-12 00:00:00+00:00,283.77573
2031-06-13 00:00:00+00:00,286.95926
2031-06-14 00:00:00+00:00,283.9626
2031-06-15 00:00:00+00:00,286.0925
2031-06-16 00:00:00+00:00,284.37927
2031-06-17 00:00:00+00:00,283.26355
2031-06-18 00:00:00+00:00,288.62692
2031-06-19 00:00:00+00:00,288.4326
2031-06-20 00:00:00+00:00,285.13858
2031-06-21 00:00:00+00:00,285.43106
2031-06-22 00:00:00+00:00,283.5037
2031-06-23 00:00:00+00:00,282.9737
2031-06-24 00:00:00+00:00,285.13925
2031-06-25 00:00:00+00:00,286.68506
2031-06-26 00:00:00+00:00,285.11642
2031-06-27 00:00:00+00:00,285.38257
2031-06-28 00:00:00+00:00,285.65543
2031-06-29 00:00:00+00:00,284.6279
2031-06-30 00:00:00+00:00,284.25754
2031-07-01 00:00:00+00:00,283.69327
2031-07-02 00:00:00+00:00,282.99118
2031-07-03 00:00:00+00:00,283.16287
2031-07-04 00:00:00+00:00,284.54196
2031-07-05 00:00:00+00:00,285.47192
2031-07-06 00:00:00+00:00,284.54163
2031-07-07 00:00:00+00:00,285.75558
2031-07-08 00:00:00+00:00,285.84415
2031-07-09 00:00:00+00:00,284.98975
2031-07-10 00:00:00+00:00,287.08548
2031-07-11 00:00:00+00:00,287.5554
2031-07-12 00:00:00+00:00,284.97144
2031-07-13 00:00:00+00:00,284.47226
2031-07-14 00:00:00+00:00,284.89468
2031-07-15 00:00:00+00:00,284.35403
2031-07-16 00:00:00+00:00,283.89175
2031-07-17 00:00:00+00:00,284.72137
2031-07-18 00:00:00+00:00,284.58264
2031-07-19 00:00:00+00:00,284.42523
2031-07-20 00:00:00+00:00,286.37183
2031-07-21 00:00:00+00:00,288.08038
2031-07-22 00:00:00+00:00,287.54913
2031-07-23 00:00:00+00:00,286.66913
2031-07-24 00:00:00+00:00,283.19104
2031-07-25 00:00:00+00:00,285.81726
2031-07-26 00:00:00+00:00,283.80588
2031-07-27 00:00:00+00:00,284.16968
2031-07-28 00:00:00+00:00,284.44656
2031-07-29 00:00:00+00:00,282.95645
2031-07-30 00:00:00+00:00,284.64737
2031-07-31 00:00:00+00:00,282.66583
2031-08-01 00:00:00+00:00,284.18558
2031-08-02 00:00:00+00:00,283.43716
2031-08-03 00:00:00+00:00,283.78152
2031-08-04 00:00:00+00:00,282.75504
2031-08-05 00:00:00+00:00,284.7254
2031-08-06 00:00:00+00:00,285.03644
2031-08-07 00:00:00+00:00,288.7083
2031-08-08 00:00:00+00:00,288.3816
2031-08-09 00:00:00+00:00,285.25644
2031-08-10 00:00:00+00:00,286.9132
2031-08-11 00:00:00+00:00,284.96945
2031-08-12 00:00:00+00:00,285.49982
2031-08-13 00:00:00+00:00,286.43155
2031-08-14 00:00:00+00:00,285.65848
2031-08-15 00:00:00+00:00,285.75046
2031-08-16 00:00:00+00:00,285.5351
2031-08-17 00:00:00+00:00,286.63202
2031-08-18 00:00:00+00:00,286.13562
2031-08-19 00:00:00+00:00,283.31174
2031-08-20 00:00:00+00:00,284.6301
2031-08-21 00:00:00+00:00,282.7192
2031-08-22 00:00:00+00:00,283.5487
2031-08-23 00:00:00+00:00,284.22458
2031-08-24 00:00:00+00:00,282.95905
2031-08-25 00:00:00+00:00,281.7503
2031-08-26 00:00:00+00:00,282.4392
2031-08-27 00:00:00+00:00,283.25208
2031-08-28 00:00:00+00:00,284.50357
2031-08-29 00:00:00+00:00,285.23767
2031-08-30 00:00:00+00:00,284.13248
2031-08-31 00:00:00+00:00,285.76056
2031-09-01 00:00:00+00:00,285.53333
2031-09-02 00:00:00+00:00,285.91986
2031-09-03 00:00:00+00:00,285.05624
2031-09-04 00:00:00+00:00,282.24146
2031-09-05 00:00:00+00:00,282.52905
2031-09-06 00:00:00+00:00,284.7981
2031-09-07 00:00:00+00:00,286.5446
2031-09-08 00:00:00+00:00,284.7622
2031-09-09 00:00:00+00:00,282.1963
2031-09-10 00:00:00+00:00,283.72256
2031-09-11 00:00:00+00:00,282.12595
2031-09-12 00:00:00+00:00,282.52347
2031-09-13 00:00:00+00:00,281.76282
2031-09-14 00:00:00+00:00,281.68454
2031-09-15 00:00:00+00:00,282.18317
2031-09-16 00:00:00+00:00,283.58118
2031-09-17 00:00:00+00:00,283.53552
2031-09-18 00:00:00+00:00,282.9577
2031-09-19 00:00:00+00:00,282.44537
2031-09-20 00:00:00+00:00,281.08386
2031-09-21 00:00:00+00:00,283.12573
2031-09-22 00:00:00+00:00,283.586
2031-09-23 00:00:00+00:00,282.61325
2031-09-24 00:00:00+00:00,282.17792
2031-09-25 00:00:00+00:00,283.27023
2031-09-26 00:00:00+00:00,283.33987
2031-09-27 00:00:00+00:00,283.90668
2031-09-28 00:00:00+00:00,283.2913
2031-09-29 00:00:00+00:00,282.26288
2031-09-30 00:00:00+00:00,285.67776
2031-10-01 00:00:00+00:00,282.33148
2031-10-02 00:00:00+00:00,282.98126
2031-10-03 00:00:00+00:00,282.8506
2031-10-04 00:00:00+00:00,283.31863
2031-10-05 00:00:00+00:00,281.35925
2031-10-06 00:00:00+00:00,282.9614
2031-10-07 00:00:00+00:00,288.54102
2031-10-08 00:00:00+00:00,286.80548
2031-10-09 00:00:00+00:00,286.30634
2031-10-10 00:00:00+00:00,285.6479
2031-10-11 00:00:00+00:00,282.42828
2031-10-12 00:00:00+00:00,282.92603
2031-10-13 00:00:00+00:00,284.44254
2031-10-14 00:00:00+00:00,284.61517
2031-10-15 00:00:00+00:00,285.06015
2031-10-16 00:00:00+00:00,284.3045
2031-10-17 00:00:00+00:00,284.78494
2031-10-18 00:00:00+00:00,282.92755
2031-10-19 00:00:00+00:00,282.08783
2031-10-20 00:00:00+00:00,284.47537
2031-10-21 00:00:00+00:00,284.79886
2031-10-22 00:00:00+00:00,284.4395
2031-10-23 00:00:00+00:00,285.5343
2031-10-24 00:00:00+00:00,280.06592
2031-10-25 00:00:00+00:00,280.09433
2031-10-26 00:00:00+00:00,279.35007
2031-10-27 00:00:00+00:00,277.82745
2031-10-28 00:00:00+00:00,279.98907
2031-10-29 00:00:00+00:00,281.32114
2031-10-30 00:00:00+00:00,279.88422
2031-10-31 00:00:00+00:00,277.84128
2031-11-01 00:00:00+00:00,279.31436
2031-11-02 00:00:00+00:00,282.3921
2031-11-03 00:00:00+00:00,281.52472
2031-11-04 00:00:00+00:00,279.3365
2031-11-05 00:00:00+00:00,279.33783
2031-11-06 00:00:00+00:00,282.614
2031-11-07 00:00:00+00:00,276.7963
2031-11-08 00:00:00+00:00,278.30157
2031-11-09 00:00:00+00:00,280.0796
2031-11-10 00:00:00+00:00,280.15802
2031-11-11 00:00:00+00:00,281.22586
2031-11-12 00:00:00+00:00,280.95322
2031-11-13 00:00:00+00:00,279.1101
2031-11-14 00:00:00+00:00,278.21606
2031-11-15 00:00:00+00:00,278.18704
2031-11-16 00:00:00+00:00,279.37384
2031-11-17 00:00:00+00:00,279.47433
2031-11-18 00:00:00+00:00,279.5918
2031-11-19 00:00:00+00:00,277.90637
2031-11-20 00:00:00+00:00,280.09174
2031-11-21 00:00:00+00:00,281.09027
2031-11-22 00:00:00+00:00,276.5086
2031-11-23 00:00:00+00:00,277.7458
2031-11-24 00:00:00+00:00,275.80075
2031-11-25 00:00:00+00:00,274.42166
2031-11-26 00:00:00+00:00,275.89734
2031-11-27 00:00:00+00:00,276.46255
2031-11-28 00:00:00+00:00,275.65143
2031-11-29 00:00:00+00:00,276.3549
2031-11-30 00:00:00+00:00,275.57864
2031-12-01 00:00:00+00:00,276.0921
2031-12-02 00:00:00+00:00,279.0475
2031-12-03 00:00:00+00:00,275.66055
2031-12-04 00:00:00+00:00,274.20132
2031-12-05 00:00:00+00:00,277.7506
2031-12-06 00:00:00+00:00,277.7166
2031-12-07 00:00:00+00:00,275.40097
2031-12-08 00:00:00+00:00,279.2001
2031-12-09 00:00:00+00:00,277.01144
2031-12-10 00:00:00+00:00,277.11453
2031-12-11 00:00:00+00:00,279.26297
2031-12-12 00:00:00+00:00,278.45508
2031-12-13 00:00:00+00:00,281.9834
2031-12-14 00:00:00+00:00,283.6141
2031-12-15 00:00:00+00:00,283.14197
2031-12-16 00:00:00+00:00,280.63434
2031-12-17 00:00:00+00:00,281.84628
2031-12-18 00:00:00+00:00,283.67313
2031-12-19 00:00:00+00:00,281.08887
2031-12-20 00:00:00+00:00,280.63742
2031-12-21 00:00:00+00:00,277.38132
2031-12-22 00:00:00+00:00,276.49246
2031-12-23 00:00:00+00:00,278.45676
2031-12-24 00:00:00+00:00,281.8659
2031-12-25 00:00:00+00:00,282.79077
2031-12-26 00:00:00+00:00,284.14584
2031-12-27 00:00:00+00:00,284.1916
2031-12-28 00:00:00+00:00,278.69077
2031-12-29 00:00:00+00:00,277.5482
2031-12-30 00:00:00+00:00,274.9334
2031-12-31 00:00:00+00:00,277.3456
2032-01-01 00:00:00+00:00,278.20187
2032-01-02 00:00:00+00:00,275.91284
2032-01-03 00:00:00+00:00,275.10062
2032-01-04 00:00:00+00:00,278.4172
2032-01-05 00:00:00+00:00,278.12714
2032-01-06 00:00:00+00:00,273.1219
2032-01-07 00:00:00+00:00,276.4072
2032-01-08 00:00:00+00:00,274.80627
2032-01-09 00:00:00+00:00,276.53552
2032-01-10 00:00:00+00:00,282.40402
2032-01-11 00:00:00+00:00,280.0209
2032-01-12 00:00:00+00:00,280.45016
2032-01-13 00:00:00+00:00,279.30188
2032-01-14 00:00:00+00:00,277.7446
2032-01-15 00:00:00+00:00,280.95245
2032-01-16 00:00:00+00:00,279.69904
2032-01-17 00:00:00+00:00,278.1393
2032-01-18 00:00:00+00:00,282.1143
2032-01-19 00:00:00+00:00,280.85745
2032-01-20 00:00:00+00:00,277.85495
2032-01-21 00:00:00+00:00,275.28394
2032-01-22 00:00:00+00:00,276.98337
2032-01-23 00:00:00+00:00,276.76913
2032-01-24 00:00:00+00:00,277.13864
2032-01-25 00:00:00+00:00,274.1813
2032-01-26 00:00:00+00:00,278.76477
2032-01-27 00:00:00+00:00,280.37387
2032-01-28 00:00:00+00:00,273.41467
2032-01-29 00:00:00+00:00,275.16754
2032-01-30 00:00:00+00:00,274.7483
2032-01-31 00:00:00+00:00,277.35272
2032-02-01 00:00:00+00:00,276.9933
2032-02-02 00:00:00+00:00,280.06976
2032-02-03 00:00:00+00:00,283.57596
2032-02-04 00:00:00+00:00,283.44742
2032-02-05 00:00:00+00:00,284.82483
2032-02-06 00:00:00+00:00,282.87122
2032-02-07 00:00:00+00:00,274.16718
2032-02-08 00:00:00+00:00,274.5986
2032-02-09 00:00:00+00:00,282.06308
2032-02-10 00:00:00+00:00,285.45425
2032-02-11 00:00:00+00:00,281.632
2032-02-12 00:00:00+00:00,280.8826
2032-02-13 00:00:00+00:00,284.81616
2032-02-14 00:00:00+00:00,285.4225
2032-02-15 00:00:00+00:00,286.94376
2032-02-16 00:00:00+00:00,283.24533
2032-02-17 00:00:00+00:00,275.71008
2032-02-18 00:00:00+00:00,277.66357
2032-02-19 00:00:00+00:00,275.92883
2032-02-20 00:00:00+00:00,276.14365
2032-02-21 00:00:00+00:00,275.014
2032-02-22 00:00:00+00:00,276.34085
2032-02-23 00:00:00+00:00,277.5507
2032-02-24 00:00:00+00:00,277.44537
2032-02-25 00:00:00+00:00,277.56784
2032-02-26 00:00:00+00:00,278.0827
2032-02-27 00:00:00+00:00,280.03738
2032-02-28 00:00:00+00:00,282.8258
2032-02-29 00:00:00+00:00,281.53815
2032-03-01 00:00:00+00:00,280.4783
2032-03-02 00:00:00+00:00,280.3068
2032-03-03 00:00:00+00:00,277.0748
2032-03-04 00:00:00+00:00,274.16074
2032-03-05 00:00:00+00:00,276.1766
2032-03-06 00:00:00+00:00,278.52448
2032-03-07 00:00:00+00:00,274.9396
2032-03-08 00:00:00+00:00,278.5356
2032-03-09 00:00:00+00:00,280.39352
2032-03-10 00:00:00+00:00,277.9004
2032-03-11 00:00:00+00:00,274.49445
2032-03-12 00:00:00+00:00,276.87247
2032-03-13 00:00:00+00:00,282.89255
2032-03-14 00:00:00+00:00,283.12964
2032-03-15 00:00:00+00:00,284.2407
2032-03-16 00:00:00+00:00,280.5963
2032-03-17 00:00:00+00:00,282.0123
2032-03-18 00:00:00+00:00,276.7789
2032-03-19 00:00:00+00:00,276.38437
2032-03-20 00:00:00+00:00,280.8586
2032-03-21 00:00:00+00:00,277.77057
2032-03-22 00:00:00+00:00,275.9538
2032-03-23 00:00:00+00:00,276.91293
2032-03-24 00:00:00+00:00,275.6629
2032-03-25 00:00:00+00:00,277.79248
2032-03-26 00:00:00+00:00,279.8093
2032-03-27 00:00:00+00:00,278.08096
2032-03-28 00:00:00+00:00,277.1764
2032-03-29 00:00:00+00:00,275.73016
2032-03-30 00:00:00+00:00,277.22018
2032-03-31 00:00:00+00:00,278.68588
2032-04-01 00:00:00+00:00,276.38818
2032-04-02 00:00:00+00:00,281.32764
2032-04-03 00:00:00+00:00,278.71463
2032-04-04 00:00:00+00:00,277.35736
2032-04-05 00:00:00+00:00,278.59192
2032-04-06 00:00:00+00:00,279.084
2032-04-07 00:00:00+00:00,278.14044
2032-04-08 00:00:00+00:00,279.98068
2032-04-09 00:00:00+00:00,279.9195
2032-04-10 00:00:00+00:00,279.97516
2032-04-11 00:00:00+00:00,278.67648
2032-04-12 00:00:00+00:00,281.50247
2032-04-13 00:00:00+00:00,278.00574
2032-04-14 00:00:00+00:00,278.00198
2032-04-15 00:00:00+00:00,279.47833
2032-04-16 00:00:00+00:00,280.42935
2032-04-17 00:00:00+00:00,279.94757
2032-04-18 00:00:00+00:00,279.81366
2032-04-19 00:00:00+00:00,280.9679
2032-04-20 00:00:00+00:00,280.45837
2032-04-21 00:00:00+00:00,279.97284
2032-04-22 00:00:00+00:00,278.5979
2032-04-23 00:00:00+00:00,280.6494
2032-04-24 00:00:00+00:00,280.48755
2032-04-25 00:00:00+00:00,279.1402
2032-04-26 00:00:00+00:00,278.99976
2032-04-27 00:00:00+00:00,279.67654
2032-04-28 00:00:00+00:00,280.54428
2032-04-29 00:00:00+00:00,282.33295
2032-04-30 00:00:00+00:00,281.2089
2032-05-01 00:00:00+00:00,277.3664
2032-05-02 00:00:00+00:00,278.04327
2032-05-03 00:00:00+00:00,278.79095
2032-05-04 00:00:00+00:00,280.4366
2032-05-05 00:00:00+00:00,281.00397
2032-05-06 00:00:00+00:00,283.0893
2032-05-07 00:00:00+00:00,282.38235
2032-05-08 00:00:00+00:00,283.34503
2032-05-09 00:00:00+00:00,281.90485
2032-05-10 00:00:00+00:00,282.43707
2032-05-11 00:00:00+00:00,280.691
2032-05-12 00:00:00+00:00,282.0859
2032-05-13 00:00:00+00:00,284.4536
2032-05-14 00:00:00+00:00,285.34756
2032-05-15 00:00:00+00:00,282.52362
2032-05-16 00:00:00+00:00,282.78604
2032-05-17 00:00:00+00:00,283.6807
2032-05-18 00:00:00+00:00,283.14713
2032-05-19 00:00:00+00:00,283.6632
2032-05-20 00:00:00+00:00,286.9899
2032-05-21 00:00:00+00:00,283.73822
2032-05-22 00:00:00+00:00,282.5584
2032-05-23 00:00:00+00:00,282.9524
2032-05-24 00:00:00+00:00,282.45126
2032-05-25 00:00:00+00:00,284.05884
2032-05-26 00:00:00+00:00,284.9129
2032-05-27 00:00:00+00:00,283.70087
2032-05-28 00:00:00+00:00,283.92627
2032-05-29 00:00:00+00:00,284.37787
2032-05-30 00:00:00+00:00,282.63864
2032-05-31 00:00:00+00:00,284.25522
2032-06-01 00:00:00+00:00,288.16403
2032-06-02 00:00:00+00:00,284.36365
2032-06-03 00:00:00+00:00,284.27777
2032-06-04 00:00:00+00:00,283.77097
2032-06-05 00:00:00+00:00,282.96793
2032-06-06 00:00:00+00:00,281.89636
2032-06-07 00:00:00+00:00,283.49545
2032-06-08 00:00:00+00:00,284.723
2032-06-09 00:00:00+00:00,285.7428
2032-06-10 00:00:00+00:00,287.14536
2032-06-11 00:00:00+00:00,286.75568
2032-06-12 00:00:00+00:00,288.17798
2032-06-13 00:00:00+00:00,286.72705
2032-06-14 00:00:00+00:00,284.85867
2032-06-15 00:00:00+00:00,284.3885
2032-06-16 00:00:00+00:00,284.41727
2032-06-17 00:00:00+00:00,286.21088
2032-06-18 00:00:00+00:00,284.9146
2032-06-19 00:00:00+00:00,287.10083
2032-06-20 00:00:00+00:00,285.74057
2032-06-21 00:00:00+00:00,285.688
2032-06-22 00:00:00+00:00,286.96765
2032-06-23 00:00:00+00:00,286.8567
2032-06-24 00:00:00+00:00,285.6727
2032-06-25 00:00:00+00:00,285.77124
2032-06-26 00:00:00+00:00,284.73813
2032-06-27 00:00:00+00:00,286.04092
2032-06-28 00:00:00+00:00,286.215
2032-06-29 00:00:00+00:00,287.00327
2032-06-30 00:00:00+00:00,286.0639
2032-07-01 00:00:00+00:00,285.86536
2032-07-02 00:00:00+00:00,285.19843
2032-07-03 00:00:00+00:00,286.03427
2032-07-04 00:00:00+00:00,286.84348
2032-07-05 00:00:00+00:00,286.75772
2032-07-06 00:00:00+00:00,285.18628
2032-07-07 00:00:00+00:00,284.42957
2032-07-08 00:00:00+00:00,285.25052
2032-07-09 00:00:00+00:00,284.6211
2032-07-10 00:00:00+00:00,285.08954
2032-07-11 00:00:00+00:00,287.39902
2032-07-12 00:00:00+00:00,285.6429
2032-07-13 00:00:00+00:00,283.874
2032-07-14 00:00:00+00:00,282.92404
2032-07-15 00:00:00+00:00,284.60773
2032-07-16 00:00:00+00:00,285.62875
2032-07-17 00:00:00+00:00,284.23648
2032-07-18 00:00:00+00:00,286.27536
2032-07-19 00:00:00+00:00,285.36865
2032-07-20 00:00:00+00:00,284.77277
2032-07-21 00:00:00+00:00,285.4378
2032-07-22 00:00:00+00:00,287.13934
2032-07-23 00:00:00+00:00,284.92307
2032-07-24 00:00:00+00:00,284.73773
2032-07-25 00:00:00+00:00,283.7207
2032-07-26 00:00:00+00:00,284.54218
2032-07-27 00:00:00+00:00,286.702
2032-07-28 00:00:00+00:00,285.2939
2032-07-29 00:00:00+00:00,285.9794
2032-07-30 00:00:00+00:00,286.8409
2032-07-31 00:00:00+00:00,285.4337
2032-08-01 00:00:00+00:00,287.03134
2032-08-02 00:00:00+00:00,287.01807
2032-08-03 00:00:00+00:00,284.60587
2032-08-04 00:00:00+00:00,283.79227
2032-08-05 00:00:00+00:00,284.23093
2032-08-06 00:00:00+00:00,284.9021
2032-08-07 00:00:00+00:00,285.1034
2032-08-08 00:00:00+00:00,285.83395
2032-08-09 00:00:00+00:00,285.81332
2032-08-10 00:00:00+00:00,285.7089
2032-08-11 00:00:00+00:00,284.7381
2032-08-12 00:00:00+00:00,285.09375
2032-08-13 00:00:00+00:00,283.25082
2032-08-14 00:00:00+00:00,283.9442
2032-08-15 00:00:00+00:00,284.5342
2032-08-16 00:00:00+00:00,283.88306
2032-08-17 00:00:00+00:00,287.10422
2032-08-18 00:00:00+00:00,286.78967
2032-08-19 00:00:00+00:00,287.35947
2032-08-20 00:00:00+00:00,287.308
2032-08-21 00:00:00+00:00,284.36307
2032-08-22 00:00:00+00:00,284.89117
2032-08-23 00:00:00+00:00,285.74402
2032-08-24 00:00:00+00:00,286.5848
2032-08-25 00:00:00+00:00,286.5615
2032-08-26 00:00:00+00:00,284.5563
2032-08-27 00:00:00+00:00,284.36267
2032-08-28 00:00:00+00:00,284.98767
2032-08-29 00:00:00+00:00,284.57477
2032-08-30 00:00:00+00:00,291.03995
2032-08-31 00:00:00+00:00,289.3904
2032-09-01 00:00:00+00:00,286.0368
2032-09-02 00:00:00+00:00,288.20718
2032-09-03 00:00:00+00:00,288.97717
2032-09-04 00:00:00+00:00,286.78815
2032-09-05 00:00:00+00:00,287.1455
2032-09-06 00:00:00+00:00,285.20602
2032-09-07 00:00:00+00:00,283.35318
2032-09-08 00:00:00+00:00,285.71646
2032-09-09 00:00:00+00:00,284.85126
2032-09-10 00:00:00+00:00,285.2443
2032-09-11 00:00:00+00:00,284.24054
2032-09-12 00:00:00+00:00,284.25015
2032-09-13 00:00:00+00:00,283.63928
2032-09-14 00:00:00+00:00,281.11057
2032-09-15 00:00:00+00:00,280.03476
2032-09-16 00:00:00+00:00,283.27423
2032-09-17 00:00:00+00:00,284.59863
2032-09-18 00:00:00+00:00,285.34726
2032-09-19 00:00:00+00:00,285.4988
2032-09-20 00:00:00+00:00,283.72043
2032-09-21 00:00:00+00:00,282.43286
2032-09-22 00:00:00+00:00,285.38593
2032-09-23 00:00:00+00:00,282.97443
2032-09-24 00:00:00+00:00,283.7536
2032-09-25 00:00:00+00:00,285.23486
2032-09-26 00:00:00+00:00,283.9507
2032-09-27 00:00:00+00:00,285.84918
2032-09-28 00:00:00+00:00,284.0312
