time,tasmin_day_CNRM-CM5_rcp45
2045-06-21 00:00:00+00:00,287.68286
2045-06-22 00:00:00+00:00,285.49527
2045-06-23 00:00:00+00:00,285.0688
2045-06-24 00:00:00+00:00,283.8099
2045-06-25 00:00:00+00:00,285.85425
2045-06-26 00:00:00+00:00,285.83395
2045-06-27 00:00:00+00:00,285.6404
2045-06-28 00:00:00+00:00,284.91302
2045-06-29 00:00:00+00:00,286.07513
2045-06-30 00:00:00+00:00,284.7555
2045-07-01 00:00:00+00:00,286.84427
2045-07-02 00:00:00+00:00,284.52386
2045-07-03 00:00:00+00:00,284.44073
2045-07-04 00:00:00+00:00,281.16913
2045-07-05 00:00:00+00:00,282.45868
2045-07-06 00:00:00+00:00,282.2606
2045-07-07 00:00:00+00:00,285.12927
2045-07-08 00:00:00+00:00,285.16922
2045-07-09 00:00:00+00:00,284.0995
2045-07-10 00:00:00+00:00,285.098
2045-07-11 00:00:00+00:00,284.09894
2045-07-12 00:00:00+00:00,285.92752
2045-07-13 00:00:00+00:00,287.50024
2045-07-14 00:00:00+00:00,286.3444
2045-07-15 00:00:00+00:00,286.20398
2045-07-16 00:00:00+00:00,284.77377
2045-07-17 00:00:00+00:00,283.862
2045-07-18 00:00:00+00:00,281.33975
2045-07-19 00:00:00+00:00,284.7757
2045-07-20 00:00:00+00:00,285.89902
2045-07-21 00:00:00+00:00,285.5011
2045-07-22 00:00:00+00:00,287.80087
2045-07-23 00:00:00+00:00,286.23392
2045-07-24 00:00:00+00:00,286.4499
2045-07-25 00:00:00+00:00,285.96704
2045-07-26 00:00:00+00:00,286.09982
2045-07-27 00:00:00+00:00,285.09085
2045-07-28 00:00:00+00:00,285.52737
2045-07-29 00:00:00+00:00,284.71362
2045-07-30 00:00:00+00:00,285.4544
2045-07-31 00:00:00+00:00,285.93854
2045-08-01 00:00:00+00:00,286.18365
2045-08-02 00:00:00+00:00,285.01746
2045-08-03 00:00:00+00:00,284.39755
2045-08-04 00:00:00+00:00,283.6399
2045-08-05 00:00:00+00:00,284.31967
2045-08-06 00:00:00+00:00,287.60757
2045-08-07 00:00:00+00:00,286.28006
2045-08-08 00:00:00+00:00,286.4695
2045-08-09 00:00:00+00:00,285.5019
2045-08-10 00:00:00+00:00,283.2722
2045-08-11 00:00:00+00:00,283.42545
2045-08-12 00:00:00+00:00,285.4375
2045-08-13 00:00:00+00:00,284.57083
2045-08-14 00:00:00+00:00,287.3529
2045-08-15 00:00:00+00:00,287.43304
2045-08-16 00:00:00+00:00,287.60983
2045-08-17 00:00:00+00:00,285.18826
2045-08-18 00:00:00+00:00,285.78204
2045-08-19 00:00:00+00:00,284.08185
2045-08-20 00:00:00+00:00,284.80634
2045-08-21 00:00:00+00:00,284.8481
2045-08-22 00:00:00+00:00,285.6828
2045-08-23 00:00:00+00:00,285.47943
2045-08-24 00:00:00+00:00,286.70746
2045-08-25 00:00:00+00:00,284.33646
2045-08-26 00:00:00+00:00,284.45435
2045-08-27 00:00:00+00:00,284.66318
2045-08-28 00:00:00+00:00,285.61707
2045-08-29 00:00:00+00:00,284.8446
2045-08-30 00:00:00+00:00,285.1285
2045-08-31 00:00:00+00:00,287.66077
2045-09-01 00:00:00+00:00,285.47037
2045-09-02 00:00:00+00:00,282.88107
2045-09-03 00:00:00+00:00,287.7482
2045-09-04 00:00:00+00:00,287.13904
2045-09-05 00:00:00+00:00,282.05957
2045-09-06 00:00:00+00:00,285.63083
2045-09-07 00:00:00+00:00,285.74957
2045-09-08 00:00:00+00:00,287.39764
2045-09-09 00:00:00+00:00,284.70245
2045-09-10 00:00:00+00:00,285.94986
2045-09-11 00:00:00+00:00,286.1857
2045-09-12 00:00:00+00:00,285.27722
2045-09-13 00:00:00+00:00,287.2609
2045-09-14 00:00:00+00:00,285.1692
2045-09-15 00:00:00+00:00,285.2885
2045-09-16 00:00:00+00:00,281.86804
2045-09-17 00:00:00+00:00,281.26
2045-09-18 00:00:00+00:00,287.16196
2045-09-19 00:00:00+00:00,286.8471
2045-09-20 00:00:00+00:00,287.87463
2045-09-21 00:00:00+00:00,290.3727
2045-09-22 00:00:00+00:00,287.77454
2045-09-23 00:00:00+00:00,286.43582
2045-09-24 00:00:00+00:00,286.0881
2045-09-25 00:00:00+00:00,282.29913
2045-09-26 00:00:00+00:00,285.2874
2045-09-27 00:00:00+00:00,282.25104
2045-09-28 00:00:00+00:00,281.03867
2045-09-29 00:00:00+00:00,284.6409
2045-09-30 00:00:00+00:00,286.04883
2045-10-01 00:00:00+00:00,286.31802
2045-10-02 00:00:00+00:00,281.5158
2045-10-03 00:00:00+00:00,280.57227
2045-10-04 00:00:00+00:00,282.25693
2045-10-05 00:00:00+00:00,283.94904
2045-10-06 00:00:00+00:00,283.7566
2045-10-07 00:00:00+00:00,281.13278
2045-10-08 00:00:00+00:00,280.168
2045-10-09 00:00:00+00:00,289.23636
2045-10-10 00:00:00+00:00,286.36362
2045-10-11 00:00:00+00:00,283.5476
2045-10-12 00:00:00+00:00,286.0228
2045-10-13 00:00:00+00:00,285.1412
2045-10-14 00:00:00+00:00,284.23508
2045-10-15 00:00:00+00:00,285.37845
2045-10-16 00:00:00+00:00,284.6979
2045-10-17 00:00:00+00:00,288.07178
2045-10-18 00:00:00+00:00,285.06766
2045-10-19 00:00:00+00:00,280.94528
2045-10-20 00:00:00+00:00,282.34366
2045-10-21 00:00:00+00:00,285.71695
2045-10-22 00:00:00+00:00,287.92245
2045-10-23 00:00:00+00:00,287.86722
2045-10-24 00:00:00+00:00,285.97888
2045-10-25 00:00:00+00:00,277.101
2045-10-26 00:00:00+00:00,280.30365
2045-10-27 00:00:00+00:00,282.68567
2045-10-28 00:00:00+00:00,280.8544
2045-10-29 00:00:00+00:00,277.33356
2045-10-30 00:00:00+00:00,277.13138
2045-10-31 00:00:00+00:00,277.11115
2045-11-01 00:00:00+00:00,279.03873
2045-11-02 00:00:00+00:00,279.01923
2045-11-03 00:00:00+00:00,282.32947
2045-11-04 00:00:00+00:00,281.8181
2045-11-05 00:00:00+00:00,282.79797
2045-11-06 00:00:00+00:00,281.2406
2045-11-07 00:00:00+00:00,278.1785
2045-11-08 00:00:00+00:00,281.2522
2045-11-09 00:00:00+00:00,279.1206
2045-11-10 00:00:00+00:00,278.6373
2045-11-11 00:00:00+00:00,278.0255
2045-11-12 00:00:00+00:00,276.73212
2045-11-13 00:00:00+00:00,276.48096
2045-11-14 00:00:00+00:00,277.35074
2045-11-15 00:00:00+00:00,279.83856
2045-11-16 00:00:00+00:00,286.06094
2045-11-17 00:00:00+00:00,286.87216
2045-11-18 00:00:00+00:00,285.90067
2045-11-19 00:00:00+00:00,280.74884
2045-11-20 00:00:00+00:00,285.03888
2045-11-21 00:00:00+00:00,285.0095
2045-11-22 00:00:00+00:00,283.00287
2045-11-23 00:00:00+00:00,283.49304
2045-11-24 00:00:00+00:00,283.06213
2045-11-25 00:00:00+00:00,282.8637
2045-11-26 00:00:00+00:00,286.77832
2045-11-27 00:00:00+00:00,285.07877
2045-11-28 00:00:00+00:00,282.26984
2045-11-29 00:00:00+00:00,279.6116
2045-11-30 00:00:00+00:00,281.40384
2045-12-01 00:00:00+00:00,281.47485
2045-12-02 00:00:00+00:00,282.65347
2045-12-03 00:00:00+00:00,274.8718
2045-12-04 00:00:00+00:00,278.98236
2045-12-05 00:00:00+00:00,281.91528
2045-12-06 00:00:00+00:00,285.84702
2045-12-07 00:00:00+00:00,284.31927
2045-12-08 00:00:00+00:00,283.53754
2045-12-09 00:00:00+00:00,281.79984
2045-12-10 00:00:00+00:00,283.24576
2045-12-11 00:00:00+00:00,282.24393
2045-12-12 00:00:00+00:00,277.63037
2045-12-13 00:00:00+00:00,279.64847
2045-12-14 00:00:00+00:00,278.68814
2045-12-15 00:00:00+00:00,282.2085
2045-12-16 00:00:00+00:00,277.8342
2045-12-17 00:00:00+00:00,279.95566
2045-12-18 00:00:00+00:00,280.9317
2045-12-19 00:00:00+00:00,276.73068
2045-12-20 00:00:00+00:00,276.34708
2045-12-21 00:00:00+00:00,276.47705
2045-12-22 00:00:00+00:00,276.3588
2045-12-23 00:00:00+00:00,275.0788
2045-12-24 00:00:00+00:00,273.1434
2045-12-25 00:00:00+00:00,273.02957
2045-12-26 00:00:00+00:00,273.42966
2045-12-27 00:00:00+00:00,274.29575
2045-12-28 00:00:00+00:00,274.5811
2045-12-29 00:00:00+00:00,275.14136
2045-12-30 00:00:00+00:00,275.0219
2045-12-31 00:00:00+00:00,273.55923
2046-01-01 00:00:00+00:00,273.49597
2046-01-02 00:00:00+00:00,274.82767
2046-01-03 00:00:00+00:00,275.17404
2046-01-04 00:00:00+00:00,275.70044
2046-01-05 00:00:00+00:00,275.43704
2046-01-06 00:00:00+00:00,278.427
2046-01-07 00:00:00+00:00,277.74323
2046-01-08 00:00:00+00:00,280.0064
2046-01-09 00:00:00+00:00,277.48926
2046-01-10 00:00:00+00:00,274.74313
2046-01-11 00:00:00+00:00,276.2086
2046-01-12 00:00:00+00:00,272.92368
2046-01-13 00:00:00+00:00,279.14047
2046-01-14 00:00:00+00:00,282.09702
2046-01-15 00:00:00+00:00,279.18622
2046-01-16 00:00:00+00:00,281.28134
2046-01-17 00:00:00+00:00,280.59277
2046-01-18 00:00:00+00:00,276.99252
2046-01-19 00:00:00+00:00,275.4862
2046-01-20 00:00:00+00:00,276.2346
2046-01-21 00:00:00+00:00,275.47885
2046-01-22 00:00:00+00:00,273.7279
2046-01-23 00:00:00+00:00,271.60156
2046-01-24 00:00:00+00:00,274.03644
2046-01-25 00:00:00+00:00,279.6504
2046-01-26 00:00:00+00:00,282.98343
2046-01-27 00:00:00+00:00,278.01273
2046-01-28 00:00:00+00:00,276.64505
2046-01-29 00:00:00+00:00,272.7676
2046-01-30 00:00:00+00:00,272.39438
2046-01-31 00:00:00+00:00,273.52908
2046-02-01 00:00:00+00:00,277.44186
2046-02-02 00:00:00+00:00,274.56522
2046-02-03 00:00:00+00:00,274.1104
2046-02-04 00:00:00+00:00,274.86813
2046-02-05 00:00:00+00:00,274.4775
2046-02-06 00:00:00+00:00,275.40076
2046-02-07 00:00:00+00:00,276.77634
2046-02-08 00:00:00+00:00,274.13275
2046-02-09 00:00:00+00:00,274.50827
2046-02-10 00:00:00+00:00,276.5193
2046-02-11 00:00:00+00:00,275.81345
2046-02-12 00:00:00+00:00,275.61288
2046-02-13 00:00:00+00:00,275.8965
2046-02-14 00:00:00+00:00,274.431
2046-02-15 00:00:00+00:00,275.12964
2046-02-16 00:00:00+00:00,275.51224
2046-02-17 00:00:00+00:00,278.16412
2046-02-18 00:00:00+00:00,276.89194
2046-02-19 00:00:00+00:00,274.76184
2046-02-20 00:00:00+00:00,278.9214
2046-02-21 00:00:00+00:00,278.99792
2046-02-22 00:00:00+00:00,280.0311
2046-02-23 00:00:00+00:00,279.6895
2046-02-24 00:00:00+00:00,277.6128
2046-02-25 00:00:00+00:00,285.85883
2046-02-26 00:00:00+00:00,287.28522
2046-02-27 00:00:00+00:00,288.06766
2046-02-28 00:00:00+00:00,286.47638
2046-03-01 00:00:00+00:00,286.79144
2046-03-02 00:00:00+00:00,288.1605
2046-03-03 00:00:00+00:00,285.3755
2046-03-04 00:00:00+00:00,283.8531
2046-03-05 00:00:00+00:00,280.23956
2046-03-06 00:00:00+00:00,284.87662
2046-03-07 00:00:00+00:00,286.01117
2046-03-08 00:00:00+00:00,286.7782
2046-03-09 00:00:00+00:00,284.92032
2046-03-10 00:00:00+00:00,282.96375
2046-03-11 00:00:00+00:00,280.47986
2046-03-12 00:00:00+00:00,284.7764
2046-03-13 00:00:00+00:00,285.37024
2046-03-14 00:00:00+00:00,282.09634
2046-03-15 00:00:00+00:00,278.72266
2046-03-16 00:00:00+00:00,279.78592
2046-03-17 00:00:00+00:00,280.4544
2046-03-18 00:00:00+00:00,279.29837
2046-03-19 00:00:00+00:00,279.37622
2046-03-20 00:00:00+00:00,283.6512
2046-03-21 00:00:00+00:00,280.43405
2046-03-22 00:00:00+00:00,280.45947
2046-03-23 00:00:00+00:00,283.28928
2046-03-24 00:00:00+00:00,281.01254
2046-03-25 00:00:00+00:00,279.7758
2046-03-26 00:00:00+00:00,278.00952
2046-03-27 00:00:00+00:00,276.7188
2046-03-28 00:00:00+00:00,279.01508
2046-03-29 00:00:00+00:00,280.22626
2046-03-30 00:00:00+00:00,276.2278
2046-03-31 00:00:00+00:00,276.68835
2046-04-01 00:00:00+00:00,276.57187
2046-04-02 00:00:00+00:00,277.56622
2046-04-03 00:00:00+00:00,280.45883
2046-04-04 00:00:00+00:00,280.87674
2046-04-05 00:00:00+00:00,277.03842
2046-04-06 00:00:00+00:00,274.35904
2046-04-07 00:00:00+00:00,280.08768
2046-04-08 00:00:00+00:00,282.9596
2046-04-09 00:00:00+00:00,279.6552
2046-04-10 00:00:00+00:00,281.68176
2046-04-11 00:00:00+00:00,279.53873
2046-04-12 00:00:00+00:00,276.04028
2046-04-13 00:00:00+00:00,276.21405
2046-04-14 00:00:00+00:00,275.34006
2046-04-15 00:00:00+00:00,277.59805
2046-04-16 00:00:00+00:00,279.02603
2046-04-17 00:00:00+00:00,279.02844
2046-04-18 00:00:00+00:00,278.9
2046-04-19 00:00:00+00:00,279.30142
2046-04-20 00:00:00+00:00,284.61295
2046-04-21 00:00:00+00:00,283.78458
2046-04-22 00:00:00+00:00,284.85834
2046-04-23 00:00:00+00:00,280.62213
2046-04-24 00:00:00+00:00,280.0185
2046-04-25 00:00:00+00:00,282.56375
2046-04-26 00:00:00+00:00,285.13193
2046-04-27 00:00:00+00:00,284.87427
2046-04-28 00:00:00+00:00,281.51416
2046-04-29 00:00:00+00:00,281.93814
2046-04-30 00:00:00+00:00,283.5837
2046-05-01 00:00:00+00:00,282.33438
2046-05-02 00:00:00+00:00,282.3876
2046-05-03 00:00:00+00:00,279.38763
2046-05-04 00:00:00+00:00,282.32504
2046-05-05 00:00:00+00:00,282.82635
2046-05-06 00:00:00+00:00,286.70984
2046-05-07 00:00:00+00:00,283.0141
2046-05-08 00:00:00+00:00,282.9753
2046-05-09 00:00:00+00:00,283.10995
2046-05-10 00:00:00+00:00,283.29254
2046-05-11 00:00:00+00:00,282.94757
2046-05-12 00:00:00+00:00,282.43845
2046-05-13 00:00:00+00:00,281.0202
2046-05-14 00:00:00+00:00,280.44305
2046-05-15 00:00:00+00:00,281.40424
2046-05-16 00:00:00+00:00,280.7749
2046-05-17 00:00:00+00:00,282.11215
2046-05-18 00:00:00+00:00,281.20883
2046-05-19 00:00:00+00:00,282.48434
2046-05-20 00:00:00+00:00,280.4677
2046-05-21 00:00:00+00:00,278.3217
2046-05-22 00:00:00+00:00,280.41156
2046-05-23 00:00:00+00:00,279.07123
2046-05-24 00:00:00+00:00,281.8022
2046-05-25 00:00:00+00:00,280.45453
2046-05-26 00:00:00+00:00,282.3257
2046-05-27 00:00:00+00:00,283.425
2046-05-28 00:00:00+00:00,283.72684
2046-05-29 00:00:00+00:00,282.89645
2046-05-30 00:00:00+00:00,284.24524
2046-05-31 00:00:00+00:00,284.20883
2046-06-01 00:00:00+00:00,283.7933
2046-06-02 00:00:00+00:00,284.5581
2046-06-03 00:00:00+00:00,279.1218
2046-06-04 00:00:00+00:00,281.311
2046-06-05 00:00:00+00:00,280.3872
2046-06-06 00:00:00+00:00,279.1063
2046-06-07 00:00:00+00:00,281.29868
2046-06-08 00:00:00+00:00,287.267
2046-06-09 00:00:00+00:00,284.50446
2046-06-10 00:00:00+00:00,282.39633
2046-06-11 00:00:00+00:00,286.86664
2046-06-12 00:00:00+00:00,285.1092
2046-06-13 00:00:00+00:00,285.26862
2046-06-14 00:00:00+00:00,285.17206
2046-06-15 00:00:00+00:00,288.31644
2046-06-16 00:00:00+00:00,285.2896
2046-06-17 00:00:00+00:00,285.076
2046-06-18 00:00:00+00:00,284.20657
2046-06-19 00:00:00+00:00,285.39825
2046-06-20 00:00:00+00:00,283.64972
2046-06-21 00:00:00+00:00,285.364
2046-06-22 00:00:00+00:00,285.58408
2046-06-23 00:00:00+00:00,285.04736
2046-06-24 00:00:00+00:00,282.81985
2046-06-25 00:00:00+00:00,287.08844
2046-06-26 00:00:00+00:00,291.03842
2046-06-27 00:00:00+00:00,287.69147
2046-06-28 00:00:00+00:00,285.9359
2046-06-29 00:00:00+00:00,285.87173
2046-06-30 00:00:00+00:00,286.46045
2046-07-01 00:00:00+00:00,283.9806
2046-07-02 00:00:00+00:00,287.42123
2046-07-03 00:00:00+00:00,289.92645
2046-07-04 00:00:00+00:00,289.03732
2046-07-05 00:00:00+00:00,288.1724
2046-07-06 00:00:00+00:00,286.34625
2046-07-07 00:00:00+00:00,284.79523
2046-07-08 00:00:00+00:00,286.72095
2046-07-09 00:00:00+00:00,287.42487
2046-07-10 00:00:00+00:00,287.45093
2046-07-11 00:00:00+00:00,284.12292
2046-07-12 00:00:00+00:00,282.25864
2046-07-13 00:00:00+00:00,285.8168
2046-07-14 00:00:00+00:00,286.7781
2046-07-15 00:00:00+00:00,287.97656
2046-07-16 00:00:00+00:00,288.19217
2046-07-17 00:00:00+00:00,286.8353
2046-07-18 00:00:00+00:00,285.26636
2046-07-19 00:00:00+00:00,285.1349
2046-07-20 00:00:00+00:00,284.99835
2046-07-21 00:00:00+00:00,285.54532
2046-07-22 00:00:00+00:00,285.5089
2046-07-23 00:00:00+00:00,286.37714
2046-07-24 00:00:00+00:00,285.71432
2046-07-25 00:00:00+00:00,283.46335
2046-07-26 00:00:00+00:00,284.50226
2046-07-27 00:00:00+00:00,284.99258
2046-07-28 00:00:00+00:00,286.4722
2046-07-29 00:00:00+00:00,285.389
2046-07-30 00:00:00+00:00,286.1709
2046-07-31 00:00:00+00:00,284.1042
2046-08-01 00:00:00+00:00,286.20987
2046-08-02 00:00:00+00:00,286.73148
2046-08-03 00:00:00+00:00,284.34955
2046-08-04 00:00:00+00:00,285.63303
2046-08-05 00:00:00+00:00,286.58136
2046-08-06 00:00:00+00:00,286.60388
2046-08-07 00:00:00+00:00,285.33392
2046-08-08 00:00:00+00:00,284.3592
2046-08-09 00:00:00+00:00,283.66138
2046-08-10 00:00:00+00:00,285.28702
2046-08-11 00:00:00+00:00,286.03583
2046-08-12 00:00:00+00:00,287.4001
2046-08-13 00:00:00+00:00,286.9327
2046-08-14 00:00:00+00:00,288.22232
2046-08-15 00:00:00+00:00,285.80927
2046-08-16 00:00:00+00:00,284.16272
2046-08-17 00:00:00+00:00,283.68616
2046-08-18 00:00:00+00:00,282.80743
2046-08-19 00:00:00+00:00,283.97397
2046-08-20 00:00:00+00:00,285.60397
2046-08-21 00:00:00+00:00,284.70935
2046-08-22 00:00:00+00:00,283.88538
2046-08-23 00:00:00+00:00,286.38342
2046-08-24 00:00:00+00:00,288.38547
2046-08-25 00:00:00+00:00,286.97266
2046-08-26 00:00:00+00:00,287.53506
2046-08-27 00:00:00+00:00,286.21982
2046-08-28 00:00:00+00:00,289.6502
2046-08-29 00:00:00+00:00,285.57224
2046-08-30 00:00:00+00:00,285.3635
2046-08-31 00:00:00+00:00,286.95908
2046-09-01 00:00:00+00:00,285.27893
2046-09-02 00:00:00+00:00,285.83243
2046-09-03 00:00:00+00:00,286.22504
2046-09-04 00:00:00+00:00,283.56912
2046-09-05 00:00:00+00:00,286.95166
2046-09-06 00:00:00+00:00,286.3436
2046-09-07 00:00:00+00:00,281.7571
2046-09-08 00:00:00+00:00,285.44037
2046-09-09 00:00:00+00:00,284.49524
2046-09-10 00:00:00+00:00,286.59692
2046-09-11 00:00:00+00:00,287.5925
2046-09-12 00:00:00+00:00,285.09668
2046-09-13 00:00:00+00:00,283.87106
2046-09-14 00:00:00+00:00,282.37262
2046-09-15 00:00:00+00:00,284.25623
2046-09-16 00:00:00+00:00,283.2245
2046-09-17 00:00:00+00:00,284.75156
2046-09-18 00:00:00+00:00,283.92676
2046-09-19 00:00:00+00:00,284.87506
2046-09-20 00:00:00+00:00,286.09677
2046-09-21 00:00:00+00:00,285.86475
2046-09-22 00:00:00+00:00,284.5026
2046-09-23 00:00:00+00:00,283.73248
2046-09-24 00:00:00+00:00,284.61978
2046-09-25 00:00:00+00:00,285.4522
2046-09-26 00:00:00+00:00,284.30594
2046-09-27 00:00:00+00:00,286.4862
2046-09-28 00:00:00+00:00,283.78802
2046-09-29 00:00:00+00:00,282.80438
2046-09-30 00:00:00+00:00,285.55035
2046-10-01 00:00:00+00:00,288.11777
2046-10-02 00:00:00+00:00,288.7795
2046-10-03 00:00:00+00:00,286.2841
2046-10-04 00:00:00+00:00,285.04462
2046-10-05 00:00:00+00:00,282.9366
2046-10-06 00:00:00+00:00,282.6204
2046-10-07 00:00:00+00:00,284.51358
2046-10-08 00:00:00+00:00,285.4016
2046-10-09 00:00:00+00:00,284.8075
2046-10-10 00:00:00+00:00,283.86188
2046-10-11 00:00:00+00:00,284.0717
2046-10-12 00:00:00+00:00,287.21268
2046-10-13 00:00:00+00:00,288.38345
2046-10-14 00:00:00+00:00,288.31433
2046-10-15 00:00:00+00:00,284.39767
2046-10-16 00:00:00+00:00,285.06137
2046-10-17 00:00:00+00:00,282.5031
2046-10-18 00:00:00+00:00,281.99606
2046-10-19 00:00:00+00:00,285.0798
2046-10-20 00:00:00+00:00,281.4426
2046-10-21 00:00:00+00:00,281.6941
2046-10-22 00:00:00+00:00,281.4584
2046-10-23 00:00:00+00:00,281.20114
2046-10-24 00:00:00+00:00,280.26328
2046-10-25 00:00:00+00:00,280.3966
2046-10-26 00:00:00+00:00,282.50458
2046-10-27 00:00:00+00:00,277.0865
2046-10-28 00:00:00+00:00,277.172
2046-10-29 00:00:00+00:00,276.87567
2046-10-30 00:00:00+00:00,276.22443
2046-10-31 00:00:00+00:00,281.42468
2046-11-01 00:00:00+00:00,280.94165
2046-11-02 00:00:00+00:00,277.66257
2046-11-03 00:00:00+00:00,277.142
2046-11-04 00:00:00+00:00,280.36786
2046-11-05 00:00:00+00:00,283.91992
2046-11-06 00:00:00+00:00,279.41293
2046-11-07 00:00:00+00:00,275.1017
2046-11-08 00:00:00+00:00,278.48575
2046-11-09 00:00:00+00:00,275.59726
2046-11-10 00:00:00+00:00,278.69772
2046-11-11 00:00:00+00:00,279.67792
2046-11-12 00:00:00+00:00,281.30945
2046-11-13 00:00:00+00:00,278.23737
2046-11-14 00:00:00+00:00,276.6298
2046-11-15 00:00:00+00:00,277.4386
2046-11-16 00:00:00+00:00,276.3153
2046-11-17 00:00:00+00:00,281.3279
2046-11-18 00:00:00+00:00,276.7687
2046-11-19 00:00:00+00:00,272.71432
2046-11-20 00:00:00+00:00,274.34625
2046-11-21 00:00:00+00:00,275.2022
2046-11-22 00:00:00+00:00,276.45026
2046-11-23 00:00:00+00:00,276.86075
2046-11-24 00:00:00+00:00,276.5859
2046-11-25 00:00:00+00:00,281.1785
2046-11-26 00:00:00+00:00,276.41776
2046-11-27 00:00:00+00:00,273.416
2046-11-28 00:00:00+00:00,275.69943
2046-11-29 00:00:00+00:00,275.04785
2046-11-30 00:00:00+00:00,277.44614
2046-12-01 00:00:00+00:00,280.11105
2046-12-02 00:00:00+00:00,283.11414
2046-12-03 00:00:00+00:00,284.58005
2046-12-04 00:00:00+00:00,284.37112
2046-12-05 00:00:00+00:00,284.9289
2046-12-06 00:00:00+00:00,284.8087
2046-12-07 00:00:00+00:00,279.8389
2046-12-08 00:00:00+00:00,280.48087
2046-12-09 00:00:00+00:00,282.9757
2046-12-10 00:00:00+00:00,279.92056
2046-12-11 00:00:00+00:00,279.50668
2046-12-12 00:00:00+00:00,275.22385
2046-12-13 00:00:00+00:00,273.61328
2046-12-14 00:00:00+00:00,281.77924
2046-12-15 00:00:00+00:00,285.60464
2046-12-16 00:00:00+00:00,285.99417
2046-12-17 00:00:00+00:00,279.99048
2046-12-18 00:00:00+00:00,274.26398
2046-12-19 00:00:00+00:00,276.3458
2046-12-20 00:00:00+00:00,273.03278
2046-12-21 00:00:00+00:00,270.85037
2046-12-22 00:00:00+00:00,267.5332
2046-12-23 00:00:00+00:00,272.49393
2046-12-24 00:00:00+00:00,281.73114
2046-12-25 00:00:00+00:00,286.1308
2046-12-26 00:00:00+00:00,285.76584
2046-12-27 00:00:00+00:00,284.41025
2046-12-28 00:00:00+00:00,279.7856
2046-12-29 00:00:00+00:00,282.88623
2046-12-30 00:00:00+00:00,286.27298
2046-12-31 00:00:00+00:00,285.32788
2047-01-01 00:00:00+00:00,281.6127
2047-01-02 00:00:00+00:00,279.48007
2047-01-03 00:00:00+00:00,283.75546
2047-01-04 00:00:00+00:00,283.27954
2047-01-05 00:00:00+00:00,282.41986
2047-01-06 00:00:00+00:00,280.36026
2047-01-07 00:00:00+00:00,282.45334
2047-01-08 00:00:00+00:00,276.17017
2047-01-09 00:00:00+00:00,276.0863
2047-01-10 00:00:00+00:00,279.1477
2047-01-11 00:00:00+00:00,276.90408
2047-01-12 00:00:00+00:00,274.71786
2047-01-13 00:00:00+00:00,275.18433
2047-01-14 00:00:00+00:00,275.14233
2047-01-15 00:00:00+00:00,280.75912
2047-01-16 00:00:00+00:00,285.90765
2047-01-17 00:00:00+00:00,285.04364
2047-01-18 00:00:00+00:00,282.63354
2047-01-19 00:00:00+00:00,279.70398
2047-01-20 00:00:00+00:00,283.7112
2047-01-21 00:00:00+00:00,280.7182
2047-01-22 00:00:00+00:00,277.34778
2047-01-23 00:00:00+00:00,282.5529
2047-01-24 00:00:00+00:00,281.9198
2047-01-25 00:00:00+00:00,280.2241
2047-01-26 00:00:00+00:00,283.1464
2047-01-27 00:00:00+00:00,285.29868
2047-01-28 00:00:00+00:00,285.18948
2047-01-29 00:00:00+00:00,286.00888
2047-01-30 00:00:00+00:00,283.27634
2047-01-31 00:00:00+00:00,281.02905
2047-02-01 00:00:00+00:00,282.25232
2047-02-02 00:00:00+00:00,283.68146
2047-02-03 00:00:00+00:00,282.49396
2047-02-04 00:00:00+00:00,280.21793
2047-02-05 00:00:00+00:00,279.49826
2047-02-06 00:00:00+00:00,281.16486
2047-02-07 00:00:00+00:00,284.53314
2047-02-08 00:00:00+00:00,287.57544
2047-02-09 00:00:00+00:00,287.78027
2047-02-10 00:00:00+00:00,281.56775
2047-02-11 00:00:00+00:00,276.5394
2047-02-12 00:00:00+00:00,282.6572
2047-02-13 00:00:00+00:00,278.73816
2047-02-14 00:00:00+00:00,279.64447
2047-02-15 00:00:00+00:00,278.74106
2047-02-16 00:00:00+00:00,282.9234
2047-02-17 00:00:00+00:00,278.6365
2047-02-18 00:00:00+00:00,283.91885
2047-02-19 00:00:00+00:00,287.90247
2047-02-20 00:00:00+00:00,286.18335
2047-02-21 00:00:00+00:00,279.06674
2047-02-22 00:00:00+00:00,282.23376
2047-02-23 00:00:00+00:00,288.4074
2047-02-24 00:00:00+00:00,286.9862
2047-02-25 00:00:00+00:00,287.1852
2047-02-26 00:00:00+00:00,281.13348
2047-02-27 00:00:00+00:00,281.37506
2047-02-28 00:00:00+00:00,279.13873
2047-03-01 00:00:00+00:00,280.17932
2047-03-02 00:00:00+00:00,278.78677
2047-03-03 00:00:00+00:00,278.1002
2047-03-04 00:00:00+00:00,276.78412
2047-03-05 00:00:00+00:00,277.2299
2047-03-06 00:00:00+00:00,279.13864
2047-03-07 00:00:00+00:00,280.37567
2047-03-08 00:00:00+00:00,277.89072
2047-03-09 00:00:00+00:00,280.40414
2047-03-10 00:00:00+00:00,284.29932
2047-03-11 00:00:00+00:00,282.8161
2047-03-12 00:00:00+00:00,284.22427
2047-03-13 00:00:00+00:00,284.46786
2047-03-14 00:00:00+00:00,286.3544
2047-03-15 00:00:00+00:00,280.86328
2047-03-16 00:00:00+00:00,275.55115
2047-03-17 00:00:00+00:00,278.80222
2047-03-18 00:00:00+00:00,283.7026
