date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,STREAM_LEAKAGE_IN_base,LAKE__SEEPAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,MNW2_IN,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,STREAM_LEAKAGE_OUT_base,LAKE__SEEPAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,day_base,year_base,month_base,date_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,STREAM_LEAKAGE_IN_unimp,LAKE__SEEPAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,LAKE__SEEPAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp,day_unimp,year_unimp,month_unimp,date_unimp
1997-12-15,509661.75,0.0,0.0,6531552.0,2969726.5,192301.84,2886205.0,0.0,0.0,1568.9716,0.0,13091016.0,4973394.0,0.0,22216.533,4250190.5,2517661.0,14623.321,0.0,891.5032,1143277.1,166112.92,0.0,13088367.0,2649.0,0.02,15,1997,12,1997-12-15,519301.8,0.0,6501423.5,2798738.8,7521.2505,2825142.8,0.0,0.0,12652128.0,4751068.5,0.0,4286336.0,2468014.8,34868.36,0.0,869.3458,1111436.8,12652593.0,-465.0,0.0,15,1997,12,1997-12-15
1998-01-15,918028.06,0.0,0.0,6523363.0,642901.94,170680.38,1392806.9,0.0,0.0,1476.4615,0.0,9649256.0,832744.25,0.0,18788.088,4265676.0,3147772.8,18728.738,0.0,7207.029,1210826.6,146121.5,0.0,9647864.0,1392.0,0.01,15,1998,1,1998-01-15,940350.56,0.0,6496974.5,628378.8,1480.0725,1355946.4,0.0,0.0,9423130.0,769498.6,0.0,4299827.5,3104460.5,43461.586,0.0,7338.228,1181714.9,9406301.0,16829.0,0.18,15,1998,1,1998-01-15
1998-02-15,857364.1,0.0,0.0,6458999.0,3350244.2,229979.4,5885511.0,0.0,0.0,2092.396,0.0,16784190.0,6697716.5,0.0,18952.742,4360440.0,5059553.0,25803.12,0.0,1769.8728,1675136.2,148575.28,0.0,17987946.0,-1203756.0,-5.79,15,1998,2,1998-02-15,1051526.1,0.0,6461974.5,1225598.2,586.0599,4683943.0,0.0,0.0,13423628.0,3348856.2,0.0,4362480.0,4190244.5,81287.74,0.0,2631.7246,1427455.1,13412955.0,10673.0,0.08,15,1998,2,1998-02-15
1998-03-15,2064866.0,0.0,0.0,6482343.5,748928.6,165008.3,3494771.2,0.0,0.0,1649.3215,0.0,12957567.0,2411906.5,0.0,19064.885,4337986.0,4281886.0,56640.016,0.0,21199.465,1666682.6,155392.94,0.0,12950758.0,6808.778,0.053333335,15,1998,3,1998-03-15,2454833.0,0.0,6434670.5,818841.94,19.9593,5698681.5,0.0,0.0,15407048.0,3876804.2,0.0,4423839.0,5234195.0,79554.8,0.0,13974.939,1772936.6,15401305.0,5743.0,0.04,15,1998,3,1998-03-15
1998-04-15,898387.7,0.0,0.0,6496792.0,1740162.8,186088.97,3070029.8,0.0,0.0,1707.0841,0.0,12393168.0,2862227.5,0.0,19161.13,4309045.5,3393860.8,41814.73,0.0,2731.6938,1597711.2,154906.6,0.0,12381460.0,11708.0,0.09,15,1998,4,1998-04-15,841760.56,0.0,6471756.5,1977935.6,10352.623,3689766.8,0.0,0.0,12991573.0,3765771.5,0.0,4341564.5,3280724.2,28518.436,0.0,2809.2532,1561712.0,12981099.0,10474.0,0.08,15,1998,4,1998-04-15
1998-05-15,1288794.2,0.0,0.0,6516321.0,3055782.8,216763.94,2644533.5,0.0,0.0,1704.7395,0.0,13723900.0,4471027.0,0.0,27661.262,4275654.5,3204124.5,23374.588,0.0,46092.926,1468879.2,160727.25,0.0,13677541.0,46358.5,0.315,15,1998,5,1998-05-15,1247032.0,0.0,6488950.0,3024646.2,26498.215,2643220.8,0.0,0.0,13430347.0,4461798.5,0.0,4308531.5,3119951.0,33487.01,0.0,45928.54,1433795.0,13403492.0,26855.0,0.18,15,1998,5,1998-05-15
1998-06-15,1454922.5,0.0,0.0,6523453.0,935537.5,159247.61,2224898.8,0.0,0.0,1623.7429,0.0,11299684.0,1545073.2,0.0,32373.307,4268991.5,3776382.8,31471.125,0.0,34508.02,1432969.9,165385.2,0.0,11287155.0,12529.0,0.11,15,1998,6,1998-06-15,1676822.0,0.0,6493935.5,849337.06,1544.133,2200887.0,0.0,0.0,11222526.0,1445956.6,0.0,4302083.0,3953604.2,62610.598,0.0,35053.28,1393503.9,11192812.0,29714.0,0.27,15,1998,6,1998-06-15
1998-07-15,1733453.8,0.0,0.0,6546305.5,441193.47,175635.81,1236600.4,0.0,0.0,1462.544,0.0,10134651.0,608750.5,0.0,40720.37,4246671.0,3116932.5,29524.27,0.0,479958.78,1319287.6,210845.34,82543.875,10135235.0,-584.0,-0.01,15,1998,7,1998-07-15,1619285.5,0.0,6503744.5,405552.5,3370.9326,1253116.0,0.0,0.0,9785069.0,601066.7,0.0,4286009.0,3060771.0,38781.105,0.0,500146.75,1294227.9,9781002.0,4067.0,0.04,15,1998,7,1998-07-15
1998-08-15,1752150.2,0.0,0.0,6567212.0,451946.97,183296.16,961581.75,0.0,0.0,1436.3116,0.0,9917623.0,390903.66,0.0,46194.46,4226370.0,2846110.8,22556.387,0.0,809650.7,1218630.1,269107.28,116753.04,9946276.0,-28653.0,-0.29,15,1998,8,1998-08-15,1640655.1,0.0,6515233.0,397658.97,3593.5784,948976.7,0.0,0.0,9506118.0,371626.34,0.0,4269943.0,2801710.8,34304.477,0.0,833382.44,1193836.1,9504803.0,1315.0,0.01,15,1998,8,1998-08-15
1998-09-15,1306909.5,0.0,0.0,6573565.0,476125.06,182267.53,736231.5,0.0,0.0,1424.713,0.0,9276523.0,268529.75,0.0,44009.63,4217753.0,2675951.8,22376.947,0.0,540432.0,1152841.4,265241.4,116241.984,9303378.0,-26854.5,-0.285,15,1998,9,1998-09-15,1364591.6,0.0,6520104.0,386814.25,3653.09,772538.7,0.0,0.0,9047702.0,257536.47,0.0,4261956.5,2675465.0,30693.385,0.0,687620.7,1135877.1,9049149.0,-1447.0,-0.02,15,1998,9,1998-09-15
1998-10-15,1197264.5,0.0,0.0,6566573.0,448932.3,178301.42,655535.94,0.0,0.0,1417.56,0.0,9048025.0,213924.67,0.0,41665.38,4216849.0,2714048.5,23243.166,0.0,354907.22,1141237.1,251868.62,107449.875,9065194.0,-17169.0,-0.19,15,1998,10,1998-10-15,1058211.0,0.0,6515733.0,392547.6,3946.5854,655813.3,0.0,0.0,8626251.0,213212.58,0.0,4259000.0,2632642.2,28242.541,0.0,380407.38,1116174.5,8629680.0,-3429.0,-0.04,15,1998,10,1998-10-15
1998-11-15,878532.0,0.0,0.0,6545454.5,1915804.4,187209.25,1398385.4,0.0,0.0,1578.1226,0.0,10926964.0,2654694.2,0.0,26205.557,4231262.0,2588184.2,13523.043,0.0,25122.553,1155168.0,175337.39,61.922302,10869559.0,57405.668,0.46333334,15,1998,11,1998-11-15,924553.25,0.0,6511743.5,1877431.5,18727.205,1341633.9,0.0,0.0,10674089.0,2594035.2,0.0,4265704.0,2576646.0,23108.37,0.0,26759.287,1124436.4,10610689.0,63400.0,0.51666665,15,1998,11,1998-11-15
1998-12-15,625921.25,0.0,0.0,6531248.5,4874577.0,233079.11,2680259.8,0.0,0.0,1849.4648,0.0,14946935.0,6950123.5,0.0,22836.35,4245418.5,2316949.2,7115.932,0.0,760.3777,1204609.2,160170.56,0.0,14907983.0,38952.0,0.26,15,1998,12,1998-12-15,674161.1,0.0,6502968.5,4757958.5,38165.22,2588068.0,0.0,0.0,14561321.0,6762673.5,0.0,4277074.0,2261923.8,22384.541,0.0,766.1682,1171823.2,14496646.0,64675.0,0.45,15,1998,12,1998-12-15
1999-01-15,867764.1,0.0,0.0,6532566.5,564103.3,156579.25,896504.2,0.0,0.0,1485.079,0.0,9019002.0,374507.0,0.0,19189.705,4252521.5,2961487.2,24324.436,0.0,8147.0757,1224904.6,155017.92,0.0,9020099.0,-1097.0,-0.01,15,1999,1,1999-01-15,877682.1,0.0,6503180.5,531865.7,3200.9673,902556.5,0.0,0.0,8818486.0,384480.78,0.0,4283342.5,2908988.5,41014.535,0.0,8354.877,1194438.9,8820620.0,-2134.0,-0.02,15,1999,1,1999-01-15
1999-02-15,1089224.8,0.0,0.0,6509099.0,3039131.0,209810.7,3882203.5,0.0,0.0,1835.0668,0.0,14731304.0,5341333.0,0.0,19266.887,4276153.5,3550764.0,23581.6,0.0,3215.734,1347149.2,155036.14,0.0,14716501.0,14804.6,0.09,15,1999,2,1999-02-15,471530.72,0.0,6498466.5,1279956.5,4177.944,1856612.4,0.0,0.0,10110744.0,1726886.6,0.0,4294354.5,2839029.0,41989.152,0.0,1085.0486,1221279.2,10124623.0,-13879.0,-0.14,15,1999,2,1999-02-15
1999-03-15,583824.06,0.0,0.0,6500327.5,1545044.4,163994.84,4131615.8,0.0,0.0,1722.7695,0.0,12926530.0,3205559.8,0.0,19311.008,4292187.0,3739214.2,29813.758,0.0,2165.084,1476603.9,155427.98,0.0,12920283.0,6247.0,0.05,15,1999,3,1999-03-15,495402.5,0.0,6476940.0,1723090.0,7466.4805,4111269.0,0.0,0.0,12814167.0,3459292.8,0.0,4326536.0,3534943.2,38478.953,0.0,2265.4822,1446456.4,12807972.0,6195.0,0.05,15,1999,3,1999-03-15
1999-04-15,614474.1,0.0,0.0,6511505.0,1191466.2,158760.97,2792598.0,0.0,0.0,1611.1625,0.0,11270415.0,1739287.1,0.0,19309.768,4280816.5,3579933.5,44589.043,0.0,3466.3008,1444564.4,152337.55,0.0,11264304.0,6111.0,0.05,15,1999,4,1999-04-15,567824.7,0.0,6485603.5,1190335.4,4518.1885,2751110.5,0.0,0.0,10999392.0,1709113.9,0.0,4314242.0,3507981.0,41789.64,0.0,3526.9316,1413138.0,10989792.0,9600.0,0.09,15,1999,4,1999-04-15
1999-05-15,1496797.9,0.0,0.0,6526207.5,462152.4,160753.72,1539266.5,0.0,0.0,1513.575,0.0,10186692.0,712656.2,0.0,22975.393,4266022.0,3474075.5,31928.055,0.0,137563.62,1371514.4,164085.11,0.0,10180820.0,5872.0,0.06,15,1999,5,1999-05-15,1468848.1,0.0,6494605.5,444512.84,3096.1863,1537349.8,0.0,0.0,9948412.0,701422.3,0.0,4299081.0,3419217.2,42107.664,0.0,138448.05,1342753.2,9943030.0,5382.0,0.05,15,1999,5,1999-05-15
1999-06-15,1650423.9,0.0,0.0,6549643.0,439069.6,182349.47,1022461.1,0.0,0.0,1462.4545,0.0,9845409.0,385517.16,0.0,32222.156,4237901.5,3025930.0,19378.576,0.0,549814.4,1264069.2,228208.9,111617.03,9854659.0,-9250.0,-0.09,15,1999,6,1999-06-15,1572808.5,0.0,6505847.5,414560.16,3631.7458,1023486.0,0.0,0.0,9520334.0,384399.06,0.0,4282185.0,2988953.0,35214.176,0.0,587160.5,1242342.2,9520254.0,80.0,0.0,15,1999,6,1999-06-15
1999-07-15,1900470.0,0.0,0.0,6568940.0,459684.66,178487.02,805483.3,0.0,0.0,1457.0953,0.0,9914522.0,246226.7,0.0,40479.715,4223353.5,2771861.2,13991.585,0.0,1075925.6,1180256.1,249467.88,133919.6,9935482.0,-20960.0,-0.21,15,1999,7,1999-07-15,1859026.5,0.0,6519712.0,399529.84,3612.6401,804463.06,0.0,0.0,9586344.0,242320.06,0.0,4267747.0,2760850.8,31422.59,0.0,1119444.4,1159642.1,9581427.0,4917.0,0.05,15,1999,7,1999-07-15
1999-08-15,1326403.9,0.0,0.0,6576007.0,464997.22,181477.61,670045.0,0.0,0.0,1434.6417,0.0,9220366.0,171111.7,0.0,45844.23,4215339.5,2668342.2,15347.412,0.0,610459.56,1134389.6,282981.44,115795.0,9259611.0,-39245.0,-0.42,15,1999,8,1999-08-15,1269460.4,0.0,6518891.5,397036.56,3764.2783,675736.56,0.0,0.0,8864890.0,180421.94,0.0,4259561.5,2651529.8,28020.58,0.0,634552.1,1111744.6,8865830.0,-940.0,-0.01,15,1999,8,1999-08-15
1999-09-15,1106367.8,0.0,0.0,6574016.5,466467.1,179697.11,584404.9,0.0,0.0,1415.8723,0.0,8912369.0,170685.3,0.0,45884.27,4212604.5,2596142.2,18816.006,0.0,414216.5,1106134.9,262330.9,111176.445,8937990.0,-25621.0,-0.29,15,1999,9,1999-09-15,1051700.8,0.0,6520357.5,393226.0,4037.6194,580897.0,0.0,0.0,8550218.0,174185.2,0.0,4256746.0,2584627.2,25796.623,0.0,428527.12,1081768.9,8551650.0,-1432.0,-0.02,15,1999,9,1999-09-15
1999-10-15,1070855.0,0.0,0.0,6569603.5,463521.9,179120.52,512381.3,0.0,0.0,1410.7732,0.0,8796893.0,97950.85,0.0,41389.484,4211989.5,2548899.5,18450.453,0.0,455689.22,1089423.0,240033.86,107739.59,8811566.0,-14673.0,-0.17,15,1999,10,1999-10-15,1022187.94,0.0,6521546.0,403854.34,3835.2124,509184.62,0.0,0.0,8460608.0,99525.914,0.0,4254017.0,2532838.2,24565.17,0.0,482116.06,1063441.6,8456504.0,4104.0,0.05,15,1999,10,1999-10-15
1999-11-15,881541.5,0.0,0.0,6559281.5,501022.28,174152.58,464673.0,0.0,0.0,1432.4869,0.0,8582103.0,212212.22,0.0,32929.8,4216349.5,2626441.2,16009.115,0.0,183439.69,1091687.0,219152.78,1669.6669,8599891.0,-17788.0,-0.21,15,1999,11,1999-11-15,899151.06,0.0,6516794.5,465507.3,3100.8384,459714.62,0.0,0.0,8344268.5,190696.25,0.0,4255971.5,2610197.2,25378.207,0.0,199897.36,1061985.6,8344126.0,142.5,0.0,15,1999,11,1999-11-15
1999-12-15,589335.0,0.0,0.0,6542582.5,1645207.4,178551.06,849169.1,0.0,0.0,1539.2982,0.0,9806384.0,1876478.1,0.0,22829.137,4234426.0,2379781.5,7746.0376,0.0,1013.8781,1130526.6,159730.16,0.0,9812531.0,-6147.0,-0.06,15,1999,12,1999-12-15,612072.75,0.0,6511540.0,1664350.5,10536.0,828220.06,0.0,0.0,9626720.0,1884729.0,0.0,4269149.5,2351893.2,18074.97,0.0,1022.2311,1100423.1,9625292.0,1428.0,0.01,15,1999,12,1999-12-15
2000-01-15,768721.75,0.0,0.0,6538195.5,461531.84,158043.67,509165.88,0.0,0.0,1456.5875,0.0,8437115.0,188284.31,0.0,19181.213,4236191.0,2679380.5,14959.512,0.0,13983.895,1139206.4,151290.81,0.0,8442478.0,-5363.0,-0.06,15,2000,1,2000-01-15,782850.0,0.0,6507340.5,424852.28,3614.0618,495774.22,0.0,0.0,8214431.0,175380.05,0.0,4267824.5,2608619.8,27671.48,0.0,13891.949,1109202.2,8202590.0,11841.0,0.14,15,2000,1,2000-01-15
2000-02-15,493635.38,0.0,0.0,6503074.0,4202693.0,276614.06,4413122.0,0.0,0.0,1871.0139,0.0,15891008.0,7234766.0,0.0,19268.957,4284917.0,2843647.0,8793.636,0.0,3895.0103,1308928.2,150812.06,0.0,15855028.0,35980.0,0.195,15,2000,2,2000-02-15,519453.22,0.0,6481355.0,4360147.0,14766.138,4392072.5,0.0,0.0,15767794.0,7309429.5,0.0,4320313.0,2773939.2,30529.994,0.0,3968.0693,1280230.0,15718410.0,49384.0,0.26999998,15,2000,2,2000-02-15
2000-03-15,651275.44,0.0,0.0,6478222.5,3646215.2,244580.89,5534190.5,0.0,0.0,1949.7144,0.0,16556434.0,6918046.0,0.0,19318.506,4320770.0,3612132.0,11115.966,0.0,1911.0425,1512650.2,150272.53,0.0,16546216.0,10218.0,0.06,15,2000,3,2000-03-15,663933.7,0.0,6458447.5,4505601.5,13166.737,5608779.5,0.0,0.0,17249928.0,7815680.5,0.0,4357441.5,3514907.8,31797.877,0.0,1976.8704,1508424.4,17230230.0,19698.0,0.11,15,2000,3,2000-03-15
2000-04-15,1600514.5,0.0,0.0,6522679.5,468684.66,198270.11,1563351.6,0.0,0.0,1481.4148,0.0,10354982.0,872446.25,0.0,19336.605,4281114.5,3507246.0,30102.89,0.0,59118.504,1372979.0,211249.97,0.0,10353595.0,1387.0,0.01,15,2000,4,2000-04-15,1641396.4,0.0,6483124.5,444733.3,1782.8328,1568301.2,0.0,0.0,10139338.0,880058.4,0.0,4322017.5,3477444.2,43191.26,0.0,59967.96,1346074.1,10128753.0,10585.0,0.1,15,2000,4,2000-04-15
2000-05-15,1330958.8,0.0,0.0,6536167.0,473977.66,189202.27,974491.3,0.0,0.0,1488.7378,0.0,9506286.0,406871.1,0.0,23002.562,4254763.5,3139189.5,21596.479,0.0,174463.69,1283774.6,204820.17,13.3745,9508494.0,-2208.0,-0.02,15,2000,5,2000-05-15,1327608.8,0.0,6496357.0,448139.0,3001.581,1054352.2,0.0,0.0,9329459.0,480359.22,0.0,4293813.5,3087102.2,36517.156,0.0,175533.6,1257131.6,9330457.0,-998.0,-0.01,15,2000,5,2000-05-15
2000-06-15,1558399.5,0.0,0.0,6548976.0,467159.62,187272.75,705315.0,0.0,0.0,1450.8503,0.0,9468574.0,194531.06,0.0,32172.97,4237685.0,2925705.0,16287.718,0.0,534897.7,1211544.1,213940.2,104511.375,9471274.0,-2700.0,-0.03,15,2000,6,2000-06-15,1482876.4,0.0,6506006.5,424273.88,3465.086,711488.5,0.0,0.0,9128110.0,197402.28,0.0,4280070.0,2872261.0,31112.043,0.0,558797.7,1189991.9,9129635.0,-1525.0,-0.02,15,2000,6,2000-06-15
2000-07-15,1635422.1,0.0,0.0,6566109.5,465563.75,180026.11,567818.1,0.0,0.0,1433.4481,0.0,9416372.0,111340.75,0.0,40299.867,4224209.5,2723298.5,13777.164,0.0,787161.75,1143024.9,264743.34,130773.65,9438629.0,-22257.0,-0.24,15,2000,7,2000-07-15,1533995.8,0.0,6515610.0,404044.1,3685.2048,573700.0,0.0,0.0,9031035.0,117320.69,0.0,4267909.0,2685416.8,26988.273,0.0,812864.6,1123412.5,9033912.0,-2877.0,-0.03,15,2000,7,2000-07-15
2000-08-15,1398677.2,0.0,0.0,6577421.5,466885.06,181270.95,506487.9,0.0,0.0,1439.0996,0.0,9132182.0,84734.35,0.0,45648.84,4214368.5,2580627.5,12227.602,0.0,743111.9,1091470.9,271148.38,117881.78,9161219.0,-29037.0,-0.32,15,2000,8,2000-08-15,1335564.8,0.0,6523552.0,399122.47,3680.0645,505204.72,0.0,0.0,8767124.0,87779.05,0.0,4258419.0,2564654.0,24867.494,0.0,767901.94,1068799.0,8772420.0,-5296.0,-0.06,15,2000,8,2000-08-15
2000-09-15,1038861.2,0.0,0.0,6573172.5,458636.4,181488.97,461912.47,0.0,0.0,1409.4589,0.0,8715480.0,93023.336,0.0,45681.59,4211603.5,2539931.2,14733.865,0.0,384988.16,1072721.4,273556.56,109855.34,8746095.0,-30615.0,-0.35,15,2000,9,2000-09-15,974112.5,0.0,6519100.0,390904.72,4018.521,461260.84,0.0,0.0,8349396.5,104562.16,0.0,4255434.5,2519974.0,22552.527,0.0,403326.3,1049177.8,8355027.0,-5630.5,-0.07,15,2000,9,2000-09-15
2000-10-15,1021336.0,0.0,0.0,6571111.5,460835.75,179905.14,424035.56,0.0,0.0,1410.7747,0.0,8658635.0,50104.742,0.0,41245.684,4209027.0,2504056.5,15144.879,0.0,439616.62,1059266.4,252083.39,107645.19,8678190.0,-19555.0,-0.23,15,2000,10,2000-10-15,971447.7,0.0,6519864.5,392917.16,3807.4775,420990.16,0.0,0.0,8309026.5,52866.465,0.0,4253412.5,2482211.0,21928.79,0.0,464587.03,1034897.4,8309903.5,-877.0,-0.01,15,2000,10,2000-10-15
2000-11-15,953417.7,0.0,0.0,6557205.0,622891.5,176079.53,677489.8,0.0,0.0,1460.6768,0.0,8988544.0,649913.6,0.0,32762.285,4217832.0,2773463.2,11504.486,0.0,13040.982,1085210.9,208597.14,0.0,8992324.0,-3780.0,-0.04,15,2000,11,2000-11-15,961292.5,0.0,6517588.0,604185.4,2186.0183,659318.06,0.0,0.0,8744570.0,630934.3,0.0,4258579.0,2764573.8,25077.94,0.0,13170.15,1056078.4,8748413.0,-3843.0,-0.04,15,2000,11,2000-11-15
2000-12-15,721167.3,0.0,0.0,6547530.5,663311.8,164246.95,467475.62,0.0,0.0,1452.1816,0.0,8565185.0,401780.78,0.0,22657.945,4225963.0,2626708.5,6798.995,0.0,6065.409,1098955.0,159237.73,0.0,8548168.0,17017.0,0.2,15,2000,12,2000-12-15,763648.0,0.0,6516041.5,655553.06,4771.06,461041.44,0.0,0.0,8401055.0,421789.9,0.0,4260614.0,2624187.5,18440.732,0.0,6125.5254,1070141.9,8401299.0,-244.0,0.0,15,2000,12,2000-12-15
2001-01-15,679912.8,0.0,0.0,6539520.5,461340.12,160009.38,409638.0,0.0,0.0,1451.5715,0.0,8251872.5,133714.19,0.0,19021.727,4230296.0,2574677.0,12610.43,0.0,32586.213,1104898.1,150495.25,0.0,8258299.0,-6426.5,-0.08,15,2001,1,2001-01-15,697963.4,0.0,6508179.0,423157.56,3803.6863,407804.16,0.0,0.0,8040907.5,121538.86,0.0,4262177.5,2531088.8,20775.543,0.0,32939.426,1075150.5,8043670.5,-2763.0,-0.03,15,2001,1,2001-01-15
2001-02-15,758352.06,0.0,0.0,6537899.5,853560.3,170685.58,1461739.0,0.0,0.0,1501.4847,0.0,9783737.0,1240011.5,0.0,19071.465,4247142.5,2933128.5,20610.287,0.0,7022.4443,1147657.4,169400.62,0.0,9784044.0,-307.0,0.0,15,2001,2,2001-02-15,769850.56,0.0,6506641.5,848206.5,2225.343,1400351.0,0.0,0.0,9527275.0,1198008.4,0.0,4282381.5,2885058.8,41188.535,0.0,7249.4307,1114948.8,9528836.0,-1561.0,-0.02,15,2001,2,2001-02-15
2001-03-15,1644842.4,0.0,0.0,6507610.0,1096483.6,254208.56,3635639.0,0.0,0.0,1621.878,0.0,13140406.0,3244384.8,0.0,19171.898,4285889.5,4091778.8,42574.297,0.0,13932.852,1278726.0,157538.61,0.0,13133997.0,6409.0,0.05,15,2001,3,2001-03-15,1545060.0,0.0,6484046.5,1130045.4,979.4501,3526718.8,0.0,0.0,12686850.0,3028481.5,0.0,4323141.5,3938707.0,73247.85,0.0,14310.067,1246336.9,12624225.0,62625.0,0.49,15,2001,3,2001-03-15
2001-04-15,1237535.6,0.0,0.0,6525096.5,472798.38,184279.45,1000141.56,0.0,0.0,1485.9315,0.0,9421338.0,522670.3,0.0,19156.283,4263536.5,3117261.2,21302.932,0.0,73994.1,1239102.4,164629.64,0.0,9421653.0,-315.0,0.0,15,2001,4,2001-04-15,1236440.6,0.0,6493616.0,457100.12,2379.1113,987829.7,0.0,0.0,9177365.0,488641.38,0.0,4298524.5,3066487.0,39561.906,0.0,74933.63,1209288.4,9177437.0,-72.0,0.0,15,2001,4,2001-04-15
2001-05-15,1141709.2,0.0,0.0,6540368.0,493330.3,195805.47,635249.5,0.0,0.0,1465.2318,0.0,9007927.0,204727.42,0.0,22768.674,4242990.0,2810531.0,14364.032,0.0,309254.75,1176363.9,191177.55,0.0,8972178.0,35749.0,0.4,15,2001,5,2001-05-15,1162017.8,0.0,6502971.5,429155.5,3276.7358,630701.5,0.0,0.0,8728122.0,190654.62,0.0,4280860.0,2775664.2,32072.006,0.0,306502.12,1146044.4,8731797.0,-3675.0,-0.04,15,2001,5,2001-05-15
2001-06-15,1560561.0,0.0,0.0,6571465.5,472714.03,201312.9,492654.44,0.0,0.0,1429.7148,0.0,9300138.0,106605.7,0.0,35917.777,4218537.5,2594286.5,9900.183,0.0,870929.5,1086702.8,264980.3,132659.75,9320520.0,-20382.5,-0.22,15,2001,6,2001-06-15,1636345.0,0.0,6519380.0,407047.56,3498.9685,492254.25,0.0,0.0,9058526.0,92321.2,0.0,4264647.0,2583638.0,27308.506,0.0,1021073.1,1073768.8,9062756.0,-4230.0,-0.05,15,2001,6,2001-06-15
2001-07-15,1204829.5,0.0,0.0,6574588.0,496054.12,188196.47,414112.47,0.0,0.0,1404.25,0.0,8879184.0,71510.875,0.0,39870.715,4213722.0,2587684.5,11993.365,0.0,531969.2,1060800.4,279021.06,115708.414,8912280.0,-33096.0,-0.37,15,2001,7,2001-07-15,1127889.8,0.0,6521921.0,446997.34,3162.112,414447.16,0.0,0.0,8514418.0,70230.75,0.0,4258342.5,2552853.5,25104.596,0.0,572880.44,1036585.94,8515997.0,-1579.0,-0.02,15,2001,7,2001-07-15
2001-08-15,1087506.5,0.0,0.0,6578947.5,475661.53,186668.89,364385.03,0.0,0.0,1394.9204,0.0,8694565.0,41495.22,0.0,44979.996,4209144.0,2471283.2,16673.295,0.0,525742.8,1028239.9,277914.4,111637.016,8727110.0,-32545.0,-0.37,15,2001,8,2001-08-15,1015280.06,0.0,6523133.0,389453.22,3734.659,364053.4,0.0,0.0,8295654.0,42343.367,0.0,4252737.5,2434874.0,21333.611,0.0,541799.3,1005180.6,8298268.5,-2614.5,-0.03,15,2001,8,2001-08-15
2001-09-15,956066.0,0.0,0.0,6575692.5,467546.5,181321.11,334532.44,0.0,0.0,1381.1229,0.0,8516540.0,53382.688,0.0,42705.367,4206579.5,2432058.0,22072.293,0.0,401872.22,1009225.8,264162.8,108387.06,8540446.0,-23906.0,-0.28,15,2001,9,2001-09-15,890110.2,0.0,6523979.5,389089.6,4006.3064,339266.72,0.0,0.0,8146452.0,43571.59,0.0,4249731.5,2397553.0,19776.883,0.0,453885.38,988829.56,8153348.0,-6896.0,-0.08,15,2001,9,2001-09-15
2001-10-15,886183.2,0.0,0.0,6572206.0,476667.72,179839.64,325606.44,0.0,0.0,1383.4224,0.0,8441885.0,61311.906,0.0,40454.234,4205494.5,2394048.2,18796.947,0.0,376514.44,1009818.6,252694.88,102566.22,8461700.0,-19815.0,-0.23,15,2001,10,2001-10-15,821539.5,0.0,6522373.0,410805.28,3905.137,322036.06,0.0,0.0,8080659.0,39893.78,0.0,4249669.0,2380854.8,18960.074,0.0,409558.4,986796.94,8085733.5,-5074.5,-0.06,15,2001,10,2001-10-15
2001-11-15,675726.3,0.0,0.0,6546476.0,2300828.5,190999.12,1278040.2,0.0,0.0,1521.6337,0.0,10993592.0,3096387.8,0.0,24738.38,4226012.0,2256726.2,10752.949,0.0,13222.615,1050448.4,174135.22,726.01605,10853149.0,140443.0,1.15,15,2001,11,2001-11-15,812184.25,0.0,6509915.0,2482723.8,18412.424,1683177.0,0.0,0.0,11506412.0,3617953.5,0.0,4270480.0,2416210.0,22119.46,0.0,14079.572,1034246.5,11375089.0,131323.0,1.0699999,15,2001,11,2001-11-15
2001-12-15,1127161.6,0.0,0.0,6520842.5,4546325.0,224365.6,3684678.2,0.0,0.0,1700.9747,0.0,16105074.0,7565206.0,0.0,20539.375,4258723.0,2785975.2,15675.406,0.0,1565.242,1131694.5,150794.97,0.0,15930174.0,174900.5,0.895,15,2001,12,2001-12-15,968507.8,0.0,6495494.0,4551314.0,23400.797,3598541.0,0.0,0.0,15637258.0,7428556.0,0.0,4295880.0,2718875.0,36573.344,0.0,1546.4901,1104785.8,15586216.0,51043.0,0.26999998,15,2001,12,2001-12-15
