MOD_Name,TSDate,TSValue
LSonoma,1929-10-15,191217.0
LSonoma,1929-10-16,190955.0
LSonoma,1929-10-17,190694.0
LSonoma,1929-10-18,190430.0
LSonoma,1929-10-19,190179.0
LSonoma,1929-10-20,189924.0
LSonoma,1929-10-21,189665.0
LSonoma,1929-10-22,189409.0
LSonoma,1929-10-23,189170.0
LSonoma,1929-10-24,188938.0
LSonoma,1929-10-25,188714.0
LSonoma,1929-10-26,188473.0
LSonoma,1929-10-27,188236.0
LSonoma,1929-10-28,188001.0
LSonoma,1929-10-29,187761.0
LSonoma,1929-10-30,187530.0
LSonoma,1929-10-31,187303.0
LSonoma,1929-11-01,187096.0
LSonoma,1929-11-02,186906.0
LSonoma,1929-11-03,186711.0
LSonoma,1929-11-04,186502.0
LSonoma,1929-11-05,186313.0
LSonoma,1929-11-06,186125.0
LSonoma,1929-11-07,185936.0
LSonoma,1929-11-08,185747.0
LSonoma,1929-11-09,185545.0
LSonoma,1929-11-10,185348.0
LSonoma,1929-11-11,185154.0
LSonoma,1929-11-12,184966.0
LSonoma,1929-11-13,184776.0
LSonoma,1929-11-14,184587.0
LSonoma,1929-11-15,184399.0
LSonoma,1929-11-16,184210.0
LSonoma,1929-11-17,184022.0
LSonoma,1929-11-18,183833.0
LSonoma,1929-11-19,183644.0
LSonoma,1929-11-20,183456.0
LSonoma,1929-11-21,183267.0
LSonoma,1929-11-22,183079.0
LSonoma,1929-11-23,182890.0
LSonoma,1929-11-24,182702.0
LSonoma,1929-11-25,182513.0
LSonoma,1929-11-26,182325.0
LSonoma,1929-11-27,182136.0
LSonoma,1929-11-28,181948.0
LSonoma,1929-11-29,181759.0
LSonoma,1929-11-30,181571.0
LSonoma,1929-12-01,181384.0
LSonoma,1929-12-02,181206.0
LSonoma,1929-12-03,181028.0
LSonoma,1929-12-04,180849.0
LSonoma,1929-12-05,180671.0
LSonoma,1929-12-06,180492.0
LSonoma,1929-12-07,180321.0
LSonoma,1929-12-08,180185.0
LSonoma,1929-12-09,180127.0
LSonoma,1929-12-10,184285.0
LSonoma,1929-12-11,187107.0
LSonoma,1929-12-12,189878.0
LSonoma,1929-12-13,197065.0
LSonoma,1929-12-14,199122.0
LSonoma,1929-12-15,213013.0
LSonoma,1929-12-16,225423.0
LSonoma,1929-12-17,228823.0
LSonoma,1929-12-18,231962.0
LSonoma,1929-12-19,234163.0
LSonoma,1929-12-20,235485.0
LSonoma,1929-12-21,236404.0
LSonoma,1929-12-22,237079.0
LSonoma,1929-12-23,237675.0
LSonoma,1929-12-24,238182.0
LSonoma,1929-12-25,238615.0
LSonoma,1929-12-26,239021.0
LSonoma,1929-12-27,239335.0
LSonoma,1929-12-28,239572.0
LSonoma,1929-12-29,239791.0
LSonoma,1929-12-30,240083.0
LSonoma,1929-12-31,240296.0
LSonoma,1930-01-01,240468.0
LSonoma,1930-01-02,240748.0
LSonoma,1930-01-03,240974.0
LSonoma,1930-01-04,241399.0
LSonoma,1930-01-05,242579.0
LSonoma,1930-01-06,244167.0
LSonoma,1930-01-07,245148.0
LSonoma,1930-01-08,245148.0
LSonoma,1930-01-09,245148.0
LSonoma,1930-01-10,245148.0
LSonoma,1930-01-11,245148.0
LSonoma,1930-01-12,245148.0
LSonoma,1930-01-13,245148.0
LSonoma,1930-01-14,245148.0
LSonoma,1930-01-15,245148.0
LSonoma,1930-01-16,245148.0
LSonoma,1930-01-17,245148.0
LSonoma,1930-01-18,245148.0
LSonoma,1930-01-19,245148.0
LSonoma,1930-01-20,245148.0
LSonoma,1930-01-21,245148.0
LSonoma,1930-01-22,245148.0
LSonoma,1930-01-23,245148.0
LSonoma,1930-01-24,245148.0
LSonoma,1930-01-25,245148.0
LSonoma,1930-01-26,245148.0
LSonoma,1930-01-27,245148.0
LSonoma,1930-01-28,245148.0
LSonoma,1930-01-29,245148.0
LSonoma,1930-01-30,245148.0
LSonoma,1930-01-31,245148.0
LSonoma,1930-02-01,245148.0
LSonoma,1930-02-02,245148.0
LSonoma,1930-02-03,245148.0
LSonoma,1930-02-04,245148.0
LSonoma,1930-02-05,245148.0
LSonoma,1930-02-06,245148.0
LSonoma,1930-02-07,245148.0
LSonoma,1930-02-08,245148.0
LSonoma,1930-02-09,245148.0
LSonoma,1930-02-10,245148.0
LSonoma,1930-02-11,245142.0
LSonoma,1930-02-12,245132.0
LSonoma,1930-02-13,245119.0
LSonoma,1930-02-14,245119.0
LSonoma,1930-02-15,245145.0
LSonoma,1930-02-16,245145.0
LSonoma,1930-02-17,245134.0
LSonoma,1930-02-18,245118.0
LSonoma,1930-02-19,245128.0
LSonoma,1930-02-20,245148.0
LSonoma,1930-02-21,245148.0
LSonoma,1930-02-22,245148.0
LSonoma,1930-02-23,251703.0
LSonoma,1930-02-24,250974.0
LSonoma,1930-02-25,249730.0
LSonoma,1930-02-26,247916.0
LSonoma,1930-02-27,245148.0
LSonoma,1930-02-28,245148.0
LSonoma,1930-03-01,245148.0
LSonoma,1930-03-02,245148.0
LSonoma,1930-03-03,245148.0
LSonoma,1930-03-04,245148.0
LSonoma,1930-03-05,249109.0
LSonoma,1930-03-06,247670.0
LSonoma,1930-03-07,245449.0
LSonoma,1930-03-08,245148.0
LSonoma,1930-03-09,245148.0
LSonoma,1930-03-10,245148.0
LSonoma,1930-03-11,245148.0
LSonoma,1930-03-12,245148.0
LSonoma,1930-03-13,245148.0
LSonoma,1930-03-14,245148.0
LSonoma,1930-03-15,245148.0
LSonoma,1930-03-16,245148.0
LSonoma,1930-03-17,245148.0
LSonoma,1930-03-18,245148.0
LSonoma,1930-03-19,245148.0
LSonoma,1930-03-20,245148.0
LSonoma,1930-03-21,245148.0
LSonoma,1930-03-22,245148.0
LSonoma,1930-03-23,245148.0
LSonoma,1930-03-24,245148.0
LSonoma,1930-03-25,245148.0
LSonoma,1930-03-26,245148.0
LSonoma,1930-03-27,245148.0
LSonoma,1930-03-28,245148.0
LSonoma,1930-03-29,245148.0
LSonoma,1930-03-30,245148.0
LSonoma,1930-03-31,245148.0
LSonoma,1930-04-01,245148.0
LSonoma,1930-04-02,245148.0
LSonoma,1930-04-03,245148.0
LSonoma,1930-04-04,245148.0
LSonoma,1930-04-05,245148.0
LSonoma,1930-04-06,245148.0
LSonoma,1930-04-07,245148.0
LSonoma,1930-04-08,245148.0
LSonoma,1930-04-09,245148.0
LSonoma,1930-04-10,245076.0
LSonoma,1930-04-11,245148.0
LSonoma,1930-04-12,245148.0
LSonoma,1930-04-13,245148.0
LSonoma,1930-04-14,245148.0
LSonoma,1930-04-15,245148.0
LSonoma,1930-04-16,245148.0
LSonoma,1930-04-17,245146.0
LSonoma,1930-04-18,245144.0
LSonoma,1930-04-19,245148.0
LSonoma,1930-04-20,245148.0
LSonoma,1930-04-21,245148.0
LSonoma,1930-04-22,245148.0
LSonoma,1930-04-23,245148.0
LSonoma,1930-04-24,245148.0
LSonoma,1930-04-25,245148.0
LSonoma,1930-04-26,245076.0
LSonoma,1930-04-27,244989.0
LSonoma,1930-04-28,244902.0
LSonoma,1930-04-29,244803.0
LSonoma,1930-04-30,244702.0
LSonoma,1930-05-01,244601.0
LSonoma,1930-05-02,244481.0
LSonoma,1930-05-03,244366.0
LSonoma,1930-05-04,244244.0
LSonoma,1930-05-05,244115.0
LSonoma,1930-05-06,243983.0
LSonoma,1930-05-07,243836.0
LSonoma,1930-05-08,243688.0
LSonoma,1930-05-09,243539.0
LSonoma,1930-05-10,243398.0
LSonoma,1930-05-11,243256.0
LSonoma,1930-05-12,243121.0
LSonoma,1930-05-13,242993.0
LSonoma,1930-05-14,242862.0
LSonoma,1930-05-15,242730.0
LSonoma,1930-05-16,242599.0
LSonoma,1930-05-17,242462.0
LSonoma,1930-05-18,242322.0
LSonoma,1930-05-19,242179.0
LSonoma,1930-05-20,242038.0
LSonoma,1930-05-21,241898.0
LSonoma,1930-05-22,241753.0
LSonoma,1930-05-23,241612.0
LSonoma,1930-05-24,241469.0
LSonoma,1930-05-25,241326.0
LSonoma,1930-05-26,241180.0
LSonoma,1930-05-27,241037.0
LSonoma,1930-05-28,240884.0
LSonoma,1930-05-29,240731.0
LSonoma,1930-05-30,240574.0
LSonoma,1930-05-31,240415.0
LSonoma,1930-06-01,240242.0
LSonoma,1930-06-02,240051.0
LSonoma,1930-06-03,239864.0
LSonoma,1930-06-04,239658.0
LSonoma,1930-06-05,239468.0
LSonoma,1930-06-06,239265.0
LSonoma,1930-06-07,239066.0
LSonoma,1930-06-08,238869.0
LSonoma,1930-06-09,238670.0
LSonoma,1930-06-10,238467.0
LSonoma,1930-06-11,238258.0
LSonoma,1930-06-12,238048.0
LSonoma,1930-06-13,237837.0
LSonoma,1930-06-14,237624.0
LSonoma,1930-06-15,237408.0
LSonoma,1930-06-16,237189.0
LSonoma,1930-06-17,236969.0
LSonoma,1930-06-18,236737.0
LSonoma,1930-06-19,236507.0
LSonoma,1930-06-20,236276.0
LSonoma,1930-06-21,236041.0
LSonoma,1930-06-22,235809.0
LSonoma,1930-06-23,235576.0
LSonoma,1930-06-24,235344.0
LSonoma,1930-06-25,235110.0
LSonoma,1930-06-26,234874.0
LSonoma,1930-06-27,234637.0
LSonoma,1930-06-28,234400.0
LSonoma,1930-06-29,234166.0
LSonoma,1930-06-30,233919.0
LSonoma,1930-07-01,233669.0
LSonoma,1930-07-02,233413.0
LSonoma,1930-07-03,233161.0
LSonoma,1930-07-04,232908.0
LSonoma,1930-07-05,232657.0
LSonoma,1930-07-06,232405.0
LSonoma,1930-07-07,232154.0
LSonoma,1930-07-08,231899.0
LSonoma,1930-07-09,231645.0
LSonoma,1930-07-10,231390.0
LSonoma,1930-07-11,231134.0
LSonoma,1930-07-12,230887.0
LSonoma,1930-07-13,230638.0
LSonoma,1930-07-14,230386.0
LSonoma,1930-07-15,230134.0
LSonoma,1930-07-16,229885.0
LSonoma,1930-07-17,229634.0
LSonoma,1930-07-18,229380.0
LSonoma,1930-07-19,229127.0
LSonoma,1930-07-20,228867.0
LSonoma,1930-07-21,228611.0
LSonoma,1930-07-22,228350.0
LSonoma,1930-07-23,228093.0
LSonoma,1930-07-24,227828.0
LSonoma,1930-07-25,227570.0
LSonoma,1930-07-26,227318.0
LSonoma,1930-07-27,227042.0
LSonoma,1930-07-28,226772.0
LSonoma,1930-07-29,226511.0
LSonoma,1930-07-30,226229.0
LSonoma,1930-07-31,225980.0
LSonoma,1930-08-01,225722.0
LSonoma,1930-08-02,225455.0
LSonoma,1930-08-03,225203.0
LSonoma,1930-08-04,224951.0
LSonoma,1930-08-05,224699.0
LSonoma,1930-08-06,224439.0
LSonoma,1930-08-07,224182.0
LSonoma,1930-08-08,223928.0
LSonoma,1930-08-09,223660.0
LSonoma,1930-08-10,223398.0
LSonoma,1930-08-11,223132.0
LSonoma,1930-08-12,222871.0
LSonoma,1930-08-13,222592.0
LSonoma,1930-08-14,222326.0
LSonoma,1930-08-15,222068.0
LSonoma,1930-08-16,221790.0
LSonoma,1930-08-17,221522.0
LSonoma,1930-08-18,221252.0
LSonoma,1930-08-19,220976.0
LSonoma,1930-08-20,220710.0
LSonoma,1930-08-21,220445.0
LSonoma,1930-08-22,220178.0
LSonoma,1930-08-23,219921.0
LSonoma,1930-08-24,219655.0
LSonoma,1930-08-25,219376.0
LSonoma,1930-08-26,219091.0
LSonoma,1930-08-27,218801.0
LSonoma,1930-08-28,218519.0
LSonoma,1930-08-29,218229.0
LSonoma,1930-08-30,217948.0
LSonoma,1930-08-31,217665.0
LSonoma,1930-09-01,217384.0
LSonoma,1930-09-02,217102.0
LSonoma,1930-09-03,216811.0
LSonoma,1930-09-04,216530.0
LSonoma,1930-09-05,216257.0
LSonoma,1930-09-06,215992.0
LSonoma,1930-09-07,215709.0
LSonoma,1930-09-08,215445.0
LSonoma,1930-09-09,215175.0
LSonoma,1930-09-10,214921.0
LSonoma,1930-09-11,214653.0
LSonoma,1930-09-12,214389.0
LSonoma,1930-09-13,214136.0
LSonoma,1930-09-14,213881.0
LSonoma,1930-09-15,213625.0
LSonoma,1930-09-16,213370.0
LSonoma,1930-09-17,213113.0
LSonoma,1930-09-18,212859.0
LSonoma,1930-09-19,212605.0
LSonoma,1930-09-20,212353.0
LSonoma,1930-09-21,212100.0
LSonoma,1930-09-22,211849.0
LSonoma,1930-09-23,211594.0
LSonoma,1930-09-24,211342.0
LSonoma,1930-09-25,211071.0
LSonoma,1930-09-26,210816.0
LSonoma,1930-09-27,210559.0
LSonoma,1930-09-28,210308.0
LSonoma,1930-09-29,210061.0
LSonoma,1930-09-30,209818.0
LSonoma,1930-10-01,209566.0
LSonoma,1930-10-02,209323.0
LSonoma,1930-10-03,209083.0
LSonoma,1930-10-04,208843.0
LSonoma,1930-10-05,208599.0
LSonoma,1930-10-06,208356.0
LSonoma,1930-10-07,208115.0
LSonoma,1930-10-08,207873.0
LSonoma,1930-10-09,207630.0
LSonoma,1930-10-10,207389.0
LSonoma,1930-10-11,207144.0
LSonoma,1930-10-12,206911.0
LSonoma,1930-10-13,206685.0
LSonoma,1930-10-14,206447.0
LSonoma,1930-10-15,206207.0
LSonoma,1930-10-16,205967.0
LSonoma,1930-10-17,205725.0
LSonoma,1930-10-18,205483.0
LSonoma,1930-10-19,205250.0
LSonoma,1930-10-20,205007.0
LSonoma,1930-10-21,204751.0
LSonoma,1930-10-22,204505.0
LSonoma,1930-10-23,204263.0
LSonoma,1930-10-24,204030.0
LSonoma,1930-10-25,203731.0
LSonoma,1930-10-26,203416.0
LSonoma,1930-10-27,203103.0
LSonoma,1930-10-28,202794.0
LSonoma,1930-10-29,202479.0
LSonoma,1930-10-30,202176.0
LSonoma,1930-10-31,201880.0
LSonoma,1930-11-01,201625.0
LSonoma,1930-11-02,201384.0
LSonoma,1930-11-03,201140.0
LSonoma,1930-11-04,200895.0
LSonoma,1930-11-05,200652.0
LSonoma,1930-11-06,200409.0
LSonoma,1930-11-07,200166.0
LSonoma,1930-11-08,199923.0
LSonoma,1930-11-09,199680.0
LSonoma,1930-11-10,199436.0
LSonoma,1930-11-11,199191.0
LSonoma,1930-11-12,198946.0
LSonoma,1930-11-13,198701.0
LSonoma,1930-11-14,198457.0
LSonoma,1930-11-15,198226.0
LSonoma,1930-11-16,198053.0
LSonoma,1930-11-17,198078.0
LSonoma,1930-11-18,197987.0
LSonoma,1930-11-19,197787.0
LSonoma,1930-11-20,197583.0
LSonoma,1930-11-21,197374.0
LSonoma,1930-11-22,197174.0
LSonoma,1930-11-23,196968.0
LSonoma,1930-11-24,196774.0
LSonoma,1930-11-25,196582.0
LSonoma,1930-11-26,196396.0
LSonoma,1930-11-27,196208.0
LSonoma,1930-11-28,196015.0
LSonoma,1930-11-29,195820.0
LSonoma,1930-11-30,195623.0
LSonoma,1930-12-01,195423.0
LSonoma,1930-12-02,195232.0
LSonoma,1930-12-03,195043.0
LSonoma,1930-12-04,194854.0
LSonoma,1930-12-05,194669.0
LSonoma,1930-12-06,194478.0
LSonoma,1930-12-07,194288.0
LSonoma,1930-12-08,194101.0
LSonoma,1930-12-09,193911.0
LSonoma,1930-12-10,193732.0
LSonoma,1930-12-11,193552.0
LSonoma,1930-12-12,193387.0
LSonoma,1930-12-13,193345.0
LSonoma,1930-12-14,193203.0
LSonoma,1930-12-15,193045.0
LSonoma,1930-12-16,192885.0
LSonoma,1930-12-17,192723.0
LSonoma,1930-12-18,192556.0
LSonoma,1930-12-19,192386.0
LSonoma,1930-12-20,192208.0
LSonoma,1930-12-21,192029.0
LSonoma,1930-12-22,191849.0
LSonoma,1930-12-23,191677.0
LSonoma,1930-12-24,191509.0
LSonoma,1930-12-25,191343.0
LSonoma,1930-12-26,191184.0
LSonoma,1930-12-27,191039.0
LSonoma,1930-12-28,190891.0
LSonoma,1930-12-29,190742.0
LSonoma,1930-12-30,190584.0
LSonoma,1930-12-31,190427.0
LSonoma,1931-01-01,190431.0
LSonoma,1931-01-02,191591.0
LSonoma,1931-01-03,192417.0
LSonoma,1931-01-04,193009.0
LSonoma,1931-01-05,193379.0
LSonoma,1931-01-06,196068.0
LSonoma,1931-01-07,196676.0
LSonoma,1931-01-08,198000.0
LSonoma,1931-01-09,198578.0
LSonoma,1931-01-10,198847.0
LSonoma,1931-01-11,199009.0
LSonoma,1931-01-12,199160.0
LSonoma,1931-01-13,199249.0
LSonoma,1931-01-14,199662.0
LSonoma,1931-01-15,199824.0
LSonoma,1931-01-16,199932.0
LSonoma,1931-01-17,200169.0
LSonoma,1931-01-18,200242.0
LSonoma,1931-01-19,200234.0
LSonoma,1931-01-20,200217.0
LSonoma,1931-01-21,200208.0
LSonoma,1931-01-22,200602.0
LSonoma,1931-01-23,203562.0
LSonoma,1931-01-24,207917.0
LSonoma,1931-01-25,209157.0
LSonoma,1931-01-26,209747.0
LSonoma,1931-01-27,210081.0
LSonoma,1931-01-28,210157.0
LSonoma,1931-01-29,210309.0
LSonoma,1931-01-30,210482.0
LSonoma,1931-01-31,210600.0
LSonoma,1931-02-01,210655.0
LSonoma,1931-02-02,210705.0
LSonoma,1931-02-03,210744.0
LSonoma,1931-02-04,210759.0
LSonoma,1931-02-05,210792.0
LSonoma,1931-02-06,210846.0
LSonoma,1931-02-07,210865.0
LSonoma,1931-02-08,210896.0
LSonoma,1931-02-09,210895.0
LSonoma,1931-02-10,210896.0
LSonoma,1931-02-11,210865.0
LSonoma,1931-02-12,210843.0
LSonoma,1931-02-13,210857.0
LSonoma,1931-02-14,210966.0
LSonoma,1931-02-15,211012.0
LSonoma,1931-02-16,211029.0
LSonoma,1931-02-17,211048.0
LSonoma,1931-02-18,211085.0
LSonoma,1931-02-19,211074.0
LSonoma,1931-02-20,211115.0
LSonoma,1931-02-21,211110.0
LSonoma,1931-02-22,211081.0
LSonoma,1931-02-23,211048.0
LSonoma,1931-02-24,211045.0
LSonoma,1931-02-25,211034.0
LSonoma,1931-02-26,211010.0
LSonoma,1931-02-27,210975.0
LSonoma,1931-02-28,210934.0
LSonoma,1931-03-01,210913.0
LSonoma,1931-03-02,210875.0
LSonoma,1931-03-03,210832.0
LSonoma,1931-03-04,210786.0
LSonoma,1931-03-05,210721.0
LSonoma,1931-03-06,210643.0
LSonoma,1931-03-07,210557.0
LSonoma,1931-03-08,210469.0
LSonoma,1931-03-09,210383.0
LSonoma,1931-03-10,210295.0
LSonoma,1931-03-11,210218.0
LSonoma,1931-03-12,210922.0
LSonoma,1931-03-13,211266.0
LSonoma,1931-03-14,211584.0
LSonoma,1931-03-15,211686.0
LSonoma,1931-03-16,211737.0
LSonoma,1931-03-17,211750.0
LSonoma,1931-03-18,211844.0
LSonoma,1931-03-19,214531.0
LSonoma,1931-03-20,214930.0
LSonoma,1931-03-21,214993.0
LSonoma,1931-03-22,215069.0
LSonoma,1931-03-23,215140.0
LSonoma,1931-03-24,215208.0
LSonoma,1931-03-25,215306.0
LSonoma,1931-03-26,215370.0
LSonoma,1931-03-27,215429.0
LSonoma,1931-03-28,215448.0
LSonoma,1931-03-29,215451.0
LSonoma,1931-03-30,215444.0
LSonoma,1931-03-31,215452.0
LSonoma,1931-04-01,215455.0
LSonoma,1931-04-02,215461.0
LSonoma,1931-04-03,215433.0
LSonoma,1931-04-04,215415.0
LSonoma,1931-04-05,215387.0
LSonoma,1931-04-06,215347.0
LSonoma,1931-04-07,215311.0
LSonoma,1931-04-08,215257.0
LSonoma,1931-04-09,215200.0
LSonoma,1931-04-10,215134.0
LSonoma,1931-04-11,215060.0
LSonoma,1931-04-12,214979.0
LSonoma,1931-04-13,214895.0
LSonoma,1931-04-14,214808.0
LSonoma,1931-04-15,214715.0
LSonoma,1931-04-16,214619.0
LSonoma,1931-04-17,214524.0
LSonoma,1931-04-18,214428.0
LSonoma,1931-04-19,214325.0
LSonoma,1931-04-20,214216.0
LSonoma,1931-04-21,214105.0
LSonoma,1931-04-22,213988.0
LSonoma,1931-04-23,213868.0
LSonoma,1931-04-24,213751.0
LSonoma,1931-04-25,213634.0
LSonoma,1931-04-26,213515.0
LSonoma,1931-04-27,213394.0
LSonoma,1931-04-28,213271.0
LSonoma,1931-04-29,213148.0
LSonoma,1931-04-30,213025.0
LSonoma,1931-05-01,212900.0
LSonoma,1931-05-02,212765.0
LSonoma,1931-05-03,212628.0
LSonoma,1931-05-04,212489.0
LSonoma,1931-05-05,212350.0
LSonoma,1931-05-06,212211.0
LSonoma,1931-05-07,212070.0
LSonoma,1931-05-08,211925.0
LSonoma,1931-05-09,211779.0
LSonoma,1931-05-10,211632.0
LSonoma,1931-05-11,211483.0
LSonoma,1931-05-12,211334.0
LSonoma,1931-05-13,211186.0
LSonoma,1931-05-14,211035.0
LSonoma,1931-05-15,210884.0
LSonoma,1931-05-16,210734.0
LSonoma,1931-05-17,210578.0
LSonoma,1931-05-18,210402.0
LSonoma,1931-05-19,210239.0
LSonoma,1931-05-20,210088.0
LSonoma,1931-05-21,209936.0
LSonoma,1931-05-22,209780.0
LSonoma,1931-05-23,209629.0
LSonoma,1931-05-24,209478.0
LSonoma,1931-05-25,209346.0
LSonoma,1931-05-26,209377.0
LSonoma,1931-05-27,209245.0
LSonoma,1931-05-28,209102.0
LSonoma,1931-05-29,208945.0
LSonoma,1931-05-30,208781.0
LSonoma,1931-05-31,208612.0
LSonoma,1931-06-01,208420.0
LSonoma,1931-06-02,208230.0
LSonoma,1931-06-03,208041.0
LSonoma,1931-06-04,207828.0
LSonoma,1931-06-05,207627.0
LSonoma,1931-06-06,207420.0
LSonoma,1931-06-07,207198.0
LSonoma,1931-06-08,206976.0
LSonoma,1931-06-09,206760.0
LSonoma,1931-06-10,206529.0
LSonoma,1931-06-11,206302.0
LSonoma,1931-06-12,206064.0
LSonoma,1931-06-13,205810.0
LSonoma,1931-06-14,205569.0
LSonoma,1931-06-15,205350.0
LSonoma,1931-06-16,205124.0
LSonoma,1931-06-17,204930.0
LSonoma,1931-06-18,204669.0
LSonoma,1931-06-19,204393.0
LSonoma,1931-06-20,204113.0
LSonoma,1931-06-21,203834.0
LSonoma,1931-06-22,203555.0
LSonoma,1931-06-23,203279.0
LSonoma,1931-06-24,203033.0
LSonoma,1931-06-25,202770.0
LSonoma,1931-06-26,202503.0
LSonoma,1931-06-27,202227.0
LSonoma,1931-06-28,201941.0
LSonoma,1931-06-29,201652.0
LSonoma,1931-06-30,201366.0
LSonoma,1931-07-01,201079.0
LSonoma,1931-07-02,200782.0
LSonoma,1931-07-03,200498.0
LSonoma,1931-07-04,200202.0
LSonoma,1931-07-05,199889.0
LSonoma,1931-07-06,199569.0
LSonoma,1931-07-07,199257.0
LSonoma,1931-07-08,198952.0
LSonoma,1931-07-09,198639.0
LSonoma,1931-07-10,198328.0
LSonoma,1931-07-11,198016.0
LSonoma,1931-07-12,197705.0
LSonoma,1931-07-13,197393.0
LSonoma,1931-07-14,197094.0
LSonoma,1931-07-15,196793.0
LSonoma,1931-07-16,196486.0
LSonoma,1931-07-17,196186.0
LSonoma,1931-07-18,195883.0
LSonoma,1931-07-19,195573.0
LSonoma,1931-07-20,195243.0
LSonoma,1931-07-21,194919.0
LSonoma,1931-07-22,194590.0
LSonoma,1931-07-23,194280.0
LSonoma,1931-07-24,193946.0
LSonoma,1931-07-25,193621.0
LSonoma,1931-07-26,193302.0
LSonoma,1931-07-27,192961.0
LSonoma,1931-07-28,192627.0
LSonoma,1931-07-29,192300.0
LSonoma,1931-07-30,191954.0
LSonoma,1931-07-31,191647.0
LSonoma,1931-08-01,191325.0
LSonoma,1931-08-02,190993.0
LSonoma,1931-08-03,190679.0
LSonoma,1931-08-04,190368.0
LSonoma,1931-08-05,190052.0
LSonoma,1931-08-06,189729.0
LSonoma,1931-08-07,189407.0
LSonoma,1931-08-08,189088.0
LSonoma,1931-08-09,188756.0
LSonoma,1931-08-10,188429.0
LSonoma,1931-08-11,188097.0
LSonoma,1931-08-12,187767.0
LSonoma,1931-08-13,187421.0
LSonoma,1931-08-14,187087.0
LSonoma,1931-08-15,186764.0
LSonoma,1931-08-16,186418.0
LSonoma,1931-08-17,186084.0
LSonoma,1931-08-18,185749.0
LSonoma,1931-08-19,185407.0
LSonoma,1931-08-20,185076.0
LSonoma,1931-08-21,184745.0
LSonoma,1931-08-22,184412.0
LSonoma,1931-08-23,184089.0
LSonoma,1931-08-24,183757.0
LSonoma,1931-08-25,183413.0
LSonoma,1931-08-26,183062.0
LSonoma,1931-08-27,182706.0
LSonoma,1931-08-28,182360.0
LSonoma,1931-08-29,182006.0
LSonoma,1931-08-30,181662.0
LSonoma,1931-08-31,181315.0
LSonoma,1931-09-01,180972.0
LSonoma,1931-09-02,180625.0
LSonoma,1931-09-03,180273.0
LSonoma,1931-09-04,179931.0
LSonoma,1931-09-05,179592.0
LSonoma,1931-09-06,179263.0
LSonoma,1931-09-07,178915.0
LSonoma,1931-09-08,178586.0
LSonoma,1931-09-09,178252.0
LSonoma,1931-09-10,177932.0
LSonoma,1931-09-11,177599.0
LSonoma,1931-09-12,177271.0
LSonoma,1931-09-13,176954.0
LSonoma,1931-09-14,176637.0
LSonoma,1931-09-15,176321.0
LSonoma,1931-09-16,176004.0
LSonoma,1931-09-17,175683.0
LSonoma,1931-09-18,175369.0
LSonoma,1931-09-19,175060.0
LSonoma,1931-09-20,174748.0
LSonoma,1931-09-21,174444.0
LSonoma,1931-09-22,174149.0
LSonoma,1931-09-23,173832.0
LSonoma,1931-09-24,173535.0
LSonoma,1931-09-25,173210.0
LSonoma,1931-09-26,172904.0
LSonoma,1931-09-27,172600.0
LSonoma,1931-09-28,172304.0
LSonoma,1931-09-29,172021.0
LSonoma,1931-09-30,171717.0
LSonoma,1931-10-01,171421.0
LSonoma,1931-10-02,171131.0
LSonoma,1931-10-03,170849.0
LSonoma,1931-10-04,170576.0
LSonoma,1931-10-05,170294.0
LSonoma,1931-10-06,170010.0
LSonoma,1931-10-07,169742.0
LSonoma,1931-10-08,169476.0
LSonoma,1931-10-09,169217.0
LSonoma,1931-10-10,168954.0
LSonoma,1931-10-11,168698.0
LSonoma,1931-10-12,168438.0
LSonoma,1931-10-13,168174.0
LSonoma,1931-10-14,167915.0
LSonoma,1931-10-15,167665.0
LSonoma,1931-10-16,167411.0
LSonoma,1931-10-17,167156.0
LSonoma,1931-10-18,166899.0
LSonoma,1931-10-19,166656.0
LSonoma,1931-10-20,166441.0
LSonoma,1931-10-21,166248.0
LSonoma,1931-10-22,166091.0
LSonoma,1931-10-23,165973.0
LSonoma,1931-10-24,165872.0
LSonoma,1931-10-25,165792.0
LSonoma,1931-10-26,165823.0
LSonoma,1931-10-27,165704.0
LSonoma,1931-10-28,165579.0
LSonoma,1931-10-29,165437.0
LSonoma,1931-10-30,165293.0
LSonoma,1931-10-31,165155.0
LSonoma,1931-11-01,165016.0
LSonoma,1931-11-02,164889.0
LSonoma,1931-11-03,164770.0
LSonoma,1931-11-04,164649.0
LSonoma,1931-11-05,164534.0
LSonoma,1931-11-06,164414.0
LSonoma,1931-11-07,164291.0
LSonoma,1931-11-08,164171.0
LSonoma,1931-11-09,164049.0
LSonoma,1931-11-10,163927.0
LSonoma,1931-11-11,163805.0
LSonoma,1931-11-12,163688.0
LSonoma,1931-11-13,163574.0
LSonoma,1931-11-14,163470.0
LSonoma,1931-11-15,163389.0
LSonoma,1931-11-16,163319.0
LSonoma,1931-11-17,163475.0
LSonoma,1931-11-18,163950.0
LSonoma,1931-11-19,163992.0
LSonoma,1931-11-20,163985.0
LSonoma,1931-11-21,164018.0
LSonoma,1931-11-22,163947.0
LSonoma,1931-11-23,163873.0
LSonoma,1931-11-24,163819.0
LSonoma,1931-11-25,163754.0
LSonoma,1931-11-26,163710.0
LSonoma,1931-11-27,163656.0
LSonoma,1931-11-28,163624.0
LSonoma,1931-11-29,163559.0
