date,StreamOut_Q_base,HortSroff2Stream_Q_base,DunnSroff2Stream_Q_base,Interflow2Stream_Q_base,Stream2Unsat_Q_base,StreamExchng2Sat_Q_base,Precip_Q_base,NetBoundaryFlow2Sat_Q_base,NetWellFlow_Q_base,BoundaryStreamFlow_Q_base,CanopyEvap_Q_base,SnowEvap_Q_base,ImpervEvap_Q_base,DprstEvap_Q_base,CapET_Q_base,SwaleEvap_Q_base,UnsatET_Q_base,SatET_Q_base,LakeEvap_Q_base,DunnInterflow2Lake_Q_base,HortSroff2Lake_Q_base,Lake2Unsat_Q_base,LakeExchng2Sat_Q_base,SoilDrainage2Unsat_Q_base,Sat2Grav_Q_base,RechargeUnsat2Sat_Q_base,Infil2Soil_Q_base,Canopy_S_base,SnowPweqv_S_base,Imperv_S_base,Dprst_S_base,Cap_S_base,Grav_S_base,Unsat_S_base,Sat_S_base,UnsatStream_S_base,Lake_S_base,Stream_S_base,day_base,moday_base,month_base,year_base,date_base,StreamOut_Q_unimp,HortSroff2Stream_Q_unimp,DunnSroff2Stream_Q_unimp,Interflow2Stream_Q_unimp,Stream2Unsat_Q_unimp,StreamExchng2Sat_Q_unimp,Precip_Q_unimp,NetBoundaryFlow2Sat_Q_unimp,NetWellFlow_Q_unimp,BoundaryStreamFlow_Q_unimp,CanopyEvap_Q_unimp,SnowEvap_Q_unimp,ImpervEvap_Q_unimp,DprstEvap_Q_unimp,CapET_Q_unimp,SwaleEvap_Q_unimp,UnsatET_Q_unimp,SatET_Q_unimp,LakeEvap_Q_unimp,DunnInterflow2Lake_Q_unimp,HortSroff2Lake_Q_unimp,Lake2Unsat_Q_unimp,LakeExchng2Sat_Q_unimp,SoilDrainage2Unsat_Q_unimp,Sat2Grav_Q_unimp,RechargeUnsat2Sat_Q_unimp,Infil2Soil_Q_unimp,Canopy_S_unimp,SnowPweqv_S_unimp,Imperv_S_unimp,Dprst_S_unimp,Cap_S_unimp,Grav_S_unimp,Unsat_S_unimp,Sat_S_unimp,UnsatStream_S_unimp,Lake_S_unimp,Stream_S_unimp,day_unimp,moday_unimp,month_unimp,year_unimp,date_unimp
1987-07-15,13754467.3,0.0,138077.7873,386940.54,0.0,-5531832.5,0.0,4785368.7,-63967460.0,0.0,0.0,0.0,0.0,0.0,370725935.0,0.0,1019513.504,78443753.0,0.0,0.0,0.0,0.0,0.0,705205.13,8565658.3,38354306.0,0.0,0.0,0.0,0.0,0.0,657366867.7419355,10611580.64516129,6630640290.32258,978568261290.3226,122660509.67741935,0.0,0.0,15,"(1987, 7)",7,1987,1987-07-15,28510834.2,0.0,431976.311,509974.59,0.0,-19732454.5,0.0,-7001345.4,0.0,0.0,0.0,0.0,0.0,0.0,285132823.0,0.0,992192.839,117346020.0,0.0,0.0,0.0,0.0,0.0,876155.0800000001,14049215.1,39234612.0,0.0,0.0,0.0,0.0,0.0,625394432.2580645,15063985.483870968,6407750580.645162,981130545161.2903,120252500.0,0.0,0.0,15,"(1987, 7)",7,1987,1987-07-15
1987-08-15,12009195.0,0.0,188475.126,304643.326,0.0,-5282626.5,0.0,4711777.5,-64138222.0,0.0,0.0,0.0,0.0,0.0,213798045.0,0.0,36568.0174,65371382.0,0.0,0.0,0.0,0.0,0.0,413053.43700000003,7289478.5,33203166.8,0.0,0.0,0.0,0.0,0.0,460499387.0967742,6875802.645161291,6595586548.387096,978377141935.4839,115832441.93548387,0.0,0.0,15,"(1987, 8)",8,1987,1987-08-15,27248650.1,0.0,545230.451,394972.58,0.0,-20086921.2,0.0,-6952472.0,0.0,0.0,0.0,0.0,0.0,0.0,156202671.0,0.0,29753.6328,98720142.0,0.0,0.0,0.0,0.0,0.0,455579.98,13036915.1,31875130.7,0.0,0.0,0.0,0.0,0.0,426214625.8064516,10258200.451612903,6372624774.193548,981018045161.2903,113378948.38709678,0.0,0.0,15,"(1987, 8)",8,1987,1987-08-15
1987-09-15,11925733.0,0.0,300224.027,294476.946,0.0,-6410223.1,0.0,4096284.2,-58335463.0,0.0,0.0,0.0,0.0,0.0,134223825.0,0.0,22373.4911,54415186.0,0.0,0.0,0.0,0.0,0.0,293452.895,6967600.5,29767218.2,0.0,0.0,0.0,0.0,0.0,354195370.0,5961651.433333334,6564915033.333333,978224950000.0,110296366.66666667,0.0,0.0,15,"(1987, 9)",9,1987,1987-09-15,27632353.6,0.0,989411.16,372477.1,0.0,-21374023.5,0.0,-6531471.0,0.0,0.0,0.0,0.0,0.0,0.0,92037904.0,0.0,15375.5042,81788687.0,0.0,0.0,0.0,0.0,0.0,326184.66599999997,12756744.1,30800048.7,0.0,0.0,0.0,0.0,0.0,320117990.0,9287377.366666667,6341015200.0,980921263333.3334,107851413.33333333,0.0,0.0,15,"(1987, 9)",9,1987,1987-09-15
1987-10-15,56395122.9,55323281.0,1251627.401,426309.128,0.0,1028005.5000000003,1166101210.0,2357327.8,-50367719.0,0.0,27597035.6,0.0,13054951.895,0.0,327068127.0,0.0,6916.94452,37817526.0,0.0,0.0,0.0,0.0,0.0,428776.209,8017931.7,31057640.9,1067343670.0,2488722.312903226,0.0,87020.6609032258,0.0,431860906.4516129,8083892.258064516,6534601741.935484,978110106451.6129,106470787.09677419,0.0,0.0,15,"(1987, 10)",10,1987,1987-10-15,77711704.6,53673741.0,2616065.9299999997,500917.28,0.0,-19855765.0,1166101210.0,-6634006.5,0.0,0.0,27597035.6,0.0,13054952.895,0.0,304395901.0,0.0,4957.05059,56856600.0,0.0,0.0,0.0,0.0,0.0,460751.314,14227921.5,30976612.5,1068993180.0,2488722.312903226,0.0,87020.6609032258,0.0,407026858.0645161,10526010.35483871,6311322709.67742,980835029032.258,103836048.38709678,0.0,0.0,15,"(1987, 10)",10,1987,1987-10-15
1987-11-15,358878526.3,314655664.0,63213908.4,6989680.63,0.0,16858506.45,2538243280.0,1360828.828,-34982644.0,0.0,48684173.46,0.0,21136833.798,0.0,829261650.0,0.0,46259.9997,3237657.4,0.0,0.0,0.0,0.0,0.0,13452471.42,12083487.2,34537609.8,2138549220.0,6202210.4399999995,0.0,630504.5776000001,0.0,1324176366.6666667,85885656.33333333,6506297100.0,978076493333.3334,110141906.66666667,0.0,0.0,15,"(1987, 11)",11,1987,1987-11-15,383677978.0,313312528.0,57243827.41,7053037.9399999995,0.0,-14249592.8,2538243280.0,-6294216.7,0.0,0.0,48684173.46,0.0,21136786.598,0.0,829115450.0,0.0,37346.2215,5204727.08,0.0,0.0,0.0,0.0,0.0,12047657.15,19481886.7,30681321.5,2139892350.0,6202210.4399999995,0.0,630504.5676000001,0.0,1318123646.6666667,82747232.0,6284368933.333333,980797690000.0,106807386.66666667,0.0,0.0,15,"(1987, 11)",11,1987,1987-11-15
1987-12-15,2683589580.0,1096380966.1,1120483420.0,618482299.0,0.0,112172170.25,6566438857.0,-394723.584,-31430979.0,0.0,35788848.0,0.0,33781329.196,0.0,525263029.0,0.0,410018.387,1207644.48,0.0,0.0,0.0,0.0,0.0,446446534.0,23673084.1,123929857.0,5406399674.0,12094439.225806452,0.0,1592302.9032258065,0.0,3551234677.419355,1153979125.8064516,6665271419.354838,978187958064.5161,142992996.77419356,0.0,0.0,15,"(1987, 12)",12,1987,1987-12-15,2762574450.0,1096380966.1,1135716673.0,619010626.0,0.0,49487131.5,6566438857.0,-7435169.4,0.0,0.0,35788848.0,0.0,33781329.196,0.0,525263029.0,0.0,347630.352,2087419.75,0.0,0.0,0.0,0.0,0.0,433601114.0,33616608.1,143963981.0,5406399674.0,12094439.225806452,0.0,1592302.9032258065,0.0,3550063612.903226,1158272248.387097,6428159064.5161295,980879358064.5161,138486016.12903225,0.0,0.0,15,"(1987, 12)",12,1987,1987-12-15
1988-01-15,3251241880.0,885054698.3,1416102315.0,1061201440.0,0.0,84984627.3,5231668243.0,-989873.0636,-32169825.0,0.0,37063879.8,0.0,24513088.56,0.0,562797455.0,0.0,1306993.34,2160420.98,0.0,0.0,0.0,0.0,0.0,648228500.0,32753551.6,291835843.0,4287022093.0,10159565.577419354,0.0,1554309.7903225806,0.0,4060815903.225806,1735679774.1935484,7020021483.870968,978427277419.3549,174725838.70967743,0.0,0.0,15,"(1988, 1)",1,1988,1988-01-15,3332116660.0,885054698.3,1449113453.0,1061806580.0,0.0,37802031.7,5231668243.0,-7716692.2,0.0,0.0,37063879.8,0.0,24513088.56,0.0,562797455.0,0.0,1146800.737,3786103.27,0.0,0.0,0.0,0.0,0.0,620790160.0,50040984.0,288365853.0,4287022093.0,10159565.577419354,0.0,1554309.7903225806,0.0,4059700516.129032,1746245967.7419355,6752624419.354838,981088090322.5807,169992416.12903225,0.0,0.0,15,"(1988, 1)",1,1988,1988-01-15
1988-02-15,291282774.0,51706136.0,27457609.4,182605316.0,0.0,-17487095.6,338273600.0,53625.79648,-33053987.0,0.0,25617444.523000002,0.0,5600448.26679,0.0,1151426060.0,0.0,4274690.35,7253117.54,0.0,0.0,0.0,0.0,0.0,257121514.0,30387198.0,237632709.0,261076070.0,2084489.550724138,0.0,95874.3852724138,0.0,3941700620.6896553,932212117.2413793,7208860517.24138,978648934482.7587,177063148.27586207,0.0,0.0,15,"(1988, 2)",2,1988,1988-02-15,321631873.0,51766276.0,31853429.9,183413525.0,0.0,-43544804.0,338273600.0,-5824001.4,0.0,0.0,25617444.523000002,0.0,5600448.26679,0.0,1151571060.0,0.0,3753780.09,12930344.0,0.0,0.0,0.0,0.0,0.0,248040628.0,49476305.0,219424234.0,261015870.0,2084489.550724138,0.0,95874.3852724138,0.0,3941302310.3448277,965335289.6551725,6932586862.068966,981268396551.7241,172992331.03448275,0.0,0.0,15,"(1988, 2)",2,1988,1988-02-15
1988-03-15,76938178.0,2438378.2,2678408.75,20311392.5,0.0,-32769805.9,29506201.0,-66216.98790000001,-37706273.0,0.0,11485655.813156,0.0,2702151.96841,0.0,1627480530.0,0.0,18300901.3,26121616.6,0.0,0.0,0.0,0.0,0.0,45314468.8,28562569.6,143996697.0,17255731.0,479986.2678114839,0.0,4588.823621935483,0.0,3196068032.2580647,305206254.83870965,7135742580.645162,978723893548.3871,160691580.6451613,0.0,0.0,15,"(1988, 3)",3,1988,1988-03-15,97419077.0,2449157.0,3912071.7,21047075.3,0.0,-51739161.0,29506201.0,-6203359.5,0.0,0.0,11485655.813156,0.0,2702688.56841,0.0,1633164360.0,0.0,15722037.2,42461102.3,0.0,0.0,0.0,0.0,0.0,49639935.1,45838247.0,134114115.0,17244421.0,479986.2678114839,0.0,4588.823621935483,0.0,3203063709.677419,340538800.0,6875722387.096774,981308929032.258,157347032.2580645,0.0,0.0,15,"(1988, 3)",3,1988,1988-03-15
1988-04-15,215374345.0,182620849.2,9196459.89,4114458.62,0.0,-11854076.0,1531491826.0,263498.4699,-41432849.0,0.0,52110430.9636,0.0,20780737.50426,0.0,1579628500.0,0.0,18444699.35,45854012.8,0.0,0.0,0.0,0.0,0.0,10455204.8,21552330.1,85215149.0,1275756647.0,3065723.589047667,0.0,19072.032216999996,0.0,2303064866.6666665,118621817.0,7019654400.0,978686150000.0,146359940.0,0.0,0.0,15,"(1988, 4)",4,1988,1988-04-15,240712709.0,183321939.9,12001936.82,4540837.96,0.0,-33373386.0,1531491826.0,-6121338.6,0.0,0.0,52110430.9636,0.0,20781534.404260002,0.0,1582831900.0,0.0,17175624.89,64606938.9,0.0,0.0,0.0,0.0,0.0,12348195.2,32866034.3,79556238.0,1275054677.0,3065723.589047667,0.0,19072.032353666666,0.0,2311443533.3333335,136932687.33333334,6774096633.333333,981259173333.3334,143266000.0,0.0,0.0,15,"(1988, 4)",4,1988,1988-04-15
1988-05-15,94801695.6,59390482.63,2708307.744,2867466.29,0.0,-20479030.4,598022659.0,820566.19,-49433687.0,0.0,35649891.9148,0.0,16129087.99777,0.0,1385164830.0,0.0,10528355.11,58879181.8,0.0,0.0,0.0,0.0,0.0,8046576.7,19014975.9,68334763.0,487076506.0,2187623.748864516,0.0,16415.020840967743,0.0,1941182774.1935484,92283536.4516129,6944207000.0,978619200000.0,139701058.06451613,0.0,0.0,15,"(1988, 5)",5,1988,1988-05-15,114011978.0,59525372.56,3887636.357,3213284.18,0.0,-38213262.2,598022659.0,-6241861.9,0.0,0.0,35649891.9148,0.0,16128887.49777,0.0,1376015730.0,0.0,10225072.55,87033328.7,0.0,0.0,0.0,0.0,0.0,8992916.3,28019953.8,67843606.0,486941862.0,2187623.748864516,0.0,16415.020840967743,0.0,1944126677.419355,105876943.87096775,6703996838.709678,981193732258.0646,136657425.80645162,0.0,0.0,15,"(1988, 5)",5,1988,1988-05-15
1988-06-15,62894944.699999996,43632311.6,534745.6501,1021270.6,0.0,-10014004.7,458707010.0,2619206.51,-55418620.0,0.0,17999925.5325,0.0,6165767.22019,0.0,975906730.0,0.0,11829793.91,76069959.8,0.0,0.0,0.0,0.0,0.0,2944384.09,13515211.0,48048113.0,390908933.0,857243.9375166667,0.0,45175.21884333333,0.0,1347143400.0,39113063.333333336,6879226266.666667,978480013333.3334,131146336.66666667,0.0,0.0,15,"(1988, 6)",6,1988,1988-06-15,78469835.7,43306524.6,845149.623,1246810.14,0.0,-25747022.6,458707010.0,-6039425.8,0.0,0.0,17999925.5325,0.0,6166107.086189999,0.0,933358380.0,0.0,11771613.129999999,110795459.5,0.0,0.0,0.0,0.0,0.0,3435922.73,19954381.1,49548062.0,391234370.0,857243.9375166667,0.0,45172.51437666666,0.0,1336274400.0,47602284.0,6639022900.0,981091263333.3334,128404006.66666667,0.0,0.0,15,"(1988, 6)",6,1988,1988-06-15
1988-07-15,12111472.7,0.0,30287.16678,410077.388,0.0,-4385031.5200000005,0.0,5935136.0,-65897285.0,0.0,0.0,0.0,0.0,0.0,545279300.0,0.0,2040417.64,87833305.0,0.0,0.0,0.0,0.0,0.0,1007474.15,8489450.1,40011633.0,0.0,0.0,0.0,0.0,0.0,787517200.0,13763841.096774194,6831188741.935484,978256970967.742,123174183.87096775,0.0,0.0,15,"(1988, 7)",7,1988,1988-07-15,24788063.0,0.0,264794.871,542509.98,0.0,-16674178.8,0.0,-6320445.5,0.0,0.0,0.0,0.0,0.0,0.0,448004169.0,0.0,1934552.44,132226213.0,0.0,0.0,0.0,0.0,0.0,1297554.22,13862639.4,42258726.0,0.0,0.0,0.0,0.0,0.0,759239709.6774193,18393407.096774194,6588565935.4838705,980963074193.5483,120661696.77419356,0.0,0.0,15,"(1988, 7)",7,1988,1988-07-15
1988-08-15,11198381.6,0.0,162447.103,294905.306,0.0,-4835171.6,0.0,3919648.61,-58357798.0,0.0,0.0,0.0,0.0,0.0,247755663.0,0.0,52299.0285,64631367.9,0.0,0.0,0.0,0.0,0.0,425331.306,7232604.8,36864695.0,0.0,0.0,0.0,0.0,0.0,526512212.9032258,7461944.548387097,6792397354.83871,978066077419.3549,116639774.19354838,0.0,0.0,15,"(1988, 8)",8,1988,1988-08-15,25547057.0,0.0,479944.622,387328.07,0.0,-18753974.6,0.0,-6115790.0,0.0,0.0,0.0,0.0,0.0,0.0,188765354.0,0.0,39622.2688,99006818.1,0.0,0.0,0.0,0.0,0.0,472300.83,12655899.3,37439945.0,0.0,0.0,0.0,0.0,0.0,493042416.12903225,10785344.096774194,6549241193.548388,980854870967.742,114085738.70967741,0.0,0.0,15,"(1988, 8)",8,1988,1988-08-15
1988-09-15,10794302.8,0.0,287925.936,270989.05,0.0,-5112187.17,0.0,4344572.6,-56183478.0,0.0,0.0,0.0,0.0,0.0,145583164.0,0.0,17983.18984,51516020.5,0.0,0.0,0.0,0.0,0.0,307029.87,6682447.0,39409317.8,0.0,0.0,0.0,0.0,0.0,391353866.6666667,5669627.066666666,6756527700.0,977917763333.3334,111210753.33333333,0.0,0.0,15,"(1988, 9)",9,1988,1988-09-15,25487163.4,0.0,785521.4,346654.13,0.0,-19114537.6,0.0,-5773575.3,0.0,0.0,0.0,0.0,0.0,0.0,103680393.4,0.0,17577.1401,79364715.6,0.0,0.0,0.0,0.0,0.0,322174.877,12197887.1,34040198.0,0.0,0.0,0.0,0.0,0.0,357415056.6666667,8976652.166666666,6514732966.666667,980760513333.3334,108466516.66666667,0.0,0.0,15,"(1988, 9)",9,1988,1988-09-15
1988-10-15,15456169.8,3261880.86,635539.454,332323.25,0.0,-7452411.5,194649418.0,3033963.4,-47936210.0,0.0,22322690.7184,0.0,8059124.291017,0.0,150722328.8,0.0,7474.35368,35491583.2,0.0,0.0,0.0,0.0,0.0,212999.718,8001507.0,32454119.9,160979292.0,1320724.0559,0.0,113370.35623690322,0.0,376737629.0322581,5544901.516129033,6718746516.129032,977822003225.8064,106823474.19354838,0.0,0.0,15,"(1988, 10)",10,1988,1988-10-15,34739909.6,3120595.24,1581578.07,417372.22000000003,0.0,-25855525.7,194649418.0,-5964993.1,0.0,0.0,22322690.7184,0.0,8056941.165791,0.0,130617084.6,0.0,5538.46496,54216248.8,0.0,0.0,0.0,0.0,0.0,298625.969,14283074.4,33181239.0,161122816.0,1320724.0559,0.0,113314.93856832258,0.0,349724548.38709676,9434470.0,6480557967.741936,980686316129.0322,104180670.96774194,0.0,0.0,15,"(1988, 10)",10,1988,1988-10-15
1988-11-15,710385080.8,549504233.5,190149723.73999998,32006425.36,0.0,43809328.3,4307305630.0,1631344.084,-33404975.0,0.0,52431278.919,0.0,33319709.4011,0.0,619601429.0,0.0,51727.289000000004,5911389.41,0.0,0.0,0.0,0.0,0.0,53564995.554,12161479.6,42830684.4,3668587711.0,9954377.486333333,0.0,1164881.9334466667,0.0,1556504100.0,178011532.43333334,6693729166.666667,977797053333.3334,112818450.0,0.0,0.0,15,"(1988, 11)",11,1988,1988-11-15,744452039.0,547436619.4,183656750.33,32030788.7,0.0,2274434.6999999993,4307305630.0,-5767622.4,0.0,0.0,52431278.919,0.0,33317953.123800002,0.0,617941413.0,0.0,43123.01345,9360027.22,0.0,0.0,0.0,0.0,0.0,51138338.034,19285608.8,42219377.4,3670656809.0,9954377.486333333,0.0,1164812.0223066667,0.0,1548149830.0,176923950.33333334,6455780933.333333,980653256666.6666,109413576.66666667,0.0,0.0,15,"(1988, 11)",11,1988,1988-11-15
1988-12-15,962289776.0,500738311.9,353519852.05,174181461.7,0.0,45758059.0,3074209192.0,900222.87,-31744528.0,0.0,9263473.05,0.0,9854249.815,0.0,583325941.0,0.0,456481.169,2014931.84,0.0,0.0,0.0,0.0,0.0,171553197.0,17530878.9,73222386.0,2539213303.0,6719540.712903226,0.0,1366386.8677419354,0.0,2805772903.225806,508180106.4516129,6748660290.32258,977835141935.4839,127615361.29032259,0.0,0.0,15,"(1988, 12)",12,1988,1988-12-15,1018500281.0,500736588.9,366533087.1,174487420.3,0.0,3587749.0,3074209192.0,-6045139.7,0.0,0.0,9263473.05,0.0,9854249.815,0.0,583335051.0,0.0,382088.525,3570003.26,0.0,0.0,0.0,0.0,0.0,165081641.0,26200725.3,81340747.0,2539214943.0,6719540.712903226,0.0,1366386.8677419354,0.0,2804002096.774194,513805919.3548387,6500853290.32258,980673806451.6129,123792274.19354838,0.0,0.0,15,"(1988, 12)",12,1988,1988-12-15
1989-01-15,508855433.0,159620905.0,128462670.1,246480122.0,0.0,15878047.45,1006223430.0,909632.3,-30744121.5,0.0,48096573.0,0.0,15952456.972,0.0,520691370.0,0.0,803892.344,1562184.76,0.0,0.0,0.0,0.0,0.0,284714457.0,20190313.1,140921035.0,800045790.0,7765832.551612903,0.0,1279643.1483870968,0.0,3496758225.806452,840259196.7741935,6902744451.612904,977946112903.2258,149853138.70967743,0.0,0.0,15,"(1989, 1)",1,1989,1989-01-15,557872524.0,159620498.0,138600920.0,247070555.0,0.0,-22941729.5,1006223430.0,-5572034.4,0.0,0.0,48096573.0,0.0,15952456.972,0.0,520697710.0,0.0,677175.167,2886827.34,0.0,0.0,0.0,0.0,0.0,273713899.0,32028822.6,146288832.0,800046250.0,7765832.551612903,0.0,1279643.1483870968,0.0,3495869967.7419353,849561770.967742,6636957709.67742,980758170967.742,145644380.6451613,0.0,0.0,15,"(1989, 1)",1,1989,1989-01-15
1989-02-15,266920631.0,119950398.0,51822889.8,97605191.0,0.0,395012.6000000001,820626180.0,719997.3425,-29332106.0,0.0,53731690.6,0.0,19161067.25,0.0,688411530.0,0.0,1339497.7480000001,2883688.26,0.0,0.0,0.0,0.0,0.0,139092553.0,19208535.5,118104760.0,628839784.0,6986385.441785715,0.0,974716.9745714285,0.0,3445687928.571429,598837971.4285715,6971309785.714286,978029892857.1428,154755175.0,0.0,0.0,15,"(1989, 2)",2,1989,1989-02-15,303027765.0,119967434.0,59573507.3,98340351.0,0.0,-27112240.8,820626180.0,-4885648.6,0.0,0.0,53731690.6,0.0,19161055.64,0.0,688470450.0,0.0,1124851.545,5623058.58,0.0,0.0,0.0,0.0,0.0,134337036.0,31973456.0,112476245.0,628822830.0,6986385.441785715,0.0,974713.1531428571,0.0,3445204321.428571,618355117.8571428,6699116678.571428,980819232142.8572,150687482.14285713,0.0,0.0,15,"(1989, 2)",2,1989,1989-02-15
1989-03-15,2818676838.0,1017714220.3,1096368789.1,821118275.0,0.0,86343563.5,6302086858.0,-727046.788,-31812616.0,0.0,84326008.245,0.0,55993126.6616,0.0,1599047620.0,0.0,3117696.96,6925295.43,0.0,0.0,0.0,0.0,0.0,429085125.0,29903433.7,205965144.0,5144129324.0,8900322.55883226,0.0,307898.5416774193,0.0,3722750129.032258,1260039387.096774,7075987967.741936,978172496774.1936,173774564.51612905,0.0,0.0,15,"(1989, 3)",3,1989,1989-03-15,2907704668.0,1017775286.8,1136504551.5,821890408.0,0.0,39288602.0,6302086858.0,-6704222.6,0.0,0.0,84326008.245,0.0,55993113.6616,0.0,1599032010.0,0.0,2651758.67,12037302.75,0.0,0.0,0.0,0.0,0.0,410726702.0,46170648.0,191235727.0,5144068549.0,8900322.55883226,0.0,307900.16232258064,0.0,3721966451.612903,1275064474.1935484,6803786709.67742,980919087096.7742,168976235.48387095,0.0,0.0,15,"(1989, 3)",3,1989,1989-03-15
1989-04-15,213711665.0,79571600.0,7712827.37,95473287.6,0.0,-13898141.2,762379600.0,760934.52,-38500925.0,0.0,32976576.139565,0.0,23055346.848423,0.0,2271212010.0,0.0,10815547.700000001,23461934.5,0.0,0.0,0.0,0.0,0.0,126369237.0,24669723.8,173806480.0,611622888.0,3230345.5788925,0.0,20209.287995766666,0.0,3235292200.0,468668163.3333333,7181377166.666667,978324110000.0,175464290.0,0.0,0.0,15,"(1989, 4)",4,1989,1989-04-15,238627258.0,80176675.0,8791802.48,96047647.5,0.0,-37263408.8,762379600.0,-5182627.2,0.0,0.0,32976576.139565,0.0,23055325.848423,0.0,2269488540.0,0.0,9082056.6,41116493.3,0.0,0.0,0.0,0.0,0.0,123893662.0,39009947.0,163739343.0,611017821.0,3230345.5788925,0.0,20209.287995766666,0.0,3236547666.6666665,491145726.6666667,6911590133.333333,981027103333.3334,170942716.66666666,0.0,0.0,15,"(1989, 4)",4,1989,1989-04-15
1989-05-15,49371290.0,7088573.2,542648.801,5765966.29,0.0,-15951951.0,110285044.0,1258775.56,-47727302.0,0.0,30555009.5,0.0,4535926.2403,0.0,1525440310.0,0.0,26786759.1,61734809.4,0.0,0.0,0.0,0.0,0.0,12115238.1,19269486.6,97614911.0,83262467.0,1003156.7580645161,0.0,3707.278719354839,0.0,2170049967.7419353,108761745.16129032,7075333064.5161295,978313593548.3871,156605980.6451613,0.0,0.0,15,"(1989, 5)",5,1989,1989-05-15,65824799.0,7103188.2,864122.305,6136792.48,0.0,-32428787.0,110285044.0,-5596969.5,0.0,0.0,30555009.5,0.0,4536114.1211,0.0,1519199630.0,0.0,24235109.8,92420037.0,0.0,0.0,0.0,0.0,0.0,13316345.2,29240530.3,91023116.0,83247662.0,1003156.7580645161,0.0,3708.474870967742,0.0,2172819419.354839,122415048.06451613,6816465741.935484,981009335483.871,152795974.19354838,0.0,0.0,15,"(1989, 5)",5,1989,1989-05-15
1989-06-15,33567999.3,16264249.0,204391.9259,1001289.06,0.0,-4959039.75,295428070.0,4195148.8100000005,-56772862.0,0.0,15359683.09942,0.0,14302150.03058,0.0,874938310.0,0.0,17094888.9,77445554.0,0.0,0.0,0.0,0.0,0.0,2342325.6,12350047.8,56331361.0,234141750.0,1866516.7105806665,0.0,1580.795093,0.0,1340770366.6666667,34563830.0,6986021533.333333,978178400000.0,141566853.33333334,0.0,0.0,15,"(1989, 6)",6,1989,1989-06-15,49328417.4,16074128.0,439055.993,1199147.33,0.0,-20526935.75,295428070.0,-5349221.9,0.0,0.0,15359683.09942,0.0,14301226.03058,0.0,823891840.0,0.0,16786113.4,114588032.0,0.0,0.0,0.0,0.0,0.0,2862412.54,18611607.4,55945261.0,234332780.0,1866516.7105806665,0.0,1580.7964263333333,0.0,1324417566.6666667,41844447.666666664,6733192133.333333,980914043333.3334,138160913.33333334,0.0,0.0,15,"(1989, 6)",6,1989,1989-06-15
1989-07-15,13946112.1,0.0,62953.7495,441151.58,0.0,-3052743.74,0.0,6349025.3,-65784032.0,0.0,15359997.8949,0.0,246.21774,0.0,587294420.0,0.0,4709776.5,81430484.0,0.0,0.0,0.0,0.0,0.0,934933.63,8526811.1,46005971.0,0.0,1661.2379,0.0,1.6424335483870967,0.0,879099600.0,14428428.451612903,6926191709.67742,977987148387.0968,130940358.06451613,0.0,0.0,15,"(1989, 7)",7,1989,1989-07-15,27946268.4,0.0,293386.111,581465.73,0.0,-16803604.9,0.0,-5745354.7,0.0,0.0,15359997.8949,0.0,246.21774,0.0,498159759.0,0.0,4619084.73,124341912.0,0.0,0.0,0.0,0.0,0.0,1078834.06,13942430.2,50012313.0,0.0,1661.2379,0.0,1.6424335483870967,0.0,851499329.032258,18808541.612903226,6670817483.870968,980808338709.6774,127597809.67741935,0.0,0.0,15,"(1989, 7)",7,1989,1989-07-15
1989-08-15,10280200.9,0.0,138483.161,287065.697,0.0,-2217538.87,0.0,6032004.8,-63181027.0,0.0,0.0,0.0,0.0,0.0,278588445.0,0.0,268159.7405,65292284.0,0.0,0.0,0.0,0.0,0.0,508663.66000000003,6700862.3,38887498.0,0.0,0.0,0.0,0.0,0.0,569907448.3870968,7312841.935483871,6883001838.709678,977798509677.4193,122245093.5483871,0.0,0.0,15,"(1989, 8)",8,1989,1989-08-15,24200041.8,0.0,429234.386,389371.43,0.0,-15771924.7,0.0,-5635221.1,0.0,0.0,0.0,0.0,0.0,0.0,218478580.0,0.0,256512.13,100116123.0,0.0,0.0,0.0,0.0,0.0,434917.52,12029399.9,40178302.0,0.0,0.0,0.0,0.0,0.0,536507803.2258065,10462238.193548387,6626865451.612904,980704261290.3226,118896303.22580644,0.0,0.0,15,"(1989, 8)",8,1989,1989-08-15
1989-09-15,113576372.1,124611541.8,2890422.163,794156.307,0.0,14342611.7,1684400770.0,5049851.2,-54492372.0,0.0,31316161.0412,0.0,18320834.0198,0.0,784295951.0,0.0,36267.44864,32157788.64,0.0,0.0,0.0,0.0,0.0,1504230.3460000001,7571678.9,36035164.0,1506820870.0,3199050.051373333,0.0,201481.64482666666,0.0,807056876.6666666,21187717.6,6847149866.666667,977677213333.3334,117966463.33333333,0.0,0.0,15,"(1989, 9)",9,1989,1989-09-15,136581606.7,121891309.4,3062606.25,795785.4,0.0,-11145267.2,1684400770.0,-5209215.7,0.0,0.0,31316161.0412,0.0,18316591.0198,0.0,760526925.0,0.0,27572.53004,49287256.62,0.0,0.0,0.0,0.0,0.0,1269012.601,13449861.0,34070145.0,1509545240.0,3199050.051373333,0.0,201475.58602666666,0.0,784414290.0,15389466.5,6590083500.0,980630190000.0,114499826.66666667,0.0,0.0,15,"(1989, 9)",9,1989,1989-09-15
