date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,SPECIFIED_FLOWS_IN_base,STREAM_LEAKAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,SPECIFIED_FLOWS_OUT_base,STREAM_LEAKAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,SPECIFIED_FLOWS_IN_unimp,STREAM_LEAKAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,SPECIFIED_FLOWS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp
2000-12-16,51217342000.0,0.0,0.0,8384094000.0,1796598800.0,32730952000.0,40166187000.0,0.0,0.0,0.0,134295175000.0,49758570000.0,0.0,13678749000.0,9495591000.0,0.0,30422299000.0,0.0,11513308000.0,7465420000.0,11569749000.0,133903680000.0,391495680.0,0.29,39072010000.0,0.0,7906422000.0,1796598800.0,29414005000.0,38845040000.0,0.0,0.0,117034074000.0,41589530000.0,0.0,11661310000.0,0.0,35296248000.0,0.0,17033895000.0,11032540000.0,116613530000.0,420544500.0,0.36
2001-01-01,51270710000.0,0.0,0.0,8397875000.0,1800024000.0,32760117000.0,40210055000.0,0.0,0.0,0.0,134438780000.0,49803223000.0,0.0,13699862000.0,9512565000.0,0.0,30470502000.0,0.0,11514434000.0,7476864000.0,11569902000.0,134047360000.0,391421950.0,0.29,39119688000.0,0.0,7919371300.0,1800024000.0,29440710000.0,38888160000.0,0.0,0.0,117167960000.0,41622040000.0,0.0,11681838000.0,0.0,35356200000.0,0.0,17036108000.0,11051266000.0,116747450000.0,420503550.0,0.36
2001-01-16,51327746000.0,0.0,0.0,8410578400.0,1803240100.0,32831370000.0,40258750000.0,0.0,0.0,0.0,134631690000.0,49888547000.0,0.0,13719959000.0,9528504000.0,0.0,30528518000.0,0.0,11515430000.0,7489162000.0,11570065000.0,134240190000.0,391495680.0,0.29,39174030000.0,0.0,7931306500.0,1803240100.0,29500410000.0,38935070000.0,0.0,0.0,117344050000.0,41687290000.0,0.0,11701110000.0,0.0,35426144000.0,0.0,17038078000.0,11070722000.0,116923335000.0,420716540.0,0.36
2001-02-01,51386278000.0,0.0,0.0,8424135000.0,1806670500.0,32920359000.0,40335053000.0,0.0,0.0,0.0,134872500000.0,50001895000.0,0.0,13741405000.0,9545590000.0,0.0,30601153000.0,0.0,11516204000.0,7503801000.0,11570068000.0,134480120000.0,392380400.0,0.29,39230783000.0,0.0,7944082000.0,1806670500.0,29575164000.0,39012078000.0,0.0,0.0,117568780000.0,41779913000.0,0.0,11721720000.0,0.0,35512090000.0,0.0,17039569000.0,11093930000.0,117147220000.0,421560320.0,0.36
2001-02-15,51427586000.0,0.0,0.0,8435942000.0,1809672100.0,32993303000.0,40418992000.0,0.0,0.0,0.0,135085490000.0,50104230000.0,0.0,13760042000.0,9560538000.0,0.0,30661882000.0,0.0,11517527000.0,7517710000.0,11570078000.0,134691996000.0,393494530.0,0.29,39270430000.0,0.0,7955233300.0,1809672100.0,29637130000.0,39090897000.0,0.0,0.0,117763360000.0,41858180000.0,0.0,11739681000.0,0.0,35584184000.0,0.0,17042067000.0,11116259000.0,117340365000.0,422993920.0,0.36
2001-03-01,51470217000.0,0.0,0.0,8447203000.0,1812673700.0,33105190000.0,40536240000.0,0.0,0.0,0.0,135371520000.0,50267410000.0,0.0,13778679000.0,9575751000.0,0.0,30728840000.0,0.0,11519063000.0,7536227000.0,11570085000.0,134976060000.0,395460600.0,0.29,39312490000.0,0.0,7965890600.0,1812673700.0,29734461000.0,39203750000.0,0.0,0.0,118029270000.0,41994506000.0,0.0,11757865000.0,0.0,35663507000.0,0.0,17044945000.0,11144190000.0,117605016000.0,424255500.0,0.36
2001-03-16,51523047000.0,0.0,0.0,8459808000.0,1815889700.0,33185917000.0,40680407000.0,0.0,0.0,0.0,135665070000.0,50419950000.0,0.0,13799906000.0,9592020000.0,0.0,30807456000.0,0.0,11523055000.0,7555731500.0,11570129000.0,135268250000.0,396812300.0,0.29,39362980000.0,0.0,7977837600.0,1815889700.0,29806684000.0,39339680000.0,0.0,0.0,118303070000.0,42119463000.0,0.0,11777212000.0,0.0,35753968000.0,0.0,17052276000.0,11174889000.0,117877810000.0,425263100.0,0.36
2001-04-01,51578570000.0,0.0,0.0,8473562600.0,1819320000.0,33232580000.0,40798835000.0,0.0,0.0,0.0,135902870000.0,50524170000.0,0.0,13822549000.0,9609322000.0,0.0,30871170000.0,0.0,11532470000.0,7574770700.0,11571039000.0,135505486000.0,397385730.0,0.29,39417270000.0,0.0,7990893000.0,1819320000.0,29849248000.0,39452230000.0,0.0,0.0,118528970000.0,42201375000.0,0.0,11797720000.0,0.0,35828390000.0,0.0,17069251000.0,11205434000.0,118102180000.0,426786800.0,0.36
2001-04-16,51641420000.0,0.0,0.0,8486422000.0,1822536100.0,33265089000.0,40873157000.0,0.0,0.0,0.0,136088625000.0,50589140000.0,0.0,13850397000.0,9625272000.0,0.0,30920520000.0,0.0,11541149000.0,7591179300.0,11573559000.0,135691220000.0,397402100.0,0.29,39473220000.0,0.0,8003110000.0,1822536100.0,29879517000.0,39520444000.0,0.0,0.0,118698830000.0,42250870000.0,0.0,11816911000.0,0.0,35887420000.0,0.0,17084730000.0,11231743000.0,118271670000.0,427155460.0,0.36
2001-05-01,51713143000.0,0.0,0.0,8499268000.0,1825752000.0,33297052000.0,40938170000.0,0.0,0.0,0.0,136273390000.0,50647090000.0,0.0,13878244000.0,9641072000.0,0.0,30967642000.0,0.0,11556467000.0,7606055400.0,11579308000.0,135875890000.0,397500400.0,0.29,39539032000.0,0.0,8015310300.0,1825752000.0,29909248000.0,39576674000.0,0.0,0.0,118866020000.0,42292814000.0,0.0,11836072000.0,0.0,35944040000.0,0.0,17110404000.0,11255482000.0,118438806000.0,427212800.0,0.36
2001-05-16,51811330000.0,0.0,0.0,8512146000.0,1828968100.0,33321520000.0,40985874000.0,0.0,0.0,0.0,136459830000.0,50681897000.0,0.0,13908996000.0,9656482000.0,0.0,31005921000.0,0.0,11589894000.0,7618457600.0,11600726000.0,136062370000.0,397459460.0,0.29,39618097000.0,0.0,8027491300.0,1828968100.0,29932749000.0,39621493000.0,0.0,0.0,119028790000.0,42322010000.0,0.0,11855226000.0,0.0,35990790000.0,0.0,17158189000.0,11275135000.0,118601340000.0,427450370.0,0.36
2001-06-01,51940540000.0,0.0,0.0,8526067700.0,1832398500.0,33347731000.0,41023676000.0,0.0,0.0,0.0,136670420000.0,50702520000.0,0.0,13941797000.0,9672172000.0,0.0,31043604000.0,0.0,11633438000.0,7629100000.0,11650386000.0,136273020000.0,397402100.0,0.29,39707808000.0,0.0,8040472000.0,1832398500.0,29957800000.0,39658177000.0,0.0,0.0,119196656000.0,42342740000.0,0.0,11875658000.0,0.0,36037136000.0,0.0,17222152000.0,11291889000.0,118769580000.0,427073540.0,0.36
2001-06-16,52095410000.0,0.0,0.0,8539525000.0,1835614500.0,33372705000.0,41058850000.0,0.0,0.0,0.0,136902100000.0,50723066000.0,0.0,13976089000.0,9685835000.0,0.0,31076436000.0,0.0,11675586000.0,7637226500.0,11730327000.0,136504566000.0,397533200.0,0.29,39791174000.0,0.0,8052610600.0,1835614500.0,29981583000.0,39692300000.0,0.0,0.0,119353280000.0,42362360000.0,0.0,11894838000.0,0.0,36077690000.0,0.0,17286396000.0,11304773000.0,118926060000.0,427221000.0,0.36
2001-07-01,52243194000.0,0.0,0.0,8553320400.0,1838830500.0,33404707000.0,41086906000.0,0.0,0.0,0.0,137126950000.0,50754180000.0,0.0,14010372000.0,9698924000.0,0.0,31110200000.0,0.0,11712807000.0,7643954700.0,11798893000.0,136729330000.0,397623300.0,0.29,39871046000.0,0.0,8064762000.0,1838830500.0,30010718000.0,39722725000.0,0.0,0.0,119508074000.0,42387517000.0,0.0,11913985000.0,0.0,36119183000.0,0.0,17344074000.0,11315739000.0,119080500000.0,427573250.0,0.36
2001-07-16,52384027000.0,0.0,0.0,8566936000.0,1842046500.0,33428552000.0,41114600000.0,0.0,0.0,0.0,137336160000.0,50774573000.0,0.0,14048775000.0,9711952000.0,0.0,31140786000.0,0.0,11746210000.0,7650080300.0,11866198000.0,136938590000.0,397574140.0,0.29,39942590000.0,0.0,8076886000.0,1842046500.0,30032974000.0,39750332000.0,0.0,0.0,119644830000.0,42404500000.0,0.0,11933099000.0,0.0,36157497000.0,0.0,17395778000.0,11326063000.0,119216930000.0,427900930.0,0.36
2001-08-01,52519477000.0,0.0,0.0,8581469700.0,1845476900.0,33454650000.0,41140584000.0,0.0,0.0,0.0,137541650000.0,50786345000.0,0.0,14089733000.0,9725553000.0,0.0,31172944000.0,0.0,11778329000.0,7656173000.0,11935160000.0,137144230000.0,397418500.0,0.29,40010646000.0,0.0,8089840000.0,1845476900.0,30057028000.0,39779004000.0,0.0,0.0,119782000000.0,42419130000.0,0.0,11953455000.0,0.0,36198090000.0,0.0,17446902000.0,11336643000.0,119354210000.0,427786240.0,0.36
2001-08-16,52638980000.0,0.0,0.0,8595091000.0,1848692900.0,33478769000.0,41163380000.0,0.0,0.0,0.0,137724900000.0,50798834000.0,0.0,14129041000.0,9738422000.0,0.0,31202181000.0,0.0,11809177000.0,7661373400.0,11988491000.0,137327520000.0,397385730.0,0.29,40074527000.0,0.0,8101977000.0,1848692900.0,30079746000.0,39803785000.0,0.0,0.0,119908730000.0,42432050000.0,0.0,11972516000.0,0.0,36235186000.0,0.0,17495249000.0,11345993000.0,119480980000.0,427745280.0,0.36
2001-09-01,52767224000.0,0.0,0.0,8609666000.0,1852123300.0,33504473000.0,41186840000.0,0.0,0.0,0.0,137920330000.0,50809897000.0,0.0,14170968000.0,9752243000.0,0.0,31232766000.0,0.0,11842310000.0,7666492400.0,12048308000.0,137522990000.0,397344770.0,0.29,40142890000.0,0.0,8114887700.0,1852123300.0,30103499000.0,39828255000.0,0.0,0.0,120041650000.0,42443820000.0,0.0,11992871000.0,0.0,36274037000.0,0.0,17547680000.0,11355431000.0,119613840000.0,427810800.0,0.36
2001-09-16,52871490000.0,0.0,0.0,8623312000.0,1855339300.0,33528222000.0,41209790000.0,0.0,0.0,0.0,138088150000.0,50825474000.0,0.0,14209860000.0,9765300000.0,0.0,31261130000.0,0.0,11867754000.0,7671149000.0,12090057000.0,137690730000.0,397426700.0,0.29,40199530000.0,0.0,8127009300.0,1855339300.0,30125734000.0,39850033000.0,0.0,0.0,120157640000.0,42455040000.0,0.0,12011967000.0,0.0,36310350000.0,0.0,17588845000.0,11364202000.0,119730405000.0,427237380.0,0.36
2001-10-01,52963734000.0,0.0,0.0,8636879000.0,1858555300.0,33552850000.0,41230774000.0,0.0,0.0,0.0,138242800000.0,50846500000.0,0.0,14248751000.0,9778661000.0,0.0,31290456000.0,0.0,11888041000.0,7675915000.0,12116965000.0,137845300000.0,397508600.0,0.29,40252740000.0,0.0,8139184600.0,1858555300.0,30147754000.0,39872210000.0,0.0,0.0,120270450000.0,42468650000.0,0.0,12031025000.0,0.0,36348187000.0,0.0,17621817000.0,11373355000.0,119843040000.0,427409400.0,0.36
2001-10-16,53045040000.0,0.0,0.0,8650252000.0,1861771300.0,33575852000.0,41252790000.0,0.0,0.0,0.0,138385700000.0,50880987000.0,0.0,14275786000.0,9792461000.0,0.0,31319237000.0,0.0,11909825000.0,7680717300.0,12129224000.0,137988230000.0,397475840.0,0.29,40306487000.0,0.0,8151332400.0,1861771300.0,30168715000.0,39892970000.0,0.0,0.0,120381280000.0,42479555000.0,0.0,12050043000.0,0.0,36385420000.0,0.0,17656834000.0,11382563000.0,119954410000.0,426868740.0,0.36
2001-11-01,53120623000.0,0.0,0.0,8664473000.0,1865201700.0,33616968000.0,41273983000.0,0.0,0.0,0.0,138541250000.0,50932728000.0,0.0,14304638000.0,9807409000.0,0.0,31354470000.0,0.0,11924493000.0,7686249500.0,12133849000.0,138143840000.0,397410300.0,0.29,40362360000.0,0.0,8164215300.0,1865201700.0,30203718000.0,39916360000.0,0.0,0.0,120511860000.0,42511307000.0,0.0,12070302000.0,0.0,36430434000.0,0.0,17680198000.0,11393089000.0,120085320000.0,426532860.0,0.35
2001-11-16,53195563000.0,0.0,0.0,8677569000.0,1868417700.0,33692246000.0,41299980000.0,0.0,0.0,0.0,138733780000.0,51035810000.0,0.0,14322210000.0,9822012000.0,0.0,31402045000.0,0.0,11926760000.0,7693576000.0,12134180000.0,138336600000.0,397180930.0,0.29,40427280000.0,0.0,8176170500.0,1868417700.0,30263945000.0,39941460000.0,0.0,0.0,120677270000.0,42581852000.0,0.0,12089314000.0,0.0,36489880000.0,0.0,17684275000.0,11405645000.0,120250974000.0,426295300.0,0.35
2001-12-01,53273715000.0,0.0,0.0,8690585000.0,1871633700.0,33807598000.0,41343230000.0,0.0,0.0,0.0,138986750000.0,51179470000.0,0.0,14339782000.0,9837021000.0,0.0,31468170000.0,0.0,11927521000.0,7703441400.0,12134189000.0,138589590000.0,397164540.0,0.29,40498130000.0,0.0,8188082000.0,1871633700.0,30357051000.0,39992545000.0,0.0,0.0,120907450000.0,42696016000.0,0.0,12108422000.0,0.0,36569440000.0,0.0,17685795000.0,11421171000.0,120480840000.0,426606600.0,0.35
2001-12-16,53351617000.0,0.0,0.0,8703225000.0,1874854100.0,33952096000.0,41437815000.0,0.0,0.0,0.0,139319600000.0,51384970000.0,0.0,14356524000.0,9852488000.0,0.0,31546690000.0,0.0,11928433000.0,7717758500.0,12134190000.0,138921050000.0,398557200.0,0.29,40572432000.0,0.0,8199728000.0,1874854100.0,30478086000.0,40103780000.0,0.0,0.0,121228880000.0,42880324000.0,0.0,12127849000.0,0.0,36662784000.0,0.0,17687665000.0,11442993000.0,120801616000.0,427261950.0,0.35
2002-01-01,53406736000.0,0.0,0.0,8716361000.0,1878297700.0,34107640000.0,41593393000.0,0.0,0.0,0.0,139702440000.0,51634080000.0,0.0,14374383000.0,9869112000.0,0.0,31622844000.0,0.0,11929352000.0,7736578000.0,12134192000.0,139300550000.0,401883140.0,0.29,40625463000.0,0.0,8211934700.0,1878297700.0,30612077000.0,40260063000.0,0.0,0.0,121587840000.0,43092074000.0,0.0,12148567000.0,0.0,36754473000.0,0.0,17689565000.0,11472617000.0,121157300000.0,430546940.0,0.35
2002-01-16,53481533000.0,0.0,0.0,8728839000.0,1881531000.0,34230073000.0,41789415000.0,0.0,0.0,0.0,140111380000.0,51891114000.0,0.0,14389497000.0,9884991000.0,0.0,31718207000.0,0.0,11931140000.0,7757806600.0,12134194000.0,139706940000.0,404439040.0,0.29,40697040000.0,0.0,8223557600.0,1881531000.0,30720705000.0,40453560000.0,0.0,0.0,121976390000.0,43311632000.0,0.0,12168107000.0,0.0,36864550000.0,0.0,17693184000.0,11506256000.0,121543720000.0,432668670.0,0.36
2002-02-01,53524083000.0,0.0,0.0,8742742000.0,1884979800.0,34300879000.0,41981624000.0,0.0,0.0,0.0,140434310000.0,52078190000.0,0.0,14405622000.0,9901545000.0,0.0,31797602000.0,0.0,11932597000.0,7778875000.0,12134194000.0,140028620000.0,405684220.0,0.29,40737354000.0,0.0,8236472300.0,1884979800.0,30783212000.0,40628855000.0,0.0,0.0,122270870000.0,43450536000.0,0.0,12188430000.0,0.0,36958024000.0,0.0,17696130000.0,11541817000.0,121834940000.0,435929100.0,0.36
2002-02-15,53559427000.0,0.0,0.0,8754908000.0,1887997600.0,34355145000.0,42124250000.0,0.0,0.0,0.0,140681720000.0,52205486000.0,0.0,14421413000.0,9916093000.0,0.0,31863527000.0,0.0,11935774000.0,7797992400.0,12134198000.0,140274480000.0,407240700.0,0.29,40771640000.0,0.0,8247827000.0,1887997600.0,30831600000.0,40762810000.0,0.0,0.0,122501880000.0,43545833000.0,0.0,12206209000.0,0.0,37035344000.0,0.0,17702310000.0,11573835000.0,122063540000.0,438345730.0,0.36
2002-03-01,53594657000.0,0.0,0.0,8766901000.0,1891015300.0,34416886000.0,42253440000.0,0.0,0.0,0.0,140922900000.0,52322693000.0,0.0,14437211000.0,9930744000.0,0.0,31930847000.0,0.0,11940546000.0,7817841000.0,12134229000.0,140514120000.0,408780800.0,0.29,40806867000.0,0.0,8259147300.0,1891015300.0,30886072000.0,40885244000.0,0.0,0.0,122728350000.0,43632955000.0,0.0,12224037000.0,0.0,37114090000.0,0.0,17711303000.0,11606214000.0,122288595000.0,439754750.0,0.36
2002-03-16,53636153000.0,0.0,0.0,8779810000.0,1894248600.0,34481920000.0,42379997000.0,0.0,0.0,0.0,141172130000.0,52440980000.0,0.0,14453170000.0,9946504000.0,0.0,32001673000.0,0.0,11946675000.0,7838840300.0,12134543000.0,140762380000.0,409747460.0,0.29,40848700000.0,0.0,8271275500.0,1894248600.0,30944043000.0,41005710000.0,0.0,0.0,122963980000.0,43720430000.0,0.0,12243137000.0,0.0,37196775000.0,0.0,17722829000.0,11639952000.0,122523120000.0,440852480.0,0.36
2002-04-01,53678166000.0,0.0,0.0,8793677000.0,1897697400.0,34538197000.0,42505036000.0,0.0,0.0,0.0,141412760000.0,52544745000.0,0.0,14470193000.0,9963343000.0,0.0,32072890000.0,0.0,11955220000.0,7860433400.0,12135941000.0,141002770000.0,409993200.0,0.29,40890356000.0,0.0,8284332000.0,1897697400.0,30994792000.0,41120604000.0,0.0,0.0,123187780000.0,43788160000.0,0.0,12263469000.0,0.0,37280215000.0,0.0,17739250000.0,11674540000.0,122745640000.0,442138620.0,0.36
2002-04-16,53737275000.0,0.0,0.0,8806703000.0,1900930700.0,34570990000.0,42598540000.0,0.0,0.0,0.0,141614450000.0,52618200000.0,0.0,14492511000.0,9978833000.0,0.0,32124324000.0,0.0,11971210000.0,7878348000.0,12141012000.0,141204440000.0,410009600.0,0.29,40944660000.0,0.0,8296614400.0,1900930700.0,31025562000.0,41211100000.0,0.0,0.0,123378870000.0,43842020000.0,0.0,12282494000.0,0.0,37342097000.0,0.0,17766007000.0,11703336000.0,122935950000.0,442916860.0,0.36
2002-05-01,53807026000.0,0.0,0.0,8819639000.0,1904164000.0,34602540000.0,42673860000.0,0.0,0.0,0.0,141807240000.0,52683110000.0,0.0,14514829000.0,9994178000.0,0.0,32172036000.0,0.0,11990389000.0,7893999600.0,12148763000.0,141397300000.0,409944060.0,0.29,41008394000.0,0.0,8308879000.0,1904164000.0,31055130000.0,41279594000.0,0.0,0.0,123556160000.0,43886170000.0,0.0,12301499000.0,0.0,37399925000.0,0.0,17796815000.0,11728471000.0,123112880000.0,443277300.0,0.36
2002-05-16,53881810000.0,0.0,0.0,8832558000.0,1907397200.0,34628860000.0,42734227000.0,0.0,0.0,0.0,141984860000.0,52731093000.0,0.0,14538914000.0,10009423000.0,0.0,32215198000.0,0.0,12014471000.0,7907824000.0,12157940000.0,141574850000.0,410009600.0,0.29,41076904000.0,0.0,8321128400.0,1907397200.0,31080278000.0,41337550000.0,0.0,0.0,123723250000.0,43922035000.0,0.0,12320478000.0,0.0,37452670000.0,0.0,17834189000.0,11750586000.0,123279960000.0,443293700.0,0.36
2002-06-01,53969523000.0,0.0,0.0,8846347000.0,1910846100.0,34667483000.0,42787480000.0,0.0,0.0,0.0,142181680000.0,52784940000.0,0.0,14564604000.0,10025575000.0,0.0,32265048000.0,0.0,12042579000.0,7920939000.0,12167938000.0,141771620000.0,410058750.0,0.29,41159240000.0,0.0,8334157300.0,1910846100.0,31115290000.0,41389380000.0,0.0,0.0,123908915000.0,43965112000.0,0.0,12340693000.0,0.0,37512620000.0,0.0,17875368000.0,11771277000.0,123465070000.0,443842560.0,0.36
2002-06-16,54088385000.0,0.0,0.0,8859407000.0,1914079400.0,34692125000.0,42829810000.0,0.0,0.0,0.0,142383810000.0,52809890000.0,0.0,14592743000.0,10039990000.0,0.0,32301660000.0,0.0,12084689000.0,7930867000.0,12214055000.0,141973910000.0,409894900.0,0.29,41241383000.0,0.0,8346335000.0,1914079400.0,31139056000.0,41430385000.0,0.0,0.0,124071240000.0,43987603000.0,0.0,12359619000.0,0.0,37557584000.0,0.0,17936638000.0,11786970000.0,123628410000.0,442826750.0,0.36
2002-07-01,54218658000.0,0.0,0.0,8872788000.0,1917312600.0,34717420000.0,42870936000.0,0.0,0.0,0.0,142597110000.0,52830750000.0,0.0,14620871000.0,10053481000.0,0.0,32335993000.0,0.0,12127559000.0,7939131400.0,12279196000.0,142186990000.0,410124300.0,0.29,41322040000.0,0.0,8358506500.0,1917312600.0,31163190000.0,41470370000.0,0.0,0.0,124231420000.0,44009062000.0,0.0,12378563000.0,0.0,37600150000.0,0.0,18001416000.0,11800133000.0,123789330000.0,442089470.0,0.36
2002-07-16,54361230000.0,0.0,0.0,8886504000.0,1920545900.0,34743360000.0,42906104000.0,0.0,0.0,0.0,142817760000.0,52847243000.0,0.0,14652975000.0,10066356000.0,0.0,32368314000.0,0.0,12170916000.0,7945929000.0,12355809000.0,142407550000.0,410206200.0,0.29,41400197000.0,0.0,8370667500.0,1920545900.0,31187696000.0,41506240000.0,0.0,0.0,124385346000.0,44027134000.0,0.0,12397487000.0,0.0,37640266000.0,0.0,18067333000.0,11811228000.0,123943444000.0,441901060.0,0.36
2002-08-01,54482410000.0,0.0,0.0,8901064000.0,1923994800.0,34770833000.0,42943730000.0,0.0,0.0,0.0,143022030000.0,52869650000.0,0.0,14687215000.0,10080110000.0,0.0,32402140000.0,0.0,12205714000.0,7952643600.0,12414586000.0,142612050000.0,409976830.0,0.29,41470280000.0,0.0,8383631000.0,1923994800.0,31213150000.0,41542873000.0,0.0,0.0,124533930000.0,44048440000.0,0.0,12417655000.0,0.0,37682770000.0,0.0,18120240000.0,11822405000.0,124091515000.0,442417150.0,0.36
2002-08-16,54586212000.0,0.0,0.0,8914633000.0,1927228000.0,34795740000.0,42975777000.0,0.0,0.0,0.0,143199580000.0,52889203000.0,0.0,14717920000.0,10093169000.0,0.0,32433300000.0,0.0,12238119000.0,7958590000.0,12459308000.0,142789600000.0,409976830.0,0.29,41535620000.0,0.0,8395785700.0,1927228000.0,31236254000.0,41576157000.0,0.0,0.0,124671050000.0,44067560000.0,0.0,12436547000.0,0.0,37722173000.0,0.0,18169560000.0,11832551000.0,124228395000.0,442654720.0,0.36
2002-09-01,54682178000.0,0.0,0.0,8929030000.0,1930676900.0,34822100000.0,43008283000.0,0.0,0.0,0.0,143372270000.0,52912550000.0,0.0,14750672000.0,10107276000.0,0.0,32466300000.0,0.0,12265431000.0,7964829000.0,12495332000.0,142962400000.0,409878530.0,0.29,41597755000.0,0.0,8408808400.0,1930676900.0,31260529000.0,41609080000.0,0.0,0.0,124806860000.0,44088390000.0,0.0,12456677000.0,0.0,37764223000.0,0.0,18211633000.0,11843399000.0,124364320000.0,442540030.0,0.36
2002-09-16,54771446000.0,0.0,0.0,8942559000.0,1933910100.0,34845810000.0,43036217000.0,0.0,0.0,0.0,143529930000.0,52925948000.0,0.0,14781776000.0,10120263000.0,0.0,32496590000.0,0.0,12293729000.0,7970424300.0,12531261000.0,143119990000.0,409944060.0,0.29,41656660000.0,0.0,8420988400.0,1933910100.0,31282735000.0,41637708000.0,0.0,0.0,124932000000.0,44102406000.0,0.0,12475537000.0,0.0,37802900000.0,0.0,18256065000.0,11853201000.0,124490105000.0,441892860.0,0.35
2002-10-01,54855217000.0,0.0,0.0,8956109000.0,1937143400.0,34869390000.0,43064770000.0,0.0,0.0,0.0,143682630000.0,52941885000.0,0.0,14812880000.0,10133257000.0,0.0,32526508000.0,0.0,12318679000.0,7975857000.0,12563631000.0,143272690000.0,409944060.0,0.29,41712284000.0,0.0,8433126000.0,1937143400.0,31304612000.0,41664614000.0,0.0,0.0,125051780000.0,44116804000.0,0.0,12494452000.0,0.0,37841203000.0,0.0,18294696000.0,11862889000.0,124610040000.0,441737200.0,0.35
2002-10-16,54921630000.0,0.0,0.0,8969417000.0,1940376700.0,34892180000.0,43096750000.0,0.0,0.0,0.0,143820360000.0,52977430000.0,0.0,14836304000.0,10147245000.0,0.0,32556628000.0,0.0,12341186000.0,7981425000.0,12570089000.0,143410320000.0,410042370.0,0.29,41763950000.0,0.0,8445304300.0,1940376700.0,31325790000.0,41691165000.0,0.0,0.0,125166580000.0,44129317000.0,0.0,12513393000.0,0.0,37880010000.0,0.0,18329182000.0,11872867000.0,124724770000.0,441810940.0,0.35
2002-11-01,54982705000.0,0.0,0.0,8983550000.0,1943825500.0,34915643000.0,43127000000.0,0.0,0.0,0.0,143952720000.0,53013324000.0,0.0,14861289000.0,10162636000.0,0.0,32589724000.0,0.0,12354231000.0,7987958300.0,12573550000.0,143542710000.0,410009600.0,0.29,41812693000.0,0.0,8458345500.0,1943825500.0,31347454000.0,41719222000.0,0.0,0.0,125281530000.0,44149236000.0,0.0,12533588000.0,0.0,37923037000.0,0.0,18349541000.0,11884422000.0,124839820000.0,441712640.0,0.35
2002-11-16,55050290000.0,0.0,0.0,8996677000.0,1947058800.0,34981420000.0,43163820000.0,0.0,0.0,0.0,144139260000.0,53102420000.0,0.0,14879796000.0,10177480000.0,0.0,32638837000.0,0.0,12360249000.0,7995500500.0,12574921000.0,143729210000.0,410042370.0,0.28,41873940000.0,0.0,8470486500.0,1947058800.0,31400888000.0,41748726000.0,0.0,0.0,125441100000.0,44207230000.0,0.0,12552523000.0,0.0,37983625000.0,0.0,18359124000.0,11896980000.0,124999480000.0,441614340.0,0.35
2002-12-01,55105573000.0,0.0,0.0,9009858000.0,1950292100.0,35001557000.0,43197880000.0,0.0,0.0,0.0,144265150000.0,53148530000.0,0.0,14898305000.0,10192554000.0,0.0,32675062000.0,0.0,12362296000.0,8003489300.0,12574969000.0,143855190000.0,409960450.0,0.28,41919476000.0,0.0,8482729000.0,1950292100.0,31420357000.0,41779060000.0,0.0,0.0,125551920000.0,44235293000.0,0.0,12571433000.0,0.0,38030300000.0,0.0,18363122000.0,11910253000.0,125110400000.0,441516030.0,0.35
2002-12-16,55165575000.0,0.0,0.0,9022705000.0,1953531600.0,35119990000.0,43235960000.0,0.0,0.0,0.0,144497770000.0,53284500000.0,0.0,14916114000.0,10208067000.0,0.0,32724847000.0,0.0,12364260000.0,8014873000.0,12575189000.0,144087840000.0,409927680.0,0.28,41975505000.0,0.0,8494668000.0,1953531600.0,31520465000.0,41814655000.0,0.0,0.0,125758824000.0,44340220000.0,0.0,12590710000.0,0.0,38092470000.0,0.0,18366702000.0,11927234000.0,125317330000.0,441491460.0,0.35
2003-01-01,55254295000.0,0.0,0.0,9035664000.0,1957002400.0,35315995000.0,43346096000.0,0.0,0.0,0.0,144909060000.0,53543395000.0,0.0,14935120000.0,10225286000.0,0.0,32817752000.0,0.0,12365094000.0,8035388000.0,12575190000.0,144497230000.0,411828220.0,0.28,42064777000.0,0.0,8506715600.0,1957002400.0,31685757000.0,41940480000.0,0.0,0.0,126154736000.0,44573000000.0,0.0,12611887000.0,0.0,38202376000.0,0.0,18368310000.0,11955749000.0,125711320000.0,443416580.0,0.35
