date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,SPECIFIED_FLOWS_IN_base,STREAM_LEAKAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,SPECIFIED_FLOWS_OUT_base,STREAM_LEAKAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,SPECIFIED_FLOWS_IN_unimp,STREAM_LEAKAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,SPECIFIED_FLOWS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp
1980-08-01,9939037.0,0.0,0.0,945199.25,169952.42,2089222.5,1664676.8,0.0,0.0,0.0,14808087.0,1379442.9,0.0,1965137.5,844366.0,0.0,1951216.9,0.0,3127118.2,248808.42,5248328.5,14764418.0,43669.0,0.3,5892268.5,0.0,843054.06,169952.42,1809642.6,1696292.9,0.0,0.0,10411211.0,1495690.2,0.0,1163606.5,0.0,2289925.2,0.0,5116836.5,443617.72,10509676.0,-98465.0,-0.94
1980-08-16,7140039.5,0.0,0.0,921804.6,169952.42,1890617.8,1488430.8,0.0,0.0,0.0,11610845.0,1467008.8,0.0,1881281.8,859814.1,0.0,1869482.1,0.0,2000100.9,245127.83,3279082.8,11601898.0,8947.0,0.08,4429879.0,0.0,843626.06,169952.42,1605662.8,1430373.8,0.0,0.0,8479494.0,1390849.8,0.0,1163750.6,0.0,2228413.0,0.0,3384276.8,456580.9,8623871.0,-144377.0,-1.69
1980-09-01,6728442.0,0.0,0.0,919543.0,169952.42,1742918.0,1386765.6,0.0,0.0,0.0,10947622.0,967760.0,0.0,1881158.6,874905.0,0.0,1862601.5,0.0,2007671.6,241934.28,3129495.2,10965526.0,-17904.0,-0.16,4426629.0,0.0,844230.25,169952.42,1511944.5,1437891.2,0.0,0.0,8390647.0,1179053.8,0.0,1167561.6,0.0,2249177.8,0.0,3292066.8,460483.38,8348343.5,42303.5,0.51
1980-09-16,5750210.5,0.0,0.0,914299.4,169952.42,1709024.9,1290370.8,0.0,0.0,0.0,9833858.0,1168561.6,0.0,1703333.5,891257.8,0.0,1841090.8,0.0,1538611.8,243526.8,2427932.2,9814314.0,19544.0,0.2,3811702.2,0.0,844500.5,169952.42,1470917.2,1260028.6,0.0,0.0,7557101.5,1086548.9,0.0,1170006.6,0.0,2244521.8,0.0,2579474.5,474143.78,7554695.5,2406.0,0.03
1980-10-01,6986759.5,0.0,0.0,920853.7,169952.42,1674217.5,1197140.8,0.0,0.0,0.0,10948924.0,864689.1,0.0,1703263.5,893667.56,0.0,1796225.0,0.0,2071970.8,224231.3,3381384.0,10935431.0,13493.0,0.12,4426610.0,0.0,848107.6,169952.42,1578761.4,1123371.1,0.0,0.0,8146802.5,895111.3,0.0,1172867.8,0.0,2175158.5,0.0,3427681.0,435504.7,8106323.0,40479.5,0.5
1980-10-16,4831666.0,0.0,0.0,894297.75,169952.42,1711906.1,1187173.8,0.0,0.0,0.0,8794996.0,3439683.0,0.0,1344188.9,923744.94,0.0,1834781.0,0.0,677691.7,251253.44,320430.78,8791773.0,3223.0,0.04,3459896.5,0.0,846352.5,169952.42,1367470.5,1090825.0,0.0,0.0,6934497.0,1790332.9,0.0,1173284.8,0.0,2286189.5,0.0,1185168.9,499752.97,6934729.0,-232.0,-0.0
1980-11-01,4359614.5,0.0,0.0,887938.2,169952.42,1572607.1,1124078.8,0.0,0.0,0.0,8114191.0,2009933.5,0.0,1344158.4,938365.8,0.0,1843568.2,0.0,782601.9,269524.1,931306.56,8119458.5,-5267.5,-0.06,3180755.2,0.0,844993.94,169952.42,1314859.1,1039394.6,0.0,0.0,6549955.0,1222516.5,0.0,1175389.5,0.0,2301496.5,0.0,1328780.6,530660.6,6558843.5,-8888.5,-0.14
1980-11-16,3984094.2,0.0,0.0,884700.7,169952.42,1530780.9,1048285.0,0.0,0.0,0.0,7617813.5,2049072.2,0.0,1068328.0,959207.94,0.0,1862493.6,0.0,730614.6,285877.5,668535.06,7624129.0,-6315.5,-0.08,3041021.2,0.0,845589.1,169952.42,1276351.1,1003616.75,0.0,0.0,6336531.0,1015901.44,0.0,1173505.5,0.0,2348185.5,0.0,1211105.0,561101.8,6309799.5,26731.5,0.42
1980-12-01,3627986.8,0.0,0.0,885870.94,169952.42,1542781.8,1020562.6,0.0,0.0,0.0,7247154.5,2276950.5,0.0,1068331.9,969936.2,0.0,1950849.9,0.0,351767.78,311963.9,317048.47,7246849.0,305.5,0.0,2883245.8,0.0,847673.3,169952.42,1265333.2,949730.44,0.0,0.0,6115935.5,1236306.0,0.0,1172665.1,0.0,2471957.0,0.0,619023.7,605690.4,6105642.0,10293.5,0.17
1980-12-16,3688255.5,0.0,0.0,893676.25,171301.95,2030181.1,1802778.6,0.0,0.0,0.0,8586194.0,3628243.2,0.0,868387.56,985102.8,0.0,2635034.0,0.0,60296.473,396698.28,717.4241,8574480.0,11714.0,0.14,3152510.5,0.0,853682.0,171301.95,1809371.9,2204052.5,0.0,0.0,8190919.0,2926199.8,0.0,1172343.2,0.0,3260046.8,0.0,98424.99,739841.44,8196856.5,-5937.5,-0.07
1981-01-01,3142466.2,0.0,0.0,889841.06,172791.11,2073707.4,2201537.0,0.0,0.0,0.0,8480343.0,3616365.0,0.0,868395.94,992035.4,0.0,2504507.2,0.0,43603.52,451525.3,8189.5273,8484622.0,-4279.0,-0.05,2643560.8,0.0,852684.9,172791.11,1752101.5,2251545.2,0.0,0.0,7672683.0,2476460.0,0.0,1171354.2,0.0,3105902.8,0.0,76496.11,827196.25,7657409.0,15274.0,0.2
1981-01-16,2723384.0,0.0,0.0,887398.06,172837.64,1849446.2,2059880.0,0.0,0.0,0.0,7692946.0,2824132.0,0.0,861385.6,992168.7,0.0,2418239.2,0.0,92793.72,485351.22,2211.4287,7676281.0,16665.0,0.22,2356383.5,0.0,852071.44,172837.64,1685920.5,2096548.1,0.0,0.0,7163761.0,1929735.8,0.0,1170577.4,0.0,2998107.0,0.0,173357.08,878022.75,7149800.0,13961.0,0.2
1981-02-01,6951982.5,0.0,0.0,870722.56,172837.64,5482986.5,5936169.0,0.0,0.0,0.0,19414698.0,10180396.0,0.0,861401.56,1004729.8,0.0,6454936.5,0.0,54299.87,736183.0,138.8875,19292084.0,122614.0,0.63,6545996.5,0.0,833103.44,172837.64,4843536.0,6926739.5,0.0,0.0,19322214.0,9641167.0,0.0,1180687.6,0.0,7191246.0,0.0,98397.87,1204496.4,19315994.0,6220.0,0.03
1981-02-15,2363183.0,0.0,0.0,797750.56,172837.64,18842972.0,7217649.5,0.0,0.0,0.0,29394394.0,22542970.0,0.0,899642.25,1046322.44,0.0,3318025.2,0.0,90755.02,1275841.9,193.3481,29173752.0,220642.0,0.75,2317282.8,0.0,761970.5,172837.64,16971552.0,8157123.5,0.0,0.0,28380768.0,21173112.0,0.0,1222275.1,0.0,3971709.2,0.0,159026.86,1848256.2,28374380.0,6388.0,0.02
1981-03-01,3103845.2,0.0,0.0,887278.75,172837.64,4348653.0,6825946.0,0.0,0.0,0.0,15338561.0,7598147.0,0.0,899677.06,1004698.56,0.0,4728629.5,0.0,113299.29,837618.94,766.24,15182836.0,155725.0,1.02,2782413.2,0.0,850916.0,172837.64,3915603.5,6623520.0,0.0,0.0,14345290.0,6003481.0,0.0,1173802.8,0.0,5372778.5,0.0,214442.33,1451503.0,14216007.0,129283.0,0.91
1981-03-16,1935991.6,0.0,0.0,889940.1,172837.64,4102269.5,6330922.0,0.0,0.0,0.0,13431961.0,6738771.5,0.0,848782.0,1008300.3,0.0,3707783.0,0.0,206919.39,856055.6,69713.625,13436326.0,-4365.0,-0.03,1787622.0,0.0,853900.7,172837.64,3667128.2,5682018.0,0.0,0.0,12163507.0,4651989.5,0.0,1171735.0,0.0,4389579.0,0.0,395705.7,1467947.4,12076957.0,86550.0,0.71
1981-04-01,2771870.0,0.0,0.0,891728.56,172837.64,3461887.2,6651059.0,0.0,0.0,0.0,13949382.0,6584117.5,0.0,848781.0,1011932.25,0.0,4115391.0,0.0,373370.75,918941.7,85725.96,13938261.0,11121.0,0.08,2613461.0,0.0,857492.56,172837.64,3219891.8,6194415.0,0.0,0.0,13058098.0,4936782.0,0.0,1172442.2,0.0,4679928.5,0.0,683028.44,1548389.0,13020569.0,37529.0,0.29
1981-04-16,4107973.0,0.0,0.0,885358.2,172837.64,2177474.2,4522333.5,0.0,0.0,0.0,11865976.0,4429263.5,0.0,1156571.5,1004694.5,0.0,2808214.5,0.0,811640.5,826997.4,831292.94,11868674.0,-2698.0,-0.02,3649772.2,0.0,853250.94,172837.64,2064799.5,4280133.0,0.0,0.0,11020793.0,3651167.2,0.0,1171739.9,0.0,3318208.2,0.0,1410794.8,1379617.6,10931528.0,89265.0,0.81
1981-05-01,7619564.5,0.0,0.0,881926.5,172837.64,1902620.1,3102541.0,0.0,0.0,0.0,13679490.0,2906400.0,0.0,1156557.5,993925.2,0.0,2348958.0,0.0,2770225.5,666564.4,2820739.5,13663370.0,16120.0,0.12,6126119.5,0.0,849522.94,172837.64,1783994.4,2806929.5,0.0,0.0,11739404.0,2411457.5,0.0,1170631.9,0.0,2781966.0,0.0,4086073.5,1105342.5,11555472.0,183932.0,1.58
1981-05-16,7083660.5,0.0,0.0,892103.9,172837.64,1853474.5,2223847.0,0.0,0.0,0.0,12225923.0,1758103.4,0.0,1550208.2,943764.06,0.0,2138833.2,0.0,2270280.5,518518.38,3045328.8,12225037.0,886.0,0.01,5012344.0,0.0,847184.4,172837.64,1701154.0,2090037.9,0.0,0.0,9823558.0,1785310.9,0.0,1169898.9,0.0,2555766.2,0.0,3673454.2,874110.44,10058540.0,-234982.0,-2.36
1981-06-01,8199568.5,0.0,0.0,894862.4,172837.64,1785872.1,1813369.6,0.0,0.0,0.0,12866511.0,1276997.4,0.0,1550153.2,927425.4,0.0,1991011.0,0.0,2858994.5,406722.3,3876860.5,12888164.0,-21653.0,-0.17,5746694.5,0.0,845016.8,172837.64,1632179.2,1716960.9,0.0,0.0,10113689.0,1384174.6,0.0,1170414.1,0.0,2376614.8,0.0,4636813.0,694378.0,10262394.0,-148705.0,-1.46
1981-06-16,8804524.0,0.0,0.0,918393.94,172837.64,2017902.8,1455906.5,0.0,0.0,0.0,13369566.0,1107775.0,0.0,1824886.0,863782.3,0.0,1842753.8,0.0,3070499.8,294406.5,4424710.0,13428814.0,-59248.0,-0.44,5647308.5,0.0,842008.94,172837.64,1723735.0,1630937.0,0.0,0.0,10016827.0,1307748.2,0.0,1169452.8,0.0,2206929.2,0.0,4832499.0,521661.38,10038290.0,-21463.0,-0.21
1981-07-01,8536283.0,0.0,0.0,932931.9,172837.64,1842236.1,1287583.5,0.0,0.0,0.0,12771872.0,1232537.6,0.0,1824777.9,830632.94,0.0,1730316.5,0.0,2161551.5,216068.39,4793301.0,12789186.0,-17314.0,-0.14,4570604.5,0.0,839684.75,172837.64,1723626.1,1266992.4,0.0,0.0,8573745.0,1334553.5,0.0,1167871.8,0.0,2057584.2,0.0,3629740.2,410356.97,8600107.0,-26362.0,-0.31
1981-07-16,10249855.0,0.0,0.0,934224.7,172837.64,1798008.9,1119035.0,0.0,0.0,0.0,14273962.0,663315.2,0.0,1868130.6,826610.25,0.0,1679923.0,0.0,2823342.0,179726.7,6157695.5,14198743.0,75219.0,0.53,5318485.0,0.0,837042.7,172837.64,1696730.8,1127331.2,0.0,0.0,9152427.0,802193.06,0.0,1167167.8,0.0,1999709.1,0.0,5020853.0,339590.88,9329514.0,-177087.0,-1.92
1981-08-01,7200928.5,0.0,0.0,926595.2,172837.64,1744437.9,1019529.9,0.0,0.0,0.0,11064329.0,1077248.5,0.0,1868002.5,828435.7,0.0,1672143.1,0.0,1894277.8,178047.9,3549515.2,11067671.0,-3342.0,-0.03,4025852.2,0.0,838871.06,172837.64,1601828.5,1016621.0,0.0,0.0,7656010.5,792276.5,0.0,1167225.2,0.0,2003180.6,0.0,3348657.2,346213.3,7657553.5,-1543.0,-0.02
1981-08-16,6475946.5,0.0,0.0,918030.9,172837.64,1708664.5,982802.8,0.0,0.0,0.0,10258283.0,1135430.8,0.0,1768418.1,865073.25,0.0,1657380.8,0.0,1601735.2,174438.16,3056722.0,10259198.0,-915.0,-0.01,3695866.5,0.0,839758.2,172837.64,1562993.8,939970.44,0.0,0.0,7211426.5,902361.0,0.0,1165697.4,0.0,1997897.6,0.0,2907534.2,350829.12,7324319.0,-112892.5,-1.55
1981-09-01,7562339.5,0.0,0.0,926033.6,172837.64,1666714.4,864935.9,0.0,0.0,0.0,11192861.0,477633.0,0.0,1768287.1,860853.0,0.0,1612891.5,0.0,1915093.8,151525.72,4385181.0,11171465.0,21396.0,0.19,3966519.0,0.0,838875.5,172837.64,1567898.9,878716.8,0.0,0.0,7424848.0,569970.6,0.0,1164066.9,0.0,1936580.2,0.0,3504237.0,317120.5,7491975.5,-67127.5,-0.9
1981-09-16,5703497.5,0.0,0.0,916853.4,172837.64,1636291.9,851687.1,0.0,0.0,0.0,9281167.0,1086086.9,0.0,1743822.5,855636.4,0.0,1626191.4,0.0,1320116.2,161791.2,2519877.5,9313523.0,-32356.0,-0.35,3395077.5,0.0,840607.44,172837.64,1482884.6,852984.0,0.0,0.0,6744391.0,904870.25,0.0,1162744.5,0.0,1979999.2,0.0,2310321.8,349237.38,6707173.5,37217.5,0.55
1981-10-01,5002002.0,0.0,0.0,901331.8,172837.64,1611215.1,814556.9,0.0,0.0,0.0,8501943.0,2032309.4,0.0,1743753.8,877986.75,0.0,1642861.1,0.0,1113471.2,172125.84,926032.94,8508541.0,-6598.0,-0.08,3221264.8,0.0,842946.8,172837.64,1372632.1,839504.06,0.0,0.0,6449185.0,821617.44,0.0,1161596.0,0.0,2039186.4,0.0,2053362.8,380735.84,6456499.0,-7314.0,-0.11
1981-10-16,4281106.5,0.0,0.0,893699.06,172837.64,1545086.9,820578.9,0.0,0.0,0.0,7713309.0,2692150.5,0.0,1351261.8,902943.6,0.0,1712865.5,0.0,531332.7,208625.4,309067.25,7708246.5,5062.5,0.07,3047807.5,0.0,845069.6,172837.64,1241987.8,782226.75,0.0,0.0,6089929.0,1263941.0,0.0,1160772.2,0.0,2216974.8,0.0,1013949.75,460544.12,6116182.0,-26253.0,-0.43
1981-11-01,5867072.5,0.0,0.0,905667.56,172837.64,1867648.5,943984.7,0.0,0.0,0.0,9757211.0,4243692.0,0.0,1351259.6,915859.2,0.0,2963471.8,0.0,46520.56,257735.3,1927.2987,9780465.0,-23254.0,-0.24,4812219.5,0.0,851297.1,172837.64,1449743.8,998806.0,0.0,0.0,8284904.0,2855541.8,0.0,1162248.9,0.0,3656218.8,0.0,81752.37,538972.4,8294734.0,-9830.0,-0.12
1981-11-16,5113187.0,0.0,0.0,867345.8,172837.64,8778659.0,1745371.4,0.0,0.0,0.0,16677401.0,9853274.0,0.0,958864.94,948811.5,0.0,4338349.5,0.0,46147.895,520879.03,1341.1719,16667668.0,9733.0,0.06,4667271.5,0.0,816024.7,172837.64,6444569.0,1912802.2,0.0,0.0,14013504.0,6778467.0,0.0,1167867.2,0.0,5102238.0,0.0,77475.71,860908.5,13986956.0,26548.0,0.19
1981-12-01,5118255.0,0.0,0.0,892628.8,172837.64,5094153.5,4867215.0,0.0,0.0,0.0,16145090.0,8988747.0,0.0,958887.75,961670.25,0.0,4583266.5,0.0,46043.61,487483.12,118.677,16026218.0,118872.0,0.74,4509292.0,0.0,845489.5,172837.64,4296993.0,6129835.0,0.0,0.0,15954447.0,8362915.0,0.0,1170593.2,0.0,5347857.5,0.0,79811.26,916547.75,15877725.0,76722.0,0.48
1981-12-16,2507039.0,0.0,0.0,881159.8,173533.83,5748094.0,6448595.0,0.0,0.0,0.0,15758421.0,9398968.0,0.0,866353.9,973213.8,0.0,3846436.0,0.0,53105.48,619359.9,1465.1799,15758902.0,-481.0,-0.0,2171037.8,0.0,832540.0,173533.83,4764148.0,6551029.5,0.0,0.0,14492289.0,7272770.0,0.0,1171893.8,0.0,4635097.5,0.0,98514.97,1135275.6,14313553.0,178736.0,1.24
1982-01-01,7999774.5,0.0,0.0,853488.6,174302.03,6525874.0,11467004.0,0.0,0.0,0.0,27020444.0,15674554.0,0.0,866381.1,994289.0,0.0,8199325.0,0.0,58492.027,963525.44,13.1868,26756580.0,263864.0,0.98,7586555.0,0.0,812058.56,174302.03,5765287.0,11777342.0,0.0,0.0,26115544.0,13988727.0,0.0,1186214.9,0.0,9004898.0,0.0,100149.59,1681657.0,25961648.0,153896.0,0.59
1982-01-16,3690211.2,0.0,0.0,879611.4,174326.03,5222853.5,14778023.0,0.0,0.0,0.0,24745024.0,16064467.0,0.0,1094069.8,989177.3,0.0,5332520.0,0.0,51783.93,1161477.8,20.1409,24693516.0,51508.0,0.21,3291419.5,0.0,839641.6,174326.03,4786436.0,13856272.0,0.0,0.0,22948096.0,13496884.0,0.0,1180072.6,0.0,6106201.5,0.0,85057.03,2042260.8,22910476.0,37620.0,0.16
1982-02-01,3142519.8,0.0,0.0,879785.3,174326.03,4998604.5,13762206.0,0.0,0.0,0.0,22957442.0,13310198.0,0.0,1094097.2,994661.3,0.0,5586674.5,0.0,138256.47,1414304.4,15.9191,22538206.0,419236.0,1.84,2920848.5,0.0,839814.9,174326.03,4568196.5,12721482.0,0.0,0.0,21224668.0,10800784.0,0.0,1180991.5,0.0,6328870.0,0.0,228413.12,2363442.8,20902502.0,322166.0,1.53
1982-02-15,2130398.8,0.0,0.0,810989.3,174326.03,13226563.0,13260228.0,0.0,0.0,0.0,29602504.0,20972814.0,0.0,908962.5,1016798.06,0.0,4394925.0,0.0,151080.56,1768802.6,26.2723,29213408.0,389096.0,1.32,2190967.5,0.0,770328.8,174326.03,11706848.0,12303584.0,0.0,0.0,27146054.0,17524560.0,0.0,1199058.0,0.0,5128546.5,0.0,242960.05,2734894.2,26830018.0,316036.0,1.17
1982-03-01,2556486.2,0.0,0.0,880102.8,174326.03,4530038.0,14142879.0,0.0,0.0,0.0,22283832.0,12868138.0,0.0,908981.8,1012431.94,0.0,5579181.0,0.0,244349.11,1632463.4,143.1433,22245690.0,38142.0,0.17,2378229.5,0.0,841562.06,174326.03,4138214.5,12097492.0,0.0,0.0,19629824.0,8842124.0,0.0,1188847.1,0.0,6300217.0,0.0,389461.53,2598995.8,19319646.0,310178.0,1.59
1982-03-16,2597634.8,0.0,0.0,883917.25,174326.03,4130415.5,14118309.0,0.0,0.0,0.0,21904602.0,12554583.0,0.0,873420.44,1011775.0,0.0,5467296.5,0.0,284286.5,1703205.0,7880.949,21902444.0,2158.0,0.01,2345762.8,0.0,846430.6,174326.03,3823740.5,11289116.0,0.0,0.0,18479376.0,7574438.5,0.0,1187997.1,0.0,6141385.0,0.0,443682.34,2654119.5,18001622.0,477754.0,2.62
1982-04-01,2763472.8,0.0,0.0,790745.0,174326.03,33598810.0,19138466.0,0.0,0.0,0.0,56465816.0,46724428.0,0.0,873445.44,1223601.5,0.0,4508806.5,0.0,118773.07,2999507.2,1919.032,56450480.0,15336.0,0.03,3022482.2,0.0,755243.2,174326.03,31603888.0,15208521.0,0.0,0.0,50764460.0,39781330.0,0.0,1401490.6,0.0,5306449.0,0.0,182369.27,4006197.5,50677830.0,86628.0,0.17
1982-04-16,4835119.5,0.0,0.0,860070.7,174326.03,5134676.5,13949247.0,0.0,0.0,0.0,24953440.0,12381519.0,0.0,1092224.9,1017455.06,0.0,7482896.5,0.0,579730.6,2012013.4,52.2718,24565892.0,387548.0,1.57,4637061.0,0.0,824549.2,174326.03,4822506.5,12975873.0,0.0,0.0,23434316.0,9965967.0,0.0,1199338.1,0.0,8148351.0,0.0,825912.44,2926222.8,23065790.0,368526.0,1.59
1982-05-01,4594695.5,0.0,0.0,883071.25,174326.03,3118613.8,12218747.0,0.0,0.0,0.0,20989454.0,10879657.0,0.0,1092195.8,1012766.94,0.0,4486586.5,0.0,1325071.9,1691740.9,493378.0,20981396.0,8058.0,0.04,4228203.0,0.0,848795.2,174326.03,2952010.0,10180957.0,0.0,0.0,18384292.0,7555383.5,0.0,1193356.0,0.0,5047571.5,0.0,1785237.1,2489410.0,18070960.0,313332.0,1.72
1982-05-16,6893770.5,0.0,0.0,880653.1,174326.03,2344651.0,7640775.5,0.0,0.0,0.0,17934176.0,6965187.0,0.0,1547711.2,1001066.7,0.0,3473926.8,0.0,2116670.0,1375824.4,1417877.1,17898264.0,35912.0,0.2,5862412.0,0.0,845060.2,174326.03,2237396.8,6796866.5,0.0,0.0,15916062.0,5407555.5,0.0,1195002.9,0.0,3993541.8,0.0,2933676.0,2054953.2,15584729.0,331333.0,2.1
1982-06-01,8029589.0,0.0,0.0,888051.94,174326.03,2139507.5,5904041.0,0.0,0.0,0.0,17135516.0,5211914.5,0.0,1547665.0,965981.8,0.0,3007850.5,0.0,2855256.5,975255.1,2511771.2,17075694.0,59822.0,0.35,6643652.5,0.0,835617.0,174326.03,1988950.4,4909940.5,0.0,0.0,14552486.0,4079231.5,0.0,1195444.1,0.0,3488674.5,0.0,4525680.5,1464806.9,14753837.0,-201351.0,-1.37
1982-06-16,10243188.0,0.0,0.0,898790.9,174326.03,2170310.2,4288653.0,0.0,0.0,0.0,17775268.0,3595283.0,0.0,1859628.8,929537.06,0.0,2761905.2,0.0,3624798.8,727078.9,4273290.5,17771522.0,3746.0,0.02,7523510.0,0.0,836504.44,174326.03,1888936.4,4672117.5,0.0,0.0,15095394.0,4114446.0,0.0,1198764.6,0.0,3212847.8,0.0,5297620.0,1131391.0,14955069.0,140325.0,0.93
1982-07-01,8886196.0,0.0,0.0,903772.75,174326.03,2144883.0,4360390.0,0.0,0.0,0.0,16469568.0,3853263.5,0.0,1859545.4,912982.9,0.0,2566827.2,0.0,3024813.2,567280.44,3719852.0,16504564.0,-34996.0,-0.21,6392119.0,0.0,835130.1,174326.03,1917045.5,3724099.0,0.0,0.0,13042719.0,3469457.2,0.0,1200139.4,0.0,3004887.0,0.0,4439932.5,913541.25,13027957.0,14762.0,0.11
1982-07-16,12162390.0,0.0,0.0,930274.5,174326.03,2058318.0,2765983.5,0.0,0.0,0.0,18091292.0,2083134.2,0.0,2036634.6,862880.25,0.0,2314737.0,0.0,3949789.0,414118.47,6451176.0,18112470.0,-21178.0,-0.12,7374145.0,0.0,831205.9,174326.03,1849233.2,3026253.2,0.0,0.0,13255163.0,2641780.0,0.0,1200678.2,0.0,2707559.0,0.0,6062177.5,691058.8,13303253.0,-48090.0,-0.36
1982-08-01,10122071.0,0.0,0.0,925514.5,174326.03,1989002.1,2631046.8,0.0,0.0,0.0,15841961.0,1937903.0,0.0,2036561.5,856367.6,0.0,2213646.5,0.0,3382149.8,349481.44,5021746.5,15797855.0,44106.0,0.28,6520941.0,0.0,831792.1,174326.03,1749779.6,2726229.5,0.0,0.0,12003068.0,2328718.5,0.0,1200595.1,0.0,2610450.5,0.0,5133065.5,604846.8,11877677.0,125391.0,1.05
1982-08-16,7370282.0,0.0,0.0,915851.06,174326.03,1973416.0,2517528.0,0.0,0.0,0.0,12951403.0,2538469.2,0.0,1932678.5,876658.56,0.0,2131394.5,0.0,2038214.8,323781.62,3081013.0,12922211.0,29192.0,0.23,5148503.0,0.0,832152.4,174326.03,1691166.5,2187932.0,0.0,0.0,10034080.0,2431249.0,0.0,1200135.0,0.0,2540035.5,0.0,3349472.2,573575.94,10094468.0,-60388.0,-0.6
1982-09-01,7602620.0,0.0,0.0,913232.8,174326.03,1903023.0,3947831.0,0.0,0.0,0.0,14541033.0,3344170.8,0.0,1932595.1,885626.5,0.0,2072007.4,0.0,2364550.8,290227.47,3639800.5,14528979.0,12054.0,0.08,5320424.5,0.0,832301.7,174326.03,1622438.0,2072744.9,0.0,0.0,10022235.0,1732367.4,0.0,1205429.8,0.0,2479548.0,0.0,3907021.0,525663.1,9850029.0,172206.0,1.73
1982-09-16,6932043.5,0.0,0.0,920247.25,174326.03,1855899.9,2075753.1,0.0,0.0,0.0,11958270.0,1789098.6,0.0,1776588.0,891750.56,0.0,2013244.9,0.0,1889581.6,272981.47,3350829.0,11984073.0,-25803.0,-0.22,4591535.0,0.0,835665.9,174326.03,1595994.0,1914313.1,0.0,0.0,9111834.0,1908217.2,0.0,1219222.9,0.0,2417440.2,0.0,3110632.5,506094.06,9161606.0,-49772.0,-0.54
1982-10-01,5562842.0,0.0,0.0,893128.2,174326.03,1638695.2,1943341.2,0.0,0.0,0.0,10212332.0,2288599.8,0.0,1776503.6,933839.56,0.0,2072234.9,0.0,1288164.0,309248.94,1542318.1,10210909.0,1423.0,0.01,4073349.0,0.0,834355.6,174326.03,1371861.9,2128439.2,0.0,0.0,8582332.0,2117724.5,0.0,1219725.6,0.0,2562097.2,0.0,2121063.8,583797.8,8604409.0,-22077.0,-0.26
1982-10-16,5487297.5,0.0,0.0,883020.56,174326.03,1674004.8,1804929.1,0.0,0.0,0.0,10023578.0,1850280.8,0.0,1389957.6,963947.06,0.0,2029627.1,0.0,1772210.4,299987.7,1736530.6,10042542.0,-18964.0,-0.19,4217267.5,0.0,832282.9,174326.03,1416524.1,1655341.8,0.0,0.0,8295742.0,1163304.1,0.0,1221631.9,0.0,2483916.0,0.0,2887604.2,562667.9,8319124.0,-23382.0,-0.28
1982-11-01,7604391.0,0.0,0.0,892750.25,174326.03,2532044.5,2275272.8,0.0,0.0,0.0,13478785.0,5847511.5,0.0,1389977.4,982287.1,0.0,4757319.0,0.0,44216.71,427200.78,836.4516,13449349.0,29436.0,0.22,6562129.0,0.0,840029.5,174326.03,2104513.2,2356025.8,0.0,0.0,12037024.0,4469949.5,0.0,1220843.0,0.0,5464299.0,0.0,73076.164,748047.3,11976215.0,60809.0,0.51
1982-11-16,4109936.2,0.0,0.0,882123.0,174326.03,1519573.1,2308195.8,0.0,0.0,0.0,8994154.0,3954070.5,0.0,1001983.2,1002082.25,0.0,2478078.5,0.0,54118.664,467973.34,17205.77,8975512.0,18642.0,0.21,3362387.0,0.0,834423.56,174326.03,1356314.9,2242962.8,0.0,0.0,7970414.0,2693599.8,0.0,1219654.1,0.0,3083329.0,0.0,102548.914,837972.1,7937104.0,33310.0,0.42
1982-12-01,4198221.0,0.0,0.0,792255.2,174326.03,27194498.0,6785364.0,0.0,0.0,0.0,39144664.0,31505748.0,0.0,1002050.3,1178636.2,0.0,3637351.5,0.0,23814.215,1717437.9,4.2159,39065044.0,79620.0,0.2,4051616.0,0.0,748159.2,174326.03,24618682.0,7203581.5,0.0,0.0,36796364.0,28672752.0,0.0,1390877.8,0.0,4360825.5,0.0,39757.98,2208684.5,36672896.0,123468.0,0.34
