date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,SPECIFIED_FLOWS_IN_base,STREAM_LEAKAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,SPECIFIED_FLOWS_OUT_base,STREAM_LEAKAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,day_base,year_base,month_base,date_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,SPECIFIED_FLOWS_IN_unimp,STREAM_LEAKAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,SPECIFIED_FLOWS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp,day_unimp,year_unimp,month_unimp,date_unimp
1997-05-15,6500678.5,0.0,0.0,859048.25,209543.48,1607172.4,4470736.5,0.0,0.0,0.0,13647179.0,3379760.0,0.0,1716090.1,1017476.25,0.0,2899351.8,0.0,2432514.0,1012022.3,1201571.6,13658787.0,-11607.333,-0.083333336,15,1997,5,1997-05-15,5747972.5,0.0,816409.56,209543.48,1553057.0,4145210.5,0.0,0.0,12472192.0,2673974.0,0.0,1263615.2,0.0,3444129.5,0.0,3499273.0,1450602.8,12331595.0,140597.5,1.12,15,1997,5,1997-05-15
1997-06-15,8487744.0,0.0,0.0,877428.5,209543.48,1497587.6,2906303.0,0.0,0.0,0.0,13978606.0,1791876.0,0.0,1998010.8,951781.9,0.0,2533507.0,0.0,2769607.5,703952.3,3240767.2,13989503.0,-10896.5,-0.075,15,1997,6,1997-06-15,5606577.0,0.0,813006.75,209543.48,1461666.1,3176874.0,0.0,0.0,11267667.0,2060454.5,0.0,1261794.2,0.0,3046982.0,0.0,3778415.0,1041379.7,11189026.0,78641.5,0.68,15,1997,6,1997-06-15
1997-07-15,8809249.0,0.0,0.0,918487.0,209543.48,1660689.0,3085987.5,0.0,0.0,0.0,14683956.0,2075932.5,0.0,2232966.5,846105.9,0.0,2263913.8,0.0,2275115.0,521019.1,4490047.0,14705100.0,-21144.5,-0.145,15,1997,7,1997-07-15,4704193.5,0.0,812072.2,209543.48,1564474.0,2483351.2,0.0,0.0,9773635.0,1441159.6,0.0,1259952.6,0.0,2798853.2,0.0,3541534.8,812144.3,9853644.0,-80009.664,-0.82,15,1997,7,1997-07-15
1997-08-15,7497113.5,0.0,0.0,911288.3,209543.48,1629696.5,2492116.0,0.0,0.0,0.0,12739758.0,1537244.9,0.0,2167361.0,848449.3,0.0,2127523.2,0.0,2141545.5,423223.38,3520548.8,12765896.0,-26138.0,-0.22,15,1997,8,1997-08-15,4350849.5,0.0,817220.5,209543.48,1447908.9,2148810.8,0.0,0.0,8974333.0,1622990.6,0.0,1257743.4,0.0,2925207.8,0.0,2464587.8,718323.2,8988852.0,-14519.667,-0.17333336,15,1997,8,1997-08-15
1997-09-15,5765463.0,0.0,0.0,903341.56,209543.48,2964536.8,2041428.1,0.0,0.0,0.0,11884313.0,3905947.8,0.0,2110829.2,913770.0,0.0,2790795.8,0.0,1167341.5,442506.12,581271.94,11912462.0,-28149.5,-0.23,15,1997,9,1997-09-15,4196546.5,0.0,822021.9,209543.48,2549185.8,2021239.2,0.0,0.0,9798537.0,2653780.5,0.0,1256967.2,0.0,3408461.2,0.0,1710730.8,743730.5,9773670.0,24867.0,0.22999999,15,1997,9,1997-09-15
1997-10-15,5692251.0,0.0,0.0,895184.06,209543.48,1346199.8,1933586.5,0.0,0.0,0.0,10076765.0,1766308.0,0.0,1951378.2,919983.0,0.0,2190515.8,0.0,1181430.1,444311.94,1628706.5,10082632.0,-5867.5,-0.055,15,1997,10,1997-10-15,3687632.5,0.0,815347.94,209543.48,1330313.4,2915838.5,0.0,0.0,8958676.0,2390142.5,0.0,1260100.5,0.0,2782670.0,0.0,1863730.4,749114.3,9045757.0,-87081.5,-1.05,15,1997,10,1997-10-15
1997-11-15,4309592.5,0.0,0.0,863390.56,209543.48,5278977.0,2478172.0,0.0,0.0,0.0,13139676.0,6153377.5,0.0,1530576.0,988751.5,0.0,3237522.0,0.0,494326.28,628302.2,102098.12,13134954.0,4721.5,0.065000005,15,1997,11,1997-11-15,3864909.5,0.0,800361.9,209543.48,4118000.8,2080234.5,0.0,0.0,11073050.0,4103136.2,0.0,1261571.8,0.0,3976689.8,0.0,754158.3,950739.3,11046294.0,26755.5,0.315,15,1997,11,1997-11-15
1997-12-15,3446288.0,0.0,0.0,819150.7,209869.98,10706873.0,6137738.5,0.0,0.0,0.0,21319920.0,13655709.0,0.0,1245241.5,1028991.25,0.0,4132226.0,0.0,49947.17,1097465.2,511.84634,21210094.0,109827.336,0.4766667,15,1997,12,1997-12-15,3003692.5,0.0,734659.0,209816.61,11788415.0,6254947.0,0.0,0.0,21991530.0,14169598.0,0.0,1285997.5,0.0,4644157.5,0.0,61317.008,1678625.5,21839696.0,151834.0,0.70500004,15,1997,12,1997-12-15
1998-01-15,2253303.5,0.0,0.0,825806.6,210701.9,10861240.0,8997442.0,0.0,0.0,0.0,23148494.0,15406390.0,0.0,1177767.8,1090755.2,0.0,3812008.0,0.0,76825.61,1502999.9,661.4429,23067408.0,81086.5,0.55999994,15,1998,1,1998-01-15,2149073.2,0.0,778684.6,210701.9,9757109.0,8508895.0,0.0,0.0,21404464.0,12892514.0,0.0,1321480.4,0.0,4650960.0,0.0,139304.81,2144462.0,21148722.0,255742.5,1.335,15,1998,1,1998-01-15
1998-02-15,2210969.0,0.0,0.0,801639.2,210711.33,10146004.0,17787420.0,0.0,0.0,0.0,31156744.0,21061964.0,0.0,1121901.9,1107316.0,0.0,5418833.0,0.0,180591.5,2220577.0,1232.5974,31112416.0,44328.0,0.125,15,1998,2,1998-02-15,1840849.4,0.0,741157.8,210711.33,9651639.0,14897793.0,0.0,0.0,27342152.0,16537504.0,0.0,1333290.1,0.0,5982190.0,0.0,303323.9,3010942.8,27167250.0,174901.33,0.55,15,1998,2,1998-02-15
1998-03-15,4272045.0,0.0,0.0,849818.3,210711.33,4739127.0,22319744.0,0.0,0.0,0.0,32391446.0,20063782.0,0.0,1106965.2,1062567.4,0.0,7041165.0,0.0,676393.0,2326863.5,387.9143,32278124.0,113321.0,0.355,15,1998,3,1998-03-15,4095950.5,0.0,798731.75,210711.33,4329433.5,16671968.0,0.0,0.0,26106796.0,12373782.0,0.0,1284585.5,0.0,7808479.5,0.0,1074913.4,3233938.8,25775700.0,331097.0,1.2099999,15,1998,3,1998-03-15
1998-04-15,3037946.0,0.0,0.0,841388.4,210711.33,5288791.0,12852021.0,0.0,0.0,0.0,22230858.0,10849073.0,0.0,1199391.0,1070882.1,0.0,6070989.0,0.0,462814.12,2346779.5,2971.1033,22002900.0,227958.0,1.125,15,1998,4,1998-04-15,3061916.0,0.0,794905.25,210711.33,4792673.5,13380665.0,0.0,0.0,22240872.0,10116801.0,0.0,1287703.8,0.0,6856172.0,0.0,737394.4,3200986.5,22199056.0,41814.0,0.185,15,1998,4,1998-04-15
1998-05-15,5486189.5,0.0,0.0,847362.44,210711.33,3303900.8,9074177.0,0.0,0.0,0.0,18922342.0,7457396.0,0.0,1453654.0,1072516.9,0.0,5869108.0,0.0,1010286.0,1921922.0,133237.7,18918120.0,4221.3335,0.023333333,15,1998,5,1998-05-15,4716182.0,0.0,817156.06,210711.33,2383747.5,8413994.0,0.0,0.0,16541790.0,5016601.0,0.0,1285360.1,0.0,5574685.5,0.0,1788383.8,2659365.0,16324396.0,217394.5,1.3,15,1998,5,1998-05-15
1998-06-15,5935141.0,0.0,0.0,856640.7,210711.33,2525372.2,7756998.0,0.0,0.0,0.0,17284864.0,5693289.5,0.0,1858408.9,1051987.6,0.0,5231743.0,0.0,1464036.6,1641069.1,348008.94,17288544.0,-3680.25,-0.0175,15,1998,6,1998-06-15,6074229.0,0.0,811235.6,210711.33,2427218.5,7806318.0,0.0,0.0,17329712.0,4956865.0,0.0,1286904.0,0.0,6304514.0,0.0,2390921.5,2311587.5,17250792.0,78920.5,0.45,15,1998,6,1998-06-15
1998-07-15,8810464.0,0.0,0.0,875422.6,210711.33,1775865.5,4926204.0,0.0,0.0,0.0,16598667.0,3129946.0,0.0,2016736.6,974353.0,0.0,3174546.0,0.0,2778163.5,1185227.2,3311003.2,16569976.0,28690.5,0.16000001,15,1998,7,1998-07-15,6062533.5,0.0,809860.3,210711.33,1740172.0,4898998.0,0.0,0.0,13722275.0,3208348.2,0.0,1287561.8,0.0,3789305.8,0.0,3843684.8,1699869.0,13828769.0,-106493.664,-0.78999996,15,1998,7,1998-07-15
1998-08-15,9414020.0,0.0,0.0,907554.2,210711.33,1766756.4,3583342.0,0.0,0.0,0.0,15882384.0,2243194.0,0.0,2106307.8,890456.0,0.0,2707209.2,0.0,2751265.8,741932.56,4463620.5,15903985.0,-21602.334,-0.12666667,15,1998,8,1998-08-15,5292638.0,0.0,810244.1,210711.33,1659773.9,3523797.0,0.0,0.0,11497164.0,2634818.0,0.0,1287574.5,0.0,3319859.5,0.0,3168336.0,1145850.2,11556438.0,-59273.0,-0.515,15,1998,8,1998-08-15
1998-09-15,7817496.0,0.0,0.0,901477.6,210711.33,1673588.0,3125372.0,0.0,0.0,0.0,13728644.0,1584588.5,0.0,2110837.8,904494.9,0.0,2525018.5,0.0,2411974.2,606148.4,3612205.0,13755268.0,-26623.0,-0.195,15,1998,9,1998-09-15,5067606.0,0.0,804551.0,210711.33,1643719.0,3985806.0,0.0,0.0,11712393.0,2855371.0,0.0,1300465.6,0.0,3081984.0,0.0,3602254.2,914482.7,11754557.0,-42164.332,-0.44333336,15,1998,9,1998-09-15
1998-10-15,5012752.0,0.0,0.0,884839.75,210711.33,1499775.0,2855736.5,0.0,0.0,0.0,10463815.0,2928735.0,0.0,1872953.0,988849.0,0.0,2576010.0,0.0,937024.25,637663.5,499623.06,10440858.0,22956.5,0.225,15,1998,10,1998-10-15,3962641.8,0.0,809120.0,210711.33,1417629.6,2743009.2,0.0,0.0,9143112.0,1921414.1,0.0,1302704.9,0.0,3184601.2,0.0,1773453.0,972791.5,9154965.0,-11853.333,-0.13333334,15,1998,10,1998-10-15
1998-11-15,4081868.2,0.0,0.0,875784.75,210711.33,1576741.0,2730431.0,0.0,0.0,0.0,9475536.0,2851800.5,0.0,1429645.8,1029450.6,0.0,3128573.0,0.0,288887.12,716176.0,17335.602,9461868.0,13668.0,0.145,15,1998,11,1998-11-15,3654636.0,0.0,813402.6,210711.33,1449739.5,2655929.0,0.0,0.0,8784418.0,2060891.8,0.0,1299771.6,0.0,3829316.0,0.0,493354.66,1092415.5,8775750.0,8669.0,0.099999994,15,1998,11,1998-11-15
1998-12-15,4346171.0,0.0,0.0,820712.2,210941.61,9391373.0,5569089.0,0.0,0.0,0.0,20338286.0,11848531.0,0.0,1159937.6,1073980.5,0.0,4901292.0,0.0,56909.242,1213534.8,122.62045,20254308.0,83979.5,0.53499997,15,1998,12,1998-12-15,4362684.0,0.0,766939.5,210941.61,7912669.5,5443177.5,0.0,0.0,18696412.0,9756210.0,0.0,1319738.9,0.0,5748687.0,0.0,104669.945,1696310.1,18625616.0,70796.5,0.45000002,15,1998,12,1998-12-15
1999-01-15,2924100.0,0.0,0.0,861743.75,211688.05,2953316.0,5444031.5,0.0,0.0,0.0,12394879.0,5076423.0,0.0,1163205.0,1074036.8,0.0,3874887.2,0.0,82407.875,1064156.2,976.6,12336093.0,58786.0,0.52,15,1999,1,1999-01-15,2656630.5,0.0,813629.75,211688.05,2607033.0,4587272.5,0.0,0.0,10876254.0,3077839.5,0.0,1295532.0,0.0,4615178.0,0.0,166685.22,1658877.5,10814113.0,62141.0,0.58,15,1999,1,1999-01-15
1999-02-15,2808426.5,0.0,0.0,798478.56,211695.98,9957468.0,8922168.0,0.0,0.0,0.0,22698236.0,13422894.0,0.0,1187438.9,1099448.9,0.0,5070970.5,0.0,67306.42,1632958.4,57.5147,22481074.0,217162.0,1.02,15,1999,2,1999-02-15,2901515.5,0.0,750239.9,211695.98,8968922.0,9890665.0,0.0,0.0,22723040.0,12978918.0,0.0,1310973.8,0.0,5968236.0,0.0,122368.34,2325303.0,22705798.0,17242.0,0.075,15,1999,2,1999-02-15
1999-03-15,2067159.2,0.0,0.0,814937.4,211695.98,6091858.5,12976700.0,0.0,0.0,0.0,22162352.0,11933372.0,0.0,1178437.0,1097798.0,0.0,5591623.0,0.0,166792.03,2020170.2,287.82385,21988480.0,173870.0,0.79999995,15,1999,3,1999-03-15,2186689.8,0.0,777900.06,211695.98,4828094.0,12209275.0,0.0,0.0,20213654.0,9110088.0,0.0,1302335.5,0.0,6379310.0,0.0,362847.34,2794376.0,19948958.0,264698.0,1.3266667,15,1999,3,1999-03-15
1999-04-15,2772500.8,0.0,0.0,837080.06,211695.98,4618573.0,12490493.0,0.0,0.0,0.0,20930342.0,9941823.0,0.0,1280259.6,1103629.5,0.0,5862414.0,0.0,573714.25,2079679.6,12064.089,20853582.0,76760.0,0.39000002,15,1999,4,1999-04-15,2803556.0,0.0,790866.3,211695.98,4185140.0,11287080.0,0.0,0.0,19278338.0,7428428.5,0.0,1304658.5,0.0,6608340.0,0.0,1062217.6,2831931.2,19235576.0,42762.668,0.23666666,15,1999,4,1999-04-15
1999-05-15,5428216.5,0.0,0.0,849181.3,211695.98,2047191.9,6913254.5,0.0,0.0,0.0,15449540.0,5408524.0,0.0,1669075.4,1081142.1,0.0,3623253.8,0.0,1664930.6,1541016.0,465438.78,15453381.0,-3841.0,-0.02666667,15,1999,5,1999-05-15,4636743.0,0.0,805345.0,211695.98,2032638.0,6890442.0,0.0,0.0,14576864.0,4499016.0,0.0,1304646.4,0.0,4349825.0,0.0,2167238.0,2225486.2,14546212.0,30651.5,0.28,15,1999,5,1999-05-15
1999-06-15,9108249.0,0.0,0.0,859089.0,211695.98,1774483.9,4288116.5,0.0,0.0,0.0,16241634.0,2831269.0,0.0,2049187.5,1011250.75,0.0,3050771.5,0.0,2675477.5,1086434.5,3558013.0,16262405.0,-20771.0,-0.13,15,1999,6,1999-06-15,6133415.0,0.0,804267.0,211695.98,1702536.8,4150583.2,0.0,0.0,13002498.0,2753973.5,0.0,1301701.0,0.0,3620502.2,0.0,3595995.5,1544327.5,12816500.0,185998.0,1.435,15,1999,6,1999-06-15
1999-07-15,12012132.0,0.0,0.0,909033.75,211695.98,1860768.0,3294618.0,0.0,0.0,0.0,18288248.0,2051782.5,0.0,2282324.2,900470.7,0.0,2576662.8,0.0,3293866.0,689112.94,6516060.0,18310278.0,-22030.0,-0.115,15,1999,7,1999-07-15,6396886.0,0.0,800554.25,211695.98,1701494.5,3318319.2,0.0,0.0,12428950.0,2342054.8,0.0,1301066.5,0.0,3103843.5,0.0,4660531.5,1023693.5,12431189.0,-2239.5,-0.14999998,15,1999,7,1999-07-15
1999-08-15,8577139.0,0.0,0.0,888971.25,211695.98,1634947.8,2683502.5,0.0,0.0,0.0,13996256.0,1303991.2,0.0,2247021.5,911919.6,0.0,2480773.5,0.0,2416913.5,585882.9,4029347.0,13975849.0,20407.5,0.15,15,1999,8,1999-08-15,5134417.0,0.0,801438.56,211695.98,1524473.8,2719447.0,0.0,0.0,10391472.0,1503194.4,0.0,1298439.5,0.0,3051253.0,0.0,3596385.8,916994.5,10366267.0,25205.5,0.245,15,1999,8,1999-08-15
1999-09-15,6984951.0,0.0,0.0,889747.7,211695.98,1626427.8,2460110.5,0.0,0.0,0.0,12172933.0,1475170.4,0.0,2155187.0,913104.0,0.0,2315394.5,0.0,1905845.4,508128.6,2891532.0,12164362.0,8571.5,0.07,15,1999,9,1999-09-15,4357491.5,0.0,798742.8,211695.98,1534225.9,2436244.2,0.0,0.0,9338400.0,1484111.4,0.0,1301887.4,0.0,2888544.0,0.0,2830302.2,818134.94,9322980.0,15420.333,0.16333334,15,1999,9,1999-09-15
1999-10-15,6156441.5,0.0,0.0,879641.25,211695.98,1522174.5,2201623.5,0.0,0.0,0.0,10971576.0,1503235.9,0.0,1929977.2,969073.44,0.0,2264475.5,0.0,1982108.0,488261.0,1813920.5,10951052.0,20525.0,0.16,15,1999,10,1999-10-15,4348312.0,0.0,800497.4,211695.98,1432577.2,2158357.5,0.0,0.0,8951440.0,1084509.8,0.0,1304717.1,0.0,2848027.2,0.0,2948338.0,797232.56,8982824.0,-31384.5,-0.36,15,1999,10,1999-10-15
1999-11-15,4868697.0,0.0,0.0,866246.0,211695.98,4065144.0,2212454.5,0.0,0.0,0.0,12224238.0,5240792.0,0.0,1626470.2,1026027.44,0.0,3570762.5,0.0,136583.48,618953.6,2971.667,12222561.0,1676.5,-0.005000001,15,1999,11,1999-11-15,4522158.0,0.0,800015.75,211695.98,3425528.2,2911405.0,0.0,0.0,11870802.0,5015650.5,0.0,1301019.5,0.0,4340289.0,0.0,252215.28,966191.2,11875366.0,-4563.0,-0.06,15,1999,11,1999-11-15
1999-12-15,4407005.5,0.0,0.0,840739.5,212006.6,7543332.5,3248637.0,0.0,0.0,0.0,16251721.0,8842190.0,0.0,1396966.2,1052272.5,0.0,4070526.0,0.0,59325.797,822132.1,1890.5979,16245303.0,6418.0,0.01,15,1999,12,1999-12-15,4148216.5,0.0,778347.8,212006.6,6360055.5,3216786.2,0.0,0.0,14715413.0,7157018.5,0.0,1298013.2,0.0,4863894.0,0.0,108694.266,1250778.5,14678398.0,37014.5,0.315,15,1999,12,1999-12-15
2000-01-15,3411524.2,0.0,0.0,847856.4,213013.4,3205772.2,2962169.5,0.0,0.0,0.0,10640336.0,3803440.2,0.0,1312420.2,1067795.4,0.0,3535059.0,0.0,86547.27,814106.4,8600.608,10627969.0,12367.0,0.11,15,2000,1,2000-01-15,3261755.5,0.0,803641.3,213013.4,2667965.0,2872097.0,0.0,0.0,9818472.0,2741731.2,0.0,1294553.5,0.0,4319659.5,0.0,164971.0,1288702.0,9809617.0,8855.75,0.095,15,2000,1,2000-01-15
2000-02-15,2628038.5,0.0,0.0,785175.25,213024.12,14645851.0,8051427.5,0.0,0.0,0.0,26323516.0,17584422.0,0.0,1326051.2,1161800.9,0.0,4177018.5,0.0,96553.34,1736659.8,134.74884,26082640.0,240877.0,0.91499996,15,2000,2,2000-02-15,2821296.8,0.0,734636.75,213024.12,12982194.0,7960696.0,0.0,0.0,24711848.0,15601489.0,0.0,1385826.5,0.0,5094232.0,0.0,173940.38,2331110.5,24586598.0,125249.5,0.59000003,15,2000,2,2000-02-15
2000-03-15,3208152.0,0.0,0.0,832261.5,213024.12,5115930.0,11363157.0,0.0,0.0,0.0,20732524.0,11281747.0,0.0,1334254.2,1103783.0,0.0,4792565.0,0.0,495526.12,1663967.8,29909.904,20701752.0,30771.5,0.13499999,15,2000,3,2000-03-15,2696586.2,0.0,759092.0,213024.12,6623616.5,12643440.0,0.0,0.0,22935760.0,12296842.0,0.0,1330380.1,0.0,6060202.0,0.0,600682.25,2552874.5,22840980.0,94779.0,0.41,15,2000,3,2000-03-15
2000-04-15,4368585.5,0.0,0.0,858661.7,213024.12,2451158.8,6667075.5,0.0,0.0,0.0,14558504.0,5349864.0,0.0,1588746.0,1083535.5,0.0,4233195.0,0.0,789635.0,1381950.4,136772.61,14563699.0,-5194.0,-0.03333333,15,2000,4,2000-04-15,4224048.0,0.0,812803.25,213024.12,2332049.5,6975929.0,0.0,0.0,14557854.0,4918300.0,0.0,1298373.5,0.0,4952783.0,0.0,1302847.5,2090367.5,14562672.0,-4818.0,-0.020000003,15,2000,4,2000-04-15
2000-05-15,5188211.0,0.0,0.0,835209.9,213024.12,6617919.5,4860597.0,0.0,0.0,0.0,17714962.0,7949320.0,0.0,1857360.8,1067849.8,0.0,4499203.0,0.0,837068.5,1285789.5,204417.0,17701010.0,13952.5,0.07,15,2000,5,2000-05-15,5018608.5,0.0,796202.5,213024.12,3753032.5,4303115.0,0.0,0.0,14083983.0,4565031.0,0.0,1298101.5,0.0,4554994.0,0.0,1942239.6,1746498.2,14106864.0,-22881.75,-0.1625,15,2000,5,2000-05-15
2000-06-15,8663105.0,0.0,0.0,863311.94,213024.12,1647540.5,3272210.8,0.0,0.0,0.0,14659192.0,1961679.1,0.0,2153215.5,1005719.0,0.0,2636863.0,0.0,3245943.8,793693.56,2832425.2,14629539.0,29652.666,0.19999999,15,2000,6,2000-06-15,6655942.5,0.0,803673.3,213024.12,1747467.8,3165998.0,0.0,0.0,12586106.0,1998088.4,0.0,1295084.1,0.0,3253879.5,0.0,4719276.5,1278903.8,12545232.0,40873.0,0.315,15,2000,6,2000-06-15
2000-07-15,9224394.0,0.0,0.0,883576.25,213024.12,1651553.2,2330677.0,0.0,0.0,0.0,14303225.0,982577.6,0.0,2286650.8,930057.3,0.0,2449146.2,0.0,2612433.0,636131.6,4399833.0,14296830.0,6395.5,0.045,15,2000,7,2000-07-15,5367994.0,0.0,803872.75,213024.12,1570792.8,2710183.5,0.0,0.0,10665867.0,1576895.2,0.0,1292767.4,0.0,2985855.0,0.0,3920782.0,973375.25,10749676.0,-83808.5,-0.78,15,2000,7,2000-07-15
2000-08-15,9628111.0,0.0,0.0,909300.2,213024.12,1662890.0,2037226.9,0.0,0.0,0.0,14450552.0,777338.75,0.0,2392504.0,877824.0,0.0,2227929.0,0.0,2780385.8,492173.0,4929116.5,14477271.0,-26719.0,-0.18666667,15,2000,8,2000-08-15,5267378.5,0.0,801562.3,213024.12,1579932.4,2080727.1,0.0,0.0,9942625.0,1035355.8,0.0,1288422.4,0.0,2738188.0,0.0,4098749.0,776010.7,9936726.0,5899.0,0.03666668,15,2000,8,2000-08-15
2000-09-15,6257129.5,0.0,0.0,891181.0,213024.12,1557039.5,2267689.2,0.0,0.0,0.0,11186063.0,2108898.2,0.0,2291710.2,927366.94,0.0,2191834.8,0.0,1291549.4,473374.6,1909024.0,11193759.0,-7695.6665,-0.06666667,15,2000,9,2000-09-15,3817574.5,0.0,805832.7,213024.12,1446499.0,1913796.8,0.0,0.0,8196727.0,1531168.8,0.0,1285498.9,0.0,2787564.0,0.0,1796239.1,797346.5,8197817.5,-1090.5,-0.01,15,2000,9,2000-09-15
2000-10-15,5269601.0,0.0,0.0,878498.9,213024.12,1467729.0,1813180.0,0.0,0.0,0.0,9642032.0,1371923.1,0.0,2068730.8,960817.1,0.0,2188379.5,0.0,1456660.5,470130.38,1117510.2,9634152.0,7881.0,0.055,15,2000,10,2000-10-15,3713150.2,0.0,803623.75,213024.12,1468279.1,1827119.5,0.0,0.0,8025197.0,910942.75,0.0,1287793.2,0.0,2793570.0,0.0,2211582.5,791597.3,7995485.5,29711.25,0.385,15,2000,10,2000-10-15
2000-11-15,4992839.5,0.0,0.0,868897.9,213024.12,2982476.5,2328628.0,0.0,0.0,0.0,11385866.0,4186281.5,0.0,1714472.2,1016997.25,0.0,3830862.0,0.0,25669.543,620857.75,183.22174,11395324.0,-9458.0,-0.1,15,2000,11,2000-11-15,4435851.5,0.0,801092.7,213024.12,2071135.9,2269162.8,0.0,0.0,9790267.0,3041169.0,0.0,1287090.6,0.0,4388508.5,0.0,117202.6,962884.75,9796855.0,-6589.1665,-0.07666667,15,2000,11,2000-11-15
2000-12-15,3963810.0,0.0,0.0,853713.56,213356.16,5234775.0,2684015.2,0.0,0.0,0.0,12949670.0,5496144.5,0.0,1420160.4,1051034.9,0.0,4201811.0,0.0,39956.258,740624.9,647.43585,12950378.0,-708.0,-0.005,15,2000,12,2000-12-15,3813952.0,0.0,799799.6,213356.16,4030737.5,2642346.0,0.0,0.0,11500191.0,3873250.5,0.0,1285310.2,0.0,5112617.0,0.0,73487.336,1159014.9,11503680.0,-3489.5,-0.035,15,2000,12,2000-12-15
2001-01-15,3712374.5,0.0,0.0,862596.4,214432.39,2320325.0,3617704.0,0.0,0.0,0.0,10727432.0,3760714.0,0.0,1329742.0,1062118.9,0.0,3738362.8,0.0,64971.008,759602.5,19037.012,10734548.0,-7115.0,-0.075,15,2001,1,2001-01-15,3416598.0,0.0,812074.0,214432.39,2052609.9,3383924.0,0.0,0.0,9879638.0,2723942.5,0.0,1282749.1,0.0,4484193.0,0.0,126416.42,1243503.0,9860804.0,18833.75,0.145,15,2001,1,2001-01-15
2001-02-15,4019472.0,0.0,0.0,856534.56,214443.84,4008940.5,6039302.0,0.0,0.0,0.0,15138694.0,6337556.5,0.0,1335630.6,1067316.8,0.0,5249544.0,0.0,75189.375,945721.1,85.055046,15011044.0,127650.0,0.845,15,2001,2,2001-02-15,3837211.5,0.0,810752.9,214443.84,3436002.0,6068234.0,0.0,0.0,14366645.0,5233755.0,0.0,1283034.2,0.0,6038834.0,0.0,147661.42,1549018.5,14252304.0,114341.5,0.79999995,15,2001,2,2001-02-15
2001-03-15,4008937.0,0.0,0.0,851353.25,214443.84,4136310.5,9075024.0,0.0,0.0,0.0,18286068.0,8877323.0,0.0,1373115.9,1079026.4,0.0,5331860.0,0.0,382596.94,1211484.1,3319.8623,18258726.0,27342.5,0.13000001,15,2001,3,2001-03-15,3855047.8,0.0,807572.9,214443.84,3715069.8,8665882.0,0.0,0.0,17258016.0,7173089.0,0.0,1285091.2,0.0,6087790.0,0.0,719589.6,1943714.6,17209276.0,48741.0,0.295,15,2001,3,2001-03-15
2001-04-15,4146571.2,0.0,0.0,858402.25,214443.83,2104211.8,5461494.5,0.0,0.0,0.0,12785123.0,4679946.5,0.0,1709241.4,1064495.9,0.0,3277431.2,0.0,767739.0,1066720.9,215780.69,12781356.0,3767.3333,0.030000001,15,2001,4,2001-04-15,3943503.8,0.0,814246.4,214443.84,1864811.8,4863536.0,0.0,0.0,11700542.0,3427361.5,0.0,1279455.8,0.0,3805674.0,0.0,1435137.2,1752192.8,11699821.0,720.5,0.024999999,15,2001,4,2001-04-15
2001-05-15,6125182.0,0.0,0.0,859321.6,214443.84,1609942.4,3073362.0,0.0,0.0,0.0,11882252.0,2209491.0,0.0,1953308.8,1030932.25,0.0,2597881.0,0.0,1890531.2,841759.75,1364476.0,11888380.0,-6128.0,-0.045,15,2001,5,2001-05-15,4938998.0,0.0,812332.6,214443.84,1549658.5,3057913.8,0.0,0.0,10573346.0,1977563.4,0.0,1276765.6,0.0,3173999.0,0.0,2804845.5,1334479.4,10567653.0,5693.5,0.120000005,15,2001,5,2001-05-15
2001-06-15,10673070.0,0.0,0.0,894421.5,214443.84,1668471.0,2030010.5,0.0,0.0,0.0,15480416.0,915562.0,0.0,2167889.0,918758.0,0.0,2190891.0,0.0,3409306.0,539101.25,5344265.0,15485772.0,-5356.0,-0.04,15,2001,6,2001-06-15,6362442.0,0.0,809320.25,214443.84,1592192.6,2233140.8,0.0,0.0,11211540.0,1239186.0,0.0,1277633.0,0.0,2701083.0,0.0,5113388.0,855095.25,11186386.0,25155.0,0.29,15,2001,6,2001-06-15
