date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,STREAM_LEAKAGE_IN_base,LAKE__SEEPAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,MNW2_IN,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,STREAM_LEAKAGE_OUT_base,LAKE__SEEPAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,day_base,year_base,month_base,date_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,STREAM_LEAKAGE_IN_unimp,LAKE__SEEPAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,LAKE__SEEPAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp,day_unimp,year_unimp,month_unimp,date_unimp
1993-11-15,870353.75,0.0,0.0,6551276.5,457593.03,163489.12,352865.75,0.0,0.0,1407.671,0.0,8396986.0,145878.25,0.0,31314.793,4223728.0,2534383.8,15105.57,0.0,209057.55,1050090.2,186804.36,5204.35,8401566.0,-4580.0,-0.05,15,1993,11,1993-11-15,784472.75,0.0,6512850.0,401498.2,3726.1626,351255.2,0.0,0.0,8053802.0,112133.49,0.0,4256587.0,2436452.0,22068.773,0.0,215392.25,1019526.06,8062160.0,-8358.0,-0.1,15,1993,11,1993-11-15
1993-12-15,646953.25,0.0,0.0,6537654.0,1926046.0,175894.73,992660.6,0.0,0.0,1526.0483,0.0,10280735.0,2420434.8,0.0,19954.688,4236221.5,2330208.5,6852.793,0.0,3758.6829,1069688.8,145487.0,0.0,10232606.0,48128.5,0.415,15,1993,12,1993-12-15,687173.56,0.0,6513294.5,1828100.0,16319.366,956087.94,0.0,0.0,10000976.0,2305820.8,0.0,4265027.5,2347021.2,19693.54,0.0,3772.7314,1035645.6,9976982.0,23993.5,0.2,15,1993,12,1993-12-15
1994-01-15,696876.56,0.0,0.0,6529273.5,566337.0,150952.62,674026.2,0.0,0.0,1445.0793,0.0,8618911.0,393188.97,0.0,18262.291,4251015.5,2675279.5,18213.123,0.0,4741.1978,1119772.4,143825.75,0.0,8624299.0,-5388.0,-0.06,15,1994,1,1994-01-15,702431.7,0.0,6504108.0,543715.2,1966.7062,645195.9,0.0,0.0,8397417.0,372764.6,0.0,4280213.0,2620912.8,40381.156,0.0,4758.4355,1086931.5,8405961.0,-8544.0,-0.1,15,1994,1,1994-01-15
1994-02-15,745674.6,0.0,0.0,6526422.0,899586.94,161631.97,1491598.5,0.0,0.0,1480.8457,0.0,9826395.0,1237557.0,0.0,18321.553,4256394.0,2996058.0,22283.904,0.0,7029.8516,1142021.5,142535.05,0.0,9822201.0,4194.0,0.04,15,1994,2,1994-02-15,778843.1,0.0,6503298.0,873641.56,1583.2163,1447606.5,0.0,0.0,9604972.0,1177036.9,0.0,4286823.0,2978311.8,46940.56,0.0,7058.932,1107991.8,9604164.0,808.0,0.01,15,1994,2,1994-02-15
1994-03-15,1066240.0,0.0,0.0,6513816.0,911894.7,193559.78,2520865.8,0.0,0.0,1542.1044,0.0,11207919.0,1922427.1,0.0,18410.146,4276739.0,3554614.8,29166.041,0.0,14972.793,1228473.2,146363.88,0.0,11191167.0,16752.0,0.15,15,1994,3,1994-03-15,966298.5,0.0,6491189.0,913277.5,1138.4691,2510502.0,0.0,0.0,10882406.0,1860584.5,0.0,4309992.5,3434084.2,51038.23,0.0,15048.444,1192056.0,10862803.0,19603.0,0.18,15,1994,3,1994-03-15
1994-04-15,982865.1,0.0,0.0,6529798.5,466730.4,168542.72,764713.5,0.0,0.0,1459.8232,0.0,8914110.0,335362.34,0.0,18401.254,4252975.0,2888105.0,17936.209,0.0,77642.734,1168959.9,160232.48,0.0,8919614.0,-5504.0,-0.06,15,1994,4,1994-04-15,912111.3,0.0,6502085.0,529646.5,4138.628,761402.3,0.0,0.0,8709384.0,382944.16,0.0,4287493.0,2791146.8,34136.207,0.0,80039.32,1139529.5,8715289.0,-5905.0,-0.07,15,1994,4,1994-04-15
1994-05-15,879794.8,0.0,0.0,6540890.5,503296.53,180397.02,571911.7,0.0,0.0,1439.0082,0.0,8677730.0,226996.08,0.0,21913.705,4238935.5,2817002.2,13258.463,0.0,45297.797,1129078.4,190507.73,0.0,8682991.0,-5261.0,-0.06,15,1994,5,1994-05-15,895366.06,0.0,6504558.0,488057.9,2149.6187,563830.4,0.0,0.0,8453962.0,215459.55,0.0,4278111.0,2782469.5,33836.06,0.0,45729.395,1101359.6,8456965.0,-3003.0,-0.04,15,1994,5,1994-05-15
1994-06-15,1176846.2,0.0,0.0,6551447.0,464500.28,184746.67,438898.6,0.0,0.0,1412.2676,0.0,8817851.0,108396.09,0.0,30729.371,4227436.0,2609313.2,9928.294,0.0,431348.12,1088963.5,195485.06,117933.79,8819534.0,-1683.0,-0.02,15,1994,6,1994-06-15,1124537.6,0.0,6511312.5,414608.16,3484.2263,432212.38,0.0,0.0,8486154.0,101678.08,0.0,4267878.0,2566220.5,26946.04,0.0,463685.22,1065423.2,8491831.0,-5677.0,-0.07,15,1994,6,1994-06-15
1994-07-15,1216323.8,0.0,0.0,6569231.0,482605.56,182284.98,379395.38,0.0,0.0,1398.0605,0.0,8831238.0,63056.17,0.0,38599.547,4217137.0,2494427.5,15200.17,0.0,603560.1,1042906.3,258874.08,124392.56,8858153.0,-26915.0,-0.3,15,1994,7,1994-07-15,1143786.0,0.0,6518683.5,402533.0,3593.2874,372546.47,0.0,0.0,8441142.0,64196.39,0.0,4260137.5,2452078.5,24521.678,0.0,622854.9,1022247.94,8446037.0,-4895.0,-0.06,15,1994,7,1994-07-15
1994-08-15,976154.94,0.0,0.0,6569459.0,485534.72,177321.02,358426.97,0.0,0.0,1387.996,0.0,8568284.0,78947.48,0.0,43412.004,4217476.5,2420582.8,21745.682,0.0,424807.97,1016365.75,271387.56,104702.875,8599429.0,-31145.0,-0.36,15,1994,8,1994-08-15,892360.3,0.0,6517024.5,400502.4,3241.1792,352457.5,0.0,0.0,8165586.0,67347.61,0.0,4258510.5,2390967.0,25358.898,0.0,435178.47,994275.75,8171638.0,-6052.0,-0.07,15,1994,8,1994-08-15
1994-09-15,901210.4,0.0,0.0,6566397.5,457396.38,171693.78,362088.72,0.0,0.0,1379.9552,0.0,8460167.0,70344.875,0.0,43301.47,4218787.0,2410863.2,21482.236,0.0,349044.3,1005002.56,271629.5,102500.01,8492956.0,-32789.0,-0.39,15,1994,9,1994-09-15,799070.3,0.0,6517155.0,408549.12,2239.814,354063.8,0.0,0.0,8081078.5,76486.87,0.0,4262244.0,2362822.0,33938.652,0.0,363324.03,982808.3,8081624.0,-545.5,-0.01,15,1994,9,1994-09-15
1994-10-15,862832.1,0.0,0.0,6567355.0,440641.66,172873.11,308373.2,0.0,0.0,1376.4087,0.0,8353451.0,42491.04,0.0,39050.77,4212285.0,2408900.0,25416.033,0.0,296382.94,1000730.5,254237.92,102146.664,8381641.0,-28190.0,-0.34,15,1994,10,1994-10-15,733656.3,0.0,6518876.5,407152.16,3429.0425,308227.66,0.0,0.0,7971341.5,49815.324,0.0,4256733.0,2347435.0,27740.812,0.0,316095.22,978039.4,7975859.0,-4517.5,-0.06,15,1994,10,1994-10-15
1994-11-15,897559.2,0.0,0.0,6553557.0,794073.56,165321.56,674631.6,0.0,0.0,1415.9136,0.0,9086558.0,818578.4,0.0,26216.047,4219431.0,2573176.0,21196.797,0.0,114906.27,1013800.5,187750.8,3159.9795,8978216.0,108343.0,1.0799999,15,1994,11,1994-11-15,725203.3,0.0,6513761.5,1573222.0,11013.161,878975.5,0.0,0.0,9702175.0,1890891.4,0.0,4263154.5,2371883.8,26677.1,0.0,81274.56,992452.8,9626333.0,75841.836,0.76,15,1994,11,1994-11-15
1994-12-15,648116.94,0.0,0.0,6537271.5,729752.0,152295.52,1074804.9,0.0,0.0,1432.3733,0.0,9143673.0,864374.7,0.0,21591.086,4246357.0,2735443.0,26372.09,0.0,5856.861,1075989.9,166238.38,0.0,9142223.0,1450.0,0.02,15,1994,12,1994-12-15,647210.7,0.0,6504818.0,712381.56,943.8036,1040064.2,0.0,0.0,8905418.0,818477.9,0.0,4285666.0,2697456.5,50246.457,0.0,6010.532,1048712.0,8906570.0,-1152.0,-0.01,15,1994,12,1994-12-15
1995-01-15,479103.53,0.0,0.0,6485324.5,6933200.5,535055.6,5351495.5,0.0,0.0,2022.7598,0.0,19786202.0,11366183.0,0.0,18325.002,4291646.5,2506572.2,5756.911,0.0,1215.2786,1304681.5,143729.05,0.0,19638110.0,148092.75,0.59499997,15,1995,1,1995-01-15,884592.2,0.0,6462517.0,6367404.5,60876.105,5851801.0,0.0,0.0,19627190.0,10931513.0,0.0,4335819.0,2814529.8,44947.727,0.0,1267.5304,1295128.4,19423206.0,203985.2,0.83599997,15,1995,1,1995-01-15
1995-02-15,1659640.1,0.0,0.0,6465382.5,1302682.0,241944.03,5701340.5,0.0,0.0,1795.5308,0.0,15372784.0,4463635.5,0.0,18454.238,4355234.0,4810770.5,42728.492,0.0,7408.9023,1521852.4,140188.08,0.0,15360271.0,12513.0,0.08,15,1995,2,1995-02-15,1867973.4,0.0,6448522.5,1239648.1,536.2667,5676717.5,0.0,0.0,15233398.0,4341835.5,0.0,4389040.0,4927772.5,81146.64,0.0,7506.7476,1483795.8,15231098.0,2300.0,0.02,15,1995,2,1995-02-15
1995-03-15,1172646.8,0.0,0.0,6487763.5,7086858.0,388076.12,2733091.0,0.0,0.0,1950.49,0.0,17870386.0,9139594.0,0.0,18457.773,4297296.0,2731689.5,38252.934,0.0,13515.156,1464488.2,140065.1,0.0,17843358.0,27027.5,0.125,15,1995,3,1995-03-15,1593803.6,0.0,6481795.0,464939.34,3349.1682,1622515.9,0.0,0.0,10166403.0,1040635.8,0.0,4327241.5,3386958.0,38038.465,0.0,18456.389,1338042.8,10149373.0,17030.0,0.17,15,1995,3,1995-03-15
1995-04-15,2005651.4,0.0,0.0,6493646.0,711982.4,156887.86,3558481.0,0.0,0.0,1620.6229,0.0,12928269.0,2322036.5,0.0,18535.309,4301673.0,4469788.5,93491.21,0.0,23280.246,1544646.5,139784.19,0.0,12913236.0,15033.0,0.12,15,1995,4,1995-04-15,1938920.5,0.0,6476081.0,659742.3,1493.9933,3582170.5,0.0,0.0,12658408.0,2339069.8,0.0,4329646.5,4393936.5,48918.76,0.0,23444.686,1507190.8,12642207.0,16201.0,0.13,15,1995,4,1995-04-15
1995-05-15,997958.25,0.0,0.0,6516178.0,1094296.9,178476.06,2080656.6,0.0,0.0,1591.4424,0.0,10869157.0,1748680.6,0.0,22310.396,4278474.0,3177601.2,48912.87,0.0,9170.522,1412796.6,156877.3,0.0,10854824.0,14333.0,0.13,15,1995,5,1995-05-15,947096.9,0.0,6489068.5,1101671.1,7604.7583,2073676.9,0.0,0.0,10619119.0,1753028.4,0.0,4309229.5,3124251.2,30430.283,0.0,9090.983,1383118.4,10609148.0,9971.0,0.09,15,1995,5,1995-05-15
1995-06-15,1581951.1,0.0,0.0,6531506.0,415431.75,162290.75,1487382.9,0.0,0.0,1471.6248,0.0,10180035.0,855367.9,0.0,31495.576,4256696.5,3254940.8,34672.043,0.0,211361.84,1322541.5,173954.9,35166.137,10176197.0,3838.0,0.04,15,1995,6,1995-06-15,1477054.8,0.0,6496603.0,396950.1,3276.1675,1479901.1,0.0,0.0,9853785.0,847344.6,0.0,4291450.0,3170434.0,34816.324,0.0,208027.81,1292738.8,9844812.0,8973.0,0.09,15,1995,6,1995-06-15
1995-07-15,1710718.9,0.0,0.0,6555173.5,442244.53,177885.9,1094346.6,0.0,0.0,1439.433,0.0,9981809.0,576683.8,0.0,39716.22,4235116.0,2897045.2,20519.38,0.0,645088.7,1228629.4,249852.23,111587.77,10004238.0,-22429.0,-0.22,15,1995,7,1995-07-15,1637640.8,0.0,6507585.0,401513.2,3578.0776,1083807.2,0.0,0.0,9634124.0,565527.9,0.0,4278073.5,2865821.8,31013.145,0.0,681530.25,1207785.0,9629751.0,4373.0,0.05,15,1995,7,1995-07-15
1995-08-15,1579680.8,0.0,0.0,6567487.5,457883.38,177361.14,871595.94,0.0,0.0,1439.9723,0.0,9655448.0,408916.44,0.0,45126.59,4221617.0,2681825.5,14721.976,0.0,778946.56,1152546.1,256711.77,113690.66,9674103.0,-18655.0,-0.19,15,1995,8,1995-08-15,1524819.0,0.0,6519653.5,398781.34,3584.3303,869497.6,0.0,0.0,9316336.0,410734.6,0.0,4266069.0,2665600.8,27718.457,0.0,816781.5,1130626.4,9317530.0,-1194.0,-0.01,15,1995,8,1995-08-15
1995-09-15,1178828.8,0.0,0.0,6573112.0,459853.53,178805.6,723253.6,0.0,0.0,1411.1396,0.0,9115265.0,303915.38,0.0,45326.004,4213920.0,2597388.2,16326.112,0.0,461661.0,1114885.6,272175.03,115611.08,9141209.0,-25944.0,-0.28,15,1995,9,1995-09-15,1110437.4,0.0,6519600.5,401627.3,3778.0107,724753.06,0.0,0.0,8760197.0,320729.7,0.0,4258439.5,2577698.2,25253.201,0.0,487660.5,1092904.4,8762685.0,-2488.0,-0.03,15,1995,9,1995-09-15
1995-10-15,999052.56,0.0,0.0,6570991.5,461090.66,178501.9,606415.94,0.0,0.0,1396.7009,0.0,8817449.0,257220.66,0.0,40875.36,4211610.0,2546021.0,16227.27,0.0,313800.0,1096279.9,257756.83,104498.44,8844289.0,-26840.0,-0.3,15,1995,10,1995-10-15,945363.5,0.0,6518564.0,408771.47,3874.2869,606674.3,0.0,0.0,8483248.0,269416.5,0.0,4255907.5,2527274.8,23305.91,0.0,338200.62,1072533.8,8486639.0,-3391.0,-0.04,15,1995,10,1995-10-15
1995-11-15,836612.56,0.0,0.0,6559198.0,449980.88,175731.55,524250.34,0.0,0.0,1411.0114,0.0,8547184.0,284742.34,0.0,32362.387,4215196.0,2539235.2,17607.111,0.0,151685.48,1088700.0,224138.44,5175.138,8558842.0,-11658.0,-0.14,15,1995,11,1995-11-15,835817.7,0.0,6515294.0,396944.34,4059.357,523293.3,0.0,0.0,8275409.0,276286.56,0.0,4255060.5,2504212.2,22190.004,0.0,157369.73,1061381.1,8276499.5,-1090.5,-0.01,15,1995,11,1995-11-15
1995-12-15,1583760.0,0.0,0.0,6538802.0,3791221.0,219942.88,2171858.2,0.0,0.0,1601.0537,0.0,14307185.0,5380398.5,0.0,19990.748,4226274.5,2805508.8,11507.477,0.0,66652.62,1123319.9,158300.45,198.59251,13792152.0,515033.34,2.6666667,15,1995,12,1995-12-15,1671171.0,0.0,6510471.5,3666353.8,29487.143,2107531.2,0.0,0.0,13985013.0,5209050.0,0.0,4260151.5,2768073.8,20204.596,0.0,67731.805,1092822.5,13418035.0,566980.2,2.8666666,15,1995,12,1995-12-15
1996-01-15,1972521.0,0.0,0.0,6532429.0,889575.6,159765.78,2196366.8,0.0,0.0,1545.5985,0.0,11752205.0,2121791.8,0.0,18836.443,4243927.0,4024788.2,18082.768,0.0,7225.072,1164854.0,149531.86,0.0,11749037.0,3168.0,0.03,15,1996,1,1996-01-15,1917039.8,0.0,6505847.5,894881.7,2326.4517,2177416.8,0.0,0.0,11497512.0,2085235.4,0.0,4276151.5,3941070.2,43235.06,0.0,7327.577,1134603.0,11487623.0,9889.0,0.09,15,1996,1,1996-01-15
1996-02-15,468623.94,0.0,0.0,6501159.5,5744414.0,326047.8,4872614.0,0.0,0.0,1970.168,0.0,17914828.0,9282360.0,0.0,18938.654,4275873.0,4790969.0,9151.44,0.0,4085.5881,1423133.6,150475.97,0.0,19954988.0,-2040161.0,-8.605,15,1996,2,1996-02-15,472498.8,0.0,6474801.0,5946122.0,65803.125,4864061.5,0.0,0.0,17823286.0,9354470.0,0.0,4308459.5,2669221.5,24740.938,0.0,4072.1968,1393613.2,17754576.0,68710.5,0.325,15,1996,2,1996-02-15
1996-03-15,329768.0,0.0,0.0,6488922.5,3395986.5,191904.77,4536424.5,0.0,0.0,1745.5869,0.0,14944752.0,5699937.5,0.0,18970.162,4302250.5,3253807.8,27223.08,0.0,4190.1523,1481609.8,148074.45,0.0,14936063.0,8689.0,0.06,15,1996,3,1996-03-15,329130.0,0.0,6469624.0,3643278.5,19508.893,4576849.0,0.0,0.0,15038390.0,6065580.5,0.0,4332793.0,3146546.5,28637.686,0.0,4147.4995,1455322.8,15033028.0,5362.0,0.04,15,1996,3,1996-03-15
1996-04-15,1361772.4,0.0,0.0,6510126.0,635825.25,161912.89,1885344.4,0.0,0.0,1542.6761,0.0,10556524.0,1280950.0,0.0,18939.658,4285287.5,3339515.0,42148.273,0.0,27613.535,1405644.2,146968.56,0.0,10547067.0,9457.0,0.09,15,1996,4,1996-04-15,1337681.4,0.0,6486390.0,621332.3,3270.717,1887491.8,0.0,0.0,10336167.0,1283508.8,0.0,4315878.0,3276816.2,39958.363,0.0,27202.434,1376928.5,10320292.0,15875.0,0.15,15,1996,4,1996-04-15
1996-05-15,1408901.2,0.0,0.0,6526407.0,495126.25,161371.16,1275399.1,0.0,0.0,1488.048,0.0,9868692.0,608593.75,0.0,22531.012,4267105.0,3286078.5,31709.945,0.0,155047.52,1330067.2,167373.27,0.0,9868506.0,186.0,0.0,15,1996,5,1996-05-15,1434490.5,0.0,6496367.5,461560.9,2386.422,1278578.1,0.0,0.0,9673383.0,616500.25,0.0,4298689.0,3260825.8,41890.297,0.0,151480.97,1303214.1,9672601.0,782.0,0.01,15,1996,5,1996-05-15
1996-06-15,1214551.2,0.0,0.0,6541056.0,526451.9,182767.03,1030451.5,0.0,0.0,1477.0597,0.0,9496755.0,436856.44,0.0,31676.242,4250060.5,3143603.8,20978.9,0.0,120840.73,1276018.0,213222.72,6819.994,9500077.0,-3322.0,-0.03,15,1996,6,1996-06-15,1195658.6,0.0,6499549.0,495256.5,3194.819,1018559.44,0.0,0.0,9212218.0,430905.2,0.0,4288665.0,3088167.2,35141.84,0.0,120036.97,1249464.5,9212380.0,-162.0,0.0,15,1996,6,1996-06-15
1996-07-15,1776149.4,0.0,0.0,6564783.5,465035.06,183383.73,738316.4,0.0,0.0,1441.9617,0.0,9729108.0,265778.72,0.0,42652.92,4227695.0,2785377.5,12042.867,0.0,853697.8,1183834.2,272327.16,116989.36,9760396.0,-31287.0,-0.32,15,1996,7,1996-07-15,1740568.4,0.0,6513803.0,416132.75,3475.3657,732715.0,0.0,0.0,9406694.0,256429.28,0.0,4271270.0,2769980.2,30268.256,0.0,916645.2,1164187.8,9408781.0,-2087.0,-0.02,15,1996,7,1996-07-15
1996-08-15,1410943.2,0.0,0.0,6575996.5,463252.1,182483.66,608210.0,0.0,0.0,1427.8372,0.0,9242314.0,172749.33,0.0,45092.34,4216302.5,2615791.5,10096.306,0.0,703479.4,1119417.9,276941.1,116776.73,9276647.0,-34333.0,-0.37,15,1996,8,1996-08-15,1340753.1,0.0,6522149.0,399956.38,3657.6252,605310.5,0.0,0.0,8871826.0,174051.86,0.0,4259173.0,2595910.8,27139.355,0.0,726395.56,1095366.0,8878037.0,-6211.0,-0.07,15,1996,8,1996-08-15
1996-09-15,1126439.1,0.0,0.0,6577085.5,463273.47,181267.62,542704.6,0.0,0.0,1409.9825,0.0,8892180.0,137579.66,0.0,45039.945,4212173.0,2544348.0,12586.193,0.0,501373.5,1087289.8,275343.16,112871.0,8928604.0,-36424.0,-0.41,15,1996,9,1996-09-15,1073610.4,0.0,6522379.5,386429.47,3715.831,534088.5,0.0,0.0,8520224.0,138066.31,0.0,4254794.5,2528444.8,25072.52,0.0,517820.53,1062342.5,8526542.0,-6318.0,-0.07,15,1996,9,1996-09-15
1996-10-15,921633.06,0.0,0.0,6569182.0,466411.47,181658.66,485731.94,0.0,0.0,1407.3243,0.0,8626024.0,144135.69,0.0,40577.36,4211260.5,2517870.0,8012.632,0.0,297190.88,1076927.5,248895.48,105810.38,8650680.0,-24656.0,-0.29,15,1996,10,1996-10-15,891801.94,0.0,6517820.0,394036.78,3998.117,481436.88,0.0,0.0,8289094.0,149114.36,0.0,4253452.0,2499688.8,23428.252,0.0,317242.03,1051047.6,8293973.0,-4879.0,-0.06,15,1996,10,1996-10-15
1996-11-15,747606.5,0.0,0.0,6561967.0,590487.5,178268.42,458290.0,0.0,0.0,1428.088,0.0,8538048.0,356406.47,0.0,32197.154,4215879.5,2579886.2,8208.255,0.0,77185.78,1082661.4,219881.98,743.4481,8573050.0,-35002.0,-0.41,15,1996,11,1996-11-15,797376.5,0.0,6517201.5,527712.06,3190.9146,483164.28,0.0,0.0,8328645.5,338403.1,0.0,4254807.0,2574409.0,23949.78,0.0,89603.11,1053171.2,8334343.0,-5697.5,-0.07,15,1996,11,1996-11-15
1996-12-15,623337.2,0.0,0.0,6524469.5,4217680.5,313633.34,3312404.8,0.0,0.0,1859.0566,0.0,14993384.0,6768177.5,0.0,19936.994,4242181.0,2539606.8,2975.5115,0.0,6623.2827,1233919.0,155609.77,0.0,14969029.0,24354.0,0.12666667,15,1996,12,1996-12-15,616592.2,0.0,6502689.0,4528053.0,45432.945,2773683.5,0.0,0.0,14466451.0,6640647.0,0.0,4271299.5,2318277.5,16861.988,0.0,5903.402,1164780.8,14417770.0,48681.2,0.3,15,1996,12,1996-12-15
1997-01-15,643723.4,0.0,0.0,6491084.0,5979515.0,497893.1,5826721.0,0.0,0.0,2159.669,0.0,19441096.0,10331488.0,0.0,18832.596,4276193.0,4186038.5,9113.211,0.0,7062.874,1513292.5,149169.03,0.0,20491188.0,-1050092.8,-4.435,15,1997,1,1997-01-15,355546.06,0.0,6471723.5,7916135.5,110713.68,6295290.5,0.0,0.0,21149410.0,12747285.0,0.0,4299334.0,2571475.8,11795.699,0.0,7417.0386,1442569.1,21079880.0,69530.0,0.33,15,1997,1,1997-01-15
1997-02-15,1680754.5,0.0,0.0,6500834.0,917049.5,146924.81,3607515.5,0.0,0.0,1654.6163,0.0,12854733.0,2479067.5,0.0,18883.74,4287284.0,4360488.0,67554.484,0.0,7862.9497,1475952.1,153453.75,0.0,12850546.0,4187.125,0.03,15,1997,2,1997-02-15,1581988.1,0.0,6478426.5,970919.6,1792.1339,4238811.0,0.0,0.0,13271937.0,2968011.8,0.0,4317986.5,4449279.5,56358.215,0.0,8487.374,1450286.6,13250410.0,21527.0,0.16,15,1997,2,1997-02-15
1997-03-15,1440728.4,0.0,0.0,6518078.5,491085.0,157638.4,1532728.1,0.0,0.0,1506.8298,0.0,10141765.0,823948.44,0.0,18880.234,4271264.0,3454815.0,36934.023,0.0,18726.346,1357157.5,153362.77,0.0,10135089.0,6676.0,0.07,15,1997,3,1997-03-15,1403995.4,0.0,6492800.0,476502.25,2891.8071,1530175.8,0.0,0.0,9906366.0,812058.6,0.0,4300328.5,3394847.8,40135.438,0.0,19146.92,1328680.2,9895197.0,11169.0,0.11,15,1997,3,1997-03-15
1997-04-15,1125332.5,0.0,0.0,6534799.5,467369.06,176479.23,1115077.0,0.0,0.0,1481.4558,0.0,9420538.0,540471.2,0.0,18873.043,4251703.0,3076147.0,22954.424,0.0,42156.34,1280144.0,179728.66,0.0,9412178.0,8360.0,0.09,15,1997,4,1997-04-15,1114247.4,0.0,6499528.5,448671.28,4767.9897,1096472.5,0.0,0.0,9163688.0,516890.44,0.0,4285923.5,3027066.5,33357.996,0.0,41831.062,1251117.5,9156187.0,7501.0,0.08,15,1997,4,1997-04-15
1997-05-15,1248517.1,0.0,0.0,6545674.5,452366.56,183135.39,863151.4,0.0,0.0,1450.8551,0.0,9294295.0,332009.7,0.0,22654.672,4239624.5,2912152.2,18790.848,0.0,345754.62,1214628.9,209871.52,655.2961,9296142.0,-1847.0,-0.02,15,1997,5,1997-05-15,1234546.0,0.0,6506123.0,420437.72,3595.5432,929401.3,0.0,0.0,9094103.0,396935.47,0.0,4276792.0,2856357.8,30812.629,0.0,345736.47,1186590.0,9093224.0,879.0,0.01,15,1997,5,1997-05-15
1997-06-15,1395854.2,0.0,0.0,6564677.5,485160.3,185358.1,689053.7,0.0,0.0,1433.7275,0.0,9321538.0,217526.1,0.0,31828.383,4226854.0,2743777.8,16405.502,0.0,579337.44,1154027.6,251709.11,119867.586,9341334.0,-19796.0,-0.21,15,1997,6,1997-06-15,1306163.0,0.0,6515300.0,437210.16,3564.5276,692407.6,0.0,0.0,8954645.0,215549.16,0.0,4267062.0,2701678.0,27683.11,0.0,611389.9,1130526.1,8953888.0,757.0,0.01,15,1997,6,1997-06-15
1997-07-15,1241417.6,0.0,0.0,6571812.0,471042.22,178994.25,591338.0,0.0,0.0,1415.0046,0.0,9056019.0,168543.33,0.0,39933.297,4218014.0,2614527.5,17714.414,0.0,523410.84,1111830.0,257370.83,132137.7,9083483.0,-27464.0,-0.3,15,1997,7,1997-07-15,1144074.4,0.0,6519582.0,407688.66,3888.7778,620927.8,0.0,0.0,8696162.0,198859.56,0.0,4259737.5,2581562.0,25082.154,0.0,545188.44,1089741.8,8700171.0,-4009.0,-0.05,15,1997,7,1997-07-15
1997-08-15,1117067.1,0.0,0.0,6577932.5,457407.72,181653.03,530965.4,0.0,0.0,1405.6378,0.0,8866431.0,137103.89,0.0,45069.543,4211404.0,2517197.8,15921.548,0.0,510258.25,1071786.4,283504.1,109992.79,8902238.0,-35807.0,-0.4,15,1997,8,1997-08-15,1043555.44,0.0,6523560.0,394419.12,3680.5425,530386.4,0.0,0.0,8495601.0,136583.66,0.0,4254657.5,2507415.8,23866.723,0.0,531428.1,1049219.2,8503171.0,-7570.0,-0.09,15,1997,8,1997-08-15
1997-09-15,943402.0,0.0,0.0,6573808.0,479870.22,182323.0,476666.1,0.0,0.0,1394.7295,0.0,8657464.0,121525.05,0.0,44915.36,4211078.0,2487428.8,14601.607,0.0,375886.6,1057685.2,268145.47,102797.945,8684063.0,-26599.0,-0.31,15,1997,9,1997-09-15,896529.06,0.0,6520557.0,411521.9,4502.894,474039.28,0.0,0.0,8307150.5,117346.41,0.0,4253759.0,2480592.2,21496.564,0.0,403441.94,1034967.7,8311604.0,-4453.5,-0.05,15,1997,9,1997-09-15
1997-10-15,874391.3,0.0,0.0,6570104.5,460839.06,179383.55,452807.56,0.0,0.0,1387.8682,0.0,8538914.0,125692.67,0.0,40459.516,4208036.0,2468070.0,14671.845,0.0,298156.62,1048350.5,248838.48,106065.66,8558341.0,-19427.0,-0.23,15,1997,10,1997-10-15,819771.56,0.0,6518804.5,401727.6,3862.47,426704.1,0.0,0.0,8170870.0,110357.14,0.0,4251946.5,2444253.2,21904.121,0.0,319445.53,1025935.25,8173842.0,-2972.0,-0.04,15,1997,10,1997-10-15
1997-11-15,834175.8,0.0,0.0,6543238.5,2652854.5,205437.55,1824000.8,0.0,0.0,1561.7805,0.0,12061269.0,3889337.2,0.0,24153.223,4231014.0,2508776.0,8378.978,0.0,37016.137,1095635.1,172807.19,445.69086,11967564.0,93704.8,0.798,15,1997,11,1997-11-15,919949.75,0.0,6508583.0,2620809.5,18057.309,1930442.0,0.0,0.0,11997842.0,3910939.8,0.0,4269431.0,2558460.2,25071.352,0.0,47820.24,1070273.9,11881997.0,115844.625,0.98,15,1997,11,1997-11-15
