date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,STREAM_LEAKAGE_IN_base,LAKE__SEEPAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,MNW2_IN,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,STREAM_LEAKAGE_OUT_base,LAKE__SEEPAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,STREAM_LEAKAGE_IN_unimp,LAKE__SEEPAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,LAKE__SEEPAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp
2003-06-01,5377852000.0,0.0,0.0,32050022000.0,3995679200.0,898838340.0,6127613400.0,0.0,0.0,7270103.5,0.0,48457277000.0,5272234000.0,0.0,142094600.0,20787644000.0,14192971000.0,102711790.0,0.0,1118135700.0,5696624600.0,974184300.0,197824720.0,48484420000.0,-27144192.0,-0.06,5290719700.0,0.0,31868482000.0,3788853200.0,22958894.0,6070271000.0,0.0,0.0,47041286000.0,5143381500.0,0.0,20968841000.0,14001668000.0,192180690.0,0.0,1163556500.0,5563546000.0,47033170000.0,8114176.0,0.02
2003-07-01,5426747400.0,0.0,0.0,32246694000.0,4009081600.0,904334100.0,6154482700.0,0.0,0.0,7313571.5,0.0,48748660000.0,5281485000.0,0.0,143308820.0,20914756000.0,14278852000.0,103413220.0,0.0,1139375500.0,5732437500.0,981884800.0,200982990.0,48776495000.0,-27836416.0,-0.06,5336812500.0,0.0,32063713000.0,3800713200.0,23054924.0,6097297000.0,0.0,0.0,47321590000.0,5152743000.0,0.0,21097214000.0,14085861000.0,193213250.0,0.0,1185903700.0,5598567400.0,47313502000.0,8089600.0,0.02
2003-08-01,5470437000.0,0.0,0.0,32450472000.0,4023725800.0,910006100.0,6176318000.0,0.0,0.0,7357991.5,0.0,49038310000.0,5287726000.0,0.0,144730380.0,21045610000.0,14361098000.0,104069590.0,0.0,1161747700.0,5767164000.0,990465340.0,204557250.0,49067176000.0,-28864512.0,-0.06,5377797000.0,0.0,32265800000.0,3813056300.0,23163070.0,6119000600.0,0.0,0.0,47598817000.0,5158884400.0,0.0,21229410000.0,14166908000.0,194131070.0,0.0,1208969700.0,5632519000.0,47590826000.0,7991296.0,0.02
2003-09-01,5505160700.0,0.0,0.0,32654332000.0,4038379000.0,915598000.0,6195120000.0,0.0,0.0,7401804.0,0.0,49315990000.0,5292785700.0,0.0,146156060.0,21176260000.0,14440474000.0,104744560.0,0.0,1177876200.0,5800654300.0,998655500.0,208120800.0,49345720000.0,-29728768.0,-0.06,5409936000.0,0.0,32467966000.0,3825305000.0,23280032.0,6137801000.0,0.0,0.0,47864290000.0,5164041700.0,0.0,21361385000.0,14245154000.0,194928320.0,0.0,1225622500.0,5665225700.0,47856357000.0,7933952.0,0.02
2003-10-01,5534716000.0,0.0,0.0,32851524000.0,4052204000.0,920973100.0,6211163000.0,0.0,0.0,7443713.5,0.0,49578020000.0,5297060400.0,0.0,147404690.0,21302594000.0,14515535000.0,105245624.0,0.0,1190506100.0,5832530400.0,1006177860.0,211436700.0,49608490000.0,-30470144.0,-0.06,5437509000.0,0.0,32663595000.0,3837222400.0,23397478.0,6153663500.0,0.0,0.0,48115384000.0,5168274400.0,0.0,21488996000.0,14319363000.0,195629390.0,0.0,1238959500.0,5696311000.0,48107532000.0,7852032.0,0.02
2003-11-01,5559855600.0,0.0,0.0,33055025000.0,4066157800.0,926490200.0,6225673700.0,0.0,0.0,7487168.5,0.0,49840690000.0,5301358000.0,0.0,148425970.0,21433170000.0,14592327000.0,105634170.0,0.0,1200508400.0,5865305000.0,1013152900.0,211639440.0,49871524000.0,-30834688.0,-0.06,5462835000.0,0.0,32865670000.0,3849328000.0,23517142.0,6168424400.0,0.0,0.0,48369770000.0,5172078600.0,0.0,21620840000.0,14395122000.0,196302820.0,0.0,1249475500.0,5728186400.0,48362004000.0,7766016.0,0.02
2003-12-01,5580330000.0,0.0,0.0,33251359000.0,4085015800.0,931164800.0,6239938000.0,0.0,0.0,7530576.0,0.0,50095337000.0,5313898000.0,0.0,149108700.0,21559870000.0,14667986000.0,106016260.0,0.0,1202122900.0,5897502700.0,1017400770.0,211640560.0,50125545000.0,-30208000.0,-0.06,5483754000.0,0.0,33061087000.0,3866830000.0,23655874.0,6182621000.0,0.0,0.0,48617947000.0,5184393700.0,0.0,21748537000.0,14469779000.0,196917890.0,0.0,1251125000.0,5759478300.0,48610234000.0,7712768.0,0.02
2003-12-30,5602476000.0,0.0,0.0,33440846000.0,4147975000.0,937054400.0,6309888000.0,0.0,0.0,7578566.5,0.0,50445816000.0,5420310000.0,0.0,149664880.0,21683046000.0,14748959000.0,106422510.0,0.0,1202196700.0,5930950000.0,1022451140.0,211640560.0,50475643000.0,-29827072.0,-0.06,5506169000.0,0.0,33249692000.0,3929463600.0,23987146.0,6250016000.0,0.0,0.0,48959330000.0,5287472000.0,0.0,21872736000.0,14549880000.0,197926540.0,0.0,1251200100.0,5791982000.0,48951198000.0,8130560.0,0.02
2004-01-01,5606313000.0,0.0,0.0,33453847000.0,4151774000.0,937499460.0,6319500000.0,0.0,0.0,7582383.0,0.0,50476520000.0,5430716400.0,0.0,149703340.0,21691636000.0,14757599000.0,106523030.0,0.0,1202200400.0,5933510700.0,1022802400.0,211640560.0,50506334000.0,-29814784.0,-0.06,5510652400.0,0.0,33262647000.0,3932749800.0,23989250.0,6259414000.0,0.0,0.0,48989454000.0,5297033000.0,0.0,21881401000.0,14559087000.0,198120420.0,0.0,1251203800.0,5794461700.0,48981303000.0,8151040.0,0.02
2004-02-01,5640072000.0,0.0,0.0,33655407000.0,4189442600.0,943225900.0,6409772000.0,0.0,0.0,7632122.5,0.0,50845553000.0,5506588000.0,0.0,150301330.0,21824823000.0,14869459000.0,107465150.0,0.0,1202323800.0,5974536700.0,1027639100.0,211640560.0,50874778000.0,-29224960.0,-0.06,5542117400.0,0.0,33463484000.0,3968725000.0,24046110.0,6348818400.0,0.0,0.0,49347190000.0,5369349600.0,0.0,22015699000.0,14668456000.0,199797140.0,0.0,1251329400.0,5834362400.0,49338995000.0,8196096.0,0.02
2004-02-18,5652717000.0,0.0,0.0,33766027000.0,4224103000.0,946520900.0,6452281300.0,0.0,0.0,7659956.0,0.0,51049310000.0,5554802700.0,0.0,150629490.0,21897705000.0,14925813000.0,107904060.0,0.0,1202418800.0,5997158000.0,1030263360.0,211640560.0,51078332000.0,-29024256.0,-0.06,5553840600.0,0.0,33573681000.0,4003716400.0,24278600.0,6391237600.0,0.0,0.0,49546756000.0,5417351000.0,0.0,22089150000.0,14723353000.0,200491070.0,0.0,1251425200.0,5856395000.0,49538167000.0,8589312.0,0.02
2004-03-01,5665683000.0,0.0,0.0,33843876000.0,4246868500.0,948806340.0,6506169300.0,0.0,0.0,7680841.0,0.0,51219080000.0,5604151300.0,0.0,150861380.0,21949485000.0,14974407000.0,108392160.0,0.0,1202500200.0,6014272000.0,1032124400.0,211640560.0,51247833000.0,-28753920.0,-0.06,5569632000.0,0.0,33651284000.0,4025695700.0,24363306.0,6445004300.0,0.0,0.0,49715980000.0,5466027000.0,0.0,22141374000.0,14773326000.0,201368080.0,0.0,1251507700.0,5873023500.0,49706627000.0,9351168.0,0.02
2004-04-01,5714049500.0,0.0,0.0,34045737000.0,4265680100.0,954006850.0,6582220000.0,0.0,0.0,7728545.0,0.0,51569422000.0,5651491000.0,0.0,151461760.0,22082656000.0,15090669000.0,110162520.0,0.0,1203762700.0,6057623000.0,1038295230.0,211640560.0,51597760000.0,-28336128.0,-0.05,5613949000.0,0.0,33852150000.0,4044136400.0,24407414.0,6520739000.0,0.0,0.0,50055380000.0,5512812000.0,0.0,22275693000.0,14886001000.0,202870380.0,0.0,1252781400.0,5915306500.0,50045465000.0,9916416.0,0.02
2004-05-01,5754319000.0,0.0,0.0,34241798000.0,4280132600.0,959484000.0,6617630700.0,0.0,0.0,7772760.0,0.0,51861135000.0,5669352000.0,0.0,152155140.0,22210425000.0,15182910000.0,111100010.0,0.0,1210667000.0,6096091600.0,1044823550.0,211642830.0,51889172000.0,-28037120.0,-0.05,5653372000.0,0.0,34047009000.0,4057425000.0,24497900.0,6556269600.0,0.0,0.0,50338574000.0,5530745000.0,0.0,22404618000.0,14976591000.0,203965810.0,0.0,1259662300.0,5952966000.0,50328547000.0,10027008.0,0.02
2004-06-01,5801010000.0,0.0,0.0,34444935000.0,4294124500.0,965149400.0,6644326400.0,0.0,0.0,7817724.5,0.0,52157362000.0,5679049700.0,0.0,153162220.0,22341780000.0,15270619000.0,111805260.0,0.0,1228187400.0,6133340700.0,1052422460.0,215470930.0,52185833000.0,-28471296.0,-0.05,5697399000.0,0.0,34248716000.0,4069855500.0,24603554.0,6583032300.0,0.0,0.0,50623610000.0,5540584400.0,0.0,22537292000.0,15062937000.0,204936420.0,0.0,1278286200.0,5989467000.0,50613500000.0,10108928.0,0.02
2004-07-01,5844137000.0,0.0,0.0,34642117000.0,4307974000.0,970599940.0,6665343500.0,0.0,0.0,7860799.0,0.0,52438030000.0,5685307400.0,0.0,154387150.0,22468442000.0,15350500000.0,112368264.0,0.0,1248699900.0,6167439400.0,1061099100.0,219480160.0,52467724000.0,-29696000.0,-0.06,5737531400.0,0.0,34444230000.0,4081861000.0,24711274.0,6604383700.0,0.0,0.0,50892714000.0,5547190300.0,0.0,22665263000.0,15141905000.0,205758610.0,0.0,1299648300.0,6022883300.0,50882650000.0,10063872.0,0.02
2004-08-01,5881620000.0,0.0,0.0,34845946000.0,4322125300.0,976147000.0,6684198000.0,0.0,0.0,7904888.5,0.0,52717937000.0,5690185000.0,0.0,155818900.0,22599050000.0,15429706000.0,112917610.0,0.0,1267196900.0,6201177000.0,1069293900.0,223074500.0,52748420000.0,-30482432.0,-0.06,5772596700.0,0.0,34646417000.0,4094052900.0,24825682.0,6623268000.0,0.0,0.0,51161160000.0,5552281600.0,0.0,22797255000.0,15220324000.0,206538770.0,0.0,1318817800.0,6055902000.0,51151122000.0,10039296.0,0.02
2004-09-01,5914396700.0,0.0,0.0,35050010000.0,4336179700.0,981843140.0,6700724700.0,0.0,0.0,7948388.5,0.0,52991107000.0,5693946000.0,0.0,157248460.0,22729486000.0,15506783000.0,113460620.0,0.0,1283158300.0,6233949000.0,1078405500.0,226575330.0,53023010000.0,-31903744.0,-0.06,5803185000.0,0.0,34848670000.0,4106170000.0,24947668.0,6639817000.0,0.0,0.0,51422790000.0,5556161500.0,0.0,22929113000.0,15296872000.0,207256540.0,0.0,1335437200.0,6087980500.0,51412820000.0,9969664.0,0.02
2004-10-01,5942228500.0,0.0,0.0,35247280000.0,4349845000.0,987251900.0,6715050500.0,0.0,0.0,7989652.5,0.0,53249647000.0,5697340400.0,0.0,158495330.0,22855651000.0,15580383000.0,114017260.0,0.0,1295346000.0,6265221000.0,1085956200.0,229803920.0,53282214000.0,-32567296.0,-0.06,5829250600.0,0.0,35044360000.0,4118020400.0,25068412.0,6654036000.0,0.0,0.0,51670737000.0,5559505000.0,0.0,23056654000.0,15369884000.0,207916130.0,0.0,1348292700.0,6118594600.0,51660850000.0,9887744.0,0.02
2004-11-01,5966529500.0,0.0,0.0,35450716000.0,4369328600.0,992808200.0,6730710500.0,0.0,0.0,8033239.5,0.0,53518127000.0,5711252500.0,0.0,159515020.0,22986168000.0,15657673000.0,114548540.0,0.0,1301438300.0,6297794000.0,1092292400.0,229920560.0,53550600000.0,-32473088.0,-0.06,5853576000.0,0.0,35246445000.0,4136067600.0,25220630.0,6669441500.0,0.0,0.0,51930750000.0,5572094500.0,0.0,23188515000.0,15446560000.0,208586690.0,0.0,1354759700.0,6150376000.0,51920890000.0,9859072.0,0.02
2004-12-01,5986234000.0,0.0,0.0,35647234000.0,4385981400.0,997950000.0,6745730000.0,0.0,0.0,8075813.5,0.0,53771207000.0,5721877000.0,0.0,160196560.0,23112835000.0,15734291000.0,115024024.0,0.0,1301937400.0,6330290700.0,1097358600.0,229920560.0,53803733000.0,-32526336.0,-0.06,5873364500.0,0.0,35441787000.0,4151607800.0,25345842.0,6684283400.0,0.0,0.0,52176390000.0,5581711400.0,0.0,23316340000.0,15521963000.0,209233740.0,0.0,1355268700.0,6182087700.0,52166603000.0,9785344.0,0.02
2004-12-08,5990520300.0,0.0,0.0,35693048000.0,4393006600.0,999159000.0,6749809000.0,0.0,0.0,8085896.5,0.0,53833626000.0,5728292400.0,0.0,160329890.0,23142420000.0,15751599000.0,115133040.0,0.0,1302002000.0,6337917400.0,1098528300.0,229920560.0,53866144000.0,-32518144.0,-0.06,5877653500.0,0.0,35487355000.0,4158231000.0,25400224.0,6688244000.0,0.0,0.0,52236880000.0,5587665000.0,0.0,23346180000.0,15538973000.0,209376260.0,0.0,1355334700.0,6189522000.0,52227050000.0,9830400.0,0.02
2004-12-09,5991198700.0,0.0,0.0,35699580000.0,4400391000.0,999449660.0,6752667000.0,0.0,0.0,8087646.5,0.0,53851374000.0,5738160000.0,0.0,160348960.0,23146660000.0,15753600000.0,115143410.0,0.0,1302004400.0,6339057000.0,1098696100.0,229920560.0,53883590000.0,-32215040.0,-0.06,5878272000.0,0.0,35493860000.0,4165394400.0,25460816.0,6690959000.0,0.0,0.0,52253946000.0,5597123000.0,0.0,23350454000.0,15540939000.0,209391580.0,0.0,1355336800.0,6190630400.0,52243874000.0,10072064.0,0.02
2005-01-01,6010315300.0,0.0,0.0,35849840000.0,4435347500.0,1003716350.0,6793679400.0,0.0,0.0,8122198.0,0.0,54101017000.0,5793429000.0,0.0,160787660.0,23244438000.0,15819111000.0,115640430.0,0.0,1302107900.0,6365143000.0,1102566900.0,229920560.0,54133140000.0,-32124928.0,-0.06,5897211000.0,0.0,35643390000.0,4199609900.0,25618928.0,6730384000.0,0.0,0.0,52496216000.0,5649881000.0,0.0,23449051000.0,15605250000.0,210374600.0,0.0,1355443000.0,6216028700.0,52486030000.0,10186752.0,0.02
2005-02-01,6039599000.0,0.0,0.0,36051493000.0,4482854000.0,1010532400.0,6892732400.0,0.0,0.0,8171763.0,0.0,54485385000.0,5893041000.0,0.0,161382500.0,23377641000.0,15924439000.0,116478480.0,0.0,1302224000.0,6404647000.0,1107671600.0,229920560.0,54517453000.0,-32067584.0,-0.06,5925961000.0,0.0,35844248000.0,4246523400.0,25696202.0,6827010600.0,0.0,0.0,52869440000.0,5743972000.0,0.0,23583457000.0,15708928000.0,212187360.0,0.0,1355561700.0,6254474000.0,52858580000.0,10858496.0,0.02
2005-03-01,6060804000.0,0.0,0.0,36233978000.0,4510543400.0,1015879900.0,6943286000.0,0.0,0.0,8214329.5,0.0,54772703000.0,5928511000.0,0.0,161920100.0,23497410000.0,16014642000.0,117013030.0,0.0,1302463100.0,6440629000.0,1112169100.0,229920560.0,54804680000.0,-31977472.0,-0.06,5947244500.0,0.0,36025962000.0,4273360100.0,25793366.0,6877517000.0,0.0,0.0,53149876000.0,5777963500.0,0.0,23704203000.0,15797860000.0,213360830.0,0.0,1355806600.0,6289451500.0,53138645000.0,11231232.0,0.02
2005-04-01,6086193000.0,0.0,0.0,36435853000.0,4550440400.0,1021240770.0,7015348700.0,0.0,0.0,8263088.0,0.0,55117337000.0,5987027000.0,0.0,162515780.0,23630242000.0,16120660000.0,118047380.0,0.0,1302936400.0,6481037000.0,1117167000.0,229920560.0,55149550000.0,-32215040.0,-0.06,5971027500.0,0.0,36227027000.0,4312092700.0,25912130.0,6949552600.0,0.0,0.0,53485610000.0,5835069400.0,0.0,23838128000.0,15900716000.0,214879980.0,0.0,1356289000.0,6328767000.0,53473850000.0,11759616.0,0.02
2005-05-01,6115430000.0,0.0,0.0,36631257000.0,4575317500.0,1026128200.0,7080987600.0,0.0,0.0,8308543.5,0.0,55437430000.0,6026012000.0,0.0,163204980.0,23758799000.0,16225304000.0,119156940.0,0.0,1304078600.0,6520801000.0,1122072700.0,229920560.0,55469350000.0,-31920128.0,-0.06,6001237500.0,0.0,36421630000.0,4336503300.0,25984616.0,7017143000.0,0.0,0.0,53802504000.0,5877761000.0,0.0,23967711000.0,16003895000.0,216260850.0,0.0,1357441300.0,6367499000.0,53790570000.0,11935744.0,0.02
2005-05-11,6124965000.0,0.0,0.0,36696556000.0,4586854400.0,1028027460.0,7095684000.0,0.0,0.0,8323331.5,0.0,55540410000.0,6039433000.0,0.0,163529340.0,23801475000.0,16255759000.0,119448136.0,0.0,1304577200.0,6533609000.0,1124230300.0,229997710.0,55572054000.0,-31645696.0,-0.06,6010640400.0,0.0,36486570000.0,4347547600.0,26052318.0,7031802000.0,0.0,0.0,53902615000.0,5891295000.0,0.0,24010750000.0,16033930000.0,216618460.0,0.0,1357939100.0,6380014000.0,53890548000.0,12066816.0,0.02
2005-06-01,6150105600.0,0.0,0.0,36833690000.0,4609410000.0,1031854100.0,7131891000.0,0.0,0.0,8355177.5,0.0,55765303000.0,6068250000.0,0.0,164209600.0,23891091000.0,16327813000.0,120199680.0,0.0,1305648400.0,6560750000.0,1128716400.0,230018860.0,55796703000.0,-31399936.0,-0.06,6035238000.0,0.0,36622930000.0,4369465000.0,26173578.0,7067052500.0,0.0,0.0,54120860000.0,5919305000.0,0.0,24101177000.0,16105042000.0,217625710.0,0.0,1359016100.0,6406551000.0,54108713000.0,12148736.0,0.02
2005-07-01,6186095000.0,0.0,0.0,37030020000.0,4625825000.0,1037116860.0,7163289000.0,0.0,0.0,8398176.0,0.0,56050740000.0,6081401300.0,0.0,165430060.0,24018580000.0,16418790000.0,121111590.0,0.0,1311850800.0,6597988400.0,1135947900.0,231062850.0,56082160000.0,-31420416.0,-0.06,6068540000.0,0.0,36817932000.0,4384956400.0,26255278.0,7098725000.0,0.0,0.0,54396408000.0,5932749000.0,0.0,24229930000.0,16194328000.0,218789230.0,0.0,1365337900.0,6443087000.0,54384220000.0,12189696.0,0.02
2005-08-01,6236812000.0,0.0,0.0,37233484000.0,4640388600.0,1042630900.0,7187285500.0,0.0,0.0,8442272.0,0.0,56349040000.0,6088440300.0,0.0,166858200.0,24149705000.0,16504319000.0,121903640.0,0.0,1337528200.0,6633939000.0,1144068500.0,234417020.0,56381180000.0,-32141312.0,-0.06,6116760600.0,0.0,37019810000.0,4397653500.0,26359146.0,7122808000.0,0.0,0.0,54683394000.0,5939742700.0,0.0,24362439000.0,16278590000.0,219792700.0,0.0,1392249600.0,6478392000.0,54671210000.0,12185600.0,0.02
2005-09-01,6276179500.0,0.0,0.0,37437276000.0,4654958600.0,1048189900.0,7207082500.0,0.0,0.0,8485760.0,0.0,56632173000.0,6093089000.0,0.0,168290160.0,24280488000.0,16585526000.0,122753840.0,0.0,1356450600.0,6668058600.0,1152660900.0,238041420.0,56665360000.0,-33185792.0,-0.06,6153235000.0,0.0,37221876000.0,4410132500.0,26470628.0,7142743000.0,0.0,0.0,54954463000.0,5944676400.0,0.0,24494602000.0,16358695000.0,220665000.0,0.0,1411811800.0,6511853600.0,54942302000.0,12161024.0,0.02
2005-10-01,6306550300.0,0.0,0.0,37634265000.0,4668590600.0,1053419500.0,7223963600.0,0.0,0.0,8527301.0,0.0,56895320000.0,6096840000.0,0.0,169539220.0,24406923000.0,16662238000.0,123546400.0,0.0,1368270200.0,6700425000.0,1159562400.0,241419360.0,56928760000.0,-33439744.0,-0.06,6181115000.0,0.0,37417394000.0,4422157300.0,26584272.0,7159736300.0,0.0,0.0,55206986000.0,5948736000.0,0.0,24622367000.0,16434431000.0,221421150.0,0.0,1424359600.0,6543535000.0,55194850000.0,12136448.0,0.02
2005-11-01,6331705000.0,0.0,0.0,37837656000.0,4683696000.0,1058834200.0,7239549000.0,0.0,0.0,8570663.0,0.0,57160008000.0,6102400500.0,0.0,170558050.0,24537580000.0,16740392000.0,124314860.0,0.0,1376854100.0,6733646300.0,1166489100.0,241599230.0,57193832000.0,-33824770.0,-0.06,6206139000.0,0.0,37619384000.0,4435787000.0,26705684.0,7175308000.0,0.0,0.0,55463326000.0,5953700400.0,0.0,24754334000.0,16511592000.0,222133710.0,0.0,1433467900.0,6575957500.0,55451185000.0,12140544.0,0.02
2005-12-01,6353663000.0,0.0,0.0,38034166000.0,4703463400.0,1063951550.0,7255779000.0,0.0,0.0,8613793.0,0.0,57419633000.0,6116258000.0,0.0,171239860.0,24664236000.0,16817669000.0,124992640.0,0.0,1378529300.0,6766190000.0,1171724300.0,241600400.0,57452438000.0,-32804864.0,-0.06,6227749400.0,0.0,37814776000.0,4454250500.0,26838406.0,7190519300.0,0.0,0.0,55714136000.0,5966202400.0,0.0,24882137000.0,16588266000.0,222784160.0,0.0,1435275500.0,6607665700.0,55702335000.0,11800576.0,0.02
2005-12-02,6354298400.0,0.0,0.0,38040710000.0,4707161000.0,1064166140.0,7257344000.0,0.0,0.0,8615394.0,0.0,57432290000.0,6121048000.0,0.0,171258960.0,24668465000.0,16819860000.0,125006700.0,0.0,1378531300.0,6767288000.0,1171877400.0,241600400.0,57464934000.0,-32645120.0,-0.06,6228408000.0,0.0,37821290000.0,4458024400.0,26875044.0,7192125400.0,0.0,0.0,55726720000.0,5971074600.0,0.0,24886401000.0,16590445000.0,222795980.0,0.0,1435277400.0,6608733000.0,55714730000.0,11988992.0,0.02
2005-12-19,6367836700.0,0.0,0.0,38151910000.0,4723120000.0,1066936260.0,7271813600.0,0.0,0.0,8640195.0,0.0,57590250000.0,6138287600.0,0.0,171584050.0,24740424000.0,16866204000.0,125341020.0,0.0,1378608400.0,6786187300.0,1174498600.0,241600400.0,57622733000.0,-32481280.0,-0.06,6241583000.0,0.0,37931950000.0,4473403400.0,26996822.0,7206337500.0,0.0,0.0,55880274000.0,5987386400.0,0.0,24958956000.0,16636066000.0,223213630.0,0.0,1435356400.0,6627147300.0,55868125000.0,12148736.0,0.02
2005-12-20,6368419300.0,0.0,0.0,38158440000.0,4728813000.0,1067330050.0,7274724400.0,0.0,0.0,8642015.0,0.0,57606370000.0,6146277000.0,0.0,171603180.0,24744665000.0,16868645000.0,125346100.0,0.0,1378610400.0,6787352600.0,1174653600.0,241600400.0,57638752000.0,-32382976.0,-0.06,6242173400.0,0.0,37938450000.0,4480086000.0,27069240.0,7209238500.0,0.0,0.0,55897020000.0,5996230700.0,0.0,24963232000.0,16638481000.0,223225520.0,0.0,1435358500.0,6628307000.0,55884833000.0,12185600.0,0.02
2005-12-22,6369830000.0,0.0,0.0,38171492000.0,4735445500.0,1067833100.0,7283140000.0,0.0,0.0,8645445.0,0.0,57636385000.0,6159723500.0,0.0,171641460.0,24753160000.0,16873961000.0,125363270.0,0.0,1378614300.0,6789687000.0,1174963700.0,241600400.0,57668710000.0,-32325632.0,-0.06,6243643000.0,0.0,37951455000.0,4486879700.0,27101178.0,7216235500.0,0.0,0.0,55925314000.0,6008317000.0,0.0,24971794000.0,16643711000.0,223272030.0,0.0,1435362300.0,6630597000.0,55913054000.0,12259328.0,0.02
2005-12-23,6370290700.0,0.0,0.0,38178013000.0,4741127000.0,1068186000.0,7288518700.0,0.0,0.0,8647216.0,0.0,57654784000.0,6170147000.0,0.0,171660620.0,24757414000.0,16876235000.0,125370900.0,0.0,1378617300.0,6790904000.0,1175119100.0,241600400.0,57687065000.0,-32280576.0,-0.06,6244110000.0,0.0,37957947000.0,4492948000.0,27133924.0,7221080000.0,0.0,0.0,55943217000.0,6018376000.0,0.0,24976083000.0,16645954000.0,223294880.0,0.0,1435365400.0,6631805400.0,55930876000.0,12341248.0,0.02
2005-12-31,6379139600.0,0.0,0.0,38230110000.0,4771153400.0,1070763300.0,7324359000.0,0.0,0.0,8662044.0,0.0,57784190000.0,6228239000.0,0.0,171814600.0,24791515000.0,16901689000.0,125502100.0,0.0,1378644500.0,6800944000.0,1176365200.0,241600400.0,57816314000.0,-32124928.0,-0.06,6253107700.0,0.0,38009844000.0,4525597000.0,27406950.0,7255955000.0,0.0,0.0,56071910000.0,6076295000.0,0.0,25010477000.0,16671321000.0,223603310.0,0.0,1435392800.0,6641772000.0,56058864000.0,13045760.0,0.02
2006-01-01,6379569700.0,0.0,0.0,38236586000.0,4780001300.0,1071479800.0,7331540000.0,0.0,0.0,8664265.0,0.0,57807840000.0,6243397600.0,0.0,171833860.0,24795787000.0,16904127000.0,125502110.0,0.0,1378646700.0,6802437600.0,1176521700.0,241600400.0,57839854000.0,-32014336.0,-0.06,6253453300.0,0.0,38016300000.0,4534130000.0,27507380.0,7263372000.0,0.0,0.0,56094760000.0,6090900000.0,0.0,25014788000.0,16673694000.0,223614510.0,0.0,1435395000.0,6643260400.0,56081650000.0,13111296.0,0.02
2006-02-01,6421145600.0,0.0,0.0,38438190000.0,4824187000.0,1078936000.0,7449295400.0,0.0,0.0,8716777.0,0.0,58220470000.0,6348959000.0,0.0,172432560.0,24928635000.0,17027425000.0,127229290.0,0.0,1378766600.0,6845451300.0,1181698400.0,241600400.0,58252198000.0,-31727616.0,-0.05,6295674000.0,0.0,38217120000.0,4576015000.0,27633598.0,7379775500.0,0.0,0.0,56496220000.0,6190790000.0,0.0,25148742000.0,16797289000.0,225263680.0,0.0,1435518000.0,6685226000.0,56482830000.0,13389824.0,0.02
2006-03-01,6453858300.0,0.0,0.0,38620484000.0,4857366500.0,1084065500.0,7514207700.0,0.0,0.0,8760306.0,0.0,58538738000.0,6400710000.0,0.0,172973300.0,25048576000.0,17129084000.0,128250460.0,0.0,1379056300.0,6884067300.0,1186266600.0,241600400.0,58570580000.0,-31842304.0,-0.05,6326855700.0,0.0,38398673000.0,4608315000.0,27805418.0,7445054000.0,0.0,0.0,56806700000.0,6241375000.0,0.0,25269610000.0,16896706000.0,226432220.0,0.0,1435815800.0,6722964000.0,56792904000.0,13795328.0,0.02
2006-04-01,6479735000.0,0.0,0.0,38821655000.0,4913138700.0,1089981800.0,7640876500.0,0.0,0.0,8812915.0,0.0,58954203000.0,6507339300.0,0.0,173572210.0,25182298000.0,17250734000.0,129430344.0,0.0,1379208000.0,6930395000.0,1191034600.0,241600400.0,58985610000.0,-31408128.0,-0.05,6352832000.0,0.0,38599164000.0,4663379000.0,27961670.0,7571446300.0,0.0,0.0,57214783000.0,6346757600.0,0.0,25404439000.0,17016844000.0,228204370.0,0.0,1435970400.0,6768332000.0,57200550000.0,14233600.0,0.02
2006-05-01,6518177000.0,0.0,0.0,39016006000.0,4953393700.0,1095040300.0,7780360700.0,0.0,0.0,8863892.0,0.0,59371844000.0,6609154000.0,0.0,174269440.0,25312416000.0,17380176000.0,131019840.0,0.0,1379855700.0,6978366000.0,1195697300.0,241600400.0,59402550000.0,-30707712.0,-0.05,6391164400.0,0.0,38792892000.0,4702436000.0,28045774.0,7709584000.0,0.0,0.0,57624125000.0,6446336500.0,0.0,25535631000.0,17145135000.0,230172720.0,0.0,1436630900.0,6815345700.0,57609257000.0,14868480.0,0.03
