date,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,LAKE__SEEPAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,AG_WELLS_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,LAKE__SEEPAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2000-09-01,1038861.2,0.0,0.0,6573172.5,458636.4,181488.97,461912.47,0.0,0.0,1409.4589,0.0,8715480.0,93023.336,0.0,45681.59,4211603.5,2539931.2,14733.865,0.0,384988.16,1072721.4,273556.56,109855.34,8746095.0,-30615.0,-0.35
2000-10-01,1021336.0,0.0,0.0,6571111.5,460835.75,179905.14,424035.56,0.0,0.0,1410.7747,0.0,8658635.0,50104.742,0.0,41245.684,4209027.0,2504056.5,15144.879,0.0,439616.62,1059266.4,252083.39,107645.19,8678190.0,-19555.0,-0.23
2000-11-01,953417.7,0.0,0.0,6557205.0,622891.5,176079.53,677489.8,0.0,0.0,1460.6768,0.0,8988544.0,649913.6,0.0,32762.285,4217832.0,2773463.2,11504.486,0.0,13040.982,1085210.9,208597.14,0.0,8992324.0,-3780.0,-0.04
2000-12-01,721167.3,0.0,0.0,6547530.5,663311.8,164246.95,467475.62,0.0,0.0,1452.1816,0.0,8565185.0,401780.78,0.0,22657.945,4225963.0,2626708.5,6798.995,0.0,6065.409,1098955.0,159237.73,0.0,8548168.0,17017.0,0.2
2001-01-01,679912.8,0.0,0.0,6539520.5,461340.12,160009.38,409638.0,0.0,0.0,1451.5715,0.0,8251872.5,133714.19,0.0,19021.727,4230296.0,2574677.0,12610.43,0.0,32586.213,1104898.1,150495.25,0.0,8258299.0,-6426.5,-0.08
2001-02-01,758352.06,0.0,0.0,6537899.5,853560.3,170685.58,1461739.0,0.0,0.0,1501.4847,0.0,9783737.0,1240011.5,0.0,19071.465,4247142.5,2933128.5,20610.287,0.0,7022.4443,1147657.4,169400.62,0.0,9784044.0,-307.0,-0.0
2001-03-01,1644842.4,0.0,0.0,6507610.0,1096483.6,254208.56,3635639.0,0.0,0.0,1621.878,0.0,13140406.0,3244384.8,0.0,19171.898,4285889.5,4091778.8,42574.297,0.0,13932.852,1278726.0,157538.61,0.0,13133997.0,6409.0,0.05
2001-04-01,1237535.6,0.0,0.0,6525096.5,472798.38,184279.45,1000141.56,0.0,0.0,1485.9315,0.0,9421338.0,522670.3,0.0,19156.283,4263536.5,3117261.2,21302.932,0.0,73994.1,1239102.4,164629.64,0.0,9421653.0,-315.0,-0.0
2001-05-01,1141709.2,0.0,0.0,6540368.0,493330.3,195805.47,635249.5,0.0,0.0,1465.2318,0.0,9007927.0,204727.42,0.0,22768.674,4242990.0,2810531.0,14364.032,0.0,309254.75,1176363.9,191177.55,0.0,8972178.0,35749.0,0.4
2001-06-01,1698724.1,0.0,0.0,6567799.5,467365.16,201525.58,477070.62,0.0,0.0,1430.8916,0.0,9413917.0,80261.414,0.0,31850.654,4220542.0,2619473.5,10243.063,0.0,985358.0,1098585.6,250516.03,131532.52,9428363.0,-14446.0,-0.15
2001-06-15,1422397.9,0.0,0.0,6575131.5,478062.9,201100.22,508238.22,0.0,0.0,1428.5382,0.0,9186359.0,132950.0,0.0,39984.9,4216533.0,2569099.5,9557.302,0.0,756500.94,1074819.8,279444.56,133786.98,9212678.0,-26319.0,-0.29
2001-07-01,1204829.5,0.0,0.0,6574588.0,496054.12,188196.47,414112.47,0.0,0.0,1404.25,0.0,8879184.0,71510.875,0.0,39870.715,4213722.0,2587684.5,11993.365,0.0,531969.2,1060800.4,279021.06,115708.414,8912280.0,-33096.0,-0.37
2001-08-01,1087506.5,0.0,0.0,6578947.5,475661.53,186668.89,364385.03,0.0,0.0,1394.9204,0.0,8694565.0,41495.22,0.0,44979.996,4209144.0,2471283.2,16673.295,0.0,525742.8,1028239.9,277914.4,111637.016,8727110.0,-32545.0,-0.37
2001-09-01,974087.7,0.0,0.0,6579606.5,479405.03,183366.2,338064.5,0.0,0.0,1377.2557,0.0,8555907.0,51444.418,0.0,44915.277,4206085.0,2430647.5,22503.004,0.0,436110.6,1009559.1,275659.4,109640.68,8586565.0,-30658.0,-0.36
2001-09-20,938044.25,0.0,0.0,6571778.5,455687.97,179276.02,331000.34,0.0,0.0,1384.9901,0.0,8477172.0,55320.96,0.0,40495.453,4207074.0,2433468.5,21641.584,0.0,367633.84,1008892.5,252666.22,107133.44,8494326.0,-17154.0,-0.2
2001-10-01,886183.2,0.0,0.0,6572206.0,476667.72,179839.64,325606.44,0.0,0.0,1383.4224,0.0,8441885.0,61311.906,0.0,40454.234,4205494.5,2394048.2,18796.947,0.0,376514.44,1009818.6,252694.88,102566.22,8461700.0,-19815.0,-0.23
2001-11-01,775790.94,0.0,0.0,6562630.0,697640.06,187303.86,456839.78,0.0,0.0,1423.8534,0.0,8681629.0,632256.2,0.0,32115.908,4211741.0,2512459.5,13619.339,0.0,44755.105,1020493.44,230020.77,2904.0642,8700365.0,-18736.0,-0.22
2001-11-13,969208.56,0.0,0.0,6546011.0,3106747.8,212089.58,1632734.2,0.0,0.0,1579.5973,0.0,12468371.0,4407160.0,0.0,22215.463,4220821.5,2121514.2,8441.234,0.0,3396.725,1035506.06,155239.56,0.0,11974295.0,494076.0,4.04
2001-11-23,496220.16,0.0,0.0,6540586.5,1921479.2,172311.3,1379849.2,0.0,0.0,1520.4238,0.0,10511966.0,2718045.2,0.0,22304.006,4233461.0,2243807.8,11440.525,0.0,1382.0895,1067775.9,155577.4,0.0,10453794.0,58172.0,0.55
2001-11-25,461685.66,0.0,0.0,6536677.5,3477446.5,192291.78,1642737.6,0.0,0.0,1562.6603,0.0,12312403.0,4628089.5,0.0,22318.146,4238023.5,2149123.2,9510.7,0.0,3356.5398,1078018.0,155703.12,0.0,12284143.0,28260.0,0.23
2001-12-01,1529872.5,0.0,0.0,6526816.0,1391435.8,166406.55,2989164.0,0.0,0.0,1575.9381,0.0,12605271.0,3542851.8,0.0,22340.242,4257102.5,3497953.5,27398.555,0.0,2292.2644,1100217.8,156001.06,0.0,12606158.0,-887.0,-0.01
2001-12-02,724450.7,0.0,0.0,6514869.0,7701214.0,282324.66,4380192.5,0.0,0.0,1826.0114,0.0,19604878.0,11587560.0,0.0,18738.506,4260343.5,2073997.0,3952.2583,0.0,838.2195,1163171.1,145588.86,0.0,19254190.0,350688.0,1.8
2002-01-01,368054.8,0.0,0.0,6492563.5,2969845.8,242374.38,4526244.0,0.0,0.0,1717.427,0.0,14600799.0,5641875.5,0.0,18937.48,4297040.0,3146278.2,16381.694,0.0,2838.609,1324977.5,146423.14,0.0,14594753.0,6046.0,0.04
2002-02-01,1149608.8,0.0,0.0,6506305.5,671819.06,328236.03,1809235.6,0.0,0.0,1555.9135,0.0,10466761.0,999924.4,0.0,19010.951,4292524.0,3793830.8,16572.213,0.0,5428.421,1320345.2,140774.42,0.0,10588409.0,-121648.0,-1.16
2002-03-01,992691.06,0.0,0.0,6518827.0,575394.25,168841.62,1422623.1,0.0,0.0,1491.63,0.0,9679869.0,633063.2,0.0,19026.807,4273701.0,3272464.2,22979.516,0.0,26511.771,1275397.6,150349.12,0.0,9673493.0,6376.0,0.07
2002-04-01,935906.2,0.0,0.0,6526800.5,516624.9,180334.61,1183634.6,0.0,0.0,1488.3702,0.0,9344789.0,434855.34,0.0,19117.371,4262119.0,3152664.5,21260.725,0.0,55126.324,1243684.4,154530.77,0.0,9343358.0,1431.0,0.02
2002-05-01,865327.8,0.0,0.0,6539301.5,497829.44,189498.2,778439.7,0.0,0.0,1456.8003,0.0,8871854.0,287950.4,0.0,22836.984,4245722.0,2812242.8,15930.703,0.0,111622.516,1185740.1,190858.44,94.5108,8872998.0,-1144.0,-0.01
2002-06-01,1398158.9,0.0,0.0,6554922.5,476464.38,191254.75,635593.94,0.0,0.0,1437.9161,0.0,9257833.0,159608.69,0.0,32096.066,4230346.0,2686776.2,13734.218,0.0,668094.5,1136904.6,221971.4,117504.4,9267035.0,-9202.0,-0.1
2002-07-01,1389055.4,0.0,0.0,6575417.5,490533.22,186167.17,639750.94,0.0,0.0,1443.7571,0.0,9282368.0,222159.11,0.0,40269.492,4218148.5,2540349.5,15800.204,0.0,798744.25,1083527.4,256105.92,134676.08,9309780.0,-27412.0,-0.29
2002-08-01,1070336.9,0.0,0.0,6577229.5,470728.62,184246.94,477304.3,0.0,0.0,1410.4956,0.0,8781256.0,89713.95,0.0,45583.492,4214720.5,2488332.5,21660.941,0.0,523120.62,1048111.7,273358.66,114710.31,8819313.0,-38057.0,-0.43
2002-09-01,973344.2,0.0,0.0,6577781.5,470479.34,183126.16,432536.78,0.0,0.0,1403.373,0.0,8638671.0,61726.934,0.0,45413.13,4212334.5,2432253.2,25651.238,0.0,479720.25,1030932.44,269604.97,111430.83,8669067.0,-30396.0,-0.35
2002-10-01,788832.6,0.0,0.0,6569397.5,458039.0,181822.03,402952.6,0.0,0.0,1391.7687,0.0,8402436.0,104649.32,0.0,40814.832,4212495.5,2403883.2,22082.873,0.0,253151.22,1031027.5,251780.22,102905.86,8422790.0,-20354.0,-0.24
2002-11-01,709025.7,0.0,0.0,6559193.5,427408.47,176975.88,369866.38,0.0,0.0,1403.9807,0.0,8243874.0,116406.68,0.0,32228.57,4214319.0,2426701.2,21763.834,0.0,187504.48,1033140.56,223652.55,5715.76,8261432.5,-17558.5,-0.21
2002-11-08,574291.3,0.0,0.0,6553918.0,2054055.0,211687.03,571083.94,0.0,0.0,1544.8549,0.0,9966580.0,2313247.5,0.0,22256.842,4219080.0,2150446.8,17792.082,0.0,36978.45,1036195.4,163128.08,743.2002,9959867.0,6713.0,0.07
2002-12-01,663137.5,0.0,0.0,6544274.0,419895.12,163959.98,387545.03,0.0,0.0,1425.2448,0.0,8180236.5,163192.94,0.0,22371.512,4225462.5,2495010.0,14556.539,0.0,40396.293,1059863.4,163767.4,285.5121,8184906.5,-4670.0,-0.06
2002-12-14,852538.6,0.0,0.0,6536126.5,7236545.5,290296.97,1959023.9,0.0,0.0,1980.4794,0.0,16876510.0,8904740.0,0.0,18802.107,4231491.0,2023463.2,8395.425,0.0,1627.3619,1071749.6,153565.1,0.0,16413833.0,462677.0,2.78
2002-12-15,1526109.5,0.0,0.0,6517674.5,11011197.0,440611.03,4267950.0,0.0,0.0,2775.2659,0.0,23766318.0,14888772.0,0.0,18806.258,4243287.5,1934539.5,4578.9204,0.0,1181.7942,1188481.9,154547.53,0.0,22434196.0,1332122.0,5.77
2002-12-16,798708.06,0.0,0.0,6519912.0,5139090.0,307334.1,4997920.0,0.0,0.0,2162.2375,0.0,17765126.0,9461354.0,0.0,18809.578,4253967.5,2553002.5,5789.2554,0.0,1007.1611,1177465.2,154115.86,0.0,17625512.0,139614.0,0.79
2002-12-17,591318.2,0.0,0.0,6508839.0,6424724.0,348412.94,6175205.0,0.0,0.0,2032.2203,0.0,20050532.0,11922075.0,0.0,18814.26,4264501.5,2271628.5,7467.868,0.0,1421.4073,1210509.4,154180.23,0.0,19850598.0,199934.0,1.0
2002-12-21,421747.53,0.0,0.0,6495631.0,6036733.5,406112.22,5497060.5,0.0,0.0,2149.832,0.0,18859434.0,10738189.0,0.0,18883.318,4287202.0,2294622.5,1223.0631,0.0,636.1181,1276007.2,154910.28,0.0,18771674.0,87760.0,0.47
2003-01-01,387109.4,0.0,0.0,6477495.0,3872766.0,337867.0,5932035.5,0.0,0.0,1851.5533,0.0,17009124.0,8189191.0,0.0,18978.232,4323203.0,2955934.0,9769.644,0.0,964.6169,1359681.6,155506.44,0.0,17013228.0,-4104.0,-0.02
2003-02-01,1434273.0,0.0,0.0,6498230.5,675141.4,162215.7,2244205.0,0.0,0.0,1532.7106,0.0,11015599.0,1318168.6,0.0,19086.25,4305900.5,3795276.2,47831.63,0.0,13029.816,1350991.0,153346.6,0.0,11003632.0,11967.0,0.11
2003-03-01,1032323.25,0.0,0.0,6516717.5,598286.6,172467.06,1448075.0,0.0,0.0,1514.4595,0.0,9769384.0,656686.7,0.0,19093.17,4278735.0,3314343.0,25337.232,0.0,13236.779,1303125.6,157669.61,0.0,9768228.0,1156.0,0.01
2003-04-01,1023864.25,0.0,0.0,6525560.5,546118.56,176594.88,1296262.9,0.0,0.0,1494.9316,0.0,9569896.0,525406.2,0.0,19094.863,4267371.5,3250381.5,27864.586,0.0,47044.535,1269379.9,162613.95,0.0,9569157.0,739.0,0.01
2003-05-01,1143231.8,0.0,0.0,6519937.0,1124852.4,164771.06,2538917.8,0.0,0.0,1645.2504,0.0,11493355.0,1934941.9,0.0,22820.596,4270255.5,3728639.5,27375.412,0.0,52401.945,1291407.6,164141.0,78.1343,11492062.0,1293.0,0.01
2003-06-01,1300762.2,0.0,0.0,6539124.5,457234.1,177621.39,1112427.5,0.0,0.0,1469.2535,0.0,9588639.0,482266.6,0.0,32214.553,4252459.5,2965716.0,27119.096,0.0,330112.75,1236513.0,200644.02,62818.09,9589863.0,-1224.0,-0.01
2003-07-01,1600001.2,0.0,0.0,6564445.5,458833.2,182008.27,771266.06,0.0,0.0,1441.1039,0.0,9577995.0,236703.92,0.0,40451.73,4227430.0,2735604.0,20968.74,0.0,807064.5,1155163.0,255368.84,123754.266,9602509.0,-24514.0,-0.26
2003-08-01,1214435.2,0.0,0.0,6576593.0,474903.53,182431.98,651186.6,0.0,0.0,1422.5466,0.0,9100973.0,189068.97,0.0,45784.06,4216803.0,2594545.8,21603.844,0.0,575509.94,1094661.0,276440.97,116671.88,9131090.0,-30117.0,-0.33
2003-09-01,1076481.2,0.0,0.0,6575552.5,469018.5,179651.31,583333.5,0.0,0.0,1409.7322,0.0,8885448.0,153171.0,0.0,46013.402,4212942.5,2524321.5,20882.035,0.0,509465.4,1068505.5,264161.75,113023.914,8912488.0,-27040.0,-0.3
2003-10-01,891133.44,0.0,0.0,6570815.5,456570.53,180015.44,521304.72,0.0,0.0,1390.9644,0.0,8621231.0,153578.05,0.0,41577.223,4210240.0,2481491.2,13288.725,0.0,327230.56,1059181.8,250788.9,106515.836,8643893.0,-22662.0,-0.26
2003-11-01,717204.6,0.0,0.0,6561032.5,469912.56,178677.92,447921.4,0.0,0.0,1395.8802,0.0,8376145.0,260934.73,0.0,32899.23,4213428.5,2471748.2,13952.69,0.0,106887.836,1059686.2,225275.08,4692.5073,8389506.0,-13361.0,-0.16
2003-12-01,540535.25,0.0,0.0,6543099.0,884027.56,159992.86,510488.84,0.0,0.0,1456.5698,0.0,8639600.0,723696.0,0.0,22800.89,4228350.5,2425875.0,9803.892,0.0,6544.6646,1083151.1,142303.94,0.0,8642526.0,-2926.0,-0.03
2003-12-30,546875.1,0.0,0.0,6492954.0,10724163.0,455537.28,4983326.5,0.0,0.0,2617.998,0.0,23205474.0,15066180.0,0.0,19222.773,4285209.5,2052661.4,1429.2645,0.0,753.5883,1360042.8,175883.86,0.0,22961384.0,244090.0,1.06
2004-01-01,1925388.2,0.0,0.0,6501260.0,1567241.0,208702.22,4587747.0,0.0,0.0,1924.6198,0.0,14792263.0,4591116.0,0.0,19228.469,4296313.5,4358988.0,66820.46,0.0,2711.6401,1277370.6,175758.97,0.0,14788308.0,3955.0,0.03
2004-01-02,393913.7,0.0,0.0,6491636.0,4594603.0,291951.62,4991325.0,0.0,0.0,1790.5853,0.0,16765220.0,8162877.5,0.0,19260.215,4299579.0,2765215.8,17145.969,0.0,1081.4484,1332403.2,155583.58,0.0,16753146.0,12074.0,0.07
2004-02-01,948459.3,0.0,0.0,6512263.5,767476.75,161909.56,1804261.8,0.0,0.0,1526.166,0.0,10195898.0,940359.9,0.0,19293.555,4283429.0,3455891.0,27345.328,0.0,3723.609,1305262.0,155571.1,0.0,10190876.0,5022.0,0.05
2004-02-18,307726.03,0.0,0.0,6481579.0,8356417.5,446050.75,5104683.0,0.0,0.0,2310.4429,0.0,20698766.0,12229397.0,0.0,19307.744,4302677.0,2452467.8,895.3248,0.0,1578.5394,1476915.0,155217.3,0.0,20638458.0,60308.0,0.29
2004-03-01,1094610.9,0.0,0.0,6483728.0,1195711.5,146272.05,4461991.5,0.0,0.0,1703.555,0.0,13384018.0,3138931.5,0.0,19337.004,4323111.0,4189591.8,63464.625,0.0,13108.637,1460196.8,154463.97,0.0,13362206.0,21812.0,0.16
2004-04-01,1349544.8,0.0,0.0,6525603.5,477035.53,176156.7,1478399.2,0.0,0.0,1490.3483,0.0,10008229.0,801517.9,0.0,19403.834,4273280.0,3293023.8,38051.95,0.0,48010.734,1330362.6,197530.9,0.0,10001182.0,7047.0,0.07
2004-05-01,1543079.6,0.0,0.0,6541480.0,438194.6,179668.28,973703.75,0.0,0.0,1471.3826,0.0,9677597.0,401310.56,0.0,23092.633,4248984.0,2961727.8,27912.22,0.0,556531.4,1242137.4,217066.42,571.0346,9679333.0,-1736.0,-0.02
2004-06-01,1633975.5,0.0,0.0,6561436.0,461264.94,182804.4,768664.2,0.0,0.0,1452.002,0.0,9609596.0,239857.23,0.0,32492.426,4228608.5,2733619.0,19787.617,0.0,829157.75,1167099.8,244523.55,129925.28,9625071.0,-15475.0,-0.16
2004-07-01,1245416.1,0.0,0.0,6575848.0,458535.16,181424.08,650853.06,0.0,0.0,1426.1268,0.0,9113502.0,190803.16,0.0,40769.44,4217656.5,2605463.2,17431.93,0.0,550592.7,1110898.1,288456.44,134887.78,9156959.0,-43457.0,-0.48
2004-08-01,1121383.6,0.0,0.0,6575219.0,441459.25,178573.02,568364.94,0.0,0.0,1410.1805,0.0,8886410.0,132281.83,0.0,46033.332,4210366.5,2530153.8,17850.176,0.0,524908.1,1070909.4,264514.1,115299.195,8912315.0,-25905.0,-0.29
2004-08-29,1062792.9,0.0,0.0,6585819.5,464338.47,184863.12,499741.6,0.0,0.0,1406.65,0.0,8798963.0,106111.89,0.0,46012.44,4205445.5,2456020.2,17668.398,0.0,558786.8,1046957.94,293623.2,112762.49,8843388.0,-44425.0,-0.5
2004-09-01,980603.94,0.0,0.0,6583518.5,463047.47,184765.56,501184.0,0.0,0.0,1397.0055,0.0,8714517.0,104322.41,0.0,45993.816,4205772.0,2462065.5,18263.246,0.0,474011.38,1045821.4,293600.22,110697.1,8760547.0,-46030.0,-0.53
2004-10-01,834785.0,0.0,0.0,6570821.0,450958.7,179725.75,457853.4,0.0,0.0,1369.8484,0.0,8495513.0,113728.57,0.0,41520.215,4206080.0,2449594.0,18763.38,0.0,287158.53,1042354.94,252066.03,102892.91,8514159.0,-18646.0,-0.22
2004-11-01,743285.0,0.0,0.0,6556055.5,495906.44,175672.5,477580.25,0.0,0.0,1396.8169,0.0,8449897.0,293266.47,0.0,32885.8,4215379.0,2597000.8,15510.501,0.0,23291.184,1073352.5,204767.66,0.0,8455454.0,-5557.0,-0.07
2004-12-01,657024.25,0.0,0.0,6548059.5,488221.97,167568.44,464675.7,0.0,0.0,1413.1647,0.0,8326963.0,216271.06,0.0,22713.502,4225242.5,2584605.8,15940.44,0.0,9598.529,1088684.4,168876.64,0.0,8331933.0,-4970.0,-0.06
2004-12-08,505485.56,0.0,0.0,6542054.0,3313305.0,200364.89,1195927.4,0.0,0.0,1541.0836,0.0,11758677.0,4042683.5,0.0,19068.803,4232150.5,2160531.2,12998.749,0.0,648.0408,1093620.4,167502.89,0.0,11729204.0,29473.0,0.25
2004-12-09,678609.7,0.0,0.0,6531249.5,7384646.5,290676.53,2858091.8,0.0,0.0,1750.2346,0.0,17745024.0,9867645.0,0.0,19072.209,4239213.0,2000659.9,10367.678,0.0,2244.8364,1139575.6,167820.23,0.0,17446598.0,298426.0,1.7
2004-12-28,471702.06,0.0,0.0,6519821.0,7939214.0,332996.28,2702033.0,0.0,0.0,1809.8588,0.0,17967576.0,10332715.0,0.0,19078.326,4256272.5,1957901.0,4659.546,0.0,487.4757,1177322.6,168839.75,0.0,17917276.0,50300.0,0.28
2005-01-01,466241.53,0.0,0.0,6508750.0,3454436.5,221732.33,4552397.0,0.0,0.0,1683.1501,0.0,15205240.0,6771240.0,0.0,19088.266,4286477.0,2731154.2,25131.191,0.0,383.2815,1198076.0,169022.98,0.0,15200573.0,4667.0,0.03
2005-02-01,717351.2,0.0,0.0,6513314.5,1068207.8,207775.81,2310791.5,0.0,0.0,1562.9714,0.0,10819003.0,1606521.6,0.0,19196.992,4285654.0,3395015.0,23364.53,0.0,9402.041,1299345.6,164428.95,0.0,10802930.0,16073.0,0.15
2005-03-01,330334.8,0.0,0.0,6512840.5,2369582.8,201114.98,2327282.2,0.0,0.0,1593.9044,0.0,11742749.0,3149269.2,0.0,19206.996,4279467.0,2817419.2,17077.363,0.0,3131.668,1297006.6,160691.55,0.0,11743270.0,-521.0,-0.0
2005-04-01,1057143.0,0.0,0.0,6505440.5,966476.75,150275.6,2800958.8,0.0,0.0,1723.8798,0.0,11482019.0,1706915.2,0.0,19224.602,4294084.5,3880853.5,56419.555,0.0,25185.248,1327077.2,161114.67,0.0,11470875.0,11144.0,0.1
2005-05-01,1177009.0,0.0,0.0,6522067.5,482150.78,162501.42,1403300.8,0.0,0.0,1465.5133,0.0,9748496.0,637125.06,0.0,23069.13,4272901.5,3232019.0,34195.04,0.0,96906.36,1286321.0,163285.48,0.0,9745822.0,2674.0,0.03
2005-05-11,839528.0,0.0,0.0,6528939.5,3137726.0,204838.08,1890867.9,0.0,0.0,1574.6569,0.0,12603475.0,3626666.2,0.0,32420.02,4268944.5,2936148.8,23798.518,0.0,16481.281,1295603.4,214317.56,0.0,12414381.0,189094.0,1.51
2005-06-01,1229260.5,0.0,0.0,6533493.0,502156.9,175037.64,1735510.4,0.0,0.0,1457.6074,0.0,10176916.0,936555.8,0.0,32383.66,4264886.5,3292390.0,36697.68,0.0,113928.16,1279687.9,213420.97,6119.6978,10176071.0,845.0,0.01
2005-07-01,1511871.1,0.0,0.0,6551962.0,466253.84,175092.56,864320.2,0.0,0.0,1420.8003,0.0,9570921.0,275804.0,0.0,40620.62,4238003.5,2894393.2,25540.754,0.0,579125.0,1204492.4,240006.4,87670.15,9585655.0,-14734.0,-0.15
2005-07-07,1627180.6,0.0,0.0,6559040.5,469216.4,177352.75,828875.6,0.0,0.0,1426.0896,0.0,9663092.0,260075.39,0.0,46097.836,4235019.0,2833858.2,25926.83,0.0,735784.94,1186269.8,262313.72,99919.85,9685266.0,-22174.0,-0.23
2005-08-01,1514383.5,0.0,0.0,6569040.5,471030.56,178308.27,690994.8,0.0,0.0,1417.4817,0.0,9425175.0,170178.98,0.0,46027.316,4223241.0,2672202.2,26167.713,0.0,809872.75,1122838.6,261490.39,117718.36,9449737.0,-24562.0,-0.26
2005-09-01,1184515.6,0.0,0.0,6576242.5,464203.2,178834.58,587256.94,0.0,0.0,1396.7262,0.0,8992450.0,120309.055,0.0,46143.367,4215666.0,2577028.2,27513.74,0.0,564840.4,1083585.9,276893.78,116568.695,9028550.0,-36100.0,-0.4
2005-09-05,1061210.0,0.0,0.0,6567951.5,461904.16,174768.17,593888.0,0.0,0.0,1388.8357,0.0,8861111.0,144085.64,0.0,41726.383,4215508.5,2572111.8,28041.455,0.0,440726.03,1083025.6,229417.11,115330.125,8869972.0,-8861.0,-0.1
2005-09-29,988064.5,0.0,0.0,6565181.5,455782.78,174222.55,535835.44,0.0,0.0,1385.2826,0.0,8720472.0,103376.945,0.0,41497.17,4213195.0,2527093.2,24446.553,0.0,404856.1,1073966.9,230443.61,110476.64,8729352.0,-8880.0,-0.1
2005-10-01,990749.3,0.0,0.0,6565722.5,452724.4,174100.28,523420.22,0.0,0.0,1383.0956,0.0,8708100.0,92307.08,0.0,41472.74,4211952.5,2528019.0,24381.736,0.0,406697.34,1070392.9,230451.81,112060.305,8717735.0,-9635.0,-0.11
2005-11-01,759511.06,0.0,0.0,6558514.5,511828.4,173602.45,488779.72,0.0,0.0,1399.418,0.0,8493635.0,194201.83,0.0,32866.29,4216506.5,2576913.0,23966.555,0.0,159058.19,1075508.8,223367.27,2734.95,8505123.0,-11488.0,-0.14
2005-12-01,941769.56,0.0,0.0,6550813.0,596080.5,169684.5,560951.1,0.0,0.0,1446.0885,0.0,8820745.0,433984.47,0.0,22771.578,4225050.5,2843971.5,19245.57,0.0,3638.9392,1092787.4,174819.86,0.0,8816270.0,4475.0,0.05
2005-12-02,635323.94,0.0,0.0,6544326.5,3697658.8,214565.19,1565128.0,0.0,0.0,1600.9377,0.0,12658603.0,4790397.0,0.0,19099.168,4228189.5,2191324.2,14060.912,0.0,1986.9791,1097614.1,153131.12,0.0,12495803.0,162800.0,1.29
2005-12-19,566028.2,0.0,0.0,6530901.0,6317062.5,263116.16,1958426.9,0.0,0.0,1683.5703,0.0,15637219.0,7942548.5,0.0,19136.287,4237948.0,2000957.8,10795.255,0.0,1511.2365,1128035.9,154783.3,0.0,15495716.0,141503.0,0.91
2005-12-20,582426.2,0.0,0.0,6527940.0,5692719.0,393803.5,2910884.0,0.0,0.0,1819.646,0.0,16109592.0,7989407.5,0.0,19137.73,4242365.0,2441626.0,5072.4976,0.0,2007.6871,1165213.0,155038.52,0.0,16019868.0,89724.0,0.56
2005-12-22,408129.28,0.0,0.0,6525221.0,4076081.8,276764.66,5113410.0,0.0,0.0,1758.0042,0.0,16401365.0,8478038.0,0.0,19140.316,4249702.5,2279311.0,7325.6523,0.0,2308.3464,1182994.0,155197.73,0.0,16374017.0,27348.0,0.17
2005-12-23,460819.03,0.0,0.0,6519379.0,5681745.0,352905.6,5378650.0,0.0,0.0,1770.7161,0.0,18395270.0,10423513.0,0.0,19161.188,4254166.0,2272950.2,7625.532,0.0,3059.9607,1217154.0,155334.12,0.0,18352964.0,42306.0,0.23
2005-12-31,467875.78,0.0,0.0,6496733.5,6776707.5,550078.6,5723333.5,0.0,0.0,2266.0288,0.0,20016996.0,11467332.0,0.0,19260.242,4269255.5,2613162.8,634.0359,0.0,1686.1893,1384120.5,156444.64,0.0,19911894.0,105102.0,0.53
2006-01-01,429916.16,0.0,0.0,6475967.5,8847623.0,716501.0,7180869.5,0.0,0.0,2221.0005,0.0,23653098.0,15158768.0,0.0,19267.178,4272522.0,2438649.2,13.5063,0.0,2188.5105,1493539.5,156540.77,0.0,23541488.0,111610.0,0.47
2006-01-03,2100067.0,0.0,0.0,6494395.0,2105513.5,447366.16,6847426.0,0.0,0.0,1950.1362,0.0,17996718.0,7539037.0,0.0,19295.654,4279102.5,4510377.5,78434.375,0.0,934.8286,1391743.0,167920.25,0.0,17986844.0,9874.0,0.05
2006-02-01,486895.0,0.0,0.0,6505331.0,1388370.5,195477.14,2958242.2,0.0,0.0,1618.0181,0.0,11535934.0,2169197.2,0.0,19316.996,4288857.5,3436927.0,36088.707,0.0,4689.77,1391015.4,167477.66,0.0,11513571.0,22363.0,0.19
2006-03-01,634751.6,0.0,0.0,6505533.5,4302191.0,261089.94,3197857.5,0.0,0.0,1724.1323,0.0,14903148.0,5902084.5,0.0,19295.754,4285572.0,3120287.0,9838.809,0.0,1759.0109,1392205.4,163293.89,0.0,14894336.0,8812.0,0.06
2006-04-01,188989.86,0.0,0.0,6481980.5,3300750.0,224893.5,4709994.5,0.0,0.0,1778.0325,0.0,14908386.0,5570796.5,0.0,19326.096,4323632.0,3269358.5,16344.433,0.0,1020.3417,1547731.4,154040.12,0.0,14902247.0,6139.0,0.04
