


 STREAM LISTING     PERIOD      1   STEP       31

 LAYER ROW COL. STREAM  RCH.   FLOW INTO    STREAM     FLOW OUT OF   OVRLND.    DIRECT     STREAM      STREAM      STREAM     STREAM  STREAMBED   FLOW TO   CHNG. UNSAT.   GW 
                SEG.NO.  NO.   STRM. RCH.    LOSS       STRM. RCH.   RUNOFF     PRECIP       ET         HEAD        DEPTH      WIDTH  CONDCTNC.   WAT. TAB.   STORAGE     HEAD
   2   51   32    40     2    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.20900E+02  0.000E+00  8.291E+01  4.974E+03  0.000E+00  0.000E+00  3.077E+02
   2   51   33    40     3    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.09310E+02  0.000E+00  8.291E+01  4.974E+03  0.000E+00  0.000E+00  3.027E+02
   2   51   34    40     4    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.99480E+02  0.000E+00  8.291E+01  4.974E+03  0.000E+00  0.000E+00  2.974E+02
   2   51   35    40     5    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.91450E+02  0.000E+00  8.291E+01  6.002E+03  0.000E+00  0.000E+00  2.914E+02
   2   52   36    40     6    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.81790E+02  0.000E+00  8.291E+01  7.030E+03  0.000E+00  0.000E+00  2.809E+02
   2   53   37    40     7    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.73700E+02  0.000E+00  8.291E+01  7.030E+03  0.000E+00  0.000E+00  2.719E+02
   1   51   83    41     1    3.5516E+03  1.3969E+02   3.4119E+03  0.000E+00  0.000E+00  0.000E+00  2.66184E+02  1.738E-01  7.313E+00  7.488E+02  0.000E+00  0.000E+00  2.660E+02
   1   52   83    41     2    3.4119E+03  2.4436E+02   3.1675E+03  0.000E+00  0.000E+00  0.000E+00  2.66181E+02  1.711E-01  7.234E+00  5.238E+02  0.000E+00  0.000E+00  2.657E+02
   1   53   82    41     3    3.1675E+03 -1.0863E+02   3.2761E+03  0.000E+00  0.000E+00  0.000E+00  2.60920E+02  1.701E-01  7.206E+00  6.110E+02  0.000E+00  0.000E+00  2.611E+02
   1   54   81    41     4    3.2761E+03  5.1256E+01   3.2249E+03  0.000E+00  0.000E+00  0.000E+00  2.58101E+02  1.705E-01  7.218E+00  5.226E+02  0.000E+00  0.000E+00  2.580E+02
   2   54   95    42     1    1.0379E+03 -9.9529E+02   2.0662E+03  3.306E+01  0.000E+00  0.000E+00  2.91505E+02  4.805E-03  6.679E+01  6.840E+03  0.000E+00  0.000E+00  2.917E+02
   2   53   94    42     2    2.0662E+03 -2.3224E+02   2.3218E+03  2.338E+01  0.000E+00  0.000E+00  2.88446E+02  5.914E-03  6.679E+01  4.836E+03  0.000E+00  0.000E+00  2.885E+02
   2   53   93    42     3    2.3218E+03 -5.6983E+02   2.9150E+03  2.338E+01  0.000E+00  0.000E+00  2.85767E+02  6.577E-03  6.679E+01  4.836E+03  0.000E+00  0.000E+00  2.859E+02
   1   52   92    42     4    2.9150E+03  2.7039E+02   2.6680E+03  2.338E+01  0.000E+00  0.000E+00  2.82647E+02  6.834E-03  6.679E+01  4.836E+03  0.000E+00  0.000E+00  2.826E+02
   1   52   91    42     5    2.6680E+03  2.6933E+02   2.4221E+03  2.338E+01  0.000E+00  0.000E+00  2.80226E+02  6.466E-03  6.679E+01  4.836E+03  0.000E+00  0.000E+00  2.802E+02
   1   51   90    42     6    2.4221E+03  8.4957E+01   2.3605E+03  2.338E+01  0.000E+00  0.000E+00  2.76496E+02  6.228E-03  6.679E+01  4.836E+03  0.000E+00  0.000E+00  2.765E+02
   1   51   89    42     7    2.3605E+03  2.6523E+02   2.1146E+03  1.937E+01  0.000E+00  0.000E+00  2.74826E+02  5.985E-03  6.679E+01  4.008E+03  0.000E+00  0.000E+00  2.748E+02
   1   51   88    42     8    2.1146E+03  5.0250E+02   1.6315E+03  1.937E+01  0.000E+00  0.000E+00  2.73085E+02  5.379E-03  6.679E+01  4.008E+03  0.000E+00  0.000E+00  2.730E+02
   1   51   87    42     9    1.6315E+03 -1.6886E+02   1.8197E+03  1.937E+01  0.000E+00  0.000E+00  2.69485E+02  5.121E-03  6.679E+01  4.008E+03  0.000E+00  0.000E+00  2.695E+02
   1   51   86    42    10    1.8197E+03 -6.1706E+01   1.9008E+03  1.937E+01  0.000E+00  0.000E+00  2.67835E+02  5.357E-03  6.679E+01  4.008E+03  0.000E+00  0.000E+00  2.679E+02
   1   51   85    42    11    1.9008E+03  1.1472E+02   1.8055E+03  1.937E+01  0.000E+00  0.000E+00  2.66575E+02  5.345E-03  6.679E+01  4.008E+03  0.000E+00  0.000E+00  2.665E+02
   1   51   84    42    12    1.8055E+03  9.2983E+01   1.7319E+03  1.937E+01  0.000E+00  0.000E+00  2.66025E+02  5.197E-03  6.679E+01  4.008E+03  0.000E+00  0.000E+00  2.660E+02
   1   52   46    43     1    2.8306E+03 -1.4594E+02   2.9765E+03  0.000E+00  0.000E+00  0.000E+00  2.19210E+02  9.676E-03  5.615E+01  6.446E+03  0.000E+00  0.000E+00  2.192E+02
   1   53   47    43     2    2.9765E+03  1.5913E+01   2.9606E+03  0.000E+00  0.000E+00  0.000E+00  2.17340E+02  9.806E-03  5.615E+01  4.761E+03  0.000E+00  0.000E+00  2.173E+02
   1   54   48    43     3    2.9606E+03  5.5270E+01   2.9053E+03  0.000E+00  0.000E+00  0.000E+00  2.15140E+02  9.735E-03  5.615E+01  4.065E+03  0.000E+00  0.000E+00  2.151E+02
   1   54   49    43     4    2.9053E+03 -7.8944E+01   2.9843E+03  0.000E+00  0.000E+00  0.000E+00  2.13620E+02  9.758E-03  5.615E+01  3.369E+03  0.000E+00  0.000E+00  2.136E+02
   1   54   50    43     5    2.9843E+03 -4.5969E+01   3.0302E+03  0.000E+00  0.000E+00  0.000E+00  2.13390E+02  9.882E-03  5.615E+01  3.369E+03  0.000E+00  0.000E+00  2.134E+02
   2   52  104    44     1    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.92680E+02  0.000E+00  9.882E+01  8.380E+03  0.000E+00  0.000E+00  3.534E+02
   2   53  103    44     2    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.72740E+02  0.000E+00  9.882E+01  7.154E+03  0.000E+00  0.000E+00  3.397E+02
   2   53  102    44     3    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.58870E+02  0.000E+00  9.882E+01  5.929E+03  0.000E+00  0.000E+00  3.332E+02
   2   53  101    44     4    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.46940E+02  0.000E+00  9.882E+01  5.929E+03  0.000E+00  0.000E+00  3.253E+02
   2   53  100    44     5    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.36220E+02  0.000E+00  9.882E+01  5.929E+03  0.000E+00  0.000E+00  3.173E+02
   2   53   99    44     6    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.25450E+02  0.000E+00  9.882E+01  5.929E+03  0.000E+00  0.000E+00  3.116E+02
   2   53   98    44     7    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.16620E+02  0.000E+00  9.882E+01  5.929E+03  0.000E+00  0.000E+00  3.064E+02
   2   53   97    44     8    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.05700E+02  0.000E+00  9.882E+01  7.154E+03  0.000E+00  0.000E+00  3.015E+02
   2   54   96    44     9    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.97240E+02  0.000E+00  9.882E+01  7.154E+03  0.000E+00  0.000E+00  2.970E+02
   1   53   55    45     1    4.8174E+03 -5.7005E+01   4.8744E+03  0.000E+00  0.000E+00  0.000E+00  2.11883E+02  1.299E-02  5.434E+01  5.565E+03  0.000E+00  0.000E+00  2.119E+02
   1   54   55    45     2    4.8744E+03  1.1361E+01   4.8631E+03  0.000E+00  0.000E+00  0.000E+00  2.10143E+02  1.303E-02  5.434E+01  3.261E+03  0.000E+00  0.000E+00  2.101E+02
   1   55   55    45     3    4.8631E+03 -2.4330E+02   5.1064E+03  0.000E+00  0.000E+00  0.000E+00  2.08003E+02  1.322E-02  5.434E+01  3.935E+03  0.000E+00  0.000E+00  2.081E+02
   2   61   23    46     1    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  4.77190E+02  0.000E+00  6.910E+01  4.146E+03  0.000E+00  0.000E+00  4.345E+02
   2   61   24    46     2    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  4.52310E+02  0.000E+00  6.910E+01  5.003E+03  0.000E+00  0.000E+00  4.157E+02
   2   60   25    46     3    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  4.20780E+02  0.000E+00  6.910E+01  5.860E+03  0.000E+00  0.000E+00  3.831E+02
   2   59   26    46     4    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.75010E+02  0.000E+00  6.910E+01  5.003E+03  0.000E+00  0.000E+00  3.616E+02
   2   59   27    46     5    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.61740E+02  0.000E+00  6.910E+01  5.003E+03  0.000E+00  0.000E+00  3.548E+02
   2   58   28    46     6    0.0000E+00 -3.6064E+02   3.6064E+02  0.000E+00  0.000E+00  0.000E+00  3.43841E+02  7.582E-04  6.910E+01  5.003E+03  0.000E+00  0.000E+00  3.439E+02
   2   58   29    46     7    3.6064E+02  3.6064E+02   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.40330E+02  2.554E-04  6.910E+01  5.003E+03  3.606E+02  0.000E+00  3.383E+02
   2   57   30    46     8    0.0000E+00 -1.0245E+03   1.0245E+03  0.000E+00  0.000E+00  0.000E+00  3.26341E+02  1.402E-03  6.910E+01  5.860E+03  0.000E+00  0.000E+00  3.265E+02
   2   56   31    46     9    1.0245E+03  7.7716E+02   2.4737E+02  0.000E+00  0.000E+00  0.000E+00  3.21052E+02  1.600E-03  6.910E+01  5.003E+03  0.000E+00  0.000E+00  3.209E+02
   2   56   32    46    10    2.4737E+02  1.3780E+02   1.0958E+02  0.000E+00  0.000E+00  0.000E+00  3.12001E+02  7.469E-04  6.910E+01  4.146E+03  0.000E+00  0.000E+00  3.120E+02
   2   56   33    46    11    1.0958E+02 -2.4669E+02   3.5627E+02  0.000E+00  0.000E+00  0.000E+00  3.02771E+02  8.770E-04  6.910E+01  4.146E+03  0.000E+00  0.000E+00  3.028E+02
   2   56   34    46    12    3.5627E+02  1.2917E+02   2.2710E+02  0.000E+00  0.000E+00  0.000E+00  2.96261E+02  1.005E-03  6.910E+01  4.146E+03  0.000E+00  0.000E+00  2.962E+02
   2   56   35    46    13    2.2710E+02 -3.1494E+02   5.4204E+02  0.000E+00  0.000E+00  0.000E+00  2.88881E+02  1.181E-03  6.910E+01  5.003E+03  0.000E+00  0.000E+00  2.889E+02
   2   55   36    46    14    5.4204E+02 -2.7813E+01   5.6985E+02  0.000E+00  0.000E+00  0.000E+00  2.79201E+02  1.476E-03  6.910E+01  5.860E+03  0.000E+00  0.000E+00  2.792E+02
   2   54   37    46    15    5.6985E+02  5.6985E+02   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.71860E+02  3.361E-04  6.910E+01  5.003E+03  0.000E+00  0.000E+00  2.716E+02
   2   54   38    47     1    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.64670E+02  0.000E+00  6.733E+01  6.895E+03  0.000E+00  0.000E+00  2.642E+02
   2   54   39    47     2    0.0000E+00 -2.6924E+01   2.6924E+01  0.000E+00  0.000E+00  0.000E+00  2.53570E+02  2.590E-04  6.733E+01  4.040E+03  0.000E+00  0.000E+00  2.536E+02
   2   54   40    47     3    2.6924E+01 -7.9394E+01   1.0632E+02  0.000E+00  0.000E+00  0.000E+00  2.43881E+02  5.976E-04  6.733E+01  4.040E+03  0.000E+00  0.000E+00  2.439E+02
   2   54   41    47     4    1.0632E+02 -5.5735E+02   6.6367E+02  0.000E+00  0.000E+00  0.000E+00  2.34792E+02  1.691E-03  6.733E+01  4.040E+03  0.000E+00  0.000E+00  2.349E+02
   2   54   42    47     5    6.6367E+02 -2.9428E+02   9.5795E+02  0.000E+00  0.000E+00  0.000E+00  2.30713E+02  2.646E-03  6.733E+01  4.875E+03  0.000E+00  0.000E+00  2.308E+02
   1   55   43    47     6    9.5795E+02  3.5776E+02   6.0019E+02  0.000E+00  0.000E+00  0.000E+00  2.29213E+02  2.582E-03  6.733E+01  4.875E+03  0.000E+00  0.000E+00  2.291E+02
   1   55   44    47     7    6.0019E+02  2.9877E+02   3.0142E+02  0.000E+00  0.000E+00  0.000E+00  2.25962E+02  1.860E-03  6.733E+01  4.040E+03  0.000E+00  0.000E+00  2.259E+02
   1   55   45    47     8    3.0142E+02 -4.1358E+02   7.1500E+02  0.000E+00  0.000E+00  0.000E+00  2.20282E+02  1.999E-03  6.733E+01  4.040E+03  0.000E+00  0.000E+00  2.204E+02
   1   55   46    47     9    7.1500E+02 -6.9132E+01   7.8414E+02  0.000E+00  0.000E+00  0.000E+00  2.18053E+02  2.523E-03  6.733E+01  4.875E+03  0.000E+00  0.000E+00  2.181E+02
   1   54   47    47    10    7.8414E+02 -3.4192E+01   8.1833E+02  0.000E+00  0.000E+00  0.000E+00  2.16123E+02  2.627E-03  6.733E+01  5.710E+03  0.000E+00  0.000E+00  2.161E+02
   1   55   48    47    11    8.1833E+02 -1.2976E+02   9.4808E+02  0.000E+00  0.000E+00  0.000E+00  2.14473E+02  2.787E-03  6.733E+01  4.875E+03  0.000E+00  0.000E+00  2.145E+02
   1   55   49    47    12    9.4808E+02 -5.5960E+01   1.0040E+03  0.000E+00  0.000E+00  0.000E+00  2.13803E+02  2.956E-03  6.733E+01  4.040E+03  0.000E+00  0.000E+00  2.138E+02
   1   57   65    48     1    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.56650E+02  0.000E+00  5.971E+01  3.583E+03  0.000E+00  0.000E+00  2.532E+02
   1   56   65    48     2    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.51820E+02  0.000E+00  5.971E+01  4.323E+03  0.000E+00  0.000E+00  2.506E+02
   1   55   64    48     3    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.46630E+02  0.000E+00  5.971E+01  4.323E+03  0.000E+00  0.000E+00  2.459E+02
   1   55   63    48     4    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.41880E+02  0.000E+00  5.971E+01  3.583E+03  0.000E+00  0.000E+00  2.416E+02
   1   55   62    48     5    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.38560E+02  0.000E+00  5.971E+01  4.323E+03  0.000E+00  0.000E+00  2.380E+02
   1   54   61    48     6    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.33700E+02  0.000E+00  5.971E+01  5.064E+03  0.000E+00  0.000E+00  2.332E+02
   1   55   60    48     7    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.26260E+02  0.000E+00  5.971E+01  4.323E+03  0.000E+00  0.000E+00  2.256E+02
   1   55   59    48     8    0.0000E+00 -1.5770E+02   1.5770E+02  0.000E+00  0.000E+00  0.000E+00  2.19821E+02  6.900E-04  5.971E+01  3.583E+03  0.000E+00  0.000E+00  2.199E+02
   1   55   58    48     9    1.5770E+02  3.4807E+01   1.2289E+02  0.000E+00  0.000E+00  0.000E+00  2.16371E+02  9.764E-04  5.971E+01  3.583E+03  0.000E+00  0.000E+00  2.164E+02
   1   55   57    48    10    1.2289E+02 -7.4925E+00   1.3038E+02  0.000E+00  0.000E+00  0.000E+00  2.12421E+02  9.147E-04  5.971E+01  3.583E+03  0.000E+00  0.000E+00  2.124E+02
   1   55   56    48    11    1.3038E+02 -1.9668E+02   3.2706E+02  0.000E+00  0.000E+00  0.000E+00  2.08641E+02  1.302E-03  5.971E+01  3.583E+03  0.000E+00  0.000E+00  2.087E+02
   2   55   87    49     1    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.15820E+02  0.000E+00  6.628E+01  5.621E+03  0.000E+00  0.000E+00  2.848E+02
   2   54   86    49     2    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.93890E+02  0.000E+00  6.628E+01  4.799E+03  0.000E+00  0.000E+00  2.816E+02
   2   54   85    49     3    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  2.81800E+02  0.000E+00  6.628E+01  3.977E+03  0.000E+00  0.000E+00  2.779E+02
   2   54   84    49     4    0.0000E+00 -6.1190E+02   6.1190E+02  0.000E+00  0.000E+00  0.000E+00  2.72401E+02  1.171E-03  6.628E+01  3.977E+03  0.000E+00  0.000E+00  2.726E+02
   1   54   83    49     5    6.1190E+02  4.2139E+02   1.9051E+02  0.000E+00  0.000E+00  0.000E+00  2.65161E+02  1.381E-03  6.628E+01  3.977E+03  0.000E+00  0.000E+00  2.651E+02
   1   54   82    49     6    1.9051E+02 -1.6774E+01   2.0728E+02  0.000E+00  0.000E+00  0.000E+00  2.60401E+02  9.099E-04  6.628E+01  4.799E+03  0.000E+00  0.000E+00  2.604E+02
   1   55   50    50     1    4.0343E+03 -3.5496E+01   4.0729E+03  3.172E+00  0.000E+00  0.000E+00  2.13342E+02  1.239E-02  5.469E+01  5.601E+03  0.000E+00  0.000E+00  2.133E+02
   1   56   51    50     2    4.0729E+03 -1.0108E+02   4.1763E+03  2.243E+00  0.000E+00  0.000E+00  2.13323E+02  1.252E-02  5.469E+01  3.960E+03  0.000E+00  0.000E+00  2.133E+02
   1   56   52    50     3    4.1763E+03  4.8409E+02   3.6940E+03  1.858E+00  0.000E+00  0.000E+00  2.13312E+02  1.218E-02  5.469E+01  3.282E+03  0.000E+00  0.000E+00  2.132E+02
   1   56   53    50     4    3.6940E+03  9.0742E+01   3.6052E+03  1.858E+00  0.000E+00  0.000E+00  2.10392E+02  1.164E-02  5.469E+01  3.282E+03  0.000E+00  0.000E+00  2.104E+02
   1   56   54    50     5    3.6052E+03 -6.5110E+02   4.2585E+03  2.243E+00  0.000E+00  0.000E+00  2.07382E+02  1.217E-02  5.469E+01  3.960E+03  0.000E+00  0.000E+00  2.075E+02
   1   57   55    50     6    4.2585E+03  2.2620E+01   4.2385E+03  2.627E+00  0.000E+00  0.000E+00  2.07303E+02  1.275E-02  5.469E+01  4.638E+03  0.000E+00  0.000E+00  2.073E+02
   1   55   81    51     1    3.4322E+03  8.8954E+01   3.3432E+03  0.000E+00  0.000E+00  0.000E+00  2.55762E+02  1.923E-01  8.483E+00  8.687E+02  0.000E+00  0.000E+00  2.557E+02
   1   56   81    51     2    3.3432E+03  1.5133E+01   3.3281E+03  0.000E+00  0.000E+00  0.000E+00  2.53941E+02  1.914E-01  8.456E+00  6.122E+02  0.000E+00  0.000E+00  2.539E+02
   1   57   80    51     3    3.3281E+03  1.2906E+02   3.1990E+03  0.000E+00  0.000E+00  0.000E+00  2.53850E+02  1.902E-01  8.418E+00  6.095E+02  0.000E+00  0.000E+00  2.536E+02
   1   58   80    51     4    3.1990E+03  1.2683E+02   3.0722E+03  0.000E+00  0.000E+00  0.000E+00  2.53698E+02  1.881E-01  8.350E+00  5.010E+02  0.000E+00  0.000E+00  2.534E+02
   1   58   79    51     5    3.0722E+03  8.9417E+01   2.9828E+03  0.000E+00  0.000E+00  0.000E+00  2.53686E+02  1.862E-01  8.290E+00  6.002E+02  0.000E+00  0.000E+00  2.535E+02
   2   59  100    52     1    2.0012E+02 -1.1773E+03   1.3774E+03  0.000E+00  0.000E+00  0.000E+00  3.32022E+02  2.307E-03  7.514E+01  6.763E+03  0.000E+00  0.000E+00  3.322E+02
   2   59   99    52     2    1.3774E+03 -4.4613E+02   1.8235E+03  0.000E+00  0.000E+00  0.000E+00  3.29004E+02  3.530E-03  7.514E+01  5.440E+03  0.000E+00  0.000E+00  3.291E+02
   2   58   98    52     3    1.8235E+03 -3.3896E+02   2.1625E+03  0.000E+00  0.000E+00  0.000E+00  3.19014E+02  4.024E-03  7.514E+01  6.372E+03  0.000E+00  0.000E+00  3.191E+02
   2   57   97    52     4    2.1625E+03  2.0250E+02   1.9600E+03  0.000E+00  0.000E+00  0.000E+00  3.12284E+02  4.106E-03  7.514E+01  6.372E+03  0.000E+00  0.000E+00  3.123E+02
   2   56   96    52     5    1.9600E+03  7.7443E+02   1.1855E+03  0.000E+00  0.000E+00  0.000E+00  3.04763E+02  3.491E-03  7.514E+01  6.372E+03  0.000E+00  0.000E+00  3.046E+02
   2   55   95    52     6    1.1855E+03  1.4768E+02   1.0379E+03  0.000E+00  0.000E+00  0.000E+00  2.96433E+02  2.835E-03  7.514E+01  5.440E+03  0.000E+00  0.000E+00  2.964E+02
   1   56   56    53     1    5.4334E+03 -1.3954E+02   5.5730E+03  0.000E+00  0.000E+00  0.000E+00  2.07376E+02  7.600E-02  5.322E+01  5.449E+03  0.000E+00  0.000E+00  2.074E+02
   1   57   56    53     2    5.5730E+03 -3.5168E+01   5.6081E+03  0.000E+00  0.000E+00  0.000E+00  2.07367E+02  7.672E-02  5.322E+01  3.193E+03  0.000E+00  0.000E+00  2.074E+02
   2   58  107    54     1    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  4.44310E+02  0.000E+00  9.242E+01  7.837E+03  0.000E+00  0.000E+00  4.046E+02
   2   57  106    54     2    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  4.11950E+02  0.000E+00  9.242E+01  6.691E+03  0.000E+00  0.000E+00  3.852E+02
   2   57  105    54     3    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.97090E+02  0.000E+00  9.242E+01  5.545E+03  0.000E+00  0.000E+00  3.779E+02
   2   57  104    54     4    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.81000E+02  0.000E+00  9.242E+01  5.545E+03  0.000E+00  0.000E+00  3.715E+02
   2   57  103    54     5    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.66690E+02  0.000E+00  9.242E+01  6.691E+03  0.000E+00  0.000E+00  3.644E+02
   2   58  102    54     6    0.0000E+00  0.0000E+00   0.0000E+00  0.000E+00  0.000E+00  0.000E+00  3.52010E+02  0.000E+00  9.242E+01  7.837E+03  0.000E+00  0.000E+00  3.516E+02
   1   58   56    55     1    9.8466E+03 -3.0618E+01   9.8854E+03  8.114E+00  0.000E+00  0.000E+00  2.07300E+02  2.041E-02  5.319E+01  5.447E+03  0.000E+00  0.000E+00  2.073E+02
   1   59   56    55     2    9.8854E+03  7.7736E+00   9.8833E+03  5.737E+00  0.000E+00  0.000E+00  2.07290E+02  2.043E-02  5.319E+01  3.851E+03  0.000E+00  0.000E+00  2.073E+02
   1   60   57    55     3    9.8833E+03 -2.6814E+02   1.0157E+04  5.737E+00  0.000E+00  0.000E+00  2.06401E+02  2.060E-02  5.319E+01  3.851E+03  0.000E+00  0.000E+00  2.065E+02
   1   61   57    55     4    1.0157E+04 -1.9410E+02   1.0356E+04  4.754E+00  0.000E+00  0.000E+00  2.05361E+02  2.089E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  2.054E+02
   1   62   57    55     5    1.0356E+04 -2.6670E+02   1.0628E+04  4.754E+00  0.000E+00  0.000E+00  2.04011E+02  2.118E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  2.041E+02
   1   63   57    55     6    1.0628E+04 -2.3255E+02   1.0866E+04  5.737E+00  0.000E+00  0.000E+00  2.02641E+02  2.148E-02  5.319E+01  3.851E+03  0.000E+00  0.000E+00  2.027E+02
   1   64   56    55     7    1.0866E+04 -4.1037E+02   1.1282E+04  5.737E+00  0.000E+00  0.000E+00  2.00752E+02  2.187E-02  5.319E+01  3.851E+03  0.000E+00  0.000E+00  2.009E+02
   1   65   56    55     8    1.1282E+04 -2.5120E+02   1.1538E+04  4.754E+00  0.000E+00  0.000E+00  1.99822E+02  2.227E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.999E+02
   1   66   56    55     9    1.1538E+04 -2.1270E+02   1.1755E+04  4.754E+00  0.000E+00  0.000E+00  1.98393E+02  2.255E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.985E+02
   1   67   56    55    10    1.1755E+04 -3.0548E+02   1.2066E+04  4.754E+00  0.000E+00  0.000E+00  1.96693E+02  2.285E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.968E+02
   1   68   56    55    11    1.2066E+04 -2.8732E+02   1.2358E+04  4.754E+00  0.000E+00  0.000E+00  1.95373E+02  2.320E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.955E+02
   1   69   56    55    12    1.2358E+04 -2.9725E+02   1.2660E+04  4.754E+00  0.000E+00  0.000E+00  1.94194E+02  2.353E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.943E+02
   1   70   56    55    13    1.2660E+04 -1.9601E+02   1.2860E+04  4.754E+00  0.000E+00  0.000E+00  1.93444E+02  2.381E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.935E+02
   1   71   56    55    14    1.2860E+04 -3.8946E+01   1.2904E+04  4.754E+00  0.000E+00  0.000E+00  1.92524E+02  2.395E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.925E+02
   1   72   56    55    15    1.2904E+04 -9.6788E+00   1.2919E+04  4.754E+00  0.000E+00  0.000E+00  1.91524E+02  2.398E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.915E+02
   1   73   56    55    16    1.2919E+04 -3.2414E+01   1.2956E+04  4.754E+00  0.000E+00  0.000E+00  1.90704E+02  2.401E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.907E+02
   1   74   56    55    17    1.2956E+04 -6.9747E+01   1.3030E+04  4.754E+00  0.000E+00  0.000E+00  1.89654E+02  2.407E-02  5.319E+01  3.191E+03  0.000E+00  0.000E+00  1.897E+02
   1   59   78    56     1    3.6462E+03  2.1129E+02   3.4349E+03  0.000E+00  0.000E+00  0.000E+00  2.53445E+02  1.346E-01  7.757E+00  7.943E+02  0.000E+00  0.000E+00  2.532E+02
   1   59   77    56     2    3.4349E+03  2.6355E+02   3.1714E+03  0.000E+00  0.000E+00  0.000E+00  2.51052E+02  1.323E-01  7.653E+00  5.541E+02  0.000E+00  0.000E+00  2.506E+02
   1   60   76    56     3    3.1714E+03  1.4753E+01   3.1566E+03  0.000E+00  0.000E+00  0.000E+00  2.40491E+02  1.309E-01  7.588E+00  5.494E+02  0.000E+00  0.000E+00  2.405E+02
   1   60   75    56     4    3.1566E+03  2.2653E+01   3.1340E+03  0.000E+00  0.000E+00  0.000E+00  2.36651E+02  1.307E-01  7.580E+00  4.548E+02  0.000E+00  0.000E+00  2.366E+02
