segment,reach,Qaquifer,gaining_days,losing_days,no_exchange_days,count_days,agg_months
27,1,2029.816269230769,61.0,0.0,0.0,61.0,dry_to_wet
27,2,-467.493211,4.576923076923077,56.42307692307692,0.0,61.0,dry_to_wet
27,3,-631.3543288846154,1.0384615384615385,59.96153846153846,0.0,61.0,dry_to_wet
27,4,94.56635661346155,38.76923076923077,22.23076923076923,0.0,61.0,dry_to_wet
27,5,1778.0658461538465,61.0,0.0,0.0,61.0,dry_to_wet
27,6,1886.2847307692307,61.0,0.0,0.0,61.0,dry_to_wet
27,7,550.2377490000001,60.26923076923077,0.7307692307692307,0.0,61.0,dry_to_wet
27,8,1350.448176923077,61.0,0.0,0.0,61.0,dry_to_wet
28,1,-194.82861418542305,0.0,61.0,0.0,61.0,dry_to_wet
28,2,-190.49892957003846,0.0,61.0,0.0,61.0,dry_to_wet
28,3,-181.55350264696153,0.0,61.0,0.0,61.0,dry_to_wet
28,4,-183.8403372623461,0.0,61.0,0.0,61.0,dry_to_wet
28,5,-179.99530649311535,0.0,61.0,0.0,61.0,dry_to_wet
28,6,-166.84717187773077,0.0,61.0,0.0,61.0,dry_to_wet
28,7,-171.6789141854231,0.0,61.0,0.0,61.0,dry_to_wet
28,8,-173.89614880080768,0.0,61.0,0.0,61.0,dry_to_wet
28,9,-174.55284110850002,0.0,61.0,0.0,61.0,dry_to_wet
28,10,-185.53317957003844,0.0,61.0,0.0,61.0,dry_to_wet
28,11,-190.77464110849994,0.0,61.0,0.0,61.0,dry_to_wet
28,12,-195.05464880080766,0.0,61.0,0.0,61.0,dry_to_wet
28,13,-154.6369257238846,0.0,61.0,0.0,61.0,dry_to_wet
28,14,-123.30717187773077,0.0,61.0,0.0,61.0,dry_to_wet
28,15,-78.22127187773077,0.0,61.0,0.0,61.0,dry_to_wet
28,16,-79.23376687773076,0.0,61.0,0.0,61.0,dry_to_wet
28,17,-119.82712957003845,0.0,61.0,0.0,61.0,dry_to_wet
28,18,-92.7731757238846,0.0,61.0,0.0,61.0,dry_to_wet
28,19,-61.55845264696155,0.0,61.0,0.0,61.0,dry_to_wet
28,20,-96.1471788008077,0.0,61.0,0.0,61.0,dry_to_wet
28,21,-91.62668341619232,0.0,61.0,0.0,61.0,dry_to_wet
28,22,-88.79593495465384,0.0,61.0,0.0,61.0,dry_to_wet
29,1,763.8861926923075,56.96153846153846,4.038461538461538,0.0,61.0,dry_to_wet
29,2,1297.5337919230767,60.46153846153846,0.5384615384615384,0.0,61.0,dry_to_wet
29,3,606.8835449999999,56.96153846153846,4.038461538461538,0.0,61.0,dry_to_wet
